session,T_offset,horizon,universe,split,n,win,E
LONDON,60,60,HIGH_trap,IS,359,0.5153203342618384,-1.0703342618384402
LONDON,60,60,HIGH_trap,Validation,143,0.5174825174825175,2.354895104895105
LONDON,60,60,HIGH_trap,OOS,38,0.3684210526315789,-5.6644736842105265
LONDON,60,60,HIGH_trap,Y2025,33,0.3939393939393939,-2.378787878787879
LONDON,60,60,HIGH_trap,Y2026,5,0.2,-27.35
LONDON,60,60,LOW_trap,IS,227,0.5286343612334802,-0.2709251101321586
LONDON,60,60,LOW_trap,Validation,55,0.5454545454545454,-0.7045454545454546
LONDON,60,60,LOW_trap,OOS,62,0.4838709677419355,6.439516129032258
LONDON,60,60,LOW_trap,Y2025,42,0.47619047619047616,3.3273809523809526
LONDON,60,60,LOW_trap,Y2026,20,0.5,12.975
LONDON,60,60,HIGH_long,IS,359,0.4958217270194986,-0.13997214484679665
LONDON,60,60,HIGH_long,Validation,143,0.4755244755244755,-2.1975524475524475
LONDON,60,60,HIGH_long,OOS,38,0.5263157894736842,-6.480263157894737
LONDON,60,60,HIGH_long,Y2025,33,0.5757575757575758,-2.757575757575758
LONDON,60,60,HIGH_long,Y2026,5,0.2,-31.05
LONDON,60,90,ALL_trap,IS,885,0.5141242937853108,-0.9494350282485876
LONDON,60,90,ALL_trap,Validation,300,0.5033333333333333,1.1008333333333333
LONDON,60,90,ALL_trap,OOS,147,0.4897959183673469,2.6122448979591835
LONDON,60,90,ALL_trap,Y2025,106,0.5094339622641509,5.820754716981132
LONDON,60,90,ALL_trap,Y2026,41,0.43902439024390244,-5.682926829268292
LONDON,60,90,HIGH_trap,IS,359,0.5292479108635098,-0.016713091922005572
LONDON,60,90,HIGH_trap,Validation,143,0.4755244755244755,1.8653846153846154
LONDON,60,90,HIGH_trap,OOS,38,0.4473684210526316,0.15789473684210525
LONDON,60,90,HIGH_trap,Y2025,33,0.45454545454545453,2.6893939393939394
LONDON,60,90,HIGH_trap,Y2026,5,0.4,-16.55
LONDON,60,90,LOW_trap,IS,227,0.5286343612334802,-0.2566079295154185
LONDON,60,90,LOW_trap,Validation,55,0.5818181818181818,2.2409090909090907
LONDON,60,90,LOW_trap,OOS,62,0.4838709677419355,3.193548387096774
LONDON,60,90,LOW_trap,Y2025,42,0.47619047619047616,2.9642857142857144
LONDON,60,90,LOW_trap,Y2026,20,0.5,3.675
LONDON,60,90,HIGH_long,IS,359,0.5487465181058496,0.9763231197771588
