session,T_offset,horizon,tier,HIGH_trap_IS_n,HIGH_trap_IS_win,ALL_trap_IS_win,lift_win_IS,lift_E_IS,lift_win_Val,lift_win_OOS,HIGH_trap_OOS_win,year_ok
LONDON,90,15,soft,311,0.5498392282958199,0.5197183098591549,0.03012091843666498,0.27936800869525835,0.043776371308016815,0.119327731092437,0.6571428571428571,False
ASIA,30,15,soft,275,0.5672727272727273,0.5365418894830659,0.030730837789661347,-0.041871657754010694,0.0429666607238367,0.05536544704746871,0.5057471264367817,False
ASIA,120,15,soft,201,0.47761194029850745,0.4569789674952199,0.020632972803287575,0.6198595930481436,-0.008958038661008971,0.020272410516312955,0.4878048780487805,True
ASIA,120,120,strong,196,0.5051020408163265,0.48893360160965793,0.01616843920666855,1.9079297211842485,0.003064592173503078,0.054482103262591175,0.5609756097560976,True
