resolver,session,T_offset,outcome,universe,split,n,win,E
disp_follow,NY_AM,90,SESS_END,ALL,OOS,126,0.5158730158730159,5.347222222222222
disp_follow,NY_AM,90,SESS_END,HIGH,IS,439,0.5079726651480638,2.3018223234624147
disp_follow,NY_AM,90,SESS_END,HIGH,Validation,135,0.4888888888888889,0.2037037037037037
disp_follow,NY_AM,90,SESS_END,HIGH,OOS,72,0.5,1.40625
disp_follow,ASIA,60,H30,ALL,IS,670,0.4537313432835821,0.3533582089552239
disp_follow,ASIA,60,H30,ALL,Validation,179,0.48044692737430167,-0.07681564245810056
disp_follow,ASIA,60,H30,ALL,OOS,171,0.4678362573099415,2.4780701754385963
disp_follow,ASIA,60,H30,HIGH,IS,384,0.4375,0.39453125
disp_follow,ASIA,60,H30,HIGH,Validation,97,0.4948453608247423,0.6675257731958762
disp_follow,ASIA,60,H30,HIGH,OOS,122,0.4918032786885246,3.4262295081967213
disp_follow,ASIA,60,H60,ALL,IS,656,0.5030487804878049,0.5685975609756098
disp_follow,ASIA,60,H60,ALL,Validation,179,0.5083798882681564,-0.1871508379888268
disp_follow,ASIA,60,H60,ALL,OOS,171,0.5029239766081871,0.02631578947368421
disp_follow,ASIA,60,H60,HIGH,IS,381,0.5039370078740157,0.9179790026246719
disp_follow,ASIA,60,H60,HIGH,Validation,97,0.4639175257731959,-1.3298969072164948
disp_follow,ASIA,60,H60,HIGH,OOS,122,0.5409836065573771,0.930327868852459
disp_follow,ASIA,60,SESS_END,ALL,IS,670,0.4880597014925373,0.6861940298507463
disp_follow,ASIA,60,SESS_END,ALL,Validation,179,0.553072625698324,2.4930167597765363
disp_follow,ASIA,60,SESS_END,ALL,OOS,171,0.5087719298245614,-4.833333333333333
disp_follow,ASIA,60,SESS_END,HIGH,IS,384,0.4739583333333333,0.064453125
disp_follow,ASIA,60,SESS_END,HIGH,Validation,97,0.5463917525773195,1.958762886597938
disp_follow,ASIA,60,SESS_END,HIGH,OOS,122,0.5,-11.87704918032787
disp_follow,ASIA,90,H30,ALL,IS,608,0.4819078947368421,0.13733552631578946
disp_follow,ASIA,90,H30,ALL,Validation,221,0.4796380090497738,3.728506787330317
disp_follow,ASIA,90,H30,ALL,OOS,175,0.44,-3.06
disp_follow,ASIA,90,H30,HIGH,IS,344,0.5,0.49055232558139533
