volatility_state,HIGH_VOLUME,LOW_VOLUME,NORMAL_VOLUME
HIGH_VOLATILITY,21.87689380056334,3.933153875128733,13.62999337373925
LOW_VOLATILITY,2.685558888442945,16.524573411784,8.812709066510093
NORMAL_VOLATILITY,8.79340364088715,9.196204814598966,14.547509128345517
