from_state,CHOP_RANGE,COMPRESSION,EXPANSION,HIGH_ACTIVITY,LOW_ACTIVITY,TRANSITION_MIXED,TRENDING
CHOP_RANGE,83.71953160153207,8.243725238424478,2.0775030454680143,2.6960348555186076,1.093295580504615,2.0050702926941693,0.16483938585805374
COMPRESSION,21.834689825726528,67.17307759291296,0.0034831473719653078,2.066667440699416,0.8435021885775987,1.4350567172497068,6.643523087461831
EXPANSION,9.416282642089094,0.01638504864311316,67.96927803379417,2.2119815668202767,0.7178699436763953,1.4797747055811572,18.1884280593958
HIGH_ACTIVITY,14.057181756296801,3.645227167922001,2.8272469751202265,67.08645336963922,0.0,0.870682272337996,11.513208458683765
LOW_ACTIVITY,14.528341729765604,4.663790762918942,2.3831789797580623,0.0,64.75911792210927,1.4057739298319707,12.259796675616156
TRANSITION_MIXED,14.690564217971387,4.158495418742968,2.5880083587847613,0.9805497508439158,0.8583828966404116,64.68895675936345,12.03504259765311
TRENDING,0.14968149421930935,2.5422060716178363,3.599710154332003,2.461957756075403,0.8537469041670722,1.6523366103198036,88.74036100926857
