rev,split,n,pct_setup_ok,pct_rev_ok,pct_skip_at_ext,pct_lod
5.0,Discovery,841,0.43638525564803804,0.43638525564803804,0.009512485136741973,0.4244946492271106
5.0,OOS,143,0.7412587412587412,0.7412587412587412,0.013986013986013986,0.3706293706293706
5.0,Validation,366,0.7049180327868853,0.7049180327868853,0.0,0.4453551912568306
10.0,Discovery,841,0.24613555291319858,0.24613555291319858,0.009512485136741973,0.4244946492271106
10.0,OOS,143,0.7132867132867133,0.7132867132867133,0.013986013986013986,0.3706293706293706
10.0,Validation,366,0.6202185792349727,0.6202185792349727,0.0,0.4453551912568306
