feature,split,horizon_m,tercile,n,ret_mean,ret_median,absret_mean,rv_mean,up_rate
signed_vol_proxy,OOS,1,mid,10223,2.2470125652701916e-06,0.0,0.00016615820862578623,,0.4943754279565685
signed_vol_proxy,OOS,1,high,74649,-3.3248019883713536e-06,0.0,0.0003483598161356306,,0.49632279066029017
signed_vol_proxy,OOS,5,low,71986,1.1160837339324041e-05,2.3198895732656766e-05,0.0008055238811406721,0.000954166071271894,0.5103909093434834
signed_vol_proxy,OOS,5,mid,10154,-6.304994351750482e-06,0.0,0.0003771246237165228,0.0004511598831109491,0.4942879653338586
signed_vol_proxy,OOS,5,high,73825,-1.0680603317955642e-07,1.2814434178665124e-05,0.000781968145934969,0.0009244163372979558,0.506102268879106
signed_vol_proxy,OOS,15,low,70131,1.7287097775571896e-05,5.026540131902735e-05,0.001383419680953143,0.0017164046730307543,0.5148792973150247
signed_vol_proxy,OOS,15,mid,9964,-1.5423784618239342e-05,0.0,0.0006501587287675624,0.0008378368833413556,0.49729024488157364
signed_vol_proxy,OOS,15,high,71750,1.031961442715691e-05,3.378298190892526e-05,0.0013350971236883952,0.0016650724163594223,0.5096445993031359
signed_vol_proxy,OOS,30,low,67251,2.1712644122443088e-05,0.00010483157060980908,0.001928908039012172,0.002427203376642078,0.5239475992922038
signed_vol_proxy,OOS,30,mid,9494,-4.1653156461783365e-05,0.0,0.0009142904175926225,0.001221002341016417,0.4993680219085738
signed_vol_proxy,OOS,30,high,68920,1.8942444362519216e-05,8.170730784695657e-05,0.0018618279253907128,0.002360762748941478,0.5188044109112014
signed_vol_proxy,OOS,60,low,61659,2.1620025109121894e-05,0.00019198464122860415,0.002685343747100383,0.003398654596130183,0.5295901652637895
signed_vol_proxy,OOS,60,mid,8206,-8.364957398851499e-05,3.358781254625409e-05,0.0013048137071266063,0.0018051433454124221,0.5110894467462832
signed_vol_proxy,OOS,60,high,63440,5.434329484575179e-05,0.00020063293803862514,0.0025946559624594598,0.003309060175881093,0.5329445145018915
signed_vol_proxy_sum_5,Discovery,1,low,304681,3.6027612503155696e-06,0.0,0.0003530709767749734,,0.48789389558259294
signed_vol_proxy_sum_5,Discovery,1,mid,305378,4.606901653843616e-07,0.0,0.00021529301826758336,,0.45210198508078514
signed_vol_proxy_sum_5,Discovery,1,high,304243,-2.46020825540661e-06,0.0,0.00032259110785436986,,0.4587648688712641
signed_vol_proxy_sum_5,Discovery,5,low,300806,1.3393619234035995e-05,4.218608283002023e-05,0.000778793931242709,0.0009340151305093111,0.5097471460010771
signed_vol_proxy_sum_5,Discovery,5,mid,303219,4.280797081580488e-06,0.0,0.00048412314915086455,0.0005878260100744995,0.49056952235842743
signed_vol_proxy_sum_5,Discovery,5,high,300332,-1.1478740659459971e-05,0.0,0.0007138387378818907,0.0008562617018755497,0.48433067405404684
signed_vol_proxy_sum_5,Discovery,15,low,291270,2.2086800455466875e-05,8.003041312620862e-05,0.0013246234335369395,0.0016689980844736272,0.5187180279465787
signed_vol_proxy_sum_5,Discovery,15,mid,297125,9.782996558318227e-06,5.0576572931504415e-05,0.0008350961231451321,0.0010644335822488527,0.5098695835086243
signed_vol_proxy_sum_5,Discovery,15,high,291375,-1.0333284977383155e-05,3.859215807344718e-05,0.001229122151862096,0.0015444912154340673,0.5052561132561133
signed_vol_proxy_sum_5,Discovery,30,low,279063,2.800694558125675e-05,0.00011917885767065428,0.0018470413454788881,0.002346024692976056,0.5232581890110836
signed_vol_proxy_sum_5,Discovery,30,mid,285328,2.4626654305196257e-05,8.631853847496096e-05,0.0011821213721573147,0.0015184458245375238,0.5211230583749229
signed_vol_proxy_sum_5,Discovery,30,high,278842,2.219545232666429e-06,9.385779284287743e-05,0.0017185140719027227,0.00218513147142279,0.5181751672990439
signed_vol_proxy_sum_5,Discovery,60,low,256355,3.314720456584517e-05,0.00021479200973728574,0.002534910477726505,0.0032486169028006933,0.5336935109516101
signed_vol_proxy_sum_5,Discovery,60,mid,257672,4.370371029085796e-05,0.0001566048077676907,0.0016675025175675337,0.0021575847739579526,0.5330070787668043
signed_vol_proxy_sum_5,Discovery,60,high,256676,2.3009756758572415e-05,0.00018520355856221915,0.0023852903870261086,0.003039150655787918,0.5302443547507364
signed_vol_proxy_sum_5,Validation,1,low,123607,1.5335521400556867e-06,1.3680826321804673e-05,0.00041415298296915734,,0.5035637140291408
signed_vol_proxy_sum_5,Validation,1,mid,43258,-1.7798464855115362e-06,0.0,0.0003001536527111592,,0.4927643441675528
signed_vol_proxy_sum_5,Validation,1,high,126355,5.095762198592243e-07,0.0,0.00038655226407384143,,0.49495469114795615
signed_vol_proxy_sum_5,Validation,5,low,122169,1.0060015717227792e-05,3.814973772064967e-05,0.0009237831463449404,0.0010865557234972993,0.5134772323584543
signed_vol_proxy_sum_5,Validation,5,mid,42973,6.759753750293881e-06,2.143668674570165e-05,0.0006743941485211486,0.0008096640836330719,0.5102738929095013
signed_vol_proxy_sum_5,Validation,5,high,124982,-6.809512307114376e-06,1.8563725970754952e-05,0.0008685604726133017,0.0010285928818863817,0.505272759277336
signed_vol_proxy_sum_5,Validation,15,low,118772,1.3086523794371955e-07,6.550676120842258e-05,0.0015880045621419544,0.0019459932652261109,0.5154750277843263
signed_vol_proxy_sum_5,Validation,15,mid,41924,1.512019859430254e-05,6.358451687527023e-05,0.0011844291200944844,0.001477240847440247,0.5224215246636771
signed_vol_proxy_sum_5,Validation,15,high,121688,7.984137431605487e-06,6.829217216641759e-05,0.0014943855701550568,0.0018557899957229887,0.5181201104463875
signed_vol_proxy_sum_5,Validation,30,low,113740,-1.044159026634679e-05,9.340455151429783e-05,0.0022382428423736306,0.0027550722501428503,0.5159046949182345
signed_vol_proxy_sum_5,Validation,30,mid,40074,3.237868247083617e-05,0.0001233734875516479,0.0017064197956667294,0.0021179970972599145,0.5307181713829415
signed_vol_proxy_sum_5,Validation,30,high,116960,3.332743710791138e-05,0.00012903880183556815,0.0021226185779940226,0.0026206910995588816,0.5240766073871409
signed_vol_proxy_sum_5,Validation,60,low,104238,-6.0076504994949444e-06,0.00017291295311105959,0.0031165627898095405,0.0038409765916619185,0.5212206680864944
signed_vol_proxy_sum_5,Validation,60,mid,35955,7.386701963323266e-05,0.00020372303852922435,0.002454190349179997,0.003041581285400469,0.5359755249617577
signed_vol_proxy_sum_5,Validation,60,high,107361,8.40706099154559e-05,0.000229594765239316,0.0029748880002161754,0.003658016050647316,0.5315151684503684
signed_vol_proxy_sum_5,OOS,1,low,63147,2.5398981754261595e-06,9.717417499111036e-06,0.0003720452052146985,,0.5030167703928927
signed_vol_proxy_sum_5,OOS,1,mid,27364,-7.523813006877592e-07,0.0,0.00024225532382882078,,0.4939336354334162
signed_vol_proxy_sum_5,OOS,1,high,65454,-4.1233895437858727e-07,0.0,0.0003486543092312698,,0.4999236104745317
signed_vol_proxy_sum_5,OOS,5,low,62487,4.0211414976913275e-06,2.153385660608187e-05,0.0008271769120697773,0.0009787694807532601,0.5087778257877639
signed_vol_proxy_sum_5,OOS,5,mid,27182,4.348098139948786e-06,9.687623511056564e-06,0.0005437475481671123,0.000652541726936435,0.5020969759399603
signed_vol_proxy_sum_5,OOS,5,high,64648,5.110716109129641e-06,1.9635021137442976e-05,0.0007831281249950198,0.0009258623362894774,0.5084921420616261
signed_vol_proxy_sum_5,OOS,15,low,60895,1.6917798870548385e-05,5.6644386541293557e-05,0.0014282593212646944,0.0017650723909862253,0.5153132441087117
signed_vol_proxy_sum_5,OOS,15,mid,26515,-2.3599902950827097e-05,0.0,0.0009352933991511222,0.0011878361587447665,0.49741655666603807
signed_vol_proxy_sum_5,OOS,15,high,62787,2.0745201279002443e-05,4.246419737352625e-05,0.0013309399876705703,0.00166383348606476,0.5131316992371032
signed_vol_proxy_sum_5,OOS,30,low,58313,2.290894570700263e-05,0.00010023555355087588,0.0019884734170372655,0.0024934594275532666,0.5221820177318951
signed_vol_proxy_sum_5,OOS,30,mid,25239,-3.196555627814814e-05,3.0063132578472818e-05,0.0013161327295808133,0.0017082301698062984,0.5097666310075677
signed_vol_proxy_sum_5,OOS,30,high,60465,2.8639492664543006e-05,9.147457006952742e-05,0.001851072800732315,0.002357422976992931,0.5218390804597701
signed_vol_proxy_sum_5,OOS,60,low,53520,1.2026680178595325e-05,0.00020188538295695668,0.0027571416333223506,0.0034889378650063254,0.531576980568012
signed_vol_proxy_sum_5,OOS,60,mid,22307,-2.876558127370328e-05,7.489514679459575e-05,0.0018827212525660436,0.0024621752123373673,0.5188505850181557
signed_vol_proxy_sum_5,OOS,60,high,55830,6.949971567264837e-05,0.0002120472047841826,0.0025847062567032958,0.0032987632847989866,0.5334945369872828
signed_vol_proxy_resid,Discovery,1,low,307896,-1.7052464109174227e-06,0.0,0.0003415831226837344,,0.468404915945644
signed_vol_proxy_resid,Discovery,1,mid,308739,8.822513218806508e-07,0.0,0.00021825120869994115,,0.4532307223901094
signed_vol_proxy_resid,Discovery,1,high,307713,3.070759438030712e-06,0.0,0.00034017712172079137,,0.47774062194317435
signed_vol_proxy_resid,Discovery,5,low,303796,4.48900790618455e-06,0.0,0.0007568505494969888,0.0009030997418926244,0.4986438267784961
signed_vol_proxy_resid,Discovery,5,mid,307034,2.794865954414844e-06,0.0,0.0004869369150794289,0.0005962811597998264,0.48939531126845887
signed_vol_proxy_resid,Discovery,5,high,303472,1.7802173498901019e-06,0.0,0.0007558289521274719,0.0009004712779841535,0.4972583961617546
signed_vol_proxy_resid,Discovery,15,low,294704,1.0030490454325052e-05,6.143874182518161e-05,0.0012865428420389912,0.0016148016757457017,0.5131657527553071
signed_vol_proxy_resid,Discovery,15,mid,300527,7.407040090151896e-06,4.6170183295668465e-05,0.0008418653725420482,0.0010801102895966793,0.5080342198870651
signed_vol_proxy_resid,Discovery,15,high,294330,6.821228065713069e-06,6.136475208640135e-05,0.00129102303470641,0.0016168152447831382,0.5128834981143614
signed_vol_proxy_resid,Discovery,30,low,282459,2.0381139303011827e-05,0.00011246063877634604,0.0017960083808044632,0.002273710066409142,0.5223802392559628
signed_vol_proxy_resid,Discovery,30,mid,288492,1.940618680795083e-05,8.02753448274629e-05,0.0011907886863568294,0.0015384949775952086,0.5183505955104474
signed_vol_proxy_resid,Discovery,30,high,282008,1.7775048428542536e-05,0.00011125017391444558,0.0018003266065330585,0.0022807128063479756,0.5220844798729114
signed_vol_proxy_resid,Discovery,60,low,259845,3.294593742080183e-05,0.00020225173599408564,0.0024671903201963392,0.003153123279005554,0.5324597356116146
signed_vol_proxy_resid,Discovery,60,mid,260743,3.178874636261214e-05,0.00014826529603628735,0.0016806376597811158,0.0021824866126471058,0.5308944056024515
signed_vol_proxy_resid,Discovery,60,high,259758,3.921586918141373e-05,0.00021227478986474146,0.0024865433795743276,0.0031641762613313753,0.5333079250687178
signed_vol_proxy_resid,Validation,1,low,126906,1.8547496152485147e-06,1.337139725909875e-05,0.00040198375571999127,,0.5028367453075505
signed_vol_proxy_resid,Validation,1,mid,36816,-4.132742000661613e-07,0.0,0.00033619296130391876,,0.49429595827900913
signed_vol_proxy_resid,Validation,1,high,132594,-1.0621762039755288e-06,0.0,0.0003929595244239825,,0.4948489373576482
signed_vol_proxy_resid,Validation,5,low,125462,5.168506364421694e-06,3.6150083819186385e-05,0.0008974695672941592,0.001058513543238196,0.5128485119000176
signed_vol_proxy_resid,Validation,5,mid,36685,2.6864465577633555e-07,1.730882403849776e-05,0.0007554449655435722,0.0009012455411754781,0.5061196674390077
signed_vol_proxy_resid,Validation,5,high,131073,-2.44916368496374e-06,2.1068599359574947e-05,0.0008793494190166184,0.001038157872585726,0.5069693987320043
signed_vol_proxy_resid,Validation,15,low,122027,5.7372749200976694e-06,7.384324555825827e-05,0.001541488302218354,0.001896486565994955,0.5186720971588255
signed_vol_proxy_resid,Validation,15,mid,35980,1.7155419169428948e-05,6.172028865836232e-05,0.0013094744736710101,0.0016381515409320698,0.5195108393551974
signed_vol_proxy_resid,Validation,15,high,127473,3.9159026729679324e-07,6.276478895350657e-05,0.0015145484696622402,0.001869539541623977,0.5158111913895491
signed_vol_proxy_resid,Validation,30,low,116954,6.2601085650801175e-06,0.00011805601109982078,0.0021734101293678725,0.0026813351725160023,0.5211279648408776
signed_vol_proxy_resid,Validation,30,mid,34537,5.510687809158665e-05,0.00012395720997115944,0.0018896174134458259,0.002344706915652608,0.5292295219619538
signed_vol_proxy_resid,Validation,30,high,122379,7.857303121046914e-06,0.0001074200392083835,0.0021479088888934346,0.002642959948581911,0.5193211253564746
signed_vol_proxy_resid,Validation,60,low,107269,2.38484891738872e-05,0.00018994554894269378,0.0030366846542897,0.003740942601646314,0.5243173703493087
signed_vol_proxy_resid,Validation,60,mid,31075,0.00010132461110345318,0.00022556390977435115,0.0027037545331364933,0.00335923354385102,0.5369911504424779
signed_vol_proxy_resid,Validation,60,high,112306,4.427832601067232e-05,0.00020296017502285935,0.0030023785036532454,0.003688400359469583,0.5276654853703275
signed_vol_proxy_resid,OOS,1,low,66753,2.679705614664394e-06,9.717417499111036e-06,0.00035630903825959983,,0.5029736491243839
signed_vol_proxy_resid,OOS,1,mid,20698,1.575636660572981e-08,0.0,0.00027537707883747164,,0.4946854768576674
signed_vol_proxy_resid,OOS,1,high,70162,-6.796006925168181e-07,0.0,0.0003505307553780079,,0.4990878253185485
signed_vol_proxy_resid,OOS,5,low,65995,9.744080672679076e-06,2.344033847845317e-05,0.0007965901604910563,0.0009415608072052907,0.5108568830972043
signed_vol_proxy_resid,OOS,5,mid,20636,-1.0189008774351403e-06,0.0,0.0006174421685788583,0.0007413338340232816,0.49820701686373325
signed_vol_proxy_resid,OOS,5,high,69334,1.5790752469887958e-06,1.6933654702566692e-05,0.0007821856474205801,0.0009241676794976653,0.5066489745290911
signed_vol_proxy_resid,OOS,15,low,64217,1.5401790767872668e-05,4.954370249987683e-05,0.0013622334431588974,0.0016912885228446768,0.514349782767803
signed_vol_proxy_resid,OOS,15,mid,20278,-1.8575910829779405e-05,9.890713566829135e-06,0.001066711273907718,0.0013507880083340456,0.5018246375382187
signed_vol_proxy_resid,OOS,15,high,67350,1.7620441297354006e-05,3.8310701337751496e-05,0.001339015435952065,0.0016657694788301005,0.5111358574610245
signed_vol_proxy_resid,OOS,30,low,61582,1.6940466675769436e-05,9.856182071577013e-05,0.0019019564208782296,0.0023937458391791663,0.5237407034523075
signed_vol_proxy_resid,OOS,30,mid,19393,-3.075430226269316e-05,2.592330159179035e-05,0.0015148395177879065,0.001937675171276332,0.5069870571855825
signed_vol_proxy_resid,OOS,30,high,64690,2.9733275511643964e-05,8.600504437117351e-05,0.0018583225428223196,0.0023579970366412063,0.5201422167259236
signed_vol_proxy_resid,OOS,60,low,56460,2.444732143487056e-05,0.00018860794146735582,0.002654626470083497,0.003354962795635029,0.5303400637619554
signed_vol_proxy_resid,OOS,60,mid,17322,-4.16481639947109e-05,6.644716604475853e-05,0.00216725010175646,0.0027828876775146177,0.513797482969634
signed_vol_proxy_resid,OOS,60,high,59523,5.771404461421091e-05,0.00020515791125119698,0.002578273421669471,0.003304118539080354,0.534499269190061
ret_per_vol,Discovery,1,low,308738,4.407809749030667e-06,0.0,0.00031215196707507013,,0.483134567173461
ret_per_vol,Discovery,1,mid,306903,-4.7318384640284853e-07,0.0,0.0002902423412575007,,0.4689755395027093
ret_per_vol,Discovery,1,high,308707,-1.6953855383863446e-06,0.0,0.0002973118214065065,,0.4472363762402537
ret_per_vol,Discovery,5,low,306509,1.5562746436549683e-05,3.3800912624615265e-05,0.0006929376178907698,0.0008327897897008161,0.5044028070953871
ret_per_vol,Discovery,5,mid,301192,-1.4941598180712626e-07,0.0,0.0006450458636808145,0.0007696523895206684,0.4976194586841616
ret_per_vol,Discovery,5,high,306601,-6.4024948066283436e-06,0.0,0.0006592705567942668,0.000794628165995812,0.4832600024135603
ret_per_vol,Discovery,15,low,298914,2.230586417447561e-05,6.617476763359775e-05,0.0011795078402495396,0.0014924026610661219,0.5160681667636845
ret_per_vol,Discovery,15,mid,291073,1.225166312746903e-06,5.614507888385134e-05,0.0011015086972259724,0.0013797781197224582,0.5130293775101091
ret_per_vol,Discovery,15,high,299574,5.527360004754484e-07,4.082215842049486e-05,0.0011314351671084086,0.0014308713151865975,0.5049770674357588
ret_per_vol,Discovery,30,low,286854,2.5997210058081147e-05,0.00010306887584465851,0.0016491531145237672,0.002105646867435874,0.5212895758818075
ret_per_vol,Discovery,30,mid,278632,1.0123342637810016e-05,0.00010501857662637004,0.0015456138456668553,0.0019490990548423554,0.523916850900112
ret_per_vol,Discovery,30,high,287473,2.118453151553748e-05,8.87390185464465e-05,0.0015821124141530824,0.0020250876689516984,0.5176451353692346
ret_per_vol,Discovery,60,low,261153,3.756796088925731e-05,0.00018564069243987014,0.00228648916268869,0.0029417992359113128,0.5327183681596612
ret_per_vol,Discovery,60,mid,257160,2.7921624449171664e-05,0.00018654976214915742,0.0021435818207081944,0.00271587567188558,0.5342316067817701
ret_per_vol,Discovery,60,high,262033,3.833431405700541e-05,0.0001691474966170059,0.0022013796123016354,0.0028379526201948425,0.5297462533345036
ret_per_vol,Validation,1,low,80739,-4.489308495380458e-06,1.6100466913471223e-05,0.00042414381827279846,,0.5061370589182428
ret_per_vol,Validation,1,mid,135680,-3.9626599605371763e-08,0.0,0.000359622154223641,,0.4984080188679245
ret_per_vol,Validation,1,high,79897,5.5967605263794704e-06,0.0,0.00040623583012689774,,0.48983065697085
ret_per_vol,Validation,5,low,80291,3.831326874955273e-06,3.354747806838532e-05,0.0009513911869966033,0.0011197695297558905,0.5115268211879289
ret_per_vol,Validation,5,mid,133476,-3.942320917893089e-07,2.7225332672298208e-05,0.0007963414704751316,0.0009461720269922721,0.510818424286014
ret_per_vol,Validation,5,high,79453,1.0356638462690293e-06,1.893903524563534e-05,0.0009173998200610175,0.0010791438068386483,0.5047889947516142
ret_per_vol,Validation,15,low,78332,2.812248187180168e-06,6.397406920632953e-05,0.0016321816240248517,0.0020063188161090232,0.515868355206046
ret_per_vol,Validation,15,mid,129556,-1.955221129290403e-06,6.970160725838781e-05,0.0013760889769839902,0.001699822283639002,0.5195899842539133
ret_per_vol,Validation,15,high,77592,1.8046876200666126e-05,6.243122810400958e-05,0.0015742536242845167,0.0019499166323622143,0.5156588308072997
ret_per_vol,Validation,30,low,75115,1.928661586995014e-05,0.00011239382797323394,0.00230000205945885,0.002837124448422263,0.5200026625840378
ret_per_vol,Validation,30,mid,124163,-6.7675461570796e-07,0.00011361183380853568,0.0019559002687868153,0.002406803710135234,0.522748322769263
ret_per_vol,Validation,30,high,74592,2.992617997505027e-05,0.00011392190833314775,0.0022347512738970588,0.0027626051058434807,0.5203507078507078
ret_per_vol,Validation,60,low,68480,5.790869007612554e-05,0.00019569938398189546,0.0032107928583587305,0.003967483336303763,0.5247663551401869
ret_per_vol,Validation,60,mid,114245,9.04706743426118e-06,0.00018609687188075874,0.002741365699905627,0.0033671183664125207,0.5266838811326535
ret_per_vol,Validation,60,high,67925,8.36277989068507e-05,0.0002316707549741004,0.003148825899203172,0.003879796075684646,0.5312182554287818
ret_per_vol,OOS,1,low,42539,9.799980498212953e-06,1.1370743077998569e-05,0.0003780295239808662,,0.5094619055454994
ret_per_vol,OOS,1,mid,73572,-2.9065398284174916e-06,0.0,0.0003131954768023182,,0.4982330234328277
ret_per_vol,OOS,1,high,41502,-1.7232675961114273e-06,0.0,0.0003603434853171083,,0.49402438436701845
ret_per_vol,OOS,5,low,42306,1.544233833451823e-05,2.282376071871539e-05,0.0008436733811827461,0.0009921561173135518,0.5101640429253533
ret_per_vol,OOS,5,mid,72364,1.5416865297586653e-06,1.9436818358586905e-05,0.0006928218172075422,0.0008259769478880499,0.5084987010115527
ret_per_vol,OOS,5,high,41295,-8.075554173182962e-07,1.005358561134706e-05,0.0008164852855293673,0.0009630114978731267,0.502312628647536
ret_per_vol,OOS,15,low,41385,2.6782582145306545e-05,4.938320378466976e-05,0.0014416058498954297,0.0017908505904206133,0.5138818412468286
ret_per_vol,OOS,15,mid,70093,2.185628821619416e-06,3.396623755991257e-05,0.0011928210742073143,0.0014839436694749624,0.5113492074814889
ret_per_vol,OOS,15,high,40367,1.3315746927780692e-05,3.1461381154729295e-05,0.0013878351175631474,0.0017356234893515998,0.5083855624643893
ret_per_vol,OOS,30,low,39738,5.20725286273541e-05,0.00010487984742235668,0.002003246611714777,0.0025338088686193017,0.5235794453671548
ret_per_vol,OOS,30,mid,67191,-5.133970655107958e-06,7.995442597730218e-05,0.001664243578719629,0.002102591326523443,0.5210668095429447
ret_per_vol,OOS,30,high,38736,1.6675797903465364e-05,6.0350776420969865e-05,0.0019437020915966405,0.002467061868122225,0.5141470466749277
ret_per_vol,OOS,60,low,36235,7.338179630249791e-05,0.00019669293610102834,0.0027808786014986856,0.003560843285618086,0.5313371050089692
ret_per_vol,OOS,60,mid,61581,-1.277326268391819e-05,0.00017464808411049582,0.00234548728932942,0.002956404625129637,0.5303259122131826
ret_per_vol,OOS,60,high,35489,6.260475779496298e-05,0.00016157177018039093,0.0026961959128764318,0.00347183403078876,0.5282481895798699
absret_per_vol,Discovery,1,low,306909,-7.96886180433994e-07,0.0,0.0002906047915900866,,0.468917496717268
absret_per_vol,Discovery,1,mid,308626,2.5041996879987362e-08,0.0,0.00030044702697686623,,0.46949058083246387
absret_per_vol,Discovery,1,high,308813,3.0086245407633664e-06,0.0,0.00030865497757810695,,0.46094238260694986
absret_per_vol,Discovery,5,low,301210,-8.491808227225926e-08,0.0,0.0006455392712679908,0.0007702855490357881,0.49753328242754224
absret_per_vol,Discovery,5,mid,305524,2.9441683674298106e-06,0.0,0.0006671829393471439,0.0007994112959213935,0.49660910435841377
absret_per_vol,Discovery,5,high,307568,6.139038255577627e-06,0.0,0.0006844795226414469,0.0008272884418347848,0.49115317588305674
absret_per_vol,Discovery,15,low,291078,1.4002660854346237e-06,5.6417489601279236e-05,0.0011026223657107134,0.0013808103772630688,0.5131992112079924
absret_per_vol,Discovery,15,mid,296678,9.002150984294923e-06,5.581291510847741e-05,0.001140794399161169,0.0014354944865387009,0.5122523409218075
absret_per_vol,Discovery,15,high,301805,1.3622724776829503e-05,5.466273095011687e-05,0.00116877352137526,0.0014862738946581247,0.5086463113599841
absret_per_vol,Discovery,30,low,278622,1.07015956733593e-05,0.00010600753993761369,0.0015471452098656485,0.001950373159277724,0.5241115202676027
absret_per_vol,Discovery,30,mid,284119,1.4736493917821882e-05,9.72636493321577e-05,0.0015935983181782631,0.002027098189630897,0.5208521781366259
absret_per_vol,Discovery,30,high,290218,3.1698426090335e-05,9.171367011540088e-05,0.0016356600671481448,0.002101518999141397,0.5179210111019992
absret_per_vol,Discovery,60,low,257165,2.9266056942989953e-05,0.00018719580681403336,0.0021445212850379155,0.002717837605287375,0.5344156475414618
absret_per_vol,Discovery,60,mid,260461,2.5562983770048192e-05,0.00018781694108804814,0.0022134560779097285,0.0028271068031232942,0.5334848595375123
absret_per_vol,Discovery,60,high,262720,4.891824032919444e-05,0.00016861036967086296,0.002273090398492585,0.00295001427281339,0.528813946406821
absret_per_vol,Validation,1,low,135607,-1.0421246674687797e-07,0.0,0.0003597793168818945,,0.49821174423149245
absret_per_vol,Validation,1,mid,113023,1.1935157152219718e-06,0.0,0.00039051888613314,,0.49894269308016953
absret_per_vol,Validation,1,high,47686,-8.689600002144881e-07,0.0,0.0004732897675714231,,0.4964140418571488
absret_per_vol,Validation,5,low,133410,-6.271357005625149e-07,2.705463012242504e-05,0.0007967652855947035,0.0009463198944408032,0.5107113409789371
absret_per_vol,Validation,5,mid,112293,1.1524152460346875e-06,2.803004821161359e-05,0.0008760731093026296,0.001034752150352924,0.5096755808465354
absret_per_vol,Validation,5,high,47517,6.135596767473728e-06,1.9740998104866847e-05,0.001071142062787663,0.0012520976773843753,0.5049350758675842
absret_per_vol,Validation,15,low,129500,-2.265479100190778e-06,6.928422507734844e-05,0.0013768800093704504,0.001700450077743729,0.5193359073359073
absret_per_vol,Validation,15,mid,109470,6.531649044189905e-06,6.4923177740428e-05,0.0015027258968166443,0.0018578922699848787,0.5170731707317073
absret_per_vol,Validation,15,high,46510,2.0331789661173353e-05,6.159848400522083e-05,0.0018377285863845506,0.0022594564772689283,0.5133949688239088
absret_per_vol,Validation,30,low,124092,-2.4082542834432385e-06,0.00011170888712541682,0.0019567243704058895,0.0024078984063558855,0.5222335041743222
absret_per_vol,Validation,30,mid,105024,1.5576436995834414e-05,0.00011039258584810696,0.0021202087390940617,0.002628741714823866,0.5202715569774528
absret_per_vol,Validation,30,high,44754,5.0495715598843274e-05,0.00012863374634808356,0.002610337033676005,0.0031982149787875957,0.5213835634803593
absret_per_vol,Validation,60,low,114156,6.997402417815711e-06,0.00018293891376586213,0.002741059857065087,0.0033685753119866886,0.5262185080065874
absret_per_vol,Validation,60,mid,96000,5.252587451215813e-05,0.00020821086013822487,0.002967975652818213,0.0036786211474389117,0.5283645833333334
absret_per_vol,Validation,60,high,40494,0.00011948209938787787,0.00023988728543167248,0.0036823313778789244,0.004499780995023262,0.5283745740109645
absret_per_vol,OOS,1,low,73511,-2.88396206239762e-06,0.0,0.0003135466540645987,,0.4983471861354083
absret_per_vol,OOS,1,mid,60557,1.1408535482445105e-06,8.415029242314631e-06,0.0003432027570766335,,0.5007183314893406
absret_per_vol,OOS,1,high,23545,1.1655920035302667e-05,9.91915885539818e-06,0.00043516387429689673,,0.5043533658950945
absret_per_vol,OOS,5,low,72304,2.5348282543820843e-06,1.9501825896051095e-05,0.0006935536811816244,0.0008265307941665997,0.5088238548351405
absret_per_vol,OOS,5,mid,60188,-4.1907878534974864e-07,1.9332825276108245e-05,0.0007690786862553562,0.0009076338084731776,0.507011364391573
absret_per_vol,OOS,5,high,23473,2.4430769841486547e-05,1.143641354062197e-05,0.0009844736752083472,0.001155479323260908,0.5034294721595024
absret_per_vol,OOS,15,low,70042,4.6032757447388555e-06,3.496809324243788e-05,0.0011930336289125048,0.0014847903046525334,0.5118928642814311
absret_per_vol,OOS,15,mid,58766,5.942266071273955e-06,4.3930579661011215e-05,0.0013090652020729195,0.0016307339971342596,0.5127794983493857
absret_per_vol,OOS,15,high,23037,4.8942368869797297e-05,2.1287692520521873e-05,0.0016842913027607911,0.0020992721322071893,0.5054043495246777
absret_per_vol,OOS,30,low,67134,-4.5029445387157785e-06,7.988134135394898e-05,0.0016674782075205878,0.0021040131746023582,0.5210921440700688
absret_per_vol,OOS,30,mid,56427,1.7488587373055477e-05,9.213511614780678e-05,0.0018181032065407272,0.002307102075373558,0.5218246584082088
absret_per_vol,OOS,30,high,22104,7.626345398379553e-05,5.145307303777713e-05,0.0023608331865272864,0.002990144312991063,0.5114458921462178
absret_per_vol,OOS,60,low,61518,-1.2799855663499784e-05,0.00017464401737277147,0.0023474011409189764,0.0029581258608957677,0.5303163301797847
absret_per_vol,OOS,60,mid,51662,3.4794948455700364e-05,0.0002072753675490535,0.0025200555177446555,0.003237034514363817,0.535770972862065
absret_per_vol,OOS,60,high,20125,0.00015324344062891309,9.982630223404065e-05,0.003293880948908998,0.004227963418707703,0.5145341614906832
range_per_vol,Discovery,1,low,306633,-3.039618407350165e-07,0.0,0.0002896816736368342,,0.47322695208930543
range_per_vol,Discovery,1,mid,308984,2.7798088777744707e-07,0.0,0.00030064549069920663,,0.4691440333480051
range_per_vol,Discovery,1,high,308861,2.308582268978478e-06,0.0,0.0003093944372393074,,0.4569272261632255
range_per_vol,Discovery,5,low,298823,1.3582658733503366e-06,0.0,0.0006387547558569108,0.0007607831052177901,0.49993809044149884
range_per_vol,Discovery,5,mid,307552,4.152041195773627e-07,0.0,0.0006683133180125526,0.0008009185758181042,0.4954576787014879
