resolver,session,T_offset,outcome,universe,split,n,win,E
bar1_follow,ASIA,90,H60,ALL,OOS,399,0.48872180451127817,-5.919172932330827
bar1_follow,ASIA,90,H60,HIGH,IS,480,0.42291666666666666,-1.6890625
bar1_follow,ASIA,90,H60,HIGH,Validation,164,0.5365853658536586,0.038109756097560975
bar1_follow,ASIA,90,H60,HIGH,OOS,198,0.5,-4.234848484848484
bar1_follow,ASIA,90,SESS_END,ALL,IS,1342,0.47540983606557374,-3.175111773472429
bar1_follow,ASIA,90,SESS_END,ALL,Validation,730,0.4589041095890411,-3.7236301369863014
bar1_follow,ASIA,90,SESS_END,ALL,OOS,399,0.5037593984962406,2.901002506265664
bar1_follow,ASIA,90,SESS_END,HIGH,IS,480,0.44166666666666665,-4.2859375
bar1_follow,ASIA,90,SESS_END,HIGH,Validation,164,0.4878048780487805,-3.9588414634146343
bar1_follow,ASIA,90,SESS_END,HIGH,OOS,198,0.46464646464646464,-5.86489898989899
bar1_follow,ASIA,120,H30,ALL,IS,1781,0.49691184727681076,0.49775407074677147
bar1_follow,ASIA,120,H30,ALL,Validation,755,0.5099337748344371,0.873841059602649
bar1_follow,ASIA,120,H30,ALL,OOS,405,0.5185185185185185,2.3253086419753086
bar1_follow,ASIA,120,H30,HIGH,IS,633,0.5118483412322274,0.8116113744075829
bar1_follow,ASIA,120,H30,HIGH,Validation,170,0.5,0.013235294117647059
bar1_follow,ASIA,120,H30,HIGH,OOS,188,0.5212765957446809,4.639627659574468
bar1_follow,ASIA,120,H60,ALL,IS,1781,0.5109489051094891,1.1107523862998316
bar1_follow,ASIA,120,H60,ALL,Validation,755,0.4966887417218543,1.0649006622516557
bar1_follow,ASIA,120,H60,ALL,OOS,405,0.5382716049382716,2.2987654320987656
bar1_follow,ASIA,120,H60,HIGH,IS,633,0.5292259083728278,1.6670616113744077
bar1_follow,ASIA,120,H60,HIGH,Validation,170,0.5470588235294118,2.426470588235294
bar1_follow,ASIA,120,H60,HIGH,OOS,188,0.5319148936170213,3.7513297872340425
bar1_follow,ASIA,120,SESS_END,ALL,IS,1781,0.5188096574957889,2.248034811903425
bar1_follow,ASIA,120,SESS_END,ALL,Validation,755,0.45827814569536424,-1.5890728476821192
bar1_follow,ASIA,120,SESS_END,ALL,OOS,405,0.5037037037037037,-1.724074074074074
bar1_follow,ASIA,120,SESS_END,HIGH,IS,633,0.5181674565560821,2.3124012638230647
bar1_follow,ASIA,120,SESS_END,HIGH,Validation,170,0.47058823529411764,-1.1441176470588235
bar1_follow,ASIA,120,SESS_END,HIGH,OOS,188,0.5478723404255319,6.627659574468085
bar1_follow,ASIA,180,H30,ALL,IS,1651,0.49061175045427013,-0.029073288915808602
bar1_follow,ASIA,180,H30,ALL,Validation,737,0.451831750339213,-1.6841926729986432
bar1_follow,ASIA,180,H30,ALL,OOS,401,0.47381546134663344,-2.821695760598504
bar1_follow,ASIA,180,H30,HIGH,IS,578,0.4826989619377163,-0.40657439446366783
bar1_follow,ASIA,180,H30,HIGH,Validation,164,0.49390243902439024,-2.2484756097560976
bar1_follow,ASIA,180,H30,HIGH,OOS,195,0.48205128205128206,-1.817948717948718
bar1_follow,ASIA,180,H60,ALL,IS,1651,0.4942459115687462,-0.29557843731072075
bar1_follow,ASIA,180,H60,ALL,Validation,737,0.4450474898236092,-2.7903663500678424
bar1_follow,ASIA,180,H60,ALL,OOS,401,0.45885286783042395,-4.237531172069826
bar1_follow,ASIA,180,H60,HIGH,IS,578,0.49653979238754326,-0.5025951557093425
bar1_follow,ASIA,180,H60,HIGH,Validation,164,0.4573170731707317,-5.2682926829268295
bar1_follow,ASIA,180,H60,HIGH,OOS,195,0.4512820512820513,-4.006410256410256
bar1_follow,ASIA,180,SESS_END,ALL,IS,1651,0.4809206541490006,-0.7854330708661418
bar1_follow,ASIA,180,SESS_END,ALL,Validation,737,0.46132971506105835,-4.604477611940299
bar1_follow,ASIA,180,SESS_END,ALL,OOS,401,0.4688279301745636,-4.859725685785536
bar1_follow,ASIA,180,SESS_END,HIGH,IS,578,0.5190311418685121,-1.0748269896193772
bar1_follow,ASIA,180,SESS_END,HIGH,Validation,164,0.49390243902439024,-6.123475609756097
bar1_follow,ASIA,180,SESS_END,HIGH,OOS,195,0.48205128205128206,0.11538461538461539
bar5_follow,LONDON,15,H30,ALL,IS,2270,0.47004405286343615,0.05616740088105727
bar5_follow,LONDON,15,H30,ALL,Validation,763,0.4954128440366973,0.509829619921363
bar5_follow,LONDON,15,H30,ALL,OOS,410,0.44634146341463415,-1.8615853658536585
bar5_follow,LONDON,15,H30,HIGH,IS,773,0.4424320827943079,-0.8017464424320828
bar5_follow,LONDON,15,H30,HIGH,Validation,297,0.5016835016835017,0.47474747474747475
bar5_follow,LONDON,15,H30,HIGH,OOS,58,0.5,-0.6594827586206896
bar5_follow,LONDON,15,H60,ALL,IS,2270,0.49030837004405287,0.21233480176211453
bar5_follow,LONDON,15,H60,ALL,Validation,763,0.48230668414154654,-0.9262778505897772
bar5_follow,LONDON,15,H60,ALL,OOS,410,0.4658536585365854,-1.5548780487804879
bar5_follow,LONDON,15,H60,HIGH,IS,773,0.4721862871927555,-0.8631953428201811
bar5_follow,LONDON,15,H60,HIGH,Validation,297,0.4511784511784512,-2.6902356902356903
bar5_follow,LONDON,15,H60,HIGH,OOS,58,0.5517241379310345,5.508620689655173
bar5_follow,LONDON,15,SESS_END,ALL,IS,2270,0.5030837004405286,-0.1919603524229075
bar5_follow,LONDON,15,SESS_END,ALL,Validation,763,0.49148099606815204,-1.1815203145478375
bar5_follow,LONDON,15,SESS_END,ALL,OOS,410,0.47317073170731705,-6.2298780487804875
bar5_follow,LONDON,15,SESS_END,HIGH,IS,773,0.49029754204398446,-1.138098318240621
bar5_follow,LONDON,15,SESS_END,HIGH,Validation,297,0.5016835016835017,1.0303030303030303
bar5_follow,LONDON,15,SESS_END,HIGH,OOS,58,0.43103448275862066,-19.775862068965516
bar5_follow,LONDON,30,H30,ALL,IS,2269,0.48435434111943587,-0.020713970912296167
bar5_follow,LONDON,30,H30,ALL,Validation,769,0.4694408322496749,0.5370611183355006
bar5_follow,LONDON,30,H30,ALL,OOS,404,0.48514851485148514,0.8873762376237624
bar5_follow,LONDON,30,H30,HIGH,IS,775,0.48129032258064514,0.3190322580645161
bar5_follow,LONDON,30,H30,HIGH,Validation,321,0.43302180685358255,-1.4462616822429906
bar5_follow,LONDON,30,H30,HIGH,OOS,65,0.5692307692307692,2.8807692307692307
bar5_follow,LONDON,30,H60,ALL,IS,2269,0.49272807404142793,0.2632216835610401
bar5_follow,LONDON,30,H60,ALL,Validation,769,0.5266579973992198,2.7129388816644995
bar5_follow,LONDON,30,H60,ALL,OOS,404,0.4752475247524752,-2.209777227722772
bar5_follow,LONDON,30,H60,HIGH,IS,775,0.5058064516129033,1.0496774193548386
bar5_follow,LONDON,30,H60,HIGH,Validation,321,0.4797507788161994,-0.7601246105919003
bar5_follow,LONDON,30,H60,HIGH,OOS,65,0.47692307692307695,-0.5230769230769231
bar5_follow,LONDON,30,SESS_END,ALL,IS,2269,0.5055090348171001,1.0722785368003527
bar5_follow,LONDON,30,SESS_END,ALL,Validation,769,0.5201560468140443,3.1810793237971393
bar5_follow,LONDON,30,SESS_END,ALL,OOS,404,0.4752475247524752,-2.650990099009901
bar5_follow,LONDON,30,SESS_END,HIGH,IS,775,0.5109677419354839,2.7948387096774194
bar5_follow,LONDON,30,SESS_END,HIGH,Validation,321,0.5295950155763239,6.444704049844237
bar5_follow,LONDON,30,SESS_END,HIGH,OOS,65,0.49230769230769234,-11.75
bar5_follow,LONDON,60,H30,ALL,IS,2281,0.48136782113108284,0.19969311705392373
bar5_follow,LONDON,60,H30,ALL,Validation,768,0.5013020833333334,1.4772135416666667
bar5_follow,LONDON,60,H30,ALL,OOS,406,0.5467980295566502,1.6576354679802956
bar5_follow,LONDON,60,H30,HIGH,IS,770,0.4714285714285714,-0.08896103896103896
bar5_follow,LONDON,60,H30,HIGH,Validation,316,0.47151898734177217,0.875
bar5_follow,LONDON,60,H30,HIGH,OOS,69,0.6376811594202898,0.4891304347826087
bar5_follow,LONDON,60,H60,ALL,IS,2281,0.47917580008768085,-0.25131521262604123
bar5_follow,LONDON,60,H60,ALL,Validation,768,0.48828125,1.0807291666666667
bar5_follow,LONDON,60,H60,ALL,OOS,406,0.4605911330049261,-2.312192118226601
bar5_follow,LONDON,60,H60,HIGH,IS,770,0.4831168831168831,-0.21493506493506492
bar5_follow,LONDON,60,H60,HIGH,Validation,316,0.4588607594936709,-0.8093354430379747
bar5_follow,LONDON,60,H60,HIGH,OOS,69,0.4057971014492754,-10.981884057971014
bar5_follow,LONDON,60,SESS_END,ALL,IS,2281,0.4958351600175362,0.12604120999561597
bar5_follow,LONDON,60,SESS_END,ALL,Validation,768,0.46875,-4.226236979166667
bar5_follow,LONDON,60,SESS_END,ALL,OOS,406,0.5344827586206896,6.5911330049261085
bar5_follow,LONDON,60,SESS_END,HIGH,IS,770,0.4818181818181818,0.04285714285714286
bar5_follow,LONDON,60,SESS_END,HIGH,Validation,316,0.43354430379746833,-13.462025316455696
bar5_follow,LONDON,60,SESS_END,HIGH,OOS,69,0.4492753623188406,-8.93840579710145
bar5_follow,LONDON,90,H30,ALL,IS,2244,0.49153297682709446,0.37232620320855614
bar5_follow,LONDON,90,H30,ALL,Validation,758,0.4788918205804749,0.19689973614775724
bar5_follow,LONDON,90,H30,ALL,OOS,411,0.49148418491484186,0.24148418491484186
bar5_follow,LONDON,90,H30,HIGH,IS,757,0.49933949801849403,0.4128137384412153
bar5_follow,LONDON,90,H30,HIGH,Validation,322,0.4409937888198758,-1.5380434782608696
bar5_follow,LONDON,90,H30,HIGH,OOS,89,0.4943820224719101,1.0168539325842696
bar5_follow,LONDON,90,H60,ALL,IS,2244,0.5075757575757576,0.4594474153297683
bar5_follow,LONDON,90,H60,ALL,Validation,758,0.47493403693931396,-0.21306068601583114
bar5_follow,LONDON,90,H60,ALL,OOS,411,0.49635036496350365,-1.5133819951338199
bar5_follow,LONDON,90,H60,HIGH,IS,757,0.4940554821664465,0.08124174372523117
bar5_follow,LONDON,90,H60,HIGH,Validation,322,0.453416149068323,-1.843944099378882
bar5_follow,LONDON,90,H60,HIGH,OOS,89,0.4606741573033708,-1.4719101123595506
bar5_follow,LONDON,90,SESS_END,ALL,IS,2244,0.4946524064171123,-0.2127896613190731
bar5_follow,LONDON,90,SESS_END,ALL,Validation,758,0.5184696569920845,3.6546833773087073
bar5_follow,LONDON,90,SESS_END,ALL,OOS,411,0.48661800486618007,7.204379562043796
bar5_follow,LONDON,90,SESS_END,HIGH,IS,757,0.4808454425363276,-0.5614266842800528
bar5_follow,LONDON,90,SESS_END,HIGH,Validation,322,0.4906832298136646,0.9953416149068323
bar5_follow,LONDON,90,SESS_END,HIGH,OOS,89,0.5280898876404494,2.6123595505617976
bar5_follow,LONDON,120,H30,ALL,IS,2228,0.4887791741472172,0.06956912028725314
bar5_follow,LONDON,120,H30,ALL,Validation,764,0.4803664921465969,0.06348167539267016
bar5_follow,LONDON,120,H30,ALL,OOS,406,0.49014778325123154,-1.0135467980295567
bar5_follow,LONDON,120,H30,HIGH,IS,765,0.4928104575163399,0.3627450980392157
bar5_follow,LONDON,120,H30,HIGH,Validation,343,0.49854227405247814,0.22084548104956267
bar5_follow,LONDON,120,H30,HIGH,OOS,90,0.4444444444444444,-2.4555555555555557
bar5_follow,LONDON,120,H60,ALL,IS,2228,0.49281867145421904,0.16371184919210055
bar5_follow,LONDON,120,H60,ALL,Validation,764,0.4568062827225131,-0.3900523560209424
bar5_follow,LONDON,120,H60,ALL,OOS,406,0.45320197044334976,-2.480295566502463
bar5_follow,LONDON,120,H60,HIGH,IS,765,0.5189542483660131,0.7496732026143791
bar5_follow,LONDON,120,H60,HIGH,Validation,343,0.46355685131195334,-0.44533527696793
bar5_follow,LONDON,120,H60,HIGH,OOS,90,0.4222222222222222,-3.2555555555555555
bar5_follow,LONDON,120,SESS_END,ALL,IS,2228,0.5044883303411131,-0.3360637342908438
bar5_follow,LONDON,120,SESS_END,ALL,Validation,764,0.5143979057591623,-0.28861256544502617
bar5_follow,LONDON,120,SESS_END,ALL,OOS,406,0.5123152709359606,-2.0763546798029555
bar5_follow,LONDON,120,SESS_END,HIGH,IS,765,0.5215686274509804,1.304248366013072
bar5_follow,LONDON,120,SESS_END,HIGH,Validation,343,0.5072886297376094,-1.6384839650145773
bar5_follow,LONDON,120,SESS_END,HIGH,OOS,90,0.4,-18.755555555555556
bar5_follow,NY_PM,15,H30,ALL,IS,2228,0.5080789946140036,0.3379712746858169
bar5_follow,NY_PM,15,H30,ALL,Validation,742,0.4919137466307278,-0.3497304582210243
bar5_follow,NY_PM,15,H30,ALL,OOS,395,0.4936708860759494,3.4664556962025315
bar5_follow,NY_PM,15,H30,HIGH,IS,760,0.506578947368421,1.0101973684210526
bar5_follow,NY_PM,15,H30,HIGH,Validation,283,0.519434628975265,2.4302120141342756
bar5_follow,NY_PM,15,H30,HIGH,OOS,130,0.5615384615384615,6.251923076923077
bar5_follow,NY_PM,15,H60,ALL,IS,2228,0.48429084380610415,0.00572262118491921
bar5_follow,NY_PM,15,H60,ALL,Validation,742,0.49595687331536387,-0.16138814016172506
bar5_follow,NY_PM,15,H60,ALL,OOS,395,0.5316455696202531,6.068987341772152
bar5_follow,NY_PM,15,H60,HIGH,IS,760,0.5092105263157894,0.9361842105263158
bar5_follow,NY_PM,15,H60,HIGH,Validation,283,0.519434628975265,3.646643109540636
bar5_follow,NY_PM,15,H60,HIGH,OOS,130,0.5538461538461539,3.4307692307692306
bar5_follow,NY_PM,15,SESS_END,ALL,IS,2228,0.5076301615798923,0.8197935368043088
bar5_follow,NY_PM,15,SESS_END,ALL,Validation,742,0.4865229110512129,-6.208894878706199
bar5_follow,NY_PM,15,SESS_END,ALL,OOS,395,0.5037974683544304,-5.159493670886076
bar5_follow,NY_PM,15,SESS_END,HIGH,IS,760,0.5355263157894737,0.8825657894736842
bar5_follow,NY_PM,15,SESS_END,HIGH,Validation,283,0.5371024734982333,-2.4761484098939928
bar5_follow,NY_PM,15,SESS_END,HIGH,OOS,130,0.5076923076923077,-19.396153846153847
bar5_follow,NY_PM,30,H30,ALL,IS,2256,0.48315602836879434,-0.19680851063829788
bar5_follow,NY_PM,30,H30,ALL,Validation,741,0.4993252361673414,-0.8970985155195681
bar5_follow,NY_PM,30,H30,ALL,OOS,395,0.4936708860759494,-0.6329113924050633
bar5_follow,NY_PM,30,H30,HIGH,IS,771,0.5058365758754864,0.3534370946822309
bar5_follow,NY_PM,30,H30,HIGH,Validation,272,0.5257352941176471,-1.6112132352941178
bar5_follow,NY_PM,30,H30,HIGH,OOS,133,0.518796992481203,0.20488721804511278
bar5_follow,NY_PM,30,H60,ALL,IS,2256,0.5039893617021277,0.4734042553191489
bar5_follow,NY_PM,30,H60,ALL,Validation,741,0.5087719298245614,1.0691632928475034
bar5_follow,NY_PM,30,H60,ALL,OOS,395,0.4860759493670886,4.097468354430379
bar5_follow,NY_PM,30,H60,HIGH,IS,771,0.5304798962386511,1.3223086900129701
bar5_follow,NY_PM,30,H60,HIGH,Validation,272,0.4963235294117647,0.05422794117647059
bar5_follow,NY_PM,30,H60,HIGH,OOS,133,0.5413533834586466,11.969924812030076
bar5_follow,NY_PM,30,SESS_END,ALL,IS,2256,0.500886524822695,-0.44470301418439717
bar5_follow,NY_PM,30,SESS_END,ALL,Validation,741,0.48717948717948717,-4.366396761133603
bar5_follow,NY_PM,30,SESS_END,ALL,OOS,395,0.5367088607594936,17.530379746835443
bar5_follow,NY_PM,30,SESS_END,HIGH,IS,771,0.5006485084306096,0.4276913099870298
bar5_follow,NY_PM,30,SESS_END,HIGH,Validation,272,0.47058823529411764,-5.733455882352941
bar5_follow,NY_PM,30,SESS_END,HIGH,OOS,133,0.6165413533834586,36.35526315789474
bar5_follow,NY_PM,60,H30,ALL,IS,2248,0.47153024911032027,-0.6336743772241993
bar5_follow,NY_PM,60,H30,ALL,Validation,741,0.5317139001349528,1.728744939271255
bar5_follow,NY_PM,60,H30,ALL,OOS,394,0.5076142131979695,2.0558375634517767
bar5_follow,NY_PM,60,H30,HIGH,IS,769,0.4616384915474642,-1.7753576072821846
bar5_follow,NY_PM,60,H30,HIGH,Validation,293,0.5324232081911263,1.9069965870307166
bar5_follow,NY_PM,60,H30,HIGH,OOS,141,0.5177304964539007,5.054964539007092
bar5_follow,NY_PM,60,H60,ALL,IS,2248,0.46841637010676157,-0.43783362989323843
bar5_follow,NY_PM,60,H60,ALL,Validation,741,0.5128205128205128,2.0681511470985154
bar5_follow,NY_PM,60,H60,ALL,OOS,394,0.49238578680203043,2.918781725888325
bar5_follow,NY_PM,60,H60,HIGH,IS,769,0.46423927178153446,-1.488621586475943
bar5_follow,NY_PM,60,H60,HIGH,Validation,293,0.5017064846416383,1.158703071672355
bar5_follow,NY_PM,60,H60,HIGH,OOS,141,0.5106382978723404,8.554964539007091
bar5_follow,NY_PM,60,SESS_END,ALL,IS,2248,0.4862099644128114,-0.853758896797153
bar5_follow,NY_PM,60,SESS_END,ALL,Validation,741,0.5344129554655871,5.068151147098516
bar5_follow,NY_PM,60,SESS_END,ALL,OOS,394,0.5050761421319797,5.092005076142132
bar5_follow,NY_PM,60,SESS_END,HIGH,IS,769,0.4694408322496749,-4.905071521456437
bar5_follow,NY_PM,60,SESS_END,HIGH,Validation,293,0.5392491467576792,7.446245733788396
bar5_follow,NY_PM,60,SESS_END,HIGH,OOS,141,0.5390070921985816,16.086879432624112
bar5_follow,NY_PM,90,H30,ALL,IS,2239,0.5024564537740063,-0.12416257257704333
bar5_follow,NY_PM,90,H30,ALL,Validation,738,0.5013550135501355,1.9214092140921408
bar5_follow,NY_PM,90,H30,ALL,OOS,393,0.539440203562341,4.309796437659033
bar5_follow,NY_PM,90,H30,HIGH,IS,766,0.4856396866840731,-1.1161879895561357
bar5_follow,NY_PM,90,H30,HIGH,Validation,293,0.5187713310580204,2.7602389078498293
bar5_follow,NY_PM,90,H30,HIGH,OOS,142,0.4788732394366197,3.242957746478873
bar5_follow,NY_PM,90,H60,ALL,IS,2239,0.4868244752121483,-0.14493077266636892
bar5_follow,NY_PM,90,H60,ALL,Validation,738,0.5447154471544715,2.2953929539295395
bar5_follow,NY_PM,90,H60,ALL,OOS,393,0.5190839694656488,5.604325699745547
bar5_follow,NY_PM,90,H60,HIGH,IS,766,0.4751958224543081,-1.0140339425587468
bar5_follow,NY_PM,90,H60,HIGH,Validation,293,0.5563139931740614,4.573378839590443
bar5_follow,NY_PM,90,H60,HIGH,OOS,142,0.5070422535211268,5.274647887323944
bar5_follow,NY_PM,90,SESS_END,ALL,IS,2239,0.49173738276016077,-0.35573916927199645
bar5_follow,NY_PM,90,SESS_END,ALL,Validation,738,0.5298102981029811,3.2530487804878048
bar5_follow,NY_PM,90,SESS_END,ALL,OOS,393,0.5190839694656488,2.2754452926208653
bar5_follow,NY_PM,90,SESS_END,HIGH,IS,766,0.4869451697127937,-0.5727806788511749
bar5_follow,NY_PM,90,SESS_END,HIGH,Validation,293,0.5324232081911263,9.22098976109215
bar5_follow,NY_PM,90,SESS_END,HIGH,OOS,142,0.49295774647887325,-5.084507042253521
bar5_follow,NY_PM,120,H30,ALL,IS,2231,0.5029134917077543,-0.0758628417749888
bar5_follow,NY_PM,120,H30,ALL,Validation,741,0.4885290148448043,-0.32118758434547906
bar5_follow,NY_PM,120,H30,ALL,OOS,395,0.5088607594936709,0.8246835443037974
bar5_follow,NY_PM,120,H30,HIGH,IS,760,0.49736842105263157,-0.19144736842105264
bar5_follow,NY_PM,120,H30,HIGH,Validation,296,0.4831081081081081,-1.2347972972972974
bar5_follow,NY_PM,120,H30,HIGH,OOS,135,0.48148148148148145,-6.966666666666667
bar5_follow,NY_PM,120,H60,ALL,IS,2231,0.500672344240251,0.016472433886149707
bar5_follow,NY_PM,120,H60,ALL,Validation,741,0.4993252361673414,-0.44973009446693657
bar5_follow,NY_PM,120,H60,ALL,OOS,395,0.46835443037974683,-1.1227848101265823
bar5_follow,NY_PM,120,H60,HIGH,IS,760,0.4881578947368421,-0.21710526315789475
bar5_follow,NY_PM,120,H60,HIGH,Validation,296,0.46621621621621623,-4.481418918918919
bar5_follow,NY_PM,120,H60,HIGH,OOS,135,0.4740740740740741,-5.177777777777778
bar5_follow,NY_PM,120,SESS_END,ALL,IS,2231,0.5069475571492604,1.3468175705961452
bar5_follow,NY_PM,120,SESS_END,ALL,Validation,741,0.5087719298245614,3.276315789473684
bar5_follow,NY_PM,120,SESS_END,ALL,OOS,395,0.5088607594936709,1.8443037974683545
bar5_follow,NY_PM,120,SESS_END,HIGH,IS,760,0.5013157894736842,0.7401315789473685
bar5_follow,NY_PM,120,SESS_END,HIGH,Validation,296,0.5033783783783784,1.7035472972972974
bar5_follow,NY_PM,120,SESS_END,HIGH,OOS,135,0.5037037037037037,-5.54074074074074
bar5_follow,NY_AM,15,H30,ALL,IS,2368,0.4995777027027027,0.45154138513513514
bar5_follow,NY_AM,15,H30,ALL,Validation,772,0.5155440414507773,1.895077720207254
bar5_follow,NY_AM,15,H30,ALL,OOS,410,0.5048780487804878,2.6128048780487805
bar5_follow,NY_AM,15,H30,HIGH,IS,804,0.4937810945273632,0.11038557213930349
bar5_follow,NY_AM,15,H30,HIGH,Validation,219,0.5068493150684932,-0.8127853881278538
bar5_follow,NY_AM,15,H30,HIGH,OOS,142,0.5492957746478874,8.22887323943662
bar5_follow,NY_AM,15,H60,ALL,IS,2368,0.5054898648648649,0.5167863175675675
bar5_follow,NY_AM,15,H60,ALL,Validation,772,0.49740932642487046,2.881476683937824
bar5_follow,NY_AM,15,H60,ALL,OOS,410,0.524390243902439,-1.1640243902439025
bar5_follow,NY_AM,15,H60,HIGH,IS,804,0.503731343283582,0.4835199004975124
bar5_follow,NY_AM,15,H60,HIGH,Validation,219,0.4748858447488584,-2.577625570776256
bar5_follow,NY_AM,15,H60,HIGH,OOS,142,0.5422535211267606,3.734154929577465
bar5_follow,NY_AM,15,SESS_END,ALL,IS,2368,0.49577702702702703,0.9341216216216216
bar5_follow,NY_AM,15,SESS_END,ALL,Validation,772,0.5207253886010362,5.172603626943006
bar5_follow,NY_AM,15,SESS_END,ALL,OOS,410,0.5121951219512195,-2.7140243902439023
bar5_follow,NY_AM,15,SESS_END,HIGH,IS,804,0.486318407960199,-0.4362562189054726
bar5_follow,NY_AM,15,SESS_END,HIGH,Validation,219,0.5159817351598174,-0.2522831050228311
bar5_follow,NY_AM,15,SESS_END,HIGH,OOS,142,0.5422535211267606,6.205985915492958
bar5_follow,NY_AM,30,H30,ALL,IS,2367,0.483312209547951,-0.5438318546683566
bar5_follow,NY_AM,30,H30,ALL,Validation,771,0.5214007782101168,0.3398184176394293
bar5_follow,NY_AM,30,H30,ALL,OOS,411,0.5328467153284672,5.929440389294404
bar5_follow,NY_AM,30,H30,HIGH,IS,806,0.47766749379652607,-0.151985111662531
bar5_follow,NY_AM,30,H30,HIGH,Validation,212,0.5471698113207547,4.626179245283019
bar5_follow,NY_AM,30,H30,HIGH,OOS,149,0.5167785234899329,0.13926174496644295
bar5_follow,NY_AM,30,H60,ALL,IS,2367,0.5086607520067596,-0.04964089564850021
bar5_follow,NY_AM,30,H60,ALL,Validation,771,0.5265888456549935,2.6880674448767836
bar5_follow,NY_AM,30,H60,ALL,OOS,411,0.5571776155717761,8.40389294403893
bar5_follow,NY_AM,30,H60,HIGH,IS,806,0.5210918114143921,1.1253101736972704
bar5_follow,NY_AM,30,H60,HIGH,Validation,212,0.5613207547169812,5.867924528301887
bar5_follow,NY_AM,30,H60,HIGH,OOS,149,0.5234899328859061,-5.003355704697986
bar5_follow,NY_AM,30,SESS_END,ALL,IS,2367,0.5069708491761724,0.18092522179974652
bar5_follow,NY_AM,30,SESS_END,ALL,Validation,771,0.5149156939040207,2.4445525291828796
bar5_follow,NY_AM,30,SESS_END,ALL,OOS,411,0.5717761557177615,13.799270072992702
bar5_follow,NY_AM,30,SESS_END,HIGH,IS,806,0.5198511166253101,1.841501240694789
bar5_follow,NY_AM,30,SESS_END,HIGH,Validation,212,0.5377358490566038,0.3490566037735849
bar5_follow,NY_AM,30,SESS_END,HIGH,OOS,149,0.5570469798657718,-5.75
bar5_follow,NY_AM,60,H30,ALL,IS,2326,0.5081685296646603,0.9242261392949269
bar5_follow,NY_AM,60,H30,ALL,Validation,766,0.5352480417754569,3.1801566579634466
bar5_follow,NY_AM,60,H30,ALL,OOS,411,0.5352798053527981,-1.7080291970802919
bar5_follow,NY_AM,60,H30,HIGH,IS,798,0.5213032581453634,1.7227443609022557
bar5_follow,NY_AM,60,H30,HIGH,Validation,237,0.5443037974683544,8.386075949367088
bar5_follow,NY_AM,60,H30,HIGH,OOS,153,0.5490196078431373,-2.076797385620915
bar5_follow,NY_AM,60,H60,ALL,IS,2326,0.5154772141014617,1.450451418744626
bar5_follow,NY_AM,60,H60,ALL,Validation,766,0.5365535248041775,5.735639686684073
bar5_follow,NY_AM,60,H60,ALL,OOS,411,0.5012165450121655,-2.4446472019464722
bar5_follow,NY_AM,60,H60,HIGH,IS,798,0.5288220551378446,2.43609022556391
bar5_follow,NY_AM,60,H60,HIGH,Validation,237,0.5358649789029536,7.364978902953586
bar5_follow,NY_AM,60,H60,HIGH,OOS,153,0.49019607843137253,-1.0816993464052287
bar5_follow,NY_AM,60,SESS_END,ALL,IS,2326,0.5159071367153912,1.4633490971625107
bar5_follow,NY_AM,60,SESS_END,ALL,Validation,766,0.5391644908616188,7.668407310704961
bar5_follow,NY_AM,60,SESS_END,ALL,OOS,411,0.5036496350364964,-4.858272506082725
bar5_follow,NY_AM,60,SESS_END,HIGH,IS,798,0.5213032581453634,2.354949874686717
bar5_follow,NY_AM,60,SESS_END,HIGH,Validation,237,0.5232067510548524,11.841772151898734
bar5_follow,NY_AM,60,SESS_END,HIGH,OOS,153,0.5228758169934641,-2.022875816993464
bar5_follow,ASIA,15,H30,ALL,IS,1961,0.4757776644569097,0.23176950535441102
bar5_follow,ASIA,15,H30,ALL,Validation,761,0.5282522996057819,0.7927069645203679
bar5_follow,ASIA,15,H30,ALL,OOS,405,0.4839506172839506,-0.45555555555555555
bar5_follow,ASIA,15,H30,HIGH,IS,673,0.4561664190193165,0.24962852897473997
bar5_follow,ASIA,15,H30,HIGH,Validation,218,0.5229357798165137,2.5126146788990824
bar5_follow,ASIA,15,H30,HIGH,OOS,223,0.49327354260089684,-0.11659192825112108
bar5_follow,ASIA,15,H60,ALL,IS,1961,0.4701682814890362,0.6709586945436002
bar5_follow,ASIA,15,H60,ALL,Validation,761,0.5177398160315374,0.676412614980289
bar5_follow,ASIA,15,H60,ALL,OOS,405,0.48641975308641977,-2.830864197530864
bar5_follow,ASIA,15,H60,HIGH,IS,673,0.4799405646359584,1.0650074294205052
bar5_follow,ASIA,15,H60,HIGH,Validation,218,0.5412844036697247,0.9013761467889908
bar5_follow,ASIA,15,H60,HIGH,OOS,223,0.47533632286995514,-4.565022421524664
bar5_follow,ASIA,15,SESS_END,ALL,IS,1961,0.4915859255481897,1.007266700662927
bar5_follow,ASIA,15,SESS_END,ALL,Validation,761,0.5282522996057819,2.1567017082785807
bar5_follow,ASIA,15,SESS_END,ALL,OOS,405,0.48641975308641977,-4.432098765432099
bar5_follow,ASIA,15,SESS_END,HIGH,IS,673,0.5081723625557206,2.1430163447251114
bar5_follow,ASIA,15,SESS_END,HIGH,Validation,218,0.5137614678899083,1.5045871559633028
bar5_follow,ASIA,15,SESS_END,HIGH,OOS,223,0.4663677130044843,-6.339686098654709
