session,resolver,T_offset,horizon,tier,HIGH_IS_n,HIGH_IS_win,HIGH_IS_E,ALL_IS_win,lift_win_IS,lift_E_IS,lift_win_Val,lift_E_Val,lift_win_OOS,lift_E_OOS,HIGH_OOS_win,HIGH_OOS_E,ALL_OOS_win,year_ok
NY_PM,follow_es,15,30,soft,802,0.4800498753117207,0.9516832917705735,0.4822380106571936,-0.002188135345472908,0.7778378210778559,0.01831235431235423,1.841876456876457,-0.005367252407911194,1.9634309977207556,0.4552238805970149,-3.5242537313432836,0.4605911330049261,False
NY_PM,follow_es,30,15,soft,790,0.46582278481012657,0.6367088607594936,0.47085002225189143,-0.005027237441764865,0.6204649800296316,0.006172931546065852,0.6953146356131431,-0.01133472125838536,0.5897958593569281,0.48484848484848486,1.0700757575757576,0.4961832061068702,False
NY_PM,follow_es,90,30,soft,788,0.44923857868020306,0.4508248730964467,0.46453590192644484,-0.015297323246241779,0.7590560464764817,0.012343647136273894,0.6872531270572744,-0.03141379925120341,3.5204760206810484,0.4647887323943662,4.658450704225352,0.4962025316455696,True
NY_PM,agree_follow,30,15,soft,738,0.4715447154471545,0.7381436314363143,0.47520661157024796,-0.0036618961230934777,0.6579525157338351,0.0038880248833592645,0.7797084588841369,-0.010745496700552859,0.4067125914036026,0.49206349206349204,0.9186507936507936,0.5028089887640449,False
NY_PM,agree_follow,90,30,soft,720,0.45416666666666666,0.8920138888888889,0.4660887302396736,-0.011922063573006958,0.9966798756303473,0.006988503299978688,1.0300830317223761,-0.028431372549019562,2.938888888888889,0.4632352941176471,3.34375,0.49166666666666664,True
NY_AM,follow_es,15,15,soft,806,0.5,0.5697890818858561,0.49168443496801706,0.008315565031982941,0.7803434528879882,0.0398521002726373,-0.8591695418244987,0.014305779534932062,4.651147063413619,0.5106382978723404,3.9414893617021276,0.4963325183374083,False
NY_AM,rs_continue,60,30,soft,820,0.48292682926829267,0.801219512195122,0.49420049710024855,-0.01127366783195588,0.8007016994362156,0.03853359173126614,2.1754925710594315,-9.518370454980607e-05,7.063923789580557,0.49019607843137253,6.375816993464053,0.49029126213592233,True
NY_AM,agree_follow,15,15,soft,674,0.5,0.3557121661721068,0.4922335297268345,0.0077664702731655155,0.7891615502106714,0.033835683033544006,-0.48011667476908126,0.02503433486735901,4.926408934293907,0.5206611570247934,4.799586776859504,0.4956268221574344,True
