session_date,bias,daily_fvg_state,pass_daily_confirmed,need_htf,htf_c1c2,pass_7h,h7_state,smt_ok,nosmt_ok,entry_ts,entry_price,sl_a,sl_b,sl_c,protected,weekday,entry_hour
2010-06-28,-1,untested,False,True,False,False,no_cont,False,True,2010-06-28 08:39:00-04:00,1840.5,1847.25,1846.0,1847.75,1847.5,0,8
2010-06-28,-1,untested,False,True,False,False,no_cont,False,True,2010-06-28 09:29:00-04:00,1841.25,1844.0,1842.0,1847.75,1847.5,0,9
2010-06-28,-1,untested,False,True,False,False,no_cont,False,True,2010-06-28 09:34:00-04:00,1834.0,1844.0,1843.5,1847.75,1847.5,0,9
2010-06-28,-1,untested,False,True,False,False,no_cont,False,True,2010-06-28 10:09:00-04:00,1824.5,1843.5,1834.0,1847.75,1847.5,0,10
2010-06-28,-1,untested,False,True,False,False,no_cont,False,True,2010-06-28 10:19:00-04:00,1824.25,1843.5,1834.0,1847.75,1847.5,0,10
2010-06-28,-1,untested,False,True,False,False,no_cont,False,True,2010-06-28 11:19:00-04:00,1844.5,1843.5,1847.25,1847.75,1847.5,0,11
2010-06-28,-1,untested,False,True,False,False,no_cont,False,True,2010-06-28 11:24:00-04:00,1844.0,1843.5,1847.25,1847.75,1847.5,0,11
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 08:44:00-04:00,1809.5,1801.5,1806.5,1721.5,1721.75,0,8
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 08:49:00-04:00,1810.0,1808.75,1806.5,1721.5,1721.75,0,8
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 08:54:00-04:00,1810.5,1808.75,1806.5,1721.5,1721.75,0,8
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 08:59:00-04:00,1811.0,1808.75,1806.5,1721.5,1721.75,0,8
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:04:00-04:00,1811.25,1808.75,1810.5,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:09:00-04:00,1811.5,1808.75,1810.5,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:14:00-04:00,1812.75,1808.75,1810.5,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:29:00-04:00,1811.75,1808.75,1810.5,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:34:00-04:00,1816.25,1808.75,1809.0,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:39:00-04:00,1819.25,1808.75,1809.0,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:44:00-04:00,1825.0,1808.75,1809.0,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:49:00-04:00,1828.5,1809.0,1809.0,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 09:59:00-04:00,1827.25,1809.0,1809.0,1721.5,1721.75,0,9
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 10:19:00-04:00,1823.5,1809.0,1820.5,1721.5,1721.75,0,10
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 10:39:00-04:00,1818.0,1809.0,1814.25,1721.5,1721.75,0,10
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 10:59:00-04:00,1814.75,1809.0,1811.25,1721.5,1721.75,0,10
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 11:14:00-04:00,1811.5,1809.0,1806.5,1721.5,1721.75,0,11
2010-07-12,1,untested,False,True,False,True,cont_match,False,True,2010-07-12 11:24:00-04:00,1810.0,1809.0,1806.5,1721.5,1721.75,0,11
2010-09-06,1,untested,False,True,True,True,cont_match,False,True,2010-09-06 09:14:00-04:00,1876.5,1873.0,1874.25,1773.0,1773.25,0,9
2010-09-06,1,untested,False,True,True,True,cont_match,False,True,2010-09-06 09:19:00-04:00,1877.0,1873.0,1874.25,1773.0,1773.25,0,9
2010-09-06,1,untested,False,True,True,True,cont_match,False,True,2010-09-06 10:34:00-04:00,1871.5,1873.0,1870.5,1773.0,1773.25,0,10
2010-09-06,1,untested,False,True,True,True,cont_match,False,True,2010-09-06 10:39:00-04:00,1872.0,1873.0,1870.5,1773.0,1773.25,0,10
2010-09-06,1,untested,False,True,True,True,cont_match,False,True,2010-09-06 10:54:00-04:00,1871.0,1873.0,1869.75,1773.0,1773.25,0,10
2010-09-06,1,untested,False,True,True,True,cont_match,False,True,2010-09-06 10:59:00-04:00,1872.25,1873.0,1869.75,1773.0,1773.25,0,10
2010-09-13,1,confirmed,True,False,False,True,cont_match,True,True,2010-09-13 09:09:00-04:00,1903.0,1902.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-13 09:14:00-04:00,1903.75,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-13 09:19:00-04:00,1904.0,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-13 09:24:00-04:00,1904.75,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-13 09:29:00-04:00,1905.75,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-13 09:39:00-04:00,1913.0,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-13 09:44:00-04:00,1914.0,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,True,False,2010-09-13 09:49:00-04:00,1911.5,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,True,True,2010-09-13 09:54:00-04:00,1912.0,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,True,False,2010-09-13 09:59:00-04:00,1910.5,1900.5,1901.0,1866.75,1867.0,0,9
2010-09-13,1,confirmed,True,False,False,True,cont_match,True,True,2010-09-13 10:04:00-04:00,1913.75,1900.5,1910.25,1866.75,1867.0,0,10
2010-09-20,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-20 08:34:00-04:00,1960.0,1959.25,1959.0,1900.5,1900.75,0,8
2010-09-20,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-20 08:49:00-04:00,1959.75,1959.25,1958.25,1900.5,1900.75,0,8
2010-09-20,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-20 09:19:00-04:00,1959.5,1957.25,1957.0,1900.5,1900.75,0,9
2010-09-20,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-20 09:29:00-04:00,1960.25,1957.25,1957.0,1900.5,1900.75,0,9
2010-09-20,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-20 09:39:00-04:00,1962.0,1957.0,1957.0,1900.5,1900.75,0,9
2010-09-20,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-20 09:49:00-04:00,1960.0,1957.0,1957.0,1900.5,1900.75,0,9
2010-09-20,1,confirmed,True,False,False,True,cont_match,False,True,2010-09-20 11:19:00-04:00,1975.25,1974.25,1973.5,1900.5,1900.75,0,11
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,False,2010-10-11 08:34:00-04:00,2024.5,2024.0,2024.0,1993.5,1993.75,0,8
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,False,2010-10-11 08:39:00-04:00,2024.25,2024.0,2023.75,1993.5,1993.75,0,8
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 08:44:00-04:00,2025.25,2024.0,2023.75,1993.5,1993.75,0,8
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 08:49:00-04:00,2024.5,2024.0,2023.75,1993.5,1993.75,0,8
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 08:54:00-04:00,2025.0,2024.0,2023.75,1993.5,1993.75,0,8
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 08:59:00-04:00,2024.5,2024.0,2023.75,1993.5,1993.75,0,8
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 09:04:00-04:00,2024.5,2024.0,2023.75,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,False,2010-10-11 09:09:00-04:00,2023.25,2024.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 09:14:00-04:00,2024.0,2024.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,False,2010-10-11 09:19:00-04:00,2024.0,2024.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 09:24:00-04:00,2024.75,2023.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,False,2010-10-11 09:29:00-04:00,2025.0,2023.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 09:34:00-04:00,2026.0,2023.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 09:39:00-04:00,2029.0,2023.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,False,True,2010-10-11 09:54:00-04:00,2028.25,2023.0,2023.0,1993.5,1993.75,0,9
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,False,2010-10-11 10:49:00-04:00,2027.25,2024.75,2025.5,1993.5,1993.75,0,10
2010-10-11,1,confirmed,True,False,False,False,no_cont,True,True,2010-10-11 11:09:00-04:00,2027.5,2025.5,2025.5,1993.5,1993.75,0,11
2010-11-01,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-11-01 09:04:00-04:00,2130.75,2131.5,2132.25,2136.5,2136.25,0,9
2010-11-01,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-11-01 09:09:00-04:00,2130.5,2131.5,2132.25,2136.5,2136.25,0,9
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 08:34:00-05:00,2147.75,2143.75,2143.0,2132.25,2132.5,0,8
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 08:39:00-05:00,2146.0,2143.75,2143.0,2132.25,2132.5,0,8
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 08:49:00-05:00,2145.0,2143.0,2143.0,2132.25,2132.5,0,8
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 08:54:00-05:00,2146.5,2143.0,2143.0,2132.25,2132.5,0,8
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 09:04:00-05:00,2147.25,2143.0,2146.25,2132.25,2132.5,0,9
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 09:14:00-05:00,2146.5,2143.0,2144.75,2132.25,2132.5,0,9
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 09:24:00-05:00,2148.0,2143.0,2144.75,2132.25,2132.5,0,9
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 09:34:00-05:00,2143.75,2143.0,2142.75,2132.25,2132.5,0,9
2010-11-15,1,unconfirmed,False,True,True,True,cont_match,False,True,2010-11-15 09:39:00-05:00,2147.75,2143.0,2142.75,2132.25,2132.5,0,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 08:34:00-05:00,2140.0,2136.25,2137.25,2134.5,2134.75,4,8
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 08:49:00-05:00,2141.75,2137.25,2137.25,2134.5,2134.75,4,8
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 08:54:00-05:00,2142.0,2137.25,2137.25,2134.5,2134.75,4,8
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 08:59:00-05:00,2143.25,2137.25,2137.25,2134.5,2134.75,4,8
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:04:00-05:00,2143.75,2137.25,2142.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:09:00-05:00,2147.75,2137.25,2142.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:14:00-05:00,2148.25,2137.25,2142.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:19:00-05:00,2150.5,2137.25,2142.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:34:00-05:00,2148.0,2137.25,2141.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:39:00-05:00,2149.25,2137.25,2141.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:44:00-05:00,2150.5,2137.25,2141.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:49:00-05:00,2151.75,2141.25,2141.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 09:54:00-05:00,2155.0,2141.25,2141.25,2134.5,2134.75,4,9
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 10:09:00-05:00,2155.0,2141.25,2152.0,2134.5,2134.75,4,10
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 10:14:00-05:00,2158.0,2141.25,2152.0,2134.5,2134.75,4,10
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 10:24:00-05:00,2159.0,2141.25,2152.0,2134.5,2134.75,4,10
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 10:39:00-05:00,2158.75,2141.25,2152.0,2134.5,2134.75,4,10
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 11:09:00-05:00,2156.0,2141.25,2151.75,2134.5,2134.75,4,11
2010-11-26,1,confirmed,True,False,True,False,no_cont,False,True,2010-11-26 11:14:00-05:00,2156.25,2151.5,2151.75,2134.5,2134.75,4,11
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 08:34:00-05:00,2183.25,2182.5,2181.5,2156.75,2157.0,0,8
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 08:44:00-05:00,2182.5,2182.5,2181.25,2156.75,2157.0,0,8
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 08:49:00-05:00,2183.25,2182.5,2181.25,2156.75,2157.0,0,8
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 08:54:00-05:00,2185.75,2182.5,2181.25,2156.75,2157.0,0,8
2010-12-06,1,untested,False,True,True,False,no_cont,True,False,2010-12-06 08:59:00-05:00,2185.75,2181.25,2181.25,2156.75,2157.0,0,8
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 09:09:00-05:00,2187.0,2181.25,2184.75,2156.75,2157.0,0,9
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 09:14:00-05:00,2187.5,2181.25,2184.75,2156.75,2157.0,0,9
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 09:19:00-05:00,2189.25,2181.25,2184.75,2156.75,2157.0,0,9
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 09:59:00-05:00,2187.5,2181.25,2184.0,2156.75,2157.0,0,9
2010-12-06,1,untested,False,True,True,False,no_cont,False,True,2010-12-06 10:59:00-05:00,2188.0,2184.0,2186.0,2156.75,2157.0,0,10
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 09:09:00-05:00,2222.75,2223.75,2223.75,2225.75,2225.5,0,9
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 09:19:00-05:00,2223.0,2223.75,2224.25,2225.75,2225.5,0,9
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 09:24:00-05:00,2223.25,2223.75,2224.25,2225.75,2225.5,0,9
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 09:34:00-05:00,2222.0,2224.25,2225.0,2225.75,2225.5,0,9
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 09:39:00-05:00,2222.25,2224.25,2225.0,2225.75,2225.5,0,9
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 09:59:00-05:00,2218.5,2225.0,2225.0,2225.75,2225.5,0,9
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 10:04:00-05:00,2214.0,2225.0,2218.5,2225.75,2225.5,0,10
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 10:09:00-05:00,2213.0,2225.0,2218.5,2225.75,2225.5,0,10
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 10:14:00-05:00,2210.5,2225.0,2218.5,2225.75,2225.5,0,10
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 10:19:00-05:00,2207.75,2225.0,2218.5,2225.75,2225.5,0,10
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 10:39:00-05:00,2209.5,2225.0,2218.5,2225.75,2225.5,0,10
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 10:44:00-05:00,2208.75,2225.0,2218.5,2225.75,2225.5,0,10
2010-12-20,-1,no_fvg,False,True,False,False,no_cont,False,True,2010-12-20 10:59:00-05:00,2208.0,2211.5,2218.5,2225.75,2225.5,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 08:39:00-05:00,2269.25,2263.75,2263.75,2260.5,2260.75,0,8
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 09:04:00-05:00,2269.0,2263.75,2267.25,2260.5,2260.75,0,9
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 09:09:00-05:00,2269.25,2263.75,2267.25,2260.5,2260.75,0,9
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 09:19:00-05:00,2270.25,2263.75,2267.25,2260.5,2260.75,0,9
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 09:44:00-05:00,2274.25,2263.75,2264.0,2260.5,2260.75,0,9
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 09:59:00-05:00,2265.75,2264.0,2263.75,2260.5,2260.75,0,9
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 10:04:00-05:00,2267.5,2264.0,2263.0,2260.5,2260.75,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 10:09:00-05:00,2269.0,2264.0,2263.0,2260.5,2260.75,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 10:14:00-05:00,2273.25,2264.0,2263.0,2260.5,2260.75,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 10:24:00-05:00,2271.25,2263.0,2263.0,2260.5,2260.75,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 10:34:00-05:00,2272.0,2263.0,2263.0,2260.5,2260.75,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 10:44:00-05:00,2271.0,2263.0,2263.0,2260.5,2260.75,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 10:49:00-05:00,2272.25,2263.0,2263.0,2260.5,2260.75,0,10
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 11:14:00-05:00,2269.5,2267.5,2267.5,2260.5,2260.75,0,11
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 11:19:00-05:00,2270.0,2267.5,2267.5,2260.5,2260.75,0,11
2011-01-10,1,confirmed,True,False,False,False,no_cont,False,True,2011-01-10 11:29:00-05:00,2270.25,2267.5,2267.5,2260.5,2260.75,0,11
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 08:39:00-05:00,2271.0,2269.75,2272.25,2300.25,2300.0,0,8
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 08:49:00-05:00,2270.75,2272.25,2272.25,2300.25,2300.0,0,8
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 08:54:00-05:00,2268.75,2272.25,2272.25,2300.25,2300.0,0,8
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 09:04:00-05:00,2270.5,2272.25,2272.25,2300.25,2300.0,0,9
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 09:14:00-05:00,2268.0,2272.25,2272.25,2300.25,2300.0,0,9
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 09:44:00-05:00,2274.0,2272.25,2279.5,2300.25,2300.0,0,9
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 09:54:00-05:00,2272.0,2279.5,2279.5,2300.25,2300.0,0,9
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 09:59:00-05:00,2269.0,2279.5,2279.5,2300.25,2300.0,0,9
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 10:19:00-05:00,2270.5,2279.5,2273.75,2300.25,2300.0,0,10
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 10:44:00-05:00,2278.75,2279.5,2279.75,2300.25,2300.0,0,10
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 10:49:00-05:00,2276.5,2279.5,2279.75,2300.25,2300.0,0,10
2011-01-24,-1,confirmed,True,False,False,False,no_cont,False,True,2011-01-24 10:59:00-05:00,2278.0,2279.75,2279.75,2300.25,2300.0,0,10
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 08:34:00-05:00,2358.5,2364.25,2363.5,2387.75,2387.5,1,8
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 09:04:00-05:00,2360.0,2362.25,2362.25,2387.75,2387.5,1,9
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 09:19:00-05:00,2359.75,2362.25,2362.25,2387.75,2387.5,1,9
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 09:34:00-05:00,2346.0,2362.25,2362.25,2387.75,2387.5,1,9
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 09:44:00-05:00,2343.5,2362.25,2362.25,2387.75,2387.5,1,9
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 10:04:00-05:00,2354.0,2362.25,2359.75,2387.75,2387.5,1,10
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 10:29:00-05:00,2361.25,2362.25,2366.25,2387.75,2387.5,1,10
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 10:34:00-05:00,2361.0,2366.25,2366.25,2387.75,2387.5,1,10
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 10:49:00-05:00,2364.25,2366.25,2366.25,2387.75,2387.5,1,10
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 10:54:00-05:00,2364.5,2366.25,2366.5,2387.75,2387.5,1,10
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 10:59:00-05:00,2362.25,2366.25,2366.5,2387.75,2387.5,1,10
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 11:04:00-05:00,2360.0,2366.25,2362.75,2387.75,2387.5,1,11
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 11:09:00-05:00,2357.5,2366.5,2362.75,2387.75,2387.5,1,11
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 11:14:00-05:00,2353.25,2366.5,2362.75,2387.75,2387.5,1,11
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 11:19:00-05:00,2348.25,2366.5,2362.75,2387.75,2387.5,1,11
2011-02-22,-1,no_fvg,False,True,False,False,no_cont,False,True,2011-02-22 11:24:00-05:00,2347.0,2366.5,2362.75,2387.75,2387.5,1,11
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 08:34:00-05:00,2356.25,2351.25,2355.25,2303.25,2303.5,0,8
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 08:39:00-05:00,2357.0,2351.25,2355.25,2303.25,2303.5,0,8
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 08:44:00-05:00,2354.75,2351.25,2354.0,2303.25,2303.5,0,8
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 08:49:00-05:00,2355.75,2351.25,2354.0,2303.25,2303.5,0,8
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 08:54:00-05:00,2354.75,2351.25,2354.0,2303.25,2303.5,0,8
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 08:59:00-05:00,2355.5,2354.0,2354.0,2303.25,2303.5,0,8
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 09:04:00-05:00,2355.0,2354.0,2354.5,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 09:09:00-05:00,2354.75,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 09:14:00-05:00,2354.25,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 09:19:00-05:00,2354.5,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 09:24:00-05:00,2355.0,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 09:29:00-05:00,2356.0,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 09:34:00-05:00,2359.5,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,True,2011-02-28 09:39:00-05:00,2362.0,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 09:44:00-05:00,2360.5,2354.0,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 09:49:00-05:00,2359.5,2353.75,2353.25,2303.25,2303.5,0,9
2011-02-28,1,confirmed,True,False,True,True,cont_match,True,False,2011-02-28 09:54:00-05:00,2359.5,2353.75,2353.25,2303.25,2303.5,0,9
