label,n_trades,win_rate,avg_win,avg_loss,avg_r,expectancy_r,expectancy_usd,profit_factor,total_pnl_nq,max_dd_usd,max_dd_pct,longest_lose_streak,sharpe,sortino,pct_profitable_months,avg_duration_min,variant,sl_mode,tp_mode,split
A_SLC_TP3R|OOS,11,0.2727272727272727,1100.0,-582.5,-0.11142509536943383,-0.11142509536943383,-123.63636363636364,0.7081545064377682,-1360.0,-3090.0,-61.8,3,-2.191678192222864,-5.145477190563312,0.25,140.27272727272728,A,C,3R,OOS
B_SLA_TPliquidity|ALL,183,0.4207650273224044,196.1038961038961,-126.29716981132076,-0.05191292586956431,-0.05191292586956431,9.357923497267759,1.1279178338001867,1712.5,-3107.5,-1.3496199782844733,7,0.4989373691862145,0.8799688791990915,0.4358974358974359,18.7103825136612,B,A,liquidity,ALL
B_SLA_TPliquidity|IS,109,0.41284403669724773,108.66666666666667,-69.1796875,0.021670646654489905,0.021670646654489905,4.243119266055046,1.1044607566346696,462.5,-2080.0,-0.9033659066232356,6,0.42747827617070117,0.6725558004119575,0.417910447761194,22.73394495412844,B,A,liquidity,IS
B_SLA_TPliquidity|OOS,74,0.43243243243243246,319.0625,-213.33333333333334,-0.16029953945229286,-0.16029953945229286,16.89189189189189,1.1395089285714286,1250.0,-2242.5,-2.3,7,0.62481747638924,1.3005809505296742,0.46,12.783783783783784,B,A,liquidity,OOS
B_SLA_TP1R|ALL,183,0.4426229508196721,258.95061728395063,-206.07843137254903,-0.24743070812322668,-0.24743070812322668,-0.2459016393442623,0.9978591817316841,-45.0,-4045.0,-10.506493506493506,6,-0.011003327772612554,-0.015520439650107654,0.46153846153846156,29.2896174863388,B,A,1R,ALL
B_SLA_TP1R|IS,109,0.44954128440366975,112.44897959183673,-116.0,-0.2892775034264539,-0.2892775034264539,-13.302752293577981,0.7916666666666666,-1450.0,-2520.0,-6.545454545454546,6,-1.2521399487652773,-1.5021099719703106,0.47761194029850745,34.26605504587156,B,A,1R,IS
B_SLA_TP1R|OOS,74,0.43243243243243246,483.28125,-334.76190476190476,-0.18579150963604066,-0.18579150963604066,18.986486486486488,1.0999288762446657,1405.0,-3180.0,-5.4646464646464645,6,0.5789016888533494,0.9694413679891425,0.44,21.95945945945946,B,A,1R,OOS
B_SLA_TP2R|ALL,183,0.34972677595628415,471.328125,-232.47899159663865,-0.13962376097201726,-0.13962376097201726,13.66120218579235,1.090366889571661,2500.0,-6345.0,-1.2638297872340425,10,0.4291964142998009,0.7758723472708546,0.41025641025641024,42.78142076502732,B,A,2R,ALL
B_SLA_TP2R|IS,109,0.3761467889908257,235.85365853658536,-116.3970588235294,-0.13580345453956102,-0.13580345453956102,16.10091743119266,1.2217308907138344,1755.0,-2660.0,-1.2638297872340425,10,1.083539533762644,1.9679694740609275,0.4626865671641791,51.440366972477065,B,A,2R,IS
B_SLA_TP2R|OOS,74,0.3108108108108108,891.0869565217391,-387.2549019607843,-0.1452509690955001,-0.1452509690955001,10.067567567567568,1.0377215189873417,745.0,-6345.0,-2.965686274509804,9,0.21468376999634964,0.46406047577002846,0.34,30.027027027027028,B,A,2R,OOS
B_SLA_TP3R|ALL,183,0.28415300546448086,568.75,-239.46564885496184,-0.12765249377189014,-0.12765249377189014,-9.808743169398907,0.9427797258527255,-1795.0,-11285.0,-2.9388020833333335,24,-0.27107321597035205,-0.553081312472626,0.358974358974359,62.076502732240435,B,A,3R,ALL
B_SLA_TP3R|IS,109,0.3119266055045872,294.8529411764706,-116.13333333333334,-0.09748605784818527,-0.09748605784818527,12.064220183486238,1.1509758897818598,1315.0,-3835.0,-0.9986979166666666,24,0.7523061813100722,1.521616249727513,0.40298507462686567,69.13761467889908,B,A,3R,IS
B_SLA_TP3R|OOS,74,0.24324324324324326,1086.111111111111,-404.64285714285717,-0.17208683857842838,-0.17208683857842838,-42.027027027027025,0.8627537511032657,-3110.0,-8930.0,-52.529411764705884,9,-0.7835466832759668,-1.9491770700688251,0.3,51.67567567567568,B,A,3R,OOS
B_SLB_TPliquidity|ALL,227,0.41409691629955947,186.22340425531914,-177.65037593984962,-0.057560350880015126,-0.057560350880015126,-26.97136563876652,0.7408739815892498,-6122.5,-8950.0,-9.179487179487179,8,-1.303582007599822,-1.7974850901851256,0.39849624060150374,19.80616740088106,B,B,liquidity,ALL
B_SLB_TPliquidity|IS,136,0.3897058823529412,90.0,-72.5,0.035916806200225304,0.035916806200225304,-9.172794117647058,0.7926879933527212,-1247.5,-2302.5,-2.3615384615384616,8,-1.0652433938960248,-1.6230453760284824,0.36363636363636365,22.669117647058822,B,B,liquidity,IS
B_SLB_TPliquidity|OOS,91,0.45054945054945056,310.609756097561,-352.2,-0.19726247574718767,-0.19726247574718767,-53.57142857142857,0.7231686541737649,-4875.0,-6602.5,-0.0,8,-1.7299074061989208,-3.012748762356149,0.44642857142857145,15.527472527472527,B,B,liquidity,OOS
B_SLB_TP1R|ALL,227,0.4801762114537445,235.87155963302752,-241.73728813559322,-0.13906426878275646,-0.13906426878275646,-12.400881057268723,0.9013146362839615,-2815.0,-8305.0,-0.0,9,-0.5529563277717526,-0.7995325078570908,0.45112781954887216,23.46696035242291,B,B,1R,ALL
B_SLB_TP1R|IS,136,0.47794117647058826,97.0,-112.8169014084507,-0.18298942125473305,-0.18298942125473305,-12.536764705882353,0.7871410736579276,-1705.0,-3205.0,-0.0,7,-1.3087825458110982,-2.232984113604875,0.42857142857142855,24.61764705882353,B,B,1R,IS
B_SLB_TP1R|OOS,91,0.4835164835164835,441.02272727272725,-436.48936170212767,-0.07341788706639582,-0.07341788706639582,-12.197802197802197,0.9458932488423105,-1110.0,-6360.0,-0.0,9,-0.3636157552932518,-0.6959012336220385,0.48214285714285715,21.747252747252748,B,B,1R,OOS
B_SLB_TP2R|ALL,227,0.3656387665198238,433.0722891566265,-256.63194444444446,-0.030285847353097233,-0.030285847353097233,-4.4493392070484585,0.9726694628602354,-1010.0,-7165.0,-39.0,9,-0.13992080287829775,-0.26915557096944615,0.43609022556390975,34.709251101321584,B,B,2R,ALL
B_SLB_TP2R|IS,136,0.3897058823529412,181.41509433962264,-115.12048192771084,-0.016131320780228282,-0.016131320780228282,0.4411764705882353,1.0062794348508635,60.0,-2590.0,-39.0,9,0.03340941820578742,0.08188040759948165,0.44155844155844154,35.411764705882355,B,B,2R,IS
B_SLB_TP2R|OOS,91,0.32967032967032966,877.6666666666666,-449.1803278688525,-0.05143986508837384,-0.05143986508837384,-11.758241758241759,0.960948905109489,-1070.0,-6725.0,-3.379396984924623,9,-0.2463978235532719,-0.6271337159185066,0.42857142857142855,33.65934065934066,B,B,2R,OOS
B_SLB_TP3R|ALL,227,0.27312775330396477,608.0645161290323,-258.54545454545456,-0.05950267045875712,-0.05950267045875712,-21.85022026431718,0.8837318330989217,-4960.0,-15255.0,-4.944894651539708,17,-0.5740833929124672,-1.3169652698649177,0.3533834586466165,46.91629955947136,B,B,3R,ALL
B_SLB_TP3R|IS,136,0.3088235294117647,231.54761904761904,-118.56382978723404,0.008631775947824664,0.008631775947824664,-10.441176470588236,0.8725886047554957,-1420.0,-4670.0,-4.333333333333333,17,-0.7920358522442271,-1.5896272268431497,0.37662337662337664,48.74264705882353,B,B,3R,IS
B_SLB_TP3R|OOS,91,0.21978021978021978,1398.75,-443.8732394366197,-0.16132997497848375,-0.16132997497848375,-38.9010989010989,0.8876725368871966,-3540.0,-10485.0,-0.0,10,-0.6696064359048093,-2.095465178762596,0.32142857142857145,44.18681318681319,B,B,3R,OOS
B_SLC_TPliquidity|ALL,101,0.6039603960396039,126.80327868852459,-153.1875,-0.005382292237816413,-0.005382292237816413,15.915841584158416,1.2623419012647898,1607.5,-2787.5,-3.35,4,0.9056890765248653,0.8197077870030974,0.6461538461538462,64.70297029702971,B,C,liquidity,ALL
B_SLC_TPliquidity|IS,60,0.6333333333333333,152.82894736842104,-76.25,0.04875328979789765,0.04875328979789765,68.83333333333333,3.4619970193740683,4130.0,-525.0,-3.35,4,4.469674182551188,7.721622637708535,0.6923076923076923,65.41666666666667,B,C,liquidity,IS
B_SLC_TPliquidity|OOS,41,0.5609756097560976,83.80434782608695,-247.22222222222223,-0.08460509521691015,-0.08460509521691015,-61.52439024390244,0.43314606741573036,-2522.5,-2787.5,-27.875,4,-3.151300409830787,-2.4208508339318753,0.5555555555555556,63.65853658536585,B,C,liquidity,OOS
B_SLC_TP1R|ALL,101,0.5148514851485149,425.38461538461536,-401.9387755102041,-0.024857828698159296,-0.024857828698159296,24.00990099009901,1.1231276973851232,2425.0,-4165.0,-1.639763779527559,4,0.7492300846955483,1.342550259078524,0.5538461538461539,220.72277227722773,B,C,1R,ALL
B_SLC_TP1R|IS,60,0.5166666666666667,388.06451612903226,-356.37931034482756,-0.019674358541400476,-0.019674358541400476,28.25,1.1640058055152396,1695.0,-3305.0,-1.3011811023622046,4,0.9750720728999743,1.8711771508157538,0.5384615384615384,260.05,B,C,1R,IS
B_SLC_TP1R|OOS,41,0.5121951219512195,480.4761904761905,-468.0,-0.03244339478122096,-0.03244339478122096,17.804878048780488,1.077991452991453,730.0,-4040.0,-25.642857142857142,3,0.4883976388735927,0.8550863115217726,0.5555555555555556,163.17073170731706,B,C,1R,OOS
B_SLC_TP2R|ALL,101,0.43564356435643564,466.9318181818182,-418.2456140350877,-0.11158352842926461,-0.11158352842926461,-32.62376237623762,0.8617869127516778,-3295.0,-6545.0,-3.7293447293447293,4,-0.905658689489529,-1.6957110016686623,0.4461538461538462,274.0693069306931,B,C,2R,ALL
B_SLC_TP2R|IS,60,0.48333333333333334,387.9310344827586,-338.5483870967742,-0.07085730654857741,-0.07085730654857741,12.583333333333334,1.0719390185802764,755.0,-3420.0,-1.9487179487179487,4,0.4354450108639375,0.8261976225032448,0.48717948717948717,325.8833333333333,B,C,2R,IS
B_SLC_TP2R|OOS,41,0.36585365853658536,619.6666666666666,-513.2692307692307,-0.1711828775229532,-0.1711828775229532,-98.78048780487805,0.6965155488947171,-4050.0,-6430.0,-14.48,3,-2.21864619610268,-4.551360112781707,0.37037037037037035,198.2439024390244,B,C,2R,OOS
B_SLC_TP3R|ALL,101,0.4158415841584158,503.8095238095238,-407.3728813559322,-0.13789414025967844,-0.13789414025967844,-28.465346534653467,0.8803827751196173,-2875.0,-6880.0,-3.92022792022792,5,-0.7510774676495424,-1.4756736343997963,0.4307692307692308,283.6930693069307,B,C,3R,ALL
B_SLC_TP3R|IS,60,0.4666666666666667,393.75,-329.21875,-0.10766286210413296,-0.10766286210413296,8.166666666666666,1.0465116279069768,490.0,-3685.0,-2.0997150997150995,4,0.28310336827964494,0.5321283411440413,0.46153846153846156,331.4166666666667,B,C,3R,IS
B_SLC_TP3R|OOS,41,0.34146341463414637,723.9285714285714,-500.0,-0.18213503512145227,-0.18213503512145227,-82.07317073170732,0.7507407407407407,-3365.0,-6430.0,-8.804878048780488,5,-1.695274641470241,-3.76934508098883,0.37037037037037035,213.85365853658536,B,C,3R,OOS
C_SLA_TPliquidity|ALL,51,0.49019607843137253,109.2,-157.69230769230768,-0.04137331282772984,-0.04137331282772984,-26.862745098039216,0.6658536585365854,-1370.0,-2135.0,-7.491228070175438,7,-1.888499350903627,-1.9177227093529583,0.5333333333333333,14.784313725490197,C,A,liquidity,ALL
C_SLA_TPliquidity|IS,30,0.43333333333333335,58.84615384615385,-74.70588235294117,-0.09822390928011941,-0.09822390928011941,-16.833333333333332,0.6023622047244095,-505.0,-825.0,-4.5,7,-2.2743824138027557,-2.9996721385475356,0.5,18.2,C,A,liquidity,IS
C_SLA_TPliquidity|OOS,21,0.5714285714285714,163.75,-314.44444444444446,0.0398418249613981,0.0398418249613981,-41.19047619047619,0.6943462897526502,-865.0,-1910.0,-3.3805309734513274,3,-1.9981504076851668,-2.1690551989002693,0.5714285714285714,9.904761904761905,C,A,liquidity,OOS
C_SLA_TP1R|ALL,51,0.49019607843137253,202.0,-295.5769230769231,-0.1354325828781587,-0.1354325828781587,-51.666666666666664,0.657124268054652,-2635.0,-4375.0,-12.867647058823529,3,-2.2160092294050253,-2.6447792533487826,0.4666666666666667,25.352941176470587,C,A,1R,ALL
C_SLA_TP1R|IS,30,0.4666666666666667,100.35714285714286,-112.5,-0.23286422052834307,-0.23286422052834307,-13.166666666666666,0.7805555555555556,-395.0,-920.0,-3.0,3,-1.452720940896869,-1.8941392456917026,0.4166666666666667,28.0,C,A,1R,IS
C_SLA_TP1R|OOS,21,0.5238095238095238,331.3636363636364,-588.5,0.0037554709078189566,0.0037554709078189566,-106.66666666666667,0.6193712829226848,-2240.0,-3635.0,-0.0,3,-3.055792451781678,-5.584934452044808,0.5238095238095238,21.571428571428573,C,A,1R,OOS
C_SLA_TP2R|ALL,51,0.3333333333333333,393.8235294117647,-287.5,-0.15504042601541368,-0.15504042601541368,-60.3921568627451,0.6849104859335038,-3080.0,-6535.0,-71.0,5,-2.017368970807601,-3.2338723323180605,0.35555555555555557,39.09803921568628,C,A,2R,ALL
C_SLA_TP2R|IS,30,0.3333333333333333,206.0,-119.5,-0.23286422052834307,-0.23286422052834307,-11.0,0.8619246861924686,-330.0,-1075.0,-71.0,5,-0.8517871356448513,-1.8156338333931972,0.375,45.96666666666667,C,A,2R,IS
C_SLA_TP2R|OOS,21,0.3333333333333333,662.1428571428571,-527.5,-0.04386357671122868,-0.04386357671122868,-130.95238095238096,0.6276235612728503,-2750.0,-5625.0,-125.0,5,-2.9553961268137408,-6.442318293784986,0.3333333333333333,29.285714285714285,C,A,2R,OOS
C_SLA_TP3R|ALL,51,0.2549019607843137,626.5384615384615,-269.86842105263156,-0.20356230569751904,-0.20356230569751904,-41.372549019607845,0.7942467089224768,-2110.0,-6405.0,-183.0,5,-1.120601051902634,-2.2913945869814616,0.28888888888888886,58.68627450980392,C,A,3R,ALL
C_SLA_TP3R|IS,30,0.23333333333333334,222.85714285714286,-121.52173913043478,-0.3887889159879222,-0.3887889159879222,-41.166666666666664,0.5581395348837209,-1235.0,-1475.0,-42.142857142857146,5,-3.4640760223874327,-6.645862875301831,0.2916666666666667,68.46666666666667,C,A,3R,IS
C_SLA_TP3R|OOS,21,0.2857142857142857,1097.5,-497.3333333333333,0.06104713757448562,0.06104713757448562,-41.666666666666664,0.8827077747989276,-875.0,-5065.0,-0.0,5,-0.7362325965370079,-1.9912780679123951,0.2857142857142857,44.714285714285715,C,A,3R,OOS
C_SLB_TPliquidity|ALL,69,0.37681159420289856,83.65384615384616,-144.7674418604651,-0.32623264938502283,-0.32623264938502283,-58.69565217391305,0.3493975903614458,-4050.0,-4175.0,-34.791666666666664,7,-4.697937999446398,-4.9122600941017005,0.3888888888888889,12.898550724637682,C,B,liquidity,ALL
C_SLB_TPliquidity|IS,41,0.36585365853658536,64.66666666666667,-66.53846153846153,-0.38057250857435687,-0.38057250857435687,-18.536585365853657,0.5606936416184971,-760.0,-945.0,-10.7,7,-2.5924102084809433,-3.6107353674966,0.36666666666666664,17.682926829268293,C,B,liquidity,IS
C_SLB_TPliquidity|OOS,28,0.39285714285714285,109.54545454545455,-264.4117647058824,-0.24666356985778384,-0.24666356985778384,-117.5,0.26807563959955505,-3290.0,-3445.0,-22.966666666666665,3,-6.85923757390627,-7.818130395318223,0.4166666666666667,5.892857142857143,C,B,liquidity,OOS
C_SLB_TP1R|ALL,69,0.43478260869565216,169.16666666666666,-215.25641025641025,-0.29062194593744756,-0.29062194593744756,-48.11594202898551,0.604526503871352,-3320.0,-4090.0,-136.33333333333334,8,-2.5734923075414167,-3.4694811114475934,0.4444444444444444,20.782608695652176,C,B,1R,ALL
C_SLB_TP1R|IS,41,0.4146341463414634,84.41176470588235,-113.33333333333333,-0.3912786030837102,-0.3912786030837102,-31.341463414634145,0.5275735294117647,-1285.0,-1315.0,-43.833333333333336,8,-3.3477903233006097,-3.807086059793314,0.43333333333333335,20.170731707317074,C,B,1R,IS
C_SLB_TP1R|OOS,28,0.4642857142857143,280.0,-378.3333333333333,-0.1432318408304201,-0.1432318408304201,-72.67857142857143,0.641409691629956,-2035.0,-3325.0,-6.045454545454546,4,-2.66028598981123,-4.815952936247001,0.4583333333333333,21.678571428571427,C,B,1R,OOS
C_SLB_TP2R|ALL,69,0.2898550724637681,359.5,-204.28571428571428,-0.3311871948665099,-0.3311871948665099,-40.869565217391305,0.7182817182817183,-2820.0,-3850.0,-16.73913043478261,8,-1.6431502412181735,-3.2020837531242448,0.3148148148148148,38.68115942028985,C,B,2R,ALL
C_SLB_TP2R|IS,41,0.2926829268292683,166.66666666666666,-118.10344827586206,-0.3912786030837102,-0.3912786030837102,-34.75609756097561,0.583941605839416,-1425.0,-1655.0,-13.23076923076923,8,-2.8966133120759023,-4.64427503919684,0.3333333333333333,39.4390243902439,C,B,2R,IS
C_SLB_TP2R|OOS,28,0.2857142857142857,648.75,-329.25,-0.2431962042627523,-0.2431962042627523,-49.82142857142857,0.7881548974943052,-1395.0,-2765.0,-4.850877192982456,6,-1.3588721457868178,-3.3681595211997313,0.2916666666666667,37.57142857142857,C,B,2R,OOS
C_SLB_TP3R|ALL,69,0.2028985507246377,321.42857142857144,-211.8181818181818,-0.46636384617219356,-0.46636384617219356,-103.6231884057971,0.38626609442060084,-7150.0,-7255.0,-69.0952380952381,13,-4.800261065065948,-7.9127099083235555,0.2222222222222222,45.72463768115942,C,B,3R,ALL
