session_date,variant,sl_mode,tp_mode,bias,daily_fvg_state,h7_state,entry_ts,entry_price,sl,tp,tp_used,exit_ts,exit_price,exit_reason,r_mult,pnl_pts,pnl_nq,pnl_mnq,risk_pts,weekday,entry_hour,grid_key
2019-02-15,A,B,1R,1,confirmed,cont_match,2019-02-15 10:24:00-05:00,7060.75,7036.25,7085.25,1R,2019-02-15 11:13:00-05:00,7036.0,SL,-1.0204081632653061,-25.0,-505.0,-55.0,24.5,4,10,A_SLB_TP1R
2019-04-24,A,B,1R,1,untested,cont_match,2019-04-24 08:39:00-04:00,7836.75,7835.25,7838.25,1R,2019-04-24 08:40:00-04:00,7838.0,TP,0.6666666666666666,1.0,15.0,-3.0,1.5,2,8,A_SLB_TP1R
2019-08-12,A,B,1R,-1,confirmed,cont_match,2019-08-12 09:19:00-04:00,7613.75,7621.25,7606.25,1R,2019-08-12 09:30:00-04:00,7606.5,TP,0.9333333333333333,7.0,135.0,9.0,7.5,0,9,A_SLB_TP1R
2019-10-24,A,B,1R,1,untested,cont_match,2019-10-24 10:49:00-04:00,7937.25,7916.5,7958.0,1R,2019-10-24 11:27:00-04:00,7957.75,TP,0.9759036144578314,20.25,400.0,35.5,20.75,3,10,A_SLB_TP1R
2020-04-01,A,B,1R,-1,confirmed,cont_match,2020-04-01 08:34:00-04:00,7568.0,7582.5,7553.5,1R,2020-04-01 08:45:00-04:00,7582.75,SL,-1.0344827586206897,-15.0,-305.0,-35.0,14.5,2,8,A_SLB_TP1R
2020-05-06,A,B,1R,1,confirmed,cont_match,2020-05-06 09:49:00-04:00,9013.0,8972.0,9054.0,1R,2020-05-06 09:57:00-04:00,8971.75,SL,-1.0121951219512195,-41.5,-835.0,-88.0,41.0,2,9,A_SLB_TP1R
2020-07-21,A,B,1R,1,confirmed,cont_match,2020-07-21 08:49:00-04:00,11026.75,11022.5,11031.0,1R,2020-07-21 08:55:00-04:00,11022.25,SL,-1.1176470588235294,-4.75,-100.0,-14.5,4.25,1,8,A_SLB_TP1R
2020-07-23,A,B,1R,1,confirmed,cont_match,2020-07-23 08:49:00-04:00,10860.0,10854.75,10865.25,1R,2020-07-23 08:50:00-04:00,10854.5,SL,-1.0952380952380953,-5.75,-120.0,-16.5,5.25,3,8,A_SLB_TP1R
2020-12-29,A,B,1R,1,confirmed,cont_match,2020-12-29 08:34:00-05:00,12887.5,12883.0,12892.0,1R,2020-12-29 08:55:00-05:00,12891.75,TP,0.8888888888888888,4.0,75.0,3.0,4.5,1,8,A_SLB_TP1R
2021-02-11,A,B,1R,1,confirmed,cont_match,2021-02-11 09:24:00-05:00,13713.0,13707.75,13718.25,1R,2021-02-11 09:27:00-05:00,13718.0,TP,0.9047619047619048,4.75,90.0,4.5,5.25,3,9,A_SLB_TP1R
2021-05-25,A,B,1R,1,confirmed,cont_match,2021-05-25 08:39:00-04:00,13716.75,13700.75,13732.75,1R,2021-05-25 08:52:00-04:00,13700.5,SL,-1.03125,-16.5,-335.0,-38.0,16.0,1,8,A_SLB_TP1R
2021-06-08,A,B,1R,1,confirmed,cont_match,2021-06-08 09:54:00-04:00,13852.25,13841.25,13863.25,1R,2021-06-08 09:58:00-04:00,13841.0,SL,-1.0454545454545454,-11.5,-235.0,-28.0,11.0,1,9,A_SLB_TP1R
2021-09-23,A,B,1R,1,confirmed,cont_match,2021-09-23 08:34:00-04:00,15251.75,15221.75,15281.75,1R,2021-09-23 08:54:00-04:00,15221.5,SL,-1.0166666666666666,-30.5,-615.0,-66.0,30.0,3,8,A_SLB_TP1R
2021-11-17,A,B,1R,1,confirmed,cont_match,2021-11-17 09:04:00-05:00,16304.75,16302.75,16306.75,1R,2021-11-17 09:05:00-05:00,16306.5,TP,0.75,1.5,25.0,-2.0,2.0,2,9,A_SLB_TP1R
2022-07-18,A,B,1R,1,confirmed,cont_match,2022-07-18 10:34:00-04:00,12144.5,12104.0,12185.0,1R,2022-07-18 10:46:00-04:00,12103.75,SL,-1.0123456790123457,-41.0,-825.0,-87.0,40.5,0,10,A_SLB_TP1R
2023-07-24,A,B,1R,1,confirmed,cont_match,2023-07-24 09:04:00-04:00,15573.25,15569.5,15577.0,1R,2023-07-24 09:05:00-04:00,15569.25,SL,-1.1333333333333333,-4.25,-90.0,-13.5,3.75,0,9,A_SLB_TP1R
2023-09-01,A,B,1R,1,untested,cont_match,2023-09-01 09:44:00-04:00,15553.25,15533.75,15572.75,1R,2023-09-01 09:45:00-04:00,15533.5,SL,-1.0256410256410255,-20.0,-405.0,-45.0,19.5,4,9,A_SLB_TP1R
2023-09-21,A,B,1R,-1,untested,cont_match,2023-09-21 09:49:00-04:00,14963.75,15020.5,14907.0,1R,2023-09-21 15:11:00-04:00,14907.25,TP,0.9911894273127754,56.25,1120.0,107.5,56.75,3,9,A_SLB_TP1R
2023-10-11,A,B,1R,1,untested,cont_match,2023-10-11 08:34:00-04:00,15312.5,15284.0,15341.0,1R,2023-10-11 09:00:00-04:00,15340.75,TP,0.9824561403508771,28.0,555.0,51.0,28.5,2,8,A_SLB_TP1R
2024-05-20,A,B,1R,1,confirmed,cont_match,2024-05-20 08:59:00-04:00,18648.75,18643.0,18654.5,1R,2024-05-20 09:16:00-04:00,18654.25,TP,0.9130434782608695,5.25,100.0,5.5,5.75,0,8,A_SLB_TP1R
2025-03-25,A,B,1R,1,confirmed,cont_match,2025-03-25 09:19:00-04:00,20421.25,20402.0,20440.5,1R,2025-03-25 09:28:00-04:00,20401.75,SL,-1.025974025974026,-19.75,-400.0,-44.5,19.25,1,9,A_SLB_TP1R
2025-12-02,A,B,1R,1,confirmed,cont_match,2025-12-02 08:39:00-05:00,25500.5,25482.75,25518.25,1R,2025-12-02 08:50:00-05:00,25482.5,SL,-1.028169014084507,-18.25,-370.0,-41.5,17.75,1,8,A_SLB_TP1R
2010-09-13,A,B,2R,1,confirmed,cont_match,2010-09-13 09:09:00-04:00,1903.0,1901.0,1907.0,2R,2010-09-13 09:30:00-04:00,1906.75,TP,1.75,3.5,65.0,2.0,2.0,0,9,A_SLB_TP2R
2011-02-28,A,B,2R,1,confirmed,cont_match,2011-02-28 08:34:00-05:00,2356.25,2355.25,2358.25,2R,2011-02-28 08:41:00-05:00,2355.0,SL,-1.5,-1.5,-35.0,-8.0,1.0,0,8,A_SLB_TP2R
2011-12-27,A,B,2R,1,confirmed,cont_match,2011-12-27 08:44:00-05:00,2279.5,2276.5,2285.5,2R,2011-12-27 09:18:00-05:00,2276.25,SL,-1.1666666666666667,-3.5,-75.0,-12.0,3.0,1,8,A_SLB_TP2R
2012-01-03,A,B,2R,1,confirmed,cont_match,2012-01-03 08:34:00-05:00,2309.5,2307.75,2313.0,2R,2012-01-03 09:04:00-05:00,2312.75,TP,1.7142857142857142,3.0,55.0,1.0,1.75,1,8,A_SLB_TP2R
2012-08-22,A,B,2R,1,confirmed,cont_match,2012-08-22 08:34:00-04:00,2770.0,2766.75,2776.5,2R,2012-08-22 08:41:00-04:00,2766.5,SL,-1.1538461538461537,-3.75,-80.0,-12.5,3.25,2,8,A_SLB_TP2R
2012-12-19,A,B,2R,1,confirmed,cont_match,2012-12-19 09:54:00-05:00,2703.5,2702.75,2705.0,2R,2012-12-19 09:55:00-05:00,2702.5,SL,-1.6666666666666667,-1.25,-30.0,-7.5,0.75,2,9,A_SLB_TP2R
2014-03-14,A,B,2R,-1,no_fvg,cont_match,2014-03-14 08:59:00-04:00,3644.25,3646.75,3639.25,2R,2014-03-14 09:04:00-04:00,3647.0,SL,-1.2,-3.0,-65.0,-11.0,2.5,4,8,A_SLB_TP2R
2014-03-19,A,B,2R,1,untested,cont_match,2014-03-19 09:19:00-04:00,3700.5,3699.25,3703.0,2R,2014-03-19 09:23:00-04:00,3699.0,SL,-1.4,-1.75,-40.0,-8.5,1.25,2,9,A_SLB_TP2R
2014-05-13,A,B,2R,1,untested,cont_match,2014-05-13 09:34:00-04:00,3611.0,3606.25,3620.5,2R,2014-05-13 09:36:00-04:00,3606.0,SL,-1.105263157894737,-5.25,-110.0,-15.5,4.75,1,9,A_SLB_TP2R
2014-07-15,A,B,2R,1,untested,cont_match,2014-07-15 09:54:00-04:00,3923.25,3922.0,3925.75,2R,2014-07-15 09:55:00-04:00,3925.5,TP,1.6,2.0,35.0,-1.0,1.25,1,9,A_SLB_TP2R
2014-08-20,A,B,2R,1,untested,cont_match,2014-08-20 09:29:00-04:00,4035.25,4032.0,4041.75,2R,2014-08-20 10:13:00-04:00,4031.75,SL,-1.1538461538461537,-3.75,-80.0,-12.5,3.25,2,9,A_SLB_TP2R
2014-08-25,A,B,2R,1,untested,cont_match,2014-08-25 10:29:00-04:00,4073.5,4069.75,4081.0,2R,2014-08-25 12:15:00-04:00,4069.5,SL,-1.1333333333333333,-4.25,-90.0,-13.5,3.75,0,10,A_SLB_TP2R
2014-08-26,A,B,2R,1,untested,cont_match,2014-08-26 09:39:00-04:00,4065.5,4064.75,4067.0,2R,2014-08-26 09:40:00-04:00,4064.5,SL,-1.6666666666666667,-1.25,-30.0,-7.5,0.75,1,9,A_SLB_TP2R
2014-09-16,A,B,2R,-1,no_fvg,cont_match,2014-09-16 10:09:00-04:00,4024.5,4026.25,4021.0,2R,2014-09-16 10:10:00-04:00,4026.5,SL,-1.2857142857142858,-2.25,-50.0,-9.5,1.75,1,10,A_SLB_TP2R
2015-05-04,A,B,2R,1,confirmed,cont_match,2015-05-04 09:09:00-04:00,4479.0,4477.5,4482.0,2R,2015-05-04 09:29:00-04:00,4481.75,TP,1.6666666666666667,2.5,45.0,0.0,1.5,0,9,A_SLB_TP2R
2015-05-19,A,B,2R,1,confirmed,cont_match,2015-05-19 08:49:00-04:00,4520.75,4520.25,4521.75,2R,2015-05-19 08:50:00-04:00,4520.0,SL,-2.0,-1.0,-25.0,-7.0,0.5,1,8,A_SLB_TP2R
2015-07-14,A,B,2R,1,confirmed,cont_match,2015-07-14 09:49:00-04:00,4501.5,4489.25,4526.0,2R,2015-07-14 14:31:00-04:00,4525.75,TP,1.9591836734693877,24.0,475.0,43.0,12.25,1,9,A_SLB_TP2R
2016-02-24,A,B,2R,-1,confirmed,cont_match,2016-02-24 09:49:00-05:00,4097.25,4115.5,4060.75,2R,2016-02-24 11:40:00-05:00,4115.75,SL,-1.0273972602739727,-18.75,-380.0,-42.5,18.25,2,9,A_SLB_TP2R
2016-09-02,A,B,2R,1,confirmed,cont_match,2016-09-02 09:54:00-04:00,4814.25,4797.0,4848.75,2R,2016-09-02 12:10:00-04:00,4796.75,SL,-1.0289855072463767,-17.75,-360.0,-40.5,17.25,4,9,A_SLB_TP2R
2016-10-05,A,B,2R,1,confirmed,cont_match,2016-10-05 10:39:00-04:00,4883.75,4871.75,4907.75,2R,2016-10-05 10:49:00-04:00,4871.5,SL,-1.0416666666666667,-12.5,-255.0,-30.0,12.0,2,10,A_SLB_TP2R
2016-11-29,A,B,2R,1,confirmed,cont_match,2016-11-29 08:34:00-05:00,4860.5,4860.0,4861.5,2R,2016-11-29 08:35:00-05:00,4859.75,SL_samebar_priority,-2.0,-1.0,-25.0,-7.0,0.5,1,8,A_SLB_TP2R
2016-12-06,A,B,2R,1,untested,cont_match,2016-12-06 08:34:00-05:00,4791.0,4787.25,4798.5,2R,2016-12-06 09:29:00-05:00,4787.0,SL,-1.1333333333333333,-4.25,-90.0,-13.5,3.75,1,8,A_SLB_TP2R
2017-05-10,A,B,2R,1,untested,cont_match,2017-05-10 08:44:00-04:00,5677.0,5674.75,5681.5,2R,2017-05-10 09:01:00-04:00,5674.5,SL,-1.2222222222222223,-2.75,-60.0,-10.5,2.25,2,8,A_SLB_TP2R
2017-05-11,A,B,2R,-1,no_fvg,cont_match,2017-05-11 09:14:00-04:00,5662.25,5663.25,5660.25,2R,2017-05-11 09:17:00-04:00,5663.5,SL,-1.5,-1.5,-35.0,-8.0,1.0,3,9,A_SLB_TP2R
2017-05-16,A,B,2R,1,untested,cont_match,2017-05-16 10:29:00-04:00,5703.5,5702.25,5706.0,2R,2017-05-16 10:30:00-04:00,5705.75,TP,1.6,2.0,35.0,-1.0,1.25,1,10,A_SLB_TP2R
2017-05-30,A,B,2R,-1,no_fvg,cont_match,2017-05-30 09:19:00-04:00,5787.25,5789.75,5782.25,2R,2017-05-30 09:30:00-04:00,5790.0,SL,-1.2,-3.0,-65.0,-11.0,2.5,1,9,A_SLB_TP2R
2017-08-03,A,B,2R,1,confirmed,cont_match,2017-08-03 08:34:00-04:00,5917.75,5915.0,5923.25,2R,2017-08-03 08:56:00-04:00,5923.0,TP,1.8181818181818181,5.0,95.0,5.0,2.75,3,8,A_SLB_TP2R
2018-01-26,A,B,2R,1,confirmed,cont_match,2018-01-26 08:34:00-05:00,6962.25,6956.75,6973.25,2R,2018-01-26 09:31:00-05:00,6956.5,SL,-1.0909090909090908,-6.0,-125.0,-17.0,5.5,4,8,A_SLB_TP2R
2018-04-02,A,B,2R,-1,confirmed,cont_match,2018-04-02 09:14:00-04:00,6544.0,6553.5,6525.0,2R,2018-04-02 09:32:00-04:00,6553.75,SL,-1.0526315789473684,-10.0,-205.0,-25.0,9.5,0,9,A_SLB_TP2R
2018-11-26,A,B,2R,1,untested,cont_match,2018-11-26 09:04:00-05:00,6632.25,6626.25,6644.25,2R,2018-11-26 09:09:00-05:00,6626.0,SL,-1.0833333333333333,-6.5,-135.0,-18.0,6.0,0,9,A_SLB_TP2R
2019-02-15,A,B,2R,1,confirmed,cont_match,2019-02-15 10:24:00-05:00,7060.75,7036.25,7109.75,2R,2019-02-15 11:13:00-05:00,7036.0,SL,-1.0204081632653061,-25.0,-505.0,-55.0,24.5,4,10,A_SLB_TP2R
2019-04-24,A,B,2R,1,untested,cont_match,2019-04-24 08:39:00-04:00,7836.75,7835.25,7839.75,2R,2019-04-24 08:47:00-04:00,7839.5,TP,1.6666666666666667,2.5,45.0,0.0,1.5,2,8,A_SLB_TP2R
2019-08-12,A,B,2R,-1,confirmed,cont_match,2019-08-12 09:19:00-04:00,7613.75,7621.25,7598.75,2R,2019-08-12 09:31:00-04:00,7621.5,SL,-1.0666666666666667,-8.0,-165.0,-21.0,7.5,0,9,A_SLB_TP2R
2019-10-24,A,B,2R,1,untested,cont_match,2019-10-24 10:49:00-04:00,7937.25,7916.5,7978.75,2R,2019-10-24 15:55:00-04:00,7972.25,FORCE_FLAT,1.6746987951807228,34.75,690.0,64.5,20.75,3,10,A_SLB_TP2R
2020-04-01,A,B,2R,-1,confirmed,cont_match,2020-04-01 08:34:00-04:00,7568.0,7582.5,7539.0,2R,2020-04-01 08:45:00-04:00,7582.75,SL,-1.0344827586206897,-15.0,-305.0,-35.0,14.5,2,8,A_SLB_TP2R
2020-05-06,A,B,2R,1,confirmed,cont_match,2020-05-06 09:49:00-04:00,9013.0,8972.0,9095.0,2R,2020-05-06 09:57:00-04:00,8971.75,SL,-1.0121951219512195,-41.5,-835.0,-88.0,41.0,2,9,A_SLB_TP2R
2020-07-21,A,B,2R,1,confirmed,cont_match,2020-07-21 08:49:00-04:00,11026.75,11022.5,11035.25,2R,2020-07-21 08:55:00-04:00,11022.25,SL,-1.1176470588235294,-4.75,-100.0,-14.5,4.25,1,8,A_SLB_TP2R
2020-07-23,A,B,2R,1,confirmed,cont_match,2020-07-23 08:49:00-04:00,10860.0,10854.75,10870.5,2R,2020-07-23 08:50:00-04:00,10854.5,SL,-1.0952380952380953,-5.75,-120.0,-16.5,5.25,3,8,A_SLB_TP2R
2020-12-29,A,B,2R,1,confirmed,cont_match,2020-12-29 08:34:00-05:00,12887.5,12883.0,12896.5,2R,2020-12-29 09:16:00-05:00,12882.75,SL,-1.1111111111111112,-5.0,-105.0,-15.0,4.5,1,8,A_SLB_TP2R
2021-02-11,A,B,2R,1,confirmed,cont_match,2021-02-11 09:24:00-05:00,13713.0,13707.75,13723.5,2R,2021-02-11 09:29:00-05:00,13723.25,TP,1.9047619047619047,10.0,195.0,15.0,5.25,3,9,A_SLB_TP2R
2021-05-25,A,B,2R,1,confirmed,cont_match,2021-05-25 08:39:00-04:00,13716.75,13700.75,13748.75,2R,2021-05-25 08:52:00-04:00,13700.5,SL,-1.03125,-16.5,-335.0,-38.0,16.0,1,8,A_SLB_TP2R
2021-06-08,A,B,2R,1,confirmed,cont_match,2021-06-08 09:54:00-04:00,13852.25,13841.25,13874.25,2R,2021-06-08 09:58:00-04:00,13841.0,SL,-1.0454545454545454,-11.5,-235.0,-28.0,11.0,1,9,A_SLB_TP2R
2021-09-23,A,B,2R,1,confirmed,cont_match,2021-09-23 08:34:00-04:00,15251.75,15221.75,15311.75,2R,2021-09-23 08:54:00-04:00,15221.5,SL,-1.0166666666666666,-30.5,-615.0,-66.0,30.0,3,8,A_SLB_TP2R
2021-11-17,A,B,2R,1,confirmed,cont_match,2021-11-17 09:04:00-05:00,16304.75,16302.75,16308.75,2R,2021-11-17 09:06:00-05:00,16302.5,SL,-1.25,-2.5,-55.0,-10.0,2.0,2,9,A_SLB_TP2R
2022-07-18,A,B,2R,1,confirmed,cont_match,2022-07-18 10:34:00-04:00,12144.5,12104.0,12225.5,2R,2022-07-18 10:46:00-04:00,12103.75,SL,-1.0123456790123457,-41.0,-825.0,-87.0,40.5,0,10,A_SLB_TP2R
2023-07-24,A,B,2R,1,confirmed,cont_match,2023-07-24 09:04:00-04:00,15573.25,15569.5,15580.75,2R,2023-07-24 09:05:00-04:00,15569.25,SL,-1.1333333333333333,-4.25,-90.0,-13.5,3.75,0,9,A_SLB_TP2R
2023-09-01,A,B,2R,1,untested,cont_match,2023-09-01 09:44:00-04:00,15553.25,15533.75,15592.25,2R,2023-09-01 09:45:00-04:00,15533.5,SL,-1.0256410256410255,-20.0,-405.0,-45.0,19.5,4,9,A_SLB_TP2R
2023-09-21,A,B,2R,-1,untested,cont_match,2023-09-21 09:49:00-04:00,14963.75,15020.5,14850.25,2R,2023-09-21 15:55:00-04:00,14878.75,FORCE_FLAT,1.4933920704845816,84.75,1690.0,164.5,56.75,3,9,A_SLB_TP2R
2023-10-11,A,B,2R,1,untested,cont_match,2023-10-11 08:34:00-04:00,15312.5,15284.0,15369.5,2R,2023-10-11 09:32:00-04:00,15369.25,TP,1.9824561403508771,56.5,1125.0,108.0,28.5,2,8,A_SLB_TP2R
2024-05-20,A,B,2R,1,confirmed,cont_match,2024-05-20 08:59:00-04:00,18648.75,18643.0,18660.25,2R,2024-05-20 09:26:00-04:00,18642.75,SL,-1.0869565217391304,-6.25,-130.0,-17.5,5.75,0,8,A_SLB_TP2R
2025-03-25,A,B,2R,1,confirmed,cont_match,2025-03-25 09:19:00-04:00,20421.25,20402.0,20459.75,2R,2025-03-25 09:28:00-04:00,20401.75,SL,-1.025974025974026,-19.75,-400.0,-44.5,19.25,1,9,A_SLB_TP2R
2025-12-02,A,B,2R,1,confirmed,cont_match,2025-12-02 08:39:00-05:00,25500.5,25482.75,25536.0,2R,2025-12-02 08:50:00-05:00,25482.5,SL,-1.028169014084507,-18.25,-370.0,-41.5,17.75,1,8,A_SLB_TP2R
2010-09-13,A,B,3R,1,confirmed,cont_match,2010-09-13 09:09:00-04:00,1903.0,1901.0,1909.0,3R,2010-09-13 09:38:00-04:00,1908.75,TP,2.75,5.5,105.0,6.0,2.0,0,9,A_SLB_TP3R
2011-02-28,A,B,3R,1,confirmed,cont_match,2011-02-28 08:34:00-05:00,2356.25,2355.25,2359.25,3R,2011-02-28 08:41:00-05:00,2355.0,SL,-1.5,-1.5,-35.0,-8.0,1.0,0,8,A_SLB_TP3R
2011-12-27,A,B,3R,1,confirmed,cont_match,2011-12-27 08:44:00-05:00,2279.5,2276.5,2288.5,3R,2011-12-27 09:18:00-05:00,2276.25,SL,-1.1666666666666667,-3.5,-75.0,-12.0,3.0,1,8,A_SLB_TP3R
2012-01-03,A,B,3R,1,confirmed,cont_match,2012-01-03 08:34:00-05:00,2309.5,2307.75,2314.75,3R,2012-01-03 09:13:00-05:00,2314.5,TP,2.7142857142857144,4.75,90.0,4.5,1.75,1,8,A_SLB_TP3R
2012-08-22,A,B,3R,1,confirmed,cont_match,2012-08-22 08:34:00-04:00,2770.0,2766.75,2779.75,3R,2012-08-22 08:41:00-04:00,2766.5,SL,-1.1538461538461537,-3.75,-80.0,-12.5,3.25,2,8,A_SLB_TP3R
2012-12-19,A,B,3R,1,confirmed,cont_match,2012-12-19 09:54:00-05:00,2703.5,2702.75,2705.75,3R,2012-12-19 09:55:00-05:00,2702.5,SL,-1.6666666666666667,-1.25,-30.0,-7.5,0.75,2,9,A_SLB_TP3R
2014-03-14,A,B,3R,-1,no_fvg,cont_match,2014-03-14 08:59:00-04:00,3644.25,3646.75,3636.75,3R,2014-03-14 09:04:00-04:00,3647.0,SL,-1.2,-3.0,-65.0,-11.0,2.5,4,8,A_SLB_TP3R
2014-03-19,A,B,3R,1,untested,cont_match,2014-03-19 09:19:00-04:00,3700.5,3699.25,3704.25,3R,2014-03-19 09:23:00-04:00,3699.0,SL,-1.4,-1.75,-40.0,-8.5,1.25,2,9,A_SLB_TP3R
2014-05-13,A,B,3R,1,untested,cont_match,2014-05-13 09:34:00-04:00,3611.0,3606.25,3625.25,3R,2014-05-13 09:36:00-04:00,3606.0,SL,-1.105263157894737,-5.25,-110.0,-15.5,4.75,1,9,A_SLB_TP3R
2014-07-15,A,B,3R,1,untested,cont_match,2014-07-15 09:54:00-04:00,3923.25,3922.0,3927.0,3R,2014-07-15 09:57:00-04:00,3921.75,SL,-1.4,-1.75,-40.0,-8.5,1.25,1,9,A_SLB_TP3R
2014-08-20,A,B,3R,1,untested,cont_match,2014-08-20 09:29:00-04:00,4035.25,4032.0,4045.0,3R,2014-08-20 10:13:00-04:00,4031.75,SL,-1.1538461538461537,-3.75,-80.0,-12.5,3.25,2,9,A_SLB_TP3R
2014-08-25,A,B,3R,1,untested,cont_match,2014-08-25 10:29:00-04:00,4073.5,4069.75,4084.75,3R,2014-08-25 12:15:00-04:00,4069.5,SL,-1.1333333333333333,-4.25,-90.0,-13.5,3.75,0,10,A_SLB_TP3R
2014-08-26,A,B,3R,1,untested,cont_match,2014-08-26 09:39:00-04:00,4065.5,4064.75,4067.75,3R,2014-08-26 09:40:00-04:00,4064.5,SL,-1.6666666666666667,-1.25,-30.0,-7.5,0.75,1,9,A_SLB_TP3R
2014-09-16,A,B,3R,-1,no_fvg,cont_match,2014-09-16 10:09:00-04:00,4024.5,4026.25,4019.25,3R,2014-09-16 10:10:00-04:00,4026.5,SL,-1.2857142857142858,-2.25,-50.0,-9.5,1.75,1,10,A_SLB_TP3R
2015-05-04,A,B,3R,1,confirmed,cont_match,2015-05-04 09:09:00-04:00,4479.0,4477.5,4483.5,3R,2015-05-04 09:31:00-04:00,4483.25,TP,2.6666666666666665,4.0,75.0,3.0,1.5,0,9,A_SLB_TP3R
2015-05-19,A,B,3R,1,confirmed,cont_match,2015-05-19 08:49:00-04:00,4520.75,4520.25,4522.25,3R,2015-05-19 08:50:00-04:00,4520.0,SL,-2.0,-1.0,-25.0,-7.0,0.5,1,8,A_SLB_TP3R
2015-07-14,A,B,3R,1,confirmed,cont_match,2015-07-14 09:49:00-04:00,4501.5,4489.25,4538.25,3R,2015-07-14 15:55:00-04:00,4517.0,FORCE_FLAT,1.2448979591836735,15.25,300.0,25.5,12.25,1,9,A_SLB_TP3R
2016-02-24,A,B,3R,-1,confirmed,cont_match,2016-02-24 09:49:00-05:00,4097.25,4115.5,4042.5,3R,2016-02-24 11:40:00-05:00,4115.75,SL,-1.0273972602739727,-18.75,-380.0,-42.5,18.25,2,9,A_SLB_TP3R
2016-09-02,A,B,3R,1,confirmed,cont_match,2016-09-02 09:54:00-04:00,4814.25,4797.0,4866.0,3R,2016-09-02 12:10:00-04:00,4796.75,SL,-1.0289855072463767,-17.75,-360.0,-40.5,17.25,4,9,A_SLB_TP3R
2016-10-05,A,B,3R,1,confirmed,cont_match,2016-10-05 10:39:00-04:00,4883.75,4871.75,4919.75,3R,2016-10-05 10:49:00-04:00,4871.5,SL,-1.0416666666666667,-12.5,-255.0,-30.0,12.0,2,10,A_SLB_TP3R
2016-11-29,A,B,3R,1,confirmed,cont_match,2016-11-29 08:34:00-05:00,4860.5,4860.0,4862.0,3R,2016-11-29 08:35:00-05:00,4859.75,SL_samebar_priority,-2.0,-1.0,-25.0,-7.0,0.5,1,8,A_SLB_TP3R
2016-12-06,A,B,3R,1,untested,cont_match,2016-12-06 08:34:00-05:00,4791.0,4787.25,4802.25,3R,2016-12-06 09:29:00-05:00,4787.0,SL,-1.1333333333333333,-4.25,-90.0,-13.5,3.75,1,8,A_SLB_TP3R
2017-05-10,A,B,3R,1,untested,cont_match,2017-05-10 08:44:00-04:00,5677.0,5674.75,5683.75,3R,2017-05-10 09:01:00-04:00,5674.5,SL,-1.2222222222222223,-2.75,-60.0,-10.5,2.25,2,8,A_SLB_TP3R
2017-05-11,A,B,3R,-1,no_fvg,cont_match,2017-05-11 09:14:00-04:00,5662.25,5663.25,5659.25,3R,2017-05-11 09:17:00-04:00,5663.5,SL,-1.5,-1.5,-35.0,-8.0,1.0,3,9,A_SLB_TP3R
2017-05-16,A,B,3R,1,untested,cont_match,2017-05-16 10:29:00-04:00,5703.5,5702.25,5707.25,3R,2017-05-16 10:38:00-04:00,5707.0,TP,2.6,3.25,60.0,1.5,1.25,1,10,A_SLB_TP3R
2017-05-30,A,B,3R,-1,no_fvg,cont_match,2017-05-30 09:19:00-04:00,5787.25,5789.75,5779.75,3R,2017-05-30 09:30:00-04:00,5790.0,SL,-1.2,-3.0,-65.0,-11.0,2.5,1,9,A_SLB_TP3R
2017-08-03,A,B,3R,1,confirmed,cont_match,2017-08-03 08:34:00-04:00,5917.75,5915.0,5926.0,3R,2017-08-03 09:30:00-04:00,5914.75,SL,-1.1818181818181819,-3.25,-70.0,-11.5,2.75,3,8,A_SLB_TP3R
2018-01-26,A,B,3R,1,confirmed,cont_match,2018-01-26 08:34:00-05:00,6962.25,6956.75,6978.75,3R,2018-01-26 09:31:00-05:00,6956.5,SL,-1.0909090909090908,-6.0,-125.0,-17.0,5.5,4,8,A_SLB_TP3R
2018-04-02,A,B,3R,-1,confirmed,cont_match,2018-04-02 09:14:00-04:00,6544.0,6553.5,6515.5,3R,2018-04-02 09:32:00-04:00,6553.75,SL,-1.0526315789473684,-10.0,-205.0,-25.0,9.5,0,9,A_SLB_TP3R
2018-11-26,A,B,3R,1,untested,cont_match,2018-11-26 09:04:00-05:00,6632.25,6626.25,6650.25,3R,2018-11-26 09:09:00-05:00,6626.0,SL,-1.0833333333333333,-6.5,-135.0,-18.0,6.0,0,9,A_SLB_TP3R
2019-02-15,A,B,3R,1,confirmed,cont_match,2019-02-15 10:24:00-05:00,7060.75,7036.25,7134.25,3R,2019-02-15 11:13:00-05:00,7036.0,SL,-1.0204081632653061,-25.0,-505.0,-55.0,24.5,4,10,A_SLB_TP3R
2019-04-24,A,B,3R,1,untested,cont_match,2019-04-24 08:39:00-04:00,7836.75,7835.25,7841.25,3R,2019-04-24 08:51:00-04:00,7841.0,TP,2.6666666666666665,4.0,75.0,3.0,1.5,2,8,A_SLB_TP3R
2019-08-12,A,B,3R,-1,confirmed,cont_match,2019-08-12 09:19:00-04:00,7613.75,7621.25,7591.25,3R,2019-08-12 09:31:00-04:00,7621.5,SL,-1.0666666666666667,-8.0,-165.0,-21.0,7.5,0,9,A_SLB_TP3R
2019-10-24,A,B,3R,1,untested,cont_match,2019-10-24 10:49:00-04:00,7937.25,7916.5,7999.5,3R,2019-10-24 15:55:00-04:00,7972.25,FORCE_FLAT,1.6746987951807228,34.75,690.0,64.5,20.75,3,10,A_SLB_TP3R
