resolver,session,T_offset,outcome,universe,split,n,win,E
prior_day_color,ASIA,180,SESS_END,HIGH,IS,716,0.5069832402234636,0.18505586592178772
prior_day_color,ASIA,180,SESS_END,HIGH,Validation,169,0.5621301775147929,8.36094674556213
prior_day_color,ASIA,180,SESS_END,HIGH,OOS,199,0.49748743718592964,-4.347989949748744
prior_sess_mid,LONDON,30,H240,ALL,IS,2359,0.47520135650699447,-0.9314328105129293
prior_sess_mid,LONDON,30,H240,ALL,Validation,775,0.47870967741935483,-3.7183870967741934
prior_sess_mid,LONDON,30,H240,ALL,OOS,411,0.44525547445255476,-9.639294403892944
prior_sess_mid,LONDON,30,H240,HIGH,IS,796,0.4849246231155779,-0.4236809045226131
prior_sess_mid,LONDON,30,H240,HIGH,Validation,324,0.44135802469135804,-5.91358024691358
prior_sess_mid,LONDON,30,H240,HIGH,OOS,66,0.3787878787878788,-19.920454545454547
prior_sess_mid,LONDON,30,SESS_END,ALL,IS,2360,0.4860169491525424,-1.4451271186440677
prior_sess_mid,LONDON,30,SESS_END,ALL,Validation,775,0.4838709677419355,-0.7138709677419355
prior_sess_mid,LONDON,30,SESS_END,ALL,OOS,411,0.5085158150851582,-1.051094890510949
prior_sess_mid,LONDON,30,SESS_END,HIGH,IS,796,0.47361809045226133,-1.0549623115577889
prior_sess_mid,LONDON,30,SESS_END,HIGH,Validation,324,0.44135802469135804,-2.622685185185185
prior_sess_mid,LONDON,30,SESS_END,HIGH,OOS,66,0.45454545454545453,-4.162878787878788
prior_sess_mid,LONDON,60,H240,ALL,IS,2374,0.4734625105307498,-0.6876579612468408
prior_sess_mid,LONDON,60,H240,ALL,Validation,772,0.49222797927461137,0.03950777202072539
prior_sess_mid,LONDON,60,H240,ALL,OOS,411,0.5060827250608273,-3.207420924574209
prior_sess_mid,LONDON,60,H240,HIGH,IS,812,0.47783251231527096,-0.6225369458128078
prior_sess_mid,LONDON,60,H240,HIGH,Validation,315,0.47619047619047616,0.49603174603174605
prior_sess_mid,LONDON,60,H240,HIGH,OOS,72,0.5138888888888888,-5.805555555555555
prior_sess_mid,LONDON,60,SESS_END,ALL,IS,2381,0.47333053338933223,-0.9155816883662327
prior_sess_mid,LONDON,60,SESS_END,ALL,Validation,772,0.4844559585492228,1.0612046632124352
prior_sess_mid,LONDON,60,SESS_END,ALL,OOS,411,0.5036496350364964,0.9063260340632603
prior_sess_mid,LONDON,60,SESS_END,HIGH,IS,813,0.4735547355473555,-0.5885608856088561
prior_sess_mid,LONDON,60,SESS_END,HIGH,Validation,315,0.4793650793650794,2.7746031746031745
prior_sess_mid,LONDON,60,SESS_END,HIGH,OOS,72,0.5,3.548611111111111
prior_sess_mid,LONDON,90,H240,ALL,IS,2355,0.47855626326963907,-0.9806794055201699
prior_sess_mid,LONDON,90,H240,ALL,Validation,774,0.48578811369509045,-3.204780361757106
prior_sess_mid,LONDON,90,H240,ALL,OOS,413,0.5060532687651331,-6.188861985472155
prior_sess_mid,LONDON,90,H240,HIGH,IS,802,0.4488778054862843,-1.753428927680798
prior_sess_mid,LONDON,90,H240,HIGH,Validation,330,0.44242424242424244,-7.537121212121212
prior_sess_mid,LONDON,90,H240,HIGH,OOS,89,0.48314606741573035,-5.370786516853933
prior_sess_mid,LONDON,90,SESS_END,ALL,IS,2367,0.47317279256442757,-1.2811575834389524
prior_sess_mid,LONDON,90,SESS_END,ALL,Validation,774,0.4844961240310077,-1.1166020671834624
prior_sess_mid,LONDON,90,SESS_END,ALL,OOS,413,0.48668280871670705,-4.794794188861985
prior_sess_mid,LONDON,90,SESS_END,HIGH,IS,804,0.44402985074626866,-1.0537935323383085
prior_sess_mid,LONDON,90,SESS_END,HIGH,Validation,330,0.45151515151515154,-6.990909090909091
prior_sess_mid,LONDON,90,SESS_END,HIGH,OOS,89,0.48314606741573035,5.558988764044944
prior_sess_mid,LONDON,120,H240,ALL,IS,2352,0.44855442176870747,-2.2439413265306123
prior_sess_mid,LONDON,120,H240,ALL,Validation,774,0.47416020671834624,-0.10012919896640828
prior_sess_mid,LONDON,120,H240,ALL,OOS,411,0.4793187347931874,1.312043795620438
prior_sess_mid,LONDON,120,H240,HIGH,IS,806,0.4230769230769231,-2.7351116625310175
prior_sess_mid,LONDON,120,H240,HIGH,Validation,344,0.46511627906976744,-2.4011627906976742
prior_sess_mid,LONDON,120,H240,HIGH,OOS,90,0.4666666666666667,8.811111111111112
prior_sess_mid,LONDON,120,SESS_END,ALL,IS,2372,0.4624789207419899,-1.956787521079258
prior_sess_mid,LONDON,120,SESS_END,ALL,Validation,774,0.4909560723514212,0.11563307493540052
prior_sess_mid,LONDON,120,SESS_END,ALL,OOS,411,0.4793187347931874,0.3156934306569343
prior_sess_mid,LONDON,120,SESS_END,HIGH,IS,809,0.4388133498145859,-1.8547589616810878
prior_sess_mid,LONDON,120,SESS_END,HIGH,Validation,344,0.47093023255813954,-2.1489825581395348
prior_sess_mid,LONDON,120,SESS_END,HIGH,OOS,90,0.5,11.908333333333333
prior_sess_mid,NY_PM,30,SESS_END,ALL,IS,2386,0.5184409052808047,1.346709974853311
prior_sess_mid,NY_PM,30,SESS_END,ALL,Validation,773,0.55627425614489,3.9482535575679174
prior_sess_mid,NY_PM,30,SESS_END,ALL,OOS,412,0.5048543689320388,4.095266990291262
prior_sess_mid,NY_PM,30,SESS_END,HIGH,IS,812,0.5036945812807881,0.603756157635468
prior_sess_mid,NY_PM,30,SESS_END,HIGH,Validation,283,0.4876325088339223,-6.240282685512367
prior_sess_mid,NY_PM,30,SESS_END,HIGH,OOS,138,0.5362318840579711,19.514492753623188
prior_sess_mid,NY_PM,60,SESS_END,ALL,IS,2322,0.5090439276485789,0.8121231696813093
prior_sess_mid,NY_PM,60,SESS_END,ALL,Validation,753,0.547144754316069,1.6122177954847277
prior_sess_mid,NY_PM,60,SESS_END,ALL,OOS,400,0.53,4.5625
prior_sess_mid,NY_PM,60,SESS_END,HIGH,IS,792,0.5113636363636364,0.8699494949494949
prior_sess_mid,NY_PM,60,SESS_END,HIGH,Validation,298,0.4966442953020134,-10.906879194630873
prior_sess_mid,NY_PM,60,SESS_END,HIGH,OOS,143,0.5524475524475524,13.94055944055944
prior_sess_mid,NY_PM,90,SESS_END,ALL,IS,2321,0.5122791900043084,1.499569151227919
prior_sess_mid,NY_PM,90,SESS_END,ALL,Validation,747,0.5475234270414994,3.5950468540829985
prior_sess_mid,NY_PM,90,SESS_END,ALL,OOS,395,0.5164556962025316,2.9449367088607596
prior_sess_mid,NY_PM,90,SESS_END,HIGH,IS,788,0.5088832487309645,1.8096446700507614
prior_sess_mid,NY_PM,90,SESS_END,HIGH,Validation,295,0.535593220338983,2.1677966101694914
prior_sess_mid,NY_PM,90,SESS_END,HIGH,OOS,142,0.5563380281690141,15.913732394366198
prior_sess_mid,NY_PM,120,SESS_END,ALL,IS,2312,0.5103806228373703,1.1461937716262975
prior_sess_mid,NY_PM,120,SESS_END,ALL,Validation,741,0.5398110661268556,4.9186909581646425
prior_sess_mid,NY_PM,120,SESS_END,ALL,OOS,397,0.46851385390428213,-0.13727959697732997
prior_sess_mid,NY_PM,120,SESS_END,HIGH,IS,787,0.5120711562897078,2.159783989834816
prior_sess_mid,NY_PM,120,SESS_END,HIGH,Validation,295,0.511864406779661,2.4440677966101694
prior_sess_mid,NY_PM,120,SESS_END,HIGH,OOS,137,0.48905109489051096,-3.0875912408759123
prior_sess_mid,NY_AM,30,SESS_END,ALL,IS,2391,0.4989544123797574,0.0903387703889586
prior_sess_mid,NY_AM,30,SESS_END,ALL,Validation,773,0.49547218628719275,-2.8353816300129364
prior_sess_mid,NY_AM,30,SESS_END,ALL,OOS,409,0.5354523227383863,7.37041564792176
prior_sess_mid,NY_AM,30,SESS_END,HIGH,IS,812,0.49014778325123154,-0.062192118226600986
prior_sess_mid,NY_AM,30,SESS_END,HIGH,Validation,213,0.5070422535211268,3.0246478873239435
prior_sess_mid,NY_AM,30,SESS_END,HIGH,OOS,147,0.5986394557823129,30.818027210884352
prior_sess_mid,NY_AM,60,SESS_END,ALL,IS,2402,0.5,-0.04329725228975854
prior_sess_mid,NY_AM,60,SESS_END,ALL,Validation,773,0.5226390685640362,-0.4679818887451488
prior_sess_mid,NY_AM,60,SESS_END,ALL,OOS,412,0.5266990291262136,0.7275485436893204
prior_sess_mid,NY_AM,60,SESS_END,HIGH,IS,817,0.49571603427172584,0.42533659730722156
prior_sess_mid,NY_AM,60,SESS_END,HIGH,Validation,240,0.525,1.35
prior_sess_mid,NY_AM,60,SESS_END,HIGH,OOS,153,0.6078431372549019,22.269607843137255
prior_sess_mid,NY_AM,90,SESS_END,ALL,IS,2396,0.511686143572621,1.2126460767946579
prior_sess_mid,NY_AM,90,SESS_END,ALL,Validation,773,0.48124191461837,-0.5009702457956016
prior_sess_mid,NY_AM,90,SESS_END,ALL,OOS,412,0.5461165048543689,4.290048543689321
prior_sess_mid,NY_AM,90,SESS_END,HIGH,IS,813,0.4932349323493235,1.1359163591635917
prior_sess_mid,NY_AM,90,SESS_END,HIGH,Validation,249,0.4979919678714859,2.1626506024096384
prior_sess_mid,NY_AM,90,SESS_END,HIGH,OOS,135,0.5777777777777777,9.212962962962964
prior_sess_mid,ASIA,30,H240,ALL,IS,1980,0.5060606060606061,-0.07992424242424243
prior_sess_mid,ASIA,30,H240,ALL,Validation,772,0.5025906735751295,1.2114637305699483
prior_sess_mid,ASIA,30,H240,ALL,OOS,409,0.5354523227383863,3.5806845965770173
prior_sess_mid,ASIA,30,H240,HIGH,IS,701,0.5049928673323824,-0.9843081312410842
prior_sess_mid,ASIA,30,H240,HIGH,Validation,206,0.529126213592233,-0.5934466019417476
prior_sess_mid,ASIA,30,H240,HIGH,OOS,221,0.5429864253393665,1.579185520361991
prior_sess_mid,ASIA,30,SESS_END,ALL,IS,2102,0.4838249286393911,-0.4069933396764986
prior_sess_mid,ASIA,30,SESS_END,ALL,Validation,772,0.5233160621761658,2.239637305699482
prior_sess_mid,ASIA,30,SESS_END,ALL,OOS,410,0.5487804878048781,10.473170731707317
prior_sess_mid,ASIA,30,SESS_END,HIGH,IS,716,0.48743016759776536,-1.3243715083798884
prior_sess_mid,ASIA,30,SESS_END,HIGH,Validation,206,0.5533980582524272,5.533980582524272
prior_sess_mid,ASIA,30,SESS_END,HIGH,OOS,222,0.5405405405405406,5.711711711711712
prior_sess_mid,ASIA,60,H240,ALL,IS,1868,0.5058886509635975,0.39387044967880086
prior_sess_mid,ASIA,60,H240,ALL,Validation,769,0.5032509752925878,2.0442132639791937
prior_sess_mid,ASIA,60,H240,ALL,OOS,411,0.51338199513382,1.405109489051095
prior_sess_mid,ASIA,60,H240,HIGH,IS,646,0.47213622291021673,-1.2894736842105263
prior_sess_mid,ASIA,60,H240,HIGH,Validation,183,0.5027322404371585,-1.7486338797814207
prior_sess_mid,ASIA,60,H240,HIGH,OOS,206,0.5097087378640777,1.2099514563106797
prior_sess_mid,ASIA,60,SESS_END,ALL,IS,1999,0.4917458729364682,-0.0316408204102051
prior_sess_mid,ASIA,60,SESS_END,ALL,Validation,769,0.517555266579974,2.2990897269180754
prior_sess_mid,ASIA,60,SESS_END,ALL,OOS,412,0.5509708737864077,8.714199029126213
prior_sess_mid,ASIA,60,SESS_END,HIGH,IS,676,0.46005917159763315,-1.5562130177514792
prior_sess_mid,ASIA,60,SESS_END,HIGH,Validation,183,0.5573770491803278,4.396174863387978
prior_sess_mid,ASIA,60,SESS_END,HIGH,OOS,207,0.5458937198067633,8.833333333333334
prior_sess_mid,ASIA,90,H240,ALL,IS,1710,0.512280701754386,0.15760233918128655
prior_sess_mid,ASIA,90,H240,ALL,Validation,773,0.47089262613195343,-0.24320827943078913
prior_sess_mid,ASIA,90,H240,ALL,OOS,410,0.4951219512195122,-5.088414634146342
prior_sess_mid,ASIA,90,H240,HIGH,IS,585,0.4666666666666667,-2.141025641025641
prior_sess_mid,ASIA,90,H240,HIGH,Validation,171,0.5146198830409356,0.45760233918128657
prior_sess_mid,ASIA,90,H240,HIGH,OOS,200,0.485,-7.515
prior_sess_mid,ASIA,90,SESS_END,ALL,IS,1820,0.4912087912087912,-0.6173076923076923
prior_sess_mid,ASIA,90,SESS_END,ALL,Validation,773,0.49417852522639066,-0.7095730918499353
prior_sess_mid,ASIA,90,SESS_END,ALL,OOS,411,0.5255474452554745,3.411192214111922
prior_sess_mid,ASIA,90,SESS_END,HIGH,IS,602,0.45514950166112955,-3.145348837209302
prior_sess_mid,ASIA,90,SESS_END,HIGH,Validation,171,0.5146198830409356,3.568713450292398
prior_sess_mid,ASIA,90,SESS_END,HIGH,OOS,201,0.4975124378109453,-0.5883084577114428
prior_sess_mid,ASIA,120,H240,ALL,IS,2141,0.5011676786548341,-0.11011209715086408
prior_sess_mid,ASIA,120,H240,ALL,Validation,771,0.47470817120622566,-1.6507782101167314
prior_sess_mid,ASIA,120,H240,ALL,OOS,410,0.5024390243902439,-1.8896341463414634
prior_sess_mid,ASIA,120,H240,HIGH,IS,728,0.46016483516483514,-3.169642857142857
prior_sess_mid,ASIA,120,H240,HIGH,Validation,171,0.4093567251461988,-5.39766081871345
prior_sess_mid,ASIA,120,H240,HIGH,OOS,193,0.49222797927461137,-4.205958549222798
prior_sess_mid,ASIA,120,SESS_END,ALL,IS,2227,0.4984283789851819,-0.4849573417153121
prior_sess_mid,ASIA,120,SESS_END,ALL,Validation,771,0.48638132295719844,-2.2120622568093387
prior_sess_mid,ASIA,120,SESS_END,ALL,OOS,411,0.5401459854014599,8.751216545012165
prior_sess_mid,ASIA,120,SESS_END,HIGH,IS,754,0.46021220159151194,-3.794098143236074
prior_sess_mid,ASIA,120,SESS_END,HIGH,Validation,171,0.4678362573099415,-1.8289473684210527
prior_sess_mid,ASIA,120,SESS_END,HIGH,OOS,194,0.5412371134020618,8.68298969072165
prior_sess_mid,ASIA,180,H240,ALL,IS,2022,0.503461918892186,0.32010385756676557
prior_sess_mid,ASIA,180,H240,ALL,Validation,772,0.4805699481865285,-0.04922279792746114
prior_sess_mid,ASIA,180,H240,ALL,OOS,410,0.5024390243902439,0.6439024390243903
prior_sess_mid,ASIA,180,H240,HIGH,IS,696,0.514367816091954,1.0032327586206897
prior_sess_mid,ASIA,180,H240,HIGH,Validation,168,0.5,4.830357142857143
prior_sess_mid,ASIA,180,H240,HIGH,OOS,198,0.5353535353535354,-1.6717171717171717
prior_sess_mid,ASIA,180,SESS_END,ALL,IS,2095,0.483054892601432,0.19785202863961815
prior_sess_mid,ASIA,180,SESS_END,ALL,Validation,772,0.48186528497409326,-0.23089378238341968
prior_sess_mid,ASIA,180,SESS_END,ALL,OOS,411,0.51338199513382,1.8461070559610706
prior_sess_mid,ASIA,180,SESS_END,HIGH,IS,713,0.4628330995792426,1.6157082748948106
prior_sess_mid,ASIA,180,SESS_END,HIGH,Validation,168,0.5178571428571429,7.4523809523809526
prior_sess_mid,ASIA,180,SESS_END,HIGH,OOS,199,0.5175879396984925,-5.204773869346734
sess_open_follow,LONDON,30,H240,ALL,IS,2363,0.47566652560304695,-0.41842996191282267
sess_open_follow,LONDON,30,H240,ALL,Validation,771,0.47341115434500647,-3.5009727626459144
sess_open_follow,LONDON,30,H240,ALL,OOS,411,0.46715328467153283,-7.835766423357664
sess_open_follow,LONDON,30,H240,HIGH,IS,808,0.4900990099009901,-0.03403465346534654
sess_open_follow,LONDON,30,H240,HIGH,Validation,324,0.4351851851851852,-7.339506172839506
sess_open_follow,LONDON,30,H240,HIGH,OOS,67,0.40298507462686567,-22.507462686567163
sess_open_follow,LONDON,30,SESS_END,ALL,IS,2364,0.48646362098138746,-0.28109137055837563
sess_open_follow,LONDON,30,SESS_END,ALL,Validation,771,0.4578469520103761,-4.584306095979247
sess_open_follow,LONDON,30,SESS_END,ALL,OOS,411,0.5182481751824818,-1.0237226277372262
sess_open_follow,LONDON,30,SESS_END,HIGH,IS,808,0.46410891089108913,0.002165841584158416
sess_open_follow,LONDON,30,SESS_END,HIGH,Validation,324,0.4228395061728395,-8.963734567901234
sess_open_follow,LONDON,30,SESS_END,HIGH,OOS,67,0.5223880597014925,1.671641791044776
sess_open_follow,LONDON,60,H240,ALL,IS,2366,0.47590870667793744,-0.06339814032121724
sess_open_follow,LONDON,60,H240,ALL,Validation,774,0.46382428940568476,-1.7877906976744187
sess_open_follow,LONDON,60,H240,ALL,OOS,412,0.5048543689320388,2.879854368932039
sess_open_follow,LONDON,60,H240,HIGH,IS,815,0.4662576687116564,-0.9171779141104295
sess_open_follow,LONDON,60,H240,HIGH,Validation,316,0.43037974683544306,-4.535601265822785
sess_open_follow,LONDON,60,H240,HIGH,OOS,72,0.5555555555555556,-6.590277777777778
sess_open_follow,LONDON,60,SESS_END,ALL,IS,2371,0.49557148882328134,0.09057359763812738
sess_open_follow,LONDON,60,SESS_END,ALL,Validation,774,0.4883720930232558,-1.1159560723514212
sess_open_follow,LONDON,60,SESS_END,ALL,OOS,412,0.5048543689320388,8.358009708737864
sess_open_follow,LONDON,60,SESS_END,HIGH,IS,816,0.46200980392156865,-0.7683823529411765
sess_open_follow,LONDON,60,SESS_END,HIGH,Validation,316,0.4588607594936709,-3.0625
sess_open_follow,LONDON,60,SESS_END,HIGH,OOS,72,0.5277777777777778,15.51388888888889
sess_open_follow,LONDON,90,H240,ALL,IS,2374,0.4772535804549284,-0.5187447346251053
sess_open_follow,LONDON,90,H240,ALL,Validation,773,0.4851228978007762,-1.257438551099612
sess_open_follow,LONDON,90,H240,ALL,OOS,413,0.48668280871670705,-1.1803874092009685
sess_open_follow,LONDON,90,H240,HIGH,IS,813,0.45510455104551045,-1.5089175891758917
sess_open_follow,LONDON,90,H240,HIGH,Validation,331,0.43202416918429004,-4.468277945619335
sess_open_follow,LONDON,90,H240,HIGH,OOS,89,0.4943820224719101,-5.297752808988764
sess_open_follow,LONDON,90,SESS_END,ALL,IS,2384,0.4861577181208054,-0.6135696308724832
sess_open_follow,LONDON,90,SESS_END,ALL,Validation,773,0.49935316946959896,0.5659767141009056
sess_open_follow,LONDON,90,SESS_END,ALL,OOS,413,0.46973365617433416,-1.5962469733656175
sess_open_follow,LONDON,90,SESS_END,HIGH,IS,815,0.45766871165644174,-0.6677914110429448
sess_open_follow,LONDON,90,SESS_END,HIGH,Validation,331,0.459214501510574,-2.901812688821752
sess_open_follow,LONDON,90,SESS_END,HIGH,OOS,89,0.48314606741573035,7.148876404494382
sess_open_follow,LONDON,120,H240,ALL,IS,2356,0.4626485568760611,-1.0475382003395586
sess_open_follow,LONDON,120,H240,ALL,Validation,773,0.48641655886157825,0.4831824062095731
sess_open_follow,LONDON,120,H240,ALL,OOS,412,0.46601941747572817,1.7985436893203883
sess_open_follow,LONDON,120,H240,HIGH,IS,806,0.4317617866004963,-2.1215880893300247
sess_open_follow,LONDON,120,H240,HIGH,Validation,344,0.4563953488372093,-3.29796511627907
sess_open_follow,LONDON,120,H240,HIGH,OOS,90,0.4222222222222222,5.772222222222222
sess_open_follow,LONDON,120,SESS_END,ALL,IS,2374,0.474726200505476,-0.7484203875315922
sess_open_follow,LONDON,120,SESS_END,ALL,Validation,773,0.49159120310478654,-0.012613195342820181
sess_open_follow,LONDON,120,SESS_END,ALL,OOS,412,0.4733009708737864,0.35133495145631066
sess_open_follow,LONDON,120,SESS_END,HIGH,IS,809,0.44746600741656367,-1.273794808405439
sess_open_follow,LONDON,120,SESS_END,HIGH,Validation,344,0.4738372093023256,-2.5486918604651163
sess_open_follow,LONDON,120,SESS_END,HIGH,OOS,90,0.4777777777777778,7.302777777777778
sess_open_follow,NY_PM,30,SESS_END,ALL,IS,2368,0.5050675675675675,1.0584881756756757
sess_open_follow,NY_PM,30,SESS_END,ALL,Validation,771,0.490272373540856,-5.590142671854734
sess_open_follow,NY_PM,30,SESS_END,ALL,OOS,412,0.5266990291262136,4.180218446601942
sess_open_follow,NY_PM,30,SESS_END,HIGH,IS,821,0.5115712545676004,1.0179658952496955
sess_open_follow,NY_PM,30,SESS_END,HIGH,Validation,283,0.45936395759717313,-8.989399293286219
sess_open_follow,NY_PM,30,SESS_END,HIGH,OOS,138,0.5144927536231884,20.77536231884058
sess_open_follow,NY_PM,60,SESS_END,ALL,IS,2320,0.5163793103448275,0.8685344827586207
sess_open_follow,NY_PM,60,SESS_END,ALL,Validation,750,0.492,-2.4356666666666666
sess_open_follow,NY_PM,60,SESS_END,ALL,OOS,400,0.505,3.82125
sess_open_follow,NY_PM,60,SESS_END,HIGH,IS,798,0.5325814536340853,1.4702380952380953
sess_open_follow,NY_PM,60,SESS_END,HIGH,Validation,298,0.4865771812080537,-3.3078859060402683
sess_open_follow,NY_PM,60,SESS_END,HIGH,OOS,143,0.5314685314685315,15.195804195804195
sess_open_follow,NY_PM,90,SESS_END,ALL,IS,2315,0.5118790496760259,0.5200863930885529
sess_open_follow,NY_PM,90,SESS_END,ALL,Validation,745,0.49798657718120803,1.8281879194630872
sess_open_follow,NY_PM,90,SESS_END,ALL,OOS,396,0.49242424242424243,0.8806818181818182
sess_open_follow,NY_PM,90,SESS_END,HIGH,IS,792,0.5303030303030303,2.6306818181818183
sess_open_follow,NY_PM,90,SESS_END,HIGH,Validation,294,0.5136054421768708,4.944727891156463
sess_open_follow,NY_PM,90,SESS_END,HIGH,OOS,142,0.5352112676056338,9.628521126760564
sess_open_follow,NY_PM,120,SESS_END,ALL,IS,2318,0.4926660914581536,-0.7506471095772217
sess_open_follow,NY_PM,120,SESS_END,ALL,Validation,746,0.5053619302949062,0.471514745308311
sess_open_follow,NY_PM,120,SESS_END,ALL,OOS,397,0.473551637279597,-1.765743073047859
sess_open_follow,NY_PM,120,SESS_END,HIGH,IS,792,0.5037878787878788,1.1404671717171717
sess_open_follow,NY_PM,120,SESS_END,HIGH,Validation,297,0.5050505050505051,3.521885521885522
sess_open_follow,NY_PM,120,SESS_END,HIGH,OOS,137,0.4744525547445255,-6.635036496350365
sess_open_follow,NY_AM,30,SESS_END,ALL,IS,2393,0.5156707062264939,1.0667572085248642
sess_open_follow,NY_AM,30,SESS_END,ALL,Validation,774,0.5103359173126615,4.465439276485788
sess_open_follow,NY_AM,30,SESS_END,ALL,OOS,412,0.5,-3.807645631067961
sess_open_follow,NY_AM,30,SESS_END,HIGH,IS,814,0.4877149877149877,0.2785626535626536
sess_open_follow,NY_AM,30,SESS_END,HIGH,Validation,214,0.4953271028037383,2.6764018691588785
sess_open_follow,NY_AM,30,SESS_END,HIGH,OOS,149,0.5906040268456376,27.394295302013422
sess_open_follow,NY_AM,60,SESS_END,ALL,IS,2401,0.4943773427738442,-0.24521032902957102
sess_open_follow,NY_AM,60,SESS_END,ALL,Validation,774,0.5387596899224806,5.680555555555555
sess_open_follow,NY_AM,60,SESS_END,ALL,OOS,412,0.5315533980582524,1.3100728155339805
sess_open_follow,NY_AM,60,SESS_END,HIGH,IS,818,0.4889975550122249,-0.6372249388753056
sess_open_follow,NY_AM,60,SESS_END,HIGH,Validation,240,0.5416666666666666,4.195833333333334
sess_open_follow,NY_AM,60,SESS_END,HIGH,OOS,153,0.6143790849673203,21.29901960784314
sess_open_follow,NY_AM,90,SESS_END,ALL,IS,2409,0.5093399750933998,0.709838107098381
sess_open_follow,NY_AM,90,SESS_END,ALL,Validation,772,0.47668393782383417,2.2898316062176165
sess_open_follow,NY_AM,90,SESS_END,ALL,OOS,412,0.5509708737864077,3.4259708737864076
sess_open_follow,NY_AM,90,SESS_END,HIGH,IS,818,0.5,1.0299511002444988
sess_open_follow,NY_AM,90,SESS_END,HIGH,Validation,249,0.4939759036144578,3.0100401606425704
sess_open_follow,NY_AM,90,SESS_END,HIGH,OOS,135,0.562962962962963,6.5055555555555555
sess_open_follow,ASIA,30,H240,ALL,IS,1962,0.4892966360856269,-1.1317533129459736
sess_open_follow,ASIA,30,H240,ALL,Validation,771,0.5304798962386511,1.504863813229572
sess_open_follow,ASIA,30,H240,ALL,OOS,409,0.5427872860635696,7.741442542787286
sess_open_follow,ASIA,30,H240,HIGH,IS,703,0.46799431009957326,-1.4054054054054055
sess_open_follow,ASIA,30,H240,HIGH,Validation,207,0.5410628019323671,-1.6400966183574879
sess_open_follow,ASIA,30,H240,HIGH,OOS,223,0.5336322869955157,15.580717488789238
sess_open_follow,ASIA,30,SESS_END,ALL,IS,2071,0.47223563495895704,-0.9425398358281024
sess_open_follow,ASIA,30,SESS_END,ALL,Validation,771,0.5330739299610895,3.931582360570687
sess_open_follow,ASIA,30,SESS_END,ALL,OOS,410,0.5439024390243903,10.179268292682927
sess_open_follow,ASIA,30,SESS_END,HIGH,IS,718,0.44846796657381616,-2.018105849582173
sess_open_follow,ASIA,30,SESS_END,HIGH,Validation,207,0.5314009661835749,3.5
sess_open_follow,ASIA,30,SESS_END,HIGH,OOS,224,0.5401785714285714,17.168526785714285
sess_open_follow,ASIA,60,H240,ALL,IS,1840,0.4782608695652174,-1.1688858695652173
sess_open_follow,ASIA,60,H240,ALL,Validation,772,0.538860103626943,2.689443005181347
sess_open_follow,ASIA,60,H240,ALL,OOS,410,0.5609756097560976,8.783536585365853
sess_open_follow,ASIA,60,H240,HIGH,IS,640,0.4546875,-2.99453125
sess_open_follow,ASIA,60,H240,HIGH,Validation,183,0.5245901639344263,2.408469945355191
sess_open_follow,ASIA,60,H240,HIGH,OOS,205,0.5365853658536586,11.446341463414635
sess_open_follow,ASIA,60,SESS_END,ALL,IS,1965,0.4676844783715013,-1.6465648854961832
sess_open_follow,ASIA,60,SESS_END,ALL,Validation,772,0.522020725388601,5.051165803108808
sess_open_follow,ASIA,60,SESS_END,ALL,OOS,411,0.5255474452554745,8.181873479318735
sess_open_follow,ASIA,60,SESS_END,HIGH,IS,668,0.4565868263473054,-3.12125748502994
sess_open_follow,ASIA,60,SESS_END,HIGH,Validation,183,0.4918032786885246,7.7636612021857925
sess_open_follow,ASIA,60,SESS_END,HIGH,OOS,206,0.5145631067961165,11.618932038834952
sess_open_follow,ASIA,90,H240,ALL,IS,1706,0.47596717467760846,-1.3303048065650644
sess_open_follow,ASIA,90,H240,ALL,Validation,770,0.5324675324675324,3.4996753246753247
sess_open_follow,ASIA,90,H240,ALL,OOS,409,0.5207823960880196,-1.4437652811735942
sess_open_follow,ASIA,90,H240,HIGH,IS,590,0.4423728813559322,-2.2440677966101696
sess_open_follow,ASIA,90,H240,HIGH,Validation,171,0.5730994152046783,3.5921052631578947
sess_open_follow,ASIA,90,H240,HIGH,OOS,201,0.5174129353233831,-1.6455223880597014
sess_open_follow,ASIA,90,SESS_END,ALL,IS,1811,0.484815019326339,-0.785753727222529
sess_open_follow,ASIA,90,SESS_END,ALL,Validation,770,0.5038961038961038,3.3743506493506494
sess_open_follow,ASIA,90,SESS_END,ALL,OOS,410,0.5170731707317073,0.6323170731707317
sess_open_follow,ASIA,90,SESS_END,HIGH,IS,606,0.43564356435643564,-2.5354785478547854
sess_open_follow,ASIA,90,SESS_END,HIGH,Validation,171,0.49122807017543857,5.752923976608187
sess_open_follow,ASIA,90,SESS_END,HIGH,OOS,202,0.4801980198019802,0.027227722772277228
sess_open_follow,ASIA,120,H240,ALL,IS,2108,0.47580645161290325,-1.3936195445920303
sess_open_follow,ASIA,120,H240,ALL,Validation,772,0.5155440414507773,3.179080310880829
sess_open_follow,ASIA,120,H240,ALL,OOS,408,0.5245098039215687,-2.15625
sess_open_follow,ASIA,120,H240,HIGH,IS,731,0.46238030095759236,-2.1176470588235294
sess_open_follow,ASIA,120,H240,HIGH,Validation,173,0.4913294797687861,-0.43786127167630057
sess_open_follow,ASIA,120,H240,HIGH,OOS,193,0.46632124352331605,-11.374352331606218
sess_open_follow,ASIA,120,SESS_END,ALL,IS,2191,0.48790506617982654,-0.7558192606115929
