session,T_offset,horizon,universe,split,n,win,E
LONDON,30,60,HIGH_lev_fade,IS,205,0.5121951219512195,0.10365853658536585
LONDON,30,60,HIGH_lev_fade,Validation,58,0.4482758620689655,-6.719827586206897
LONDON,30,60,HIGH_lev_fade,OOS,22,0.5909090909090909,23.147727272727273
LONDON,30,60,HIGH_lev_fade,Y2025,21,0.5714285714285714,21.833333333333332
LONDON,30,60,ALL_am_follow,IS,685,0.5357664233576642,0.516058394160584
LONDON,30,60,ALL_am_follow,Validation,146,0.5547945205479452,3.9760273972602738
LONDON,30,60,ALL_am_follow,OOS,156,0.46794871794871795,-1.6137820512820513
LONDON,30,60,ALL_am_follow,Y2025,116,0.43103448275862066,-2.4267241379310347
LONDON,30,60,ALL_am_follow,Y2026,40,0.575,0.74375
LONDON,30,60,HIGH_am_follow,IS,253,0.5177865612648221,1.9624505928853755
LONDON,30,60,HIGH_am_follow,Validation,65,0.47692307692307695,0.5461538461538461
LONDON,30,60,HIGH_am_follow,OOS,30,0.43333333333333335,5.025
LONDON,30,60,HIGH_am_follow,Y2025,30,0.43333333333333335,5.025
LONDON,30,60,HIGH_long,IS,389,0.5012853470437018,-0.32840616966580977
LONDON,30,60,HIGH_long,Validation,93,0.45161290322580644,-0.24731182795698925
LONDON,30,60,HIGH_long,OOS,42,0.5,-9.910714285714286
LONDON,30,60,HIGH_long,Y2025,41,0.4878048780487805,-11.390243902439025
LONDON,30,60,ALL_long,IS,1091,0.5050412465627865,-0.4273602199816682
LONDON,30,60,ALL_long,Validation,216,0.5370370370370371,4.143518518518518
LONDON,30,60,ALL_long,OOS,265,0.539622641509434,-0.22924528301886793
LONDON,30,60,ALL_long,Y2025,200,0.525,-0.46125
LONDON,30,60,ALL_long,Y2026,65,0.5846153846153846,0.4846153846153846
LONDON,30,120,ALL_lev_fade,IS,563,0.5204262877442274,1.4369449378330372
LONDON,30,120,ALL_lev_fade,Validation,145,0.4827586206896552,-4.463793103448276
LONDON,30,120,ALL_lev_fade,OOS,183,0.5245901639344263,1.2704918032786885
LONDON,30,120,ALL_lev_fade,Y2025,138,0.5,-0.286231884057971
LONDON,30,120,ALL_lev_fade,Y2026,45,0.6,6.044444444444444
LONDON,30,120,HIGH_lev_fade,IS,205,0.5073170731707317,0.9280487804878049
LONDON,30,120,HIGH_lev_fade,Validation,58,0.46551724137931033,-3.6206896551724137
LONDON,30,120,HIGH_lev_fade,OOS,22,0.5909090909090909,19.488636363636363
LONDON,30,120,HIGH_lev_fade,Y2025,21,0.5714285714285714,16.773809523809526
LONDON,30,120,ALL_am_follow,IS,685,0.5094890510948905,0.6127737226277372
LONDON,30,120,ALL_am_follow,Validation,146,0.5616438356164384,2.0154109589041096
LONDON,30,120,ALL_am_follow,OOS,156,0.5128205128205128,-0.1201923076923077
LONDON,30,120,ALL_am_follow,Y2025,116,0.5086206896551724,-0.5323275862068966
LONDON,30,120,ALL_am_follow,Y2026,40,0.525,1.075
LONDON,30,120,HIGH_am_follow,IS,253,0.4980237154150198,2.1630434782608696
LONDON,30,120,HIGH_am_follow,Validation,65,0.5230769230769231,-0.6653846153846154
LONDON,30,120,HIGH_am_follow,OOS,30,0.5666666666666667,3.966666666666667
LONDON,30,120,HIGH_am_follow,Y2025,30,0.5666666666666667,3.966666666666667
LONDON,30,120,HIGH_long,IS,389,0.506426735218509,-0.23136246786632392
LONDON,30,120,HIGH_long,Validation,93,0.4946236559139785,-1.8064516129032258
LONDON,30,120,HIGH_long,OOS,42,0.4523809523809524,-7.994047619047619
LONDON,30,120,HIGH_long,Y2025,41,0.43902439024390244,-10.054878048780488
LONDON,30,120,ALL_long,IS,1091,0.5233730522456462,-0.32378551787351056
LONDON,30,120,ALL_long,Validation,216,0.5509259259259259,4.233796296296297
LONDON,30,120,ALL_long,OOS,265,0.5169811320754717,-0.6650943396226415
LONDON,30,120,ALL_long,Y2025,200,0.5,-1.1725
LONDON,30,120,ALL_long,Y2026,65,0.5692307692307692,0.8961538461538462
LONDON,60,30,ALL_lev_fade,IS,563,0.49733570159857904,0.13232682060390763
LONDON,60,30,ALL_lev_fade,Validation,145,0.4827586206896552,-0.9655172413793104
LONDON,60,30,ALL_lev_fade,OOS,183,0.5245901639344263,1.2882513661202186
LONDON,60,30,ALL_lev_fade,Y2025,138,0.4855072463768116,0.8623188405797102
LONDON,60,30,ALL_lev_fade,Y2026,45,0.6444444444444445,2.5944444444444446
LONDON,60,30,HIGH_lev_fade,IS,199,0.49748743718592964,0.7022613065326633
LONDON,60,30,HIGH_lev_fade,Validation,61,0.5737704918032787,0.9631147540983607
LONDON,60,30,HIGH_lev_fade,OOS,32,0.46875,10.9296875
LONDON,60,30,HIGH_lev_fade,Y2025,31,0.4838709677419355,11.935483870967742
LONDON,60,30,ALL_am_follow,IS,685,0.5138686131386861,0.41934306569343066
LONDON,60,30,ALL_am_follow,Validation,146,0.5068493150684932,1.143835616438356
LONDON,60,30,ALL_am_follow,OOS,156,0.48717948717948717,-2.4951923076923075
LONDON,60,30,ALL_am_follow,Y2025,116,0.4482758620689655,-3.711206896551724
LONDON,60,30,ALL_am_follow,Y2026,40,0.6,1.03125
LONDON,60,30,HIGH_am_follow,IS,238,0.5336134453781513,0.9831932773109243
LONDON,60,30,HIGH_am_follow,Validation,57,0.5789473684210527,0.14473684210526316
LONDON,60,30,HIGH_am_follow,OOS,31,0.5483870967741935,10.75
LONDON,60,30,HIGH_am_follow,Y2025,30,0.5666666666666667,11.783333333333333
LONDON,60,30,HIGH_long,IS,379,0.46701846965699206,-0.6820580474934037
LONDON,60,30,HIGH_long,Validation,89,0.4943820224719101,-0.9073033707865169
LONDON,60,30,HIGH_long,OOS,50,0.5,-8.845
LONDON,60,30,HIGH_long,Y2025,49,0.5102040816326531,-8.612244897959183
LONDON,60,30,ALL_long,IS,1091,0.49587534372135655,-0.19798350137488543
LONDON,60,30,ALL_long,Validation,216,0.4861111111111111,0.7662037037037037
LONDON,60,30,ALL_long,OOS,265,0.5358490566037736,-0.2688679245283019
LONDON,60,30,ALL_long,Y2025,200,0.525,-0.2825
LONDON,60,30,ALL_long,Y2026,65,0.5692307692307692,-0.22692307692307692
LONDON,60,60,ALL_lev_fade,IS,563,0.5062166962699822,0.43383658969804617
LONDON,60,60,ALL_lev_fade,Validation,145,0.5172413793103449,-0.42586206896551726
LONDON,60,60,ALL_lev_fade,OOS,183,0.5081967213114754,0.6707650273224044
LONDON,60,60,ALL_lev_fade,Y2025,138,0.4782608695652174,0.8822463768115942
LONDON,60,60,ALL_lev_fade,Y2026,45,0.6,0.022222222222222223
LONDON,60,60,HIGH_lev_fade,IS,199,0.48743718592964824,0.05150753768844221
LONDON,60,60,HIGH_lev_fade,Validation,61,0.5737704918032787,3.4754098360655736
LONDON,60,60,HIGH_lev_fade,OOS,32,0.5,5.4375
LONDON,60,60,HIGH_lev_fade,Y2025,31,0.4838709677419355,3.7016129032258065
LONDON,60,60,ALL_am_follow,IS,685,0.5007299270072992,0.4383211678832117
LONDON,60,60,ALL_am_follow,Validation,146,0.5068493150684932,0.410958904109589
LONDON,60,60,ALL_am_follow,OOS,156,0.5128205128205128,-0.21153846153846154
LONDON,60,60,ALL_am_follow,Y2025,116,0.4827586206896552,-0.9008620689655172
LONDON,60,60,ALL_am_follow,Y2026,40,0.6,1.7875
LONDON,60,60,HIGH_am_follow,IS,238,0.49159663865546216,1.578781512605042
LONDON,60,60,HIGH_am_follow,Validation,57,0.5263157894736842,0.3201754385964912
LONDON,60,60,HIGH_am_follow,OOS,31,0.5483870967741935,7.5
LONDON,60,60,HIGH_am_follow,Y2025,30,0.5333333333333333,5.775
LONDON,60,60,HIGH_long,IS,379,0.49340369393139843,-0.26649076517150394
LONDON,60,60,HIGH_long,Validation,89,0.48314606741573035,-2.4241573033707864
LONDON,60,60,HIGH_long,OOS,50,0.54,-1.865
LONDON,60,60,HIGH_long,Y2025,49,0.5306122448979592,-3.1122448979591835
LONDON,60,60,ALL_long,IS,1091,0.5151237396883593,-0.2715398716773602
LONDON,60,60,ALL_long,Validation,216,0.49537037037037035,0.5763888888888888
