mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_z,mean_mfe,mean_mae,mfe_gt_mae,p_hit_plus_first,delta_win_vs_unc,delta_mean_vs_unc,n_base,hit_n,med_exc_ratio,med_t_adv,frac_hit_ext_pre,unc_win,unc_mean,delta_win_vs_50
fade_reject_15,30,5,IS,541,0.2302127659574468,0.4824399260628466,0.08086876155268022,-0.25,-0.04573000795280129,6.568391866913124,6.959334565619224,0.4787430683918669,0.482837528604119,-0.016283478192472556,0.13565599559523342,2350.0,437.0,1.2190476190476192,1.0,0.5600739371534196,0.49872340425531914,-0.054787234042553194,-0.01756007393715342
fade_weak_15,30,5,IS,115,0.04893617021276596,0.4608695652173913,0.7521739130434782,-0.5,-0.04530314405959937,7.826086956521739,6.528260869565218,0.48695652173913045,0.5111111111111111,-0.03785383903792783,0.8069611470860314,2350.0,90.0,0.2,1.0,0.0,0.49872340425531914,-0.054787234042553194,-0.03913043478260869
UNCOND_LONG,30,10,IS,2350,1.0,0.5106382978723404,-0.17553191489361702,0.25,-0.0317296294486217,8.768510638297872,9.623617021276596,0.4846808510638298,0.4875,0.0,0.0,,,,,,,,
fade_fail_10,30,10,IS,257,0.10936170212765957,0.5019455252918288,0.3978599221789883,0.25,0.05418312586919686,9.501945525291829,9.055447470817121,0.4980544747081712,0.491869918699187,-0.008692772580511599,0.5733918370726053,2350.0,246.0,0.5091487669053302,1.0,0.0,0.5106382978723404,-0.17553191489361702,0.0019455252918287869
fade_reject_10,30,10,IS,525,0.22340425531914893,0.5066666666666667,0.6266666666666667,0.25,0.0023911548247261363,9.25,8.947142857142858,0.49142857142857144,0.47878787878787876,-0.003971631205673676,0.8021985815602837,2350.0,495.0,1.029490616621984,1.0,0.5104761904761905,0.5106382978723404,-0.17553191489361702,0.00666666666666671
fade_weak_10,30,10,IS,126,0.05361702127659575,0.5158730158730159,1.117063492063492,0.375,0.05844019505793619,9.545634920634921,8.956349206349206,0.48412698412698413,0.4672131147540984,0.005234718000675542,1.292595406957109,2350.0,122.0,0.20520409421630287,1.0,0.0,0.5106382978723404,-0.17553191489361702,0.015873015873015928
fade_fail_15,30,10,IS,238,0.10127659574468086,0.49159663865546216,0.9852941176470589,0.0,0.07209485940437063,10.207983193277311,9.268907563025211,0.5252100840336135,0.5327510917030568,-0.019041659216878226,1.1608260325406758,2350.0,229.0,0.5148996763754046,1.0,0.0,0.5106382978723404,-0.17553191489361702,-0.00840336134453784
fade_reject_15,30,10,IS,541,0.2302127659574468,0.4898336414048059,0.5891866913123844,0.0,0.009529986021049226,9.275878003696858,9.11645101663586,0.49722735674676527,0.49317738791423,-0.020804656467534488,0.7647186062060014,2350.0,513.0,1.2190476190476192,1.0,0.5600739371534196,0.5106382978723404,-0.17553191489361702,-0.010166358595194103
fade_weak_15,30,10,IS,115,0.04893617021276596,0.46956521739130436,1.317391304347826,-0.5,0.06792893155790908,10.767391304347827,9.334782608695653,0.5130434782608696,0.5092592592592593,-0.04107308048103603,1.492923219241443,2350.0,108.0,0.2,1.0,0.0,0.5106382978723404,-0.17553191489361702,-0.030434782608695643
UNCOND_LONG,30,15,IS,2350,1.0,0.5093617021276595,-0.5385106382978724,0.25,-0.07458431030071598,10.497872340425532,11.780106382978724,0.48851063829787233,0.4880900822867042,0.0,0.0,,,,,,,,
fade_fail_10,30,15,IS,257,0.10936170212765957,0.47470817120622566,-0.08365758754863813,0.0,-0.005099647439444754,11.3715953307393,11.252918287937744,0.49416342412451364,0.49609375,-0.03465353092143386,0.45485305074923427,2350.0,256.0,0.5091487669053302,1.0,0.0,0.5093617021276595,-0.5385106382978724,-0.02529182879377434
fade_reject_10,30,15,IS,525,0.22340425531914893,0.5009523809523809,0.3,0.25,0.00013538910760513512,11.142380952380952,11.027142857142858,0.5009523809523809,0.4835589941972921,-0.008409321175278595,0.8385106382978724,2350.0,517.0,1.029490616621984,1.0,0.5104761904761905,0.5093617021276595,-0.5385106382978724,0.0009523809523809268
fade_weak_10,30,15,IS,126,0.05361702127659575,0.46825396825396826,1.1011904761904763,-0.375,0.05214047581028841,11.759920634920634,10.892857142857142,0.5079365079365079,0.47619047619047616,-0.041107733873691266,1.6397011144883487,2350.0,126.0,0.20520409421630287,1.0,0.0,0.5093617021276595,-0.5385106382978724,-0.031746031746031744
fade_fail_15,30,15,IS,238,0.10127659574468086,0.4831932773109244,1.0178571428571428,0.0,0.011749946861909761,13.16281512605042,11.652310924369749,0.5336134453781513,0.5443037974683544,-0.026168424816735147,1.5563677811550152,2350.0,237.0,0.5148996763754046,1.0,0.0,0.5093617021276595,-0.5385106382978724,-0.016806722689075626
fade_reject_15,30,15,IS,541,0.2302127659574468,0.4879852125693161,0.7028650646950092,0.0,0.0122054312667711,11.6728280961183,11.207948243992606,0.5064695009242144,0.49530956848030017,-0.021376489558343426,1.2413757029928816,2350.0,533.0,1.2190476190476192,1.0,0.5600739371534196,0.5093617021276595,-0.5385106382978724,-0.012014787430683904
fade_weak_15,30,15,IS,115,0.04893617021276596,0.5043478260869565,1.6217391304347826,0.5,0.08525321574166969,13.404347826086957,11.673913043478262,0.5391304347826087,0.5263157894736842,-0.005013876040703025,2.1602497687326547,2350.0,114.0,0.2,1.0,0.0,0.5093617021276595,-0.5385106382978724,0.004347826086956497
UNCOND_LONG,30,30,IS,2350,1.0,0.5255319148936171,0.23361702127659575,1.0,0.016855175044766368,14.268936170212767,15.754468085106383,0.49234042553191487,0.4890416845724108,0.0,0.0,,,,,,,,
fade_fail_10,30,30,IS,257,0.10936170212765957,0.47470817120622566,-0.664396887159533,-0.5,-0.06470369127185528,15.204280155642023,15.366731517509727,0.47470817120622566,0.49609375,-0.0508237436873914,-0.8980139084361288,2350.0,256.0,0.5091487669053302,1.0,0.0,0.5255319148936171,0.23361702127659575,-0.02529182879377434
fade_reject_10,30,30,IS,525,0.22340425531914893,0.49523809523809526,-0.26095238095238094,0.0,-0.03575375214203143,14.892857142857142,15.038095238095238,0.4895238095238095,0.4836852207293666,-0.030293819655521803,-0.4945694022289767,2350.0,521.0,1.029490616621984,1.0,0.5104761904761905,0.5255319148936171,0.23361702127659575,-0.004761904761904745
fade_weak_10,30,30,IS,126,0.05361702127659575,0.49206349206349204,1.4682539682539681,-0.625,0.11028351480146219,16.271825396825395,14.563492063492063,0.5,0.48,-0.03346842283012502,1.2346369469773724,2350.0,125.0,0.20520409421630287,1.0,0.0,0.5255319148936171,0.23361702127659575,-0.007936507936507964
fade_fail_15,30,30,IS,238,0.10127659574468086,0.47478991596638653,-1.069327731092437,-0.5,-0.15690569460531337,16.824579831932773,16.761554621848738,0.49159663865546216,0.5466101694915254,-0.050741998927230525,-1.3029447523690327,2350.0,236.0,0.5148996763754046,1.0,0.0,0.5255319148936171,0.23361702127659575,-0.025210084033613467
fade_reject_15,30,30,IS,541,0.2302127659574468,0.49168207024029575,-0.5928835489833642,0.0,-0.15096841215940476,15.326247689463955,15.678835489833642,0.48428835489833644,0.49534450651769085,-0.033849844653321304,-0.8265005702599599,2350.0,537.0,1.2190476190476192,1.0,0.5600739371534196,0.5255319148936171,0.23361702127659575,-0.008317929759704246
fade_weak_15,30,30,IS,115,0.04893617021276596,0.5043478260869565,0.5108695652173914,0.5,-0.015431631117339922,18.171739130434784,16.610869565217392,0.5391304347826087,0.5309734513274337,-0.02118408880666056,0.27725254394079557,2350.0,113.0,0.2,1.0,0.0,0.5255319148936171,0.23361702127659575,0.004347826086956497
UNCOND_LONG,30,45,IS,2350,1.0,0.5319148936170213,-0.062127659574468086,1.25,0.03731525929403233,17.02340425531915,18.853510638297873,0.5025531914893617,0.488592337494619,0.0,0.0,,,,,,,,
fade_fail_10,30,45,IS,257,0.10936170212765957,0.45525291828793774,-1.2607003891050583,-1.0,-0.17822417240359928,18.15661478599222,18.140077821011673,0.4669260700389105,0.49609375,-0.07666197532908353,-1.1985727295305901,2350.0,256.0,0.5091487669053302,1.0,0.0,0.5319148936170213,-0.062127659574468086,-0.044747081712062264
fade_reject_10,30,45,IS,525,0.22340425531914893,0.47619047619047616,-1.0538095238095238,-0.75,-0.13536604263447272,17.655714285714286,17.95904761904762,0.4876190476190476,0.4836852207293666,-0.0557244174265451,-0.9916818642350557,2350.0,521.0,1.029490616621984,1.0,0.5104761904761905,0.5319148936170213,-0.062127659574468086,-0.023809523809523836
fade_weak_10,30,45,IS,126,0.05361702127659575,0.4523809523809524,-0.12896825396825398,-1.5,-0.10597988229596672,19.246031746031747,16.646825396825395,0.5,0.48,-0.07953394123606888,-0.0668405943937859,2350.0,125.0,0.20520409421630287,1.0,0.0,0.5319148936170213,-0.062127659574468086,-0.047619047619047616
fade_fail_15,30,45,IS,238,0.10127659574468086,0.47478991596638653,-2.43172268907563,-0.875,-0.1805157849909613,19.557773109243698,20.133403361344538,0.4789915966386555,0.5466101694915254,-0.057124977650634734,-2.369595029501162,2350.0,236.0,0.5148996763754046,1.0,0.0,0.5319148936170213,-0.062127659574468086,-0.025210084033613467
fade_reject_15,30,45,IS,541,0.2302127659574468,0.4879852125693161,-1.4912199630314233,-0.25,-0.18489297717324588,18.162199630314234,18.719038817005547,0.4824399260628466,0.4944029850746269,-0.04392968104770517,-1.4290923034569554,2350.0,536.0,1.2190476190476192,1.0,0.5600739371534196,0.5319148936170213,-0.062127659574468086,-0.012014787430683904
fade_weak_15,30,45,IS,115,0.04893617021276596,0.4782608695652174,0.19130434782608696,-1.5,-0.028780606414463145,21.53913043478261,18.908695652173915,0.5478260869565217,0.5309734513274337,-0.05365402405180386,0.25343200740055505,2350.0,113.0,0.2,1.0,0.0,0.5319148936170213,-0.062127659574468086,-0.021739130434782594
UNCOND_LONG,30,60,IS,2350,1.0,0.5276595744680851,-0.42351063829787233,1.0,-0.05894623006392717,18.930531914893617,21.502872340425533,0.49829787234042555,0.4885825075398535,0.0,0.0,,,,,,,,
fade_fail_10,30,60,IS,257,0.10936170212765957,0.4708171206225681,0.008754863813229572,-0.5,-0.16991254715652052,20.544747081712064,20.651750972762645,0.4591439688715953,0.49609375,-0.056842453845517005,0.43226550211110193,2350.0,256.0,0.5091487669053302,1.0,0.0,0.5276595744680851,-0.42351063829787233,-0.029182879377431914
fade_reject_10,30,60,IS,525,0.22340425531914893,0.4819047619047619,-0.6357142857142857,-0.25,-0.19200926340642333,19.746190476190478,20.38095238095238,0.47619047619047616,0.4826923076923077,-0.0457548125633232,-0.21220364741641334,2350.0,520.0,1.029490616621984,1.0,0.5104761904761905,0.5276595744680851,-0.42351063829787233,-0.01809523809523811
fade_weak_10,30,60,IS,126,0.05361702127659575,0.5,4.60515873015873,0.0,0.17257567793403494,22.400793650793652,18.672619047619047,0.48412698412698413,0.48,-0.02765957446808509,5.028669368456603,2350.0,125.0,0.20520409421630287,1.0,0.0,0.5276595744680851,-0.42351063829787233,0.0
fade_fail_15,30,60,IS,238,0.10127659574468086,0.5042016806722689,-0.9432773109243697,0.25,-0.1332326347987511,22.21638655462185,22.926470588235293,0.47478991596638653,0.5466101694915254,-0.023457893795816198,-0.5197666726264973,2350.0,236.0,0.5148996763754046,1.0,0.0,0.5276595744680851,-0.42351063829787233,0.004201680672268893
fade_reject_15,30,60,IS,541,0.2302127659574468,0.5101663585951941,-1.5411275415896488,0.5,-0.23682928659365668,20.212569316081332,21.386321626617374,0.47689463955637706,0.4944029850746269,-0.017493215872890988,-1.1176169032917764,2350.0,536.0,1.2190476190476192,1.0,0.5600739371534196,0.5276595744680851,-0.42351063829787233,0.010166358595194103
fade_weak_15,30,60,IS,115,0.04893617021276596,0.5304347826086957,4.1869565217391305,1.25,0.19814842218970977,25.389130434782608,21.502173913043478,0.5130434782608696,0.5309734513274337,0.0027752081406106077,4.610467160037003,2350.0,113.0,0.2,1.0,0.0,0.5276595744680851,-0.42351063829787233,0.0304347826086957
UNCOND_LONG,30,5,Validation,753,1.0,0.5179282868525896,-1.1344621513944224,0.75,-0.07418632759386463,19.024236387782203,20.5597609561753,0.47808764940239046,0.4794069192751236,0.0,0.0,,,,,,,,
fade_fail_10,30,5,Validation,70,0.09296148738379814,0.5142857142857142,2.4,0.625,0.1108903886052931,21.360714285714284,19.360714285714284,0.5571428571428572,0.559322033898305,-0.0036425725668753905,3.5344621513944223,753.0,59.0,0.48569555395428765,1.0,0.0,0.5179282868525896,-1.1344621513944224,0.014285714285714235
fade_reject_10,30,5,Validation,173,0.2297476759628154,0.43352601156069365,-2.658959537572254,-3.75,-0.1429680164005267,19.63005780346821,21.910404624277458,0.4797687861271676,0.47586206896551725,-0.08440227529189598,-1.5244973861778317,753.0,145.0,1.5644444444444445,1.0,0.5953757225433526,0.5179282868525896,-1.1344621513944224,-0.06647398843930635
fade_fail_15,30,5,Validation,55,0.07304116865869854,0.6363636363636364,7.118181818181818,8.0,0.2794120327115753,23.84090909090909,15.863636363636363,0.6,0.6170212765957447,0.11843534951104673,8.25264396957624,753.0,47.0,0.5995769114536114,1.0,0.0,0.5179282868525896,-1.1344621513944224,0.13636363636363635
fade_reject_15,30,5,Validation,156,0.20717131474103587,0.4935897435897436,-0.5817307692307693,-1.25,-0.06354028517351872,19.6875,20.35096153846154,0.47435897435897434,0.47244094488188976,-0.024338543262846013,0.5527313821636531,753.0,127.0,1.5752833746437238,1.0,0.6474358974358975,0.5179282868525896,-1.1344621513944224,-0.0064102564102563875
UNCOND_LONG,30,10,Validation,753,1.0,0.48738379814077026,-2.1842629482071714,-1.0,-0.11032252182096917,26.136122177954846,29.110225763612217,0.4820717131474104,0.48830811554332876,0.0,0.0,,,,,,,,
fade_fail_10,30,10,Validation,70,0.09296148738379814,0.5571428571428572,8.70357142857143,7.875,0.37599020069157635,32.69285714285714,26.360714285714284,0.5714285714285714,0.5522388059701493,0.0697590590020869,10.887834376778601,753.0,67.0,0.48569555395428765,1.0,0.0,0.48738379814077026,-2.1842629482071714,0.05714285714285716
fade_reject_10,30,10,Validation,173,0.2297476759628154,0.4508670520231214,-1.8511560693641618,-3.75,-0.1325037739625688,27.91329479768786,30.6257225433526,0.4682080924855491,0.47023809523809523,-0.03651674611764888,0.3331068788430096,753.0,168.0,1.5644444444444445,1.0,0.5953757225433526,0.48738379814077026,-2.1842629482071714,-0.049132947976878616
fade_fail_15,30,10,Validation,55,0.07304116865869854,0.7090909090909091,14.704545454545455,15.5,0.6658183428608401,34.527272727272724,20.404545454545456,0.6545454545454545,0.6226415094339622,0.22170711095013884,16.888808402752627,753.0,53.0,0.5995769114536114,1.0,0.0,0.48738379814077026,-2.1842629482071714,0.2090909090909091
fade_reject_15,30,10,Validation,156,0.20717131474103587,0.5128205128205128,0.594551282051282,1.25,0.021872541726995178,28.267628205128204,28.78044871794872,0.5128205128205128,0.48026315789473684,0.02543671467974251,2.7788142302584533,753.0,152.0,1.5752833746437238,1.0,0.6474358974358975,0.48738379814077026,-2.1842629482071714,0.012820512820512775
UNCOND_LONG,30,15,Validation,753,1.0,0.49800796812749004,-0.7689243027888446,0.0,-0.04045560029659771,31.769588313413013,35.253652058432934,0.47410358565737054,0.4899328859060403,0.0,0.0,,,,,,,,
fade_fail_10,30,15,Validation,70,0.09296148738379814,0.6714285714285714,10.146428571428572,11.125,0.5747634347450153,40.54642857142857,29.910714285714285,0.5857142857142857,0.5507246376811594,0.17342060330108133,10.915352874217417,753.0,69.0,0.48569555395428765,1.0,0.0,0.49800796812749004,-0.7689243027888446,0.17142857142857137
fade_reject_10,30,15,Validation,173,0.2297476759628154,0.5433526011560693,0.059248554913294796,3.25,-0.01426245730916599,34.793352601156066,34.95520231213873,0.4682080924855491,0.4678362573099415,0.04534463302857927,0.8281728577021394,753.0,171.0,1.5644444444444445,1.0,0.5953757225433526,0.49800796812749004,-0.7689243027888446,0.043352601156069315
fade_fail_15,30,15,Validation,55,0.07304116865869854,0.6909090909090909,9.040909090909091,7.25,0.4677631549145037,41.404545454545456,24.45909090909091,0.6545454545454545,0.6181818181818182,0.19290112278160088,9.809833393697936,753.0,55.0,0.5995769114536114,1.0,0.0,0.49800796812749004,-0.7689243027888446,0.19090909090909092
fade_reject_15,30,15,Validation,156,0.20717131474103587,0.5576923076923077,1.544871794871795,3.75,0.05408029205944556,35.82852564102564,33.77884615384615,0.5,0.4805194805194805,0.05968433956481767,2.3137960976606395,753.0,154.0,1.5752833746437238,1.0,0.6474358974358975,0.49800796812749004,-0.7689243027888446,0.05769230769230771
UNCOND_LONG,30,30,Validation,753,1.0,0.5192563081009296,-0.7227755644090306,2.5,-0.06236850725733968,43.15006640106242,46.44588313413015,0.49269588313413015,0.49132176234979974,0.0,0.0,,,,,,,,
fade_fail_10,30,30,Validation,70,0.09296148738379814,0.5857142857142857,8.839285714285714,6.75,0.44859876779453917,53.760714285714286,39.30714285714286,0.5714285714285714,0.5428571428571428,0.06645797761335615,9.562061278694744,753.0,70.0,0.48569555395428765,1.0,0.0,0.5192563081009296,-0.7227755644090306,0.08571428571428574
fade_reject_10,30,30,Validation,173,0.2297476759628154,0.48554913294797686,1.2008670520231215,-2.0,-0.011987876063155479,46.66618497109827,45.72976878612717,0.5028901734104047,0.4682080924855491,-0.03370717515295274,1.923642616432152,753.0,173.0,1.5644444444444445,1.0,0.5953757225433526,0.5192563081009296,-0.7227755644090306,-0.014450867052023142
fade_fail_15,30,30,Validation,55,0.07304116865869854,0.5818181818181818,5.0,6.5,0.4010351260776155,54.4,39.027272727272724,0.6181818181818182,0.6181818181818182,0.06256187371725219,5.72277556440903,753.0,55.0,0.5995769114536114,1.0,0.0,0.5192563081009296,-0.7227755644090306,0.08181818181818179
fade_reject_15,30,30,Validation,156,0.20717131474103587,0.47435897435897434,-2.264423076923077,-4.875,-0.06759311930816618,47.419871794871796,46.1875,0.5064102564102564,0.4838709677419355,-0.04489733374195526,-1.5416475125140465,753.0,155.0,1.5752833746437238,1.0,0.6474358974358975,0.5192563081009296,-0.7227755644090306,-0.02564102564102566
UNCOND_LONG,30,45,Validation,753,1.0,0.5232403718459495,-1.298804780876494,3.75,-0.10608481449248024,50.87915006640106,55.19422310756972,0.49800796812749004,0.4926372155287818,0.0,0.0,,,,,,,,
fade_fail_10,30,45,Validation,70,0.09296148738379814,0.5857142857142857,16.139285714285716,18.25,0.798294688374068,62.607142857142854,43.53928571428571,0.5857142857142857,0.5428571428571428,0.06247391386833623,17.43809049516221,753.0,70.0,0.48569555395428765,1.0,0.0,0.5232403718459495,-1.298804780876494,0.08571428571428574
fade_reject_10,30,45,Validation,173,0.2297476759628154,0.48554913294797686,1.1921965317919074,-2.5,-0.021988626184125164,54.86849710982659,52.84537572254335,0.49710982658959535,0.4682080924855491,-0.037691238897972656,2.491001312668401,753.0,173.0,1.5644444444444445,1.0,0.5953757225433526,0.5232403718459495,-1.298804780876494,-0.014450867052023142
fade_fail_15,30,45,Validation,55,0.07304116865869854,0.6363636363636364,16.527272727272727,26.25,0.9681004526301624,63.38636363636363,43.70909090909091,0.6181818181818182,0.6181818181818182,0.11312326451768684,17.826077508149222,753.0,55.0,0.5995769114536114,1.0,0.0,0.5232403718459495,-1.298804780876494,0.13636363636363635
fade_reject_15,30,45,Validation,156,0.20717131474103587,0.44871794871794873,-4.413461538461538,-7.125,-0.2223717057865602,54.08653846153846,55.83974358974359,0.4807692307692308,0.4805194805194805,-0.07452242312800078,-3.1146567575850446,753.0,154.0,1.5752833746437238,1.0,0.6474358974358975,0.5232403718459495,-1.298804780876494,-0.051282051282051266
UNCOND_LONG,30,60,Validation,753,1.0,0.5166002656042497,-2.9833997343957503,3.75,-0.23548924136639862,56.43957503320053,61.7390438247012,0.50199203187251,0.4926372155287818,0.0,0.0,,,,,,,,
fade_fail_10,30,60,Validation,70,0.09296148738379814,0.6142857142857143,16.132142857142856,18.25,0.8198785317309077,72.65714285714286,47.40714285714286,0.6285714285714286,0.5428571428571428,0.09768544868146467,19.115542591538606,753.0,70.0,0.48569555395428765,1.0,0.0,0.5166002656042497,-2.9833997343957503,0.11428571428571432
fade_reject_10,30,60,Validation,173,0.2297476759628154,0.5028901734104047,-0.3540462427745665,2.5,-0.10785789245852978,62.304913294797686,59.15606936416185,0.5260115606936416,0.4682080924855491,-0.013710092193845003,2.629353491621184,753.0,173.0,1.5644444444444445,1.0,0.5953757225433526,0.5166002656042497,-2.9833997343957503,0.0028901734104046506
fade_fail_15,30,60,Validation,55,0.07304116865869854,0.6181818181818182,23.10909090909091,24.5,1.2644810072604076,76.69090909090909,47.67272727272727,0.6181818181818182,0.6181818181818182,0.10158155257756851,26.09249064348666,753.0,55.0,0.5995769114536114,1.0,0.0,0.5166002656042497,-2.9833997343957503,0.11818181818181817
fade_reject_15,30,60,Validation,156,0.20717131474103587,0.4935897435897436,-1.641025641025641,-3.125,-0.14836415602515451,61.86538461538461,61.666666666666664,0.5064102564102564,0.4805194805194805,-0.02301052201450604,1.3423740933701094,753.0,154.0,1.5752833746437238,1.0,0.6474358974358975,0.5166002656042497,-2.9833997343957503,-0.0064102564102563875
UNCOND_LONG,30,5,OOS,400,1.0,0.5075,1.866875,0.375,0.06642316093958762,27.914375,28.015,0.5025,0.5032679738562091,0.0,0.0,,,,,,,,
fade_reject_10,30,5,OOS,85,0.2125,0.5529411764705883,2.4705882352941178,7.75,0.08509043975551993,29.402941176470588,28.147058823529413,0.5294117647058824,0.5652173913043478,0.04544117647058832,0.6037132352941177,400.0,69.0,1.2491163362532658,1.0,0.5882352941176471,0.5075,1.866875,0.05294117647058827
fade_fail_15,30,5,OOS,43,0.1075,0.4186046511627907,-1.3255813953488371,-2.25,-0.08123209804850613,25.558139534883722,29.982558139534884,0.46511627906976744,0.5294117647058824,-0.08889534883720923,-3.192456395348837,400.0,34.0,0.42070665571076415,1.0,0.0,0.5075,1.866875,-0.08139534883720928
fade_reject_15,30,5,OOS,92,0.23,0.4673913043478261,-0.6929347826086957,-0.5,-0.03560721917134126,26.247282608695652,28.52173913043478,0.4891304347826087,0.5068493150684932,-0.04010869565217384,-2.5598097826086956,400.0,73.0,1.0691410226293947,1.0,0.532608695652174,0.5075,1.866875,-0.03260869565217389
UNCOND_LONG,30,10,OOS,400,1.0,0.5225,2.77875,2.875,0.10390297760709251,38.94,38.296875,0.505,0.5012987012987012,0.0,0.0,,,,,,,,
