mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_z,mean_mfe,mean_mae,mfe_gt_mae,p_hit_plus_first,delta_win_vs_unc,delta_mean_vs_unc,n_base,hit_n,unc_win,unc_mean,delta_win_vs_50
cont_30,75,10,IS,471,0.2002551020408163,0.47770700636942676,0.036093418259023353,-0.25,-0.07101402503189326,8.084394904458598,7.401273885350318,0.46496815286624205,0.4598698481561822,-0.018891633086355553,0.20414188764677846,2352.0,461.0,0.4965986394557823,-0.1680484693877551,-0.022292993630573243
fade_30,75,10,IS,471,0.2002551020408163,0.505307855626327,-0.036093418259023353,0.25,0.07101402503189326,7.401273885350318,8.084394904458598,0.5222929936305732,0.5401301518438177,0.008709216170544654,0.13195505112873177,2352.0,461.0,0.4965986394557823,-0.1680484693877551,0.005307855626326963
UNCOND_LONG,75,15,IS,2352,1.0,0.4927721088435374,-0.3640518707482993,0.0,-0.11537595893786223,8.598958333333334,9.554315476190476,0.47959183673469385,0.48320413436692505,0.0,0.0,,,,,
cont_5,75,15,IS,471,0.2002551020408163,0.49256900212314225,-0.410828025477707,0.0,0.13023090955843833,9.633227176220807,10.231422505307856,0.4692144373673036,0.45161290322580644,-0.00020310672039514088,-0.046776154729407715,2352.0,465.0,0.4927721088435374,-0.3640518707482993,-0.007430997876857748
fade_5,75,15,IS,471,0.2002551020408163,0.49256900212314225,0.410828025477707,0.0,-0.13023090955843833,10.231422505307856,9.633227176220807,0.5138004246284501,0.5483870967741935,-0.00020310672039514088,0.7748798962260064,2352.0,465.0,0.4927721088435374,-0.3640518707482993,-0.007430997876857748
cont_15,75,15,IS,471,0.2002551020408163,0.49469214437367304,0.4962845010615711,0.0,0.1393933291324554,10.18895966029724,9.906050955414013,0.44798301486199577,0.4504310344827586,0.0019200355301356442,0.8603363718098704,2352.0,464.0,0.4927721088435374,-0.3640518707482993,-0.005307855626326963
fade_15,75,15,IS,471,0.2002551020408163,0.49469214437367304,-0.4962845010615711,0.0,-0.1393933291324554,9.906050955414013,10.18895966029724,0.535031847133758,0.5495689655172413,0.0019200355301356442,-0.13223263031327182,2352.0,464.0,0.4927721088435374,-0.3640518707482993,-0.005307855626326963
cont_30,75,15,IS,471,0.2002551020408163,0.4989384288747346,1.1788747346072186,0.0,0.2098657726977413,10.198513800424628,8.818471337579618,0.4734607218683652,0.45726495726495725,0.006166320031197214,1.542926605355518,2352.0,468.0,0.4927721088435374,-0.3640518707482993,-0.0010615711252653925
fade_30,75,15,IS,471,0.2002551020408163,0.4840764331210191,-1.1788747346072186,0.0,-0.2098657726977413,8.818471337579618,10.198513800424628,0.5116772823779193,0.5427350427350427,-0.008695675722518281,-0.8148228638589192,2352.0,468.0,0.4927721088435374,-0.3640518707482993,-0.015923566878980888
UNCOND_LONG,75,30,IS,2352,1.0,0.5093537414965986,0.08397108843537415,0.375,-0.02276666226363145,11.960034013605442,13.38233418367347,0.48767006802721086,0.48303993130098755,0.0,0.0,,,,,
cont_5,75,30,IS,471,0.2002551020408163,0.5095541401273885,0.559447983014862,0.5,0.23690173850281687,13.984607218683651,13.010084925690022,0.5265392781316348,0.45278969957081544,0.00020039863078991083,0.47547689457948783,2352.0,466.0,0.5093537414965986,0.08397108843537415,0.009554140127388533
fade_5,75,30,IS,471,0.2002551020408163,0.4840764331210191,-0.559447983014862,-0.5,-0.23690173850281687,13.010084925690022,13.984607218683651,0.46284501061571126,0.5472103004291845,-0.02527730837557951,-0.6434190714502361,2352.0,466.0,0.5093537414965986,0.08397108843537415,-0.015923566878980888
cont_15,75,30,IS,471,0.2002551020408163,0.4861995753715499,0.5031847133757962,-0.25,0.07739605308154024,14.584925690021231,13.00583864118896,0.4989384288747346,0.44967880085653106,-0.023154166125048725,0.419213624940422,2352.0,467.0,0.5093537414965986,0.08397108843537415,-0.013800424628450103
fade_15,75,30,IS,471,0.2002551020408163,0.5010615711252654,-0.5031847133757962,0.25,-0.07739605308154024,13.00583864118896,14.584925690021231,0.4883227176220807,0.550321199143469,-0.00829217037133323,-0.5871558018111703,2352.0,467.0,0.5093537414965986,0.08397108843537415,0.0010615711252653925
cont_30,75,30,IS,471,0.2002551020408163,0.49256900212314225,0.6342887473460722,0.0,0.042435940374157384,13.914012738853502,12.018577494692144,0.5031847133757962,0.4562899786780384,-0.01678473937345637,0.5503176589106981,2352.0,469.0,0.5093537414965986,0.08397108843537415,-0.007430997876857748
fade_30,75,30,IS,471,0.2002551020408163,0.4968152866242038,-0.6342887473460722,0.0,-0.042435940374157384,12.018577494692144,13.914012738853502,0.4819532908704883,0.5437100213219617,-0.0125384548723948,-0.7182598357814464,2352.0,469.0,0.5093537414965986,0.08397108843537415,-0.0031847133757961776
UNCOND_LONG,75,45,IS,2352,1.0,0.532312925170068,0.30633503401360546,1.0,0.039543662622433244,14.350871598639456,16.022427721088434,0.4965986394557823,0.48258064516129034,0.0,0.0,,,,,
cont_5,75,45,IS,471,0.2002551020408163,0.5286624203821656,0.8901273885350318,1.25,0.3035381910599107,16.840764331210192,15.511677282377919,0.535031847133758,0.45376344086021503,-0.003650504787902409,0.5837923545214263,2352.0,465.0,0.532312925170068,0.30633503401360546,0.0286624203821656
fade_5,75,45,IS,471,0.2002551020408163,0.4607218683651805,-0.8901273885350318,-1.25,-0.3035381910599107,15.511677282377919,16.840764331210192,0.46284501061571126,0.546236559139785,-0.07159105680488753,-1.1964624225486373,2352.0,465.0,0.532312925170068,0.30633503401360546,-0.039278131634819524
cont_15,75,45,IS,471,0.2002551020408163,0.524416135881104,1.3190021231422506,1.0,0.24561686776831193,17.083864118895967,15.281316348195329,0.5031847133757962,0.44967880085653106,-0.007896789288963979,1.0126670891286451,2352.0,467.0,0.532312925170068,0.30633503401360546,0.02441613588110403
fade_15,75,45,IS,471,0.2002551020408163,0.4564755838641189,-1.3190021231422506,-1.0,-0.24561686776831193,15.281316348195329,17.083864118895967,0.49044585987261147,0.550321199143469,-0.0758373413059491,-1.6253371571558561,2352.0,467.0,0.532312925170068,0.30633503401360546,-0.043524416135881094
cont_30,75,45,IS,471,0.2002551020408163,0.5116772823779193,1.4092356687898089,0.5,0.13746333884451287,16.63004246284501,14.408174097664544,0.49469214437367304,0.45726495726495725,-0.02063564279214869,1.1029006347762034,2352.0,468.0,0.532312925170068,0.30633503401360546,0.011677282377919318
fade_30,75,45,IS,471,0.2002551020408163,0.47983014861995754,-1.4092356687898089,-0.5,-0.13746333884451287,14.408174097664544,16.63004246284501,0.5010615711252654,0.5427350427350427,-0.052482776550110466,-1.7155707028034144,2352.0,468.0,0.532312925170068,0.30633503401360546,-0.02016985138004246
UNCOND_LONG,75,60,IS,2352,1.0,0.5242346938775511,-0.09247448979591837,1.0,-0.026831203116296738,16.23968962585034,18.166772959183675,0.5063775510204082,0.48256564786913475,0.0,0.0,,,,,
cont_5,75,60,IS,471,0.2002551020408163,0.5116772823779193,0.7133757961783439,1.0,0.364406617179897,18.99416135881104,17.235138004246284,0.5477707006369427,0.45376344086021503,-0.012557411499631743,0.8058502859742622,2352.0,465.0,0.5242346938775511,-0.09247448979591837,0.011677282377919318
fade_5,75,60,IS,471,0.2002551020408163,0.47770700636942676,-0.7133757961783439,-1.0,-0.364406617179897,17.235138004246284,18.99416135881104,0.45010615711252655,0.546236559139785,-0.046527687508124305,-0.6209013063824256,2352.0,465.0,0.5242346938775511,-0.09247448979591837,-0.022292993630573243
cont_15,75,60,IS,471,0.2002551020408163,0.5031847133757962,1.505307855626327,0.5,0.25979450763364553,19.93949044585987,17.35456475583864,0.5435244161358811,0.44967880085653106,-0.021049980501754884,1.5977823454222455,2352.0,467.0,0.5242346938775511,-0.09247448979591837,0.0031847133757961776
fade_15,75,60,IS,471,0.2002551020408163,0.4861995753715499,-1.505307855626327,-0.5,-0.25979450763364553,17.35456475583864,19.93949044585987,0.45222929936305734,0.550321199143469,-0.038035118506001164,-1.4128333658304086,2352.0,467.0,0.5242346938775511,-0.09247448979591837,-0.013800424628450103
cont_30,75,60,IS,471,0.2002551020408163,0.4989384288747346,0.9187898089171974,0.0,0.17646940010417056,18.908704883227177,16.195859872611464,0.5201698513800425,0.45610278372591007,-0.025296265002816454,1.0112642987131157,2352.0,467.0,0.5242346938775511,-0.09247448979591837,-0.0010615711252653925
fade_30,75,60,IS,471,0.2002551020408163,0.4840764331210191,-0.9187898089171974,0.0,-0.17646940010417056,16.195859872611464,18.908704883227177,0.47770700636942676,0.5438972162740899,-0.04015826075653195,-0.8263153191212791,2352.0,467.0,0.5242346938775511,-0.09247448979591837,-0.015923566878980888
UNCOND_LONG,75,5,Validation,753,1.0,0.47808764940239046,-0.5029880478087649,-0.75,-0.03879004218475052,15.432602921646746,15.547476759628154,0.49667994687915007,0.5098360655737705,0.0,0.0,,,,,
cont_5,75,5,Validation,129,0.17131474103585656,0.4806201550387597,0.8468992248062015,-1.5,0.014890423344562599,16.51356589147287,15.773255813953488,0.46511627906976744,0.5046728971962616,0.0025325056363692533,1.3498872726149664,753.0,107.0,0.47808764940239046,-0.5029880478087649,-0.01937984496124029
fade_5,75,5,Validation,129,0.17131474103585656,0.5193798449612403,-0.8468992248062015,1.5,-0.014890423344562599,15.773255813953488,16.51356589147287,0.5271317829457365,0.4953271028037383,0.04129219555884989,-0.34391117699743656,753.0,107.0,0.47808764940239046,-0.5029880478087649,0.019379844961240345
cont_15,75,5,Validation,145,0.19256308100929614,0.4689655172413793,-0.7206896551724138,-0.5,-0.09012301377795932,15.41551724137931,15.548275862068966,0.503448275862069,0.4824561403508772,-0.009122132161011154,-0.21770160736364885,753.0,114.0,0.47808764940239046,-0.5029880478087649,-0.031034482758620696
fade_15,75,5,Validation,145,0.19256308100929614,0.5172413793103449,0.7206896551724138,0.5,0.09012301377795932,15.548275862068966,15.41551724137931,0.4896551724137931,0.5175438596491229,0.039153729907954404,1.2236777029811787,753.0,114.0,0.47808764940239046,-0.5029880478087649,0.017241379310344862
cont_30,75,5,Validation,158,0.2098273572377158,0.45569620253164556,-0.7262658227848101,-0.75,-0.031922386161224635,15.49367088607595,15.397151898734178,0.4873417721518987,0.5,-0.022391446870744902,-0.22327777497604517,753.0,120.0,0.47808764940239046,-0.5029880478087649,-0.044303797468354444
fade_30,75,5,Validation,158,0.2098273572377158,0.5253164556962026,0.7262658227848101,0.75,0.031922386161224635,15.397151898734178,15.49367088607595,0.5126582278481012,0.5,0.0472288062938121,1.229253870593575,753.0,120.0,0.47808764940239046,-0.5029880478087649,0.025316455696202556
UNCOND_LONG,75,10,Validation,753,1.0,0.4701195219123506,-1.5597609561752988,-1.5,-0.16398948318962706,20.272908366533866,22.588313413014607,0.4674634794156706,0.496513249651325,0.0,0.0,,,,,
cont_5,75,10,Validation,129,0.17131474103585656,0.5038759689922481,-2.8217054263565893,0.75,-0.23243750734443694,21.825581395348838,22.684108527131784,0.4496124031007752,0.4959349593495935,0.033756447079897445,-1.2619444701812905,753.0,123.0,0.4701195219123506,-1.5597609561752988,0.003875968992248069
fade_5,75,10,Validation,129,0.17131474103585656,0.49612403100775193,2.8217054263565893,-0.75,0.23243750734443694,22.684108527131784,21.825581395348838,0.5503875968992248,0.5040650406504065,0.026004509095401307,4.3814663825318885,753.0,123.0,0.4701195219123506,-1.5597609561752988,-0.003875968992248069
cont_15,75,10,Validation,145,0.19256308100929614,0.4827586206896552,-0.9724137931034482,-1.25,-0.11817696394409823,21.43448275862069,21.536206896551725,0.4896551724137931,0.48201438848920863,0.01263909877730457,0.5873471630718505,753.0,139.0,0.4701195219123506,-1.5597609561752988,-0.017241379310344807
fade_15,75,10,Validation,145,0.19256308100929614,0.5172413793103449,0.9724137931034482,1.25,0.11817696394409823,21.536206896551725,21.43448275862069,0.5103448275862069,0.5179856115107914,0.04712185739799424,2.532174749278747,753.0,139.0,0.4701195219123506,-1.5597609561752988,0.017241379310344862
cont_30,75,10,Validation,158,0.2098273572377158,0.46835443037974683,-2.106012658227848,-1.75,-0.1462180538067406,20.65348101265823,21.25632911392405,0.4873417721518987,0.5034013605442177,-0.0017650915326037908,-0.5462517020525492,753.0,147.0,0.4701195219123506,-1.5597609561752988,-0.03164556962025317
fade_30,75,10,Validation,158,0.2098273572377158,0.5253164556962026,2.106012658227848,1.75,0.1462180538067406,21.25632911392405,20.65348101265823,0.5126582278481012,0.4965986394557823,0.05519693378385193,3.6657736144031468,753.0,147.0,0.4701195219123506,-1.5597609561752988,0.025316455696202556
UNCOND_LONG,75,15,Validation,753,1.0,0.48339973439575035,-1.6832669322709164,-1.0,-0.1534674626068,24.71879150066401,27.311752988047807,0.46082337317397076,0.497289972899729,0.0,0.0,,,,,
cont_5,75,15,Validation,129,0.17131474103585656,0.49612403100775193,-1.8333333333333333,-0.75,-0.17354009549725874,27.282945736434108,28.608527131782946,0.4728682170542636,0.48412698412698413,0.012724296612001584,-0.15006640106241687,753.0,126.0,0.48339973439575035,-1.6832669322709164,-0.003875968992248069
fade_5,75,15,Validation,129,0.17131474103585656,0.5038759689922481,1.8333333333333333,0.75,0.17354009549725874,28.608527131782946,27.282945736434108,0.5193798449612403,0.5158730158730159,0.020476234596497722,3.5166002656042497,753.0,126.0,0.48339973439575035,-1.6832669322709164,0.003875968992248069
cont_15,75,15,Validation,145,0.19256308100929614,0.4827586206896552,1.4275862068965517,-1.25,0.01980419002709797,26.49310344827586,26.458620689655174,0.4896551724137931,0.475177304964539,-0.0006411137060951533,3.1108531391674683,753.0,141.0,0.48339973439575035,-1.6832669322709164,-0.017241379310344807
fade_15,75,15,Validation,145,0.19256308100929614,0.5172413793103449,-1.4275862068965517,1.25,-0.01980419002709797,26.458620689655174,26.49310344827586,0.503448275862069,0.524822695035461,0.033841644914594515,0.2556807253743647,753.0,141.0,0.48339973439575035,-1.6832669322709164,0.017241379310344862
cont_30,75,15,Validation,158,0.2098273572377158,0.4873417721518987,-2.912974683544304,-1.375,-0.16957018815826613,24.015822784810126,26.854430379746834,0.4810126582278481,0.49673202614379086,0.0039420377561483755,-1.2297077512733876,753.0,153.0,0.48339973439575035,-1.6832669322709164,-0.012658227848101278
fade_30,75,15,Validation,158,0.2098273572377158,0.5126582278481012,2.912974683544304,1.375,0.16957018815826613,26.854430379746834,24.015822784810126,0.5189873417721519,0.5032679738562091,0.029258493452350876,4.59624161581522,753.0,153.0,0.48339973439575035,-1.6832669322709164,0.012658227848101222
UNCOND_LONG,75,30,Validation,753,1.0,0.5166002656042497,-0.3618857901726428,1.25,-0.06654686370724476,34.54183266932271,37.54980079681275,0.4634794156706507,0.49595687331536387,0.0,0.0,,,,,
cont_5,75,30,Validation,129,0.17131474103585656,0.4883720930232558,-0.040697674418604654,-1.25,-0.14577519325194266,38.23255813953488,38.18023255813954,0.5038759689922481,0.4765625,-0.02822817258099386,0.3211881157540381,753.0,128.0,0.5166002656042497,-0.3618857901726428,-0.011627906976744207
fade_5,75,30,Validation,129,0.17131474103585656,0.5116279069767442,0.040697674418604654,1.25,0.14577519325194266,38.18023255813954,38.23255813953488,0.49612403100775193,0.5234375,-0.0049723586275054465,0.40258346459124744,753.0,128.0,0.5166002656042497,-0.3618857901726428,0.011627906976744207
cont_15,75,30,Validation,145,0.19256308100929614,0.5655172413793104,5.324137931034483,7.5,0.33765779136074686,38.077586206896555,34.63793103448276,0.5448275862068965,0.47183098591549294,0.04891697577506071,5.686023721207126,753.0,142.0,0.5166002656042497,-0.3618857901726428,0.06551724137931036
fade_15,75,30,Validation,145,0.19256308100929614,0.42758620689655175,-5.324137931034483,-7.5,-0.33765779136074686,34.63793103448276,38.077586206896555,0.4482758620689655,0.528169014084507,-0.08901405870769791,-4.96225214086184,753.0,142.0,0.5166002656042497,-0.3618857901726428,-0.07241379310344825
cont_30,75,30,Validation,158,0.2098273572377158,0.6012658227848101,5.4984177215189876,5.75,0.30392074269475994,36.74683544303797,35.24367088607595,0.5632911392405063,0.49032258064516127,0.08466555718056046,5.86030351169163,753.0,155.0,0.5166002656042497,-0.3618857901726428,0.10126582278481011
fade_30,75,30,Validation,158,0.2098273572377158,0.3924050632911392,-5.4984177215189876,-5.75,-0.30392074269475994,35.24367088607595,36.74683544303797,0.43670886075949367,0.5096774193548387,-0.12419520231311043,-5.136531931346345,753.0,155.0,0.5166002656042497,-0.3618857901726428,-0.10759493670886078
UNCOND_LONG,75,45,Validation,753,1.0,0.5365205843293492,0.9853917662682603,4.25,0.045295506768674984,40.72609561752988,43.48871181938911,0.4767596281540505,0.49527665317139,0.0,0.0,,,,,
cont_5,75,45,Validation,129,0.17131474103585656,0.5038759689922481,2.35077519379845,1.5,0.06328161380704414,45.27131782945737,43.85077519379845,0.5038759689922481,0.4765625,-0.03264461533710117,1.3653834275301895,753.0,128.0,0.5365205843293492,0.9853917662682603,0.003875968992248069
fade_5,75,45,Validation,129,0.17131474103585656,0.49612403100775193,-2.35077519379845,-1.5,-0.06328161380704414,43.85077519379845,45.27131782945737,0.49612403100775193,0.5234375,-0.040396553321597306,-3.33616696006671,753.0,128.0,0.5365205843293492,0.9853917662682603,-0.003875968992248069
cont_15,75,45,Validation,145,0.19256308100929614,0.593103448275862,7.303448275862069,11.5,0.43780795794382477,45.85689655172414,40.05344827586207,0.5517241379310345,0.47183098591549294,0.056582863946512796,6.318056509593808,753.0,142.0,0.5365205843293492,0.9853917662682603,0.09310344827586203
fade_15,75,45,Validation,145,0.19256308100929614,0.4068965517241379,-7.303448275862069,-11.5,-0.43780795794382477,40.05344827586207,45.85689655172414,0.43448275862068964,0.528169014084507,-0.12962403260521133,-8.288840042130328,753.0,142.0,0.5365205843293492,0.9853917662682603,-0.09310344827586209
cont_30,75,45,Validation,158,0.2098273572377158,0.5379746835443038,5.343354430379747,2.875,0.37779962771199366,44.77215189873418,40.59335443037975,0.5506329113924051,0.49032258064516127,0.0014540992149545406,4.357962664111486,753.0,155.0,0.5365205843293492,0.9853917662682603,0.03797468354430378
fade_30,75,45,Validation,158,0.2098273572377158,0.4620253164556962,-5.343354430379747,-2.875,-0.37779962771199366,40.59335443037975,44.77215189873418,0.44936708860759494,0.5096774193548387,-0.07449526787365301,-6.328746196648007,753.0,155.0,0.5365205843293492,0.9853917662682603,-0.03797468354430378
UNCOND_LONG,75,60,Validation,753,1.0,0.5258964143426295,1.252988047808765,4.75,0.08908463936881075,46.16567065073041,48.65172642762284,0.4860557768924303,0.49527665317139,0.0,0.0,,,,,
cont_5,75,60,Validation,129,0.17131474103585656,0.49612403100775193,3.558139534883721,-0.25,0.13579997578804406,51.69961240310077,49.10271317829457,0.5116279069767442,0.4765625,-0.029772383334877528,2.305151487074956,753.0,128.0,0.5258964143426295,1.252988047808765,-0.003875968992248069
fade_5,75,60,Validation,129,0.17131474103585656,0.5038759689922481,-3.558139534883721,0.25,-0.13579997578804406,49.10271317829457,51.69961240310077,0.4883720930232558,0.5234375,-0.02202044535038139,-4.811127582692486,753.0,128.0,0.5258964143426295,1.252988047808765,0.003875968992248069
cont_15,75,60,Validation,145,0.19256308100929614,0.6137931034482759,13.337931034482759,12.25,0.8384603990280566,53.83793103448276,44.19137931034483,0.5862068965517241,0.47183098591549294,0.08789668910564641,12.084942986673994,753.0,142.0,0.5258964143426295,1.252988047808765,0.11379310344827587
fade_15,75,60,Validation,145,0.19256308100929614,0.38620689655172413,-13.337931034482759,-12.25,-0.8384603990280566,44.19137931034483,53.83793103448276,0.41379310344827586,0.528169014084507,-0.13968951779090533,-14.590919082291524,753.0,142.0,0.5258964143426295,1.252988047808765,-0.11379310344827587
cont_30,75,60,Validation,158,0.2098273572377158,0.5,5.8924050632911396,-0.25,0.4250578836190924,50.92246835443038,44.51107594936709,0.5316455696202531,0.49032258064516127,-0.02589641434262946,4.639417015482374,753.0,155.0,0.5258964143426295,1.252988047808765,0.0
fade_30,75,60,Validation,158,0.2098273572377158,0.5,-5.8924050632911396,0.25,-0.4250578836190924,44.51107594936709,50.92246835443038,0.46835443037974683,0.5096774193548387,-0.02589641434262946,-7.145393111099905,753.0,155.0,0.5258964143426295,1.252988047808765,0.0
UNCOND_LONG,75,5,OOS,400,1.0,0.43,-4.03125,-3.0,-0.17953229709402124,20.969375,25.42625,0.4475,0.4341317365269461,0.0,0.0,,,,,
cont_5,75,5,OOS,57,0.1425,0.543859649122807,3.3596491228070176,2.75,-0.06901148536118697,27.728070175438596,28.903508771929825,0.49122807017543857,0.4583333333333333,0.11385964912280705,7.390899122807017,400.0,48.0,0.43,-4.03125,0.04385964912280704
fade_5,75,5,OOS,57,0.1425,0.45614035087719296,-3.3596491228070176,-2.75,0.06901148536118697,28.903508771929825,27.728070175438596,0.5087719298245614,0.5416666666666666,0.026140350877192964,0.6716008771929824,400.0,48.0,0.43,-4.03125,-0.04385964912280704
cont_15,75,5,OOS,58,0.145,0.41379310344827586,-1.2155172413793103,-4.25,-0.16793764901952615,22.31896551724138,23.564655172413794,0.43103448275862066,0.425531914893617,-0.016206896551724137,2.8157327586206895,400.0,47.0,0.43,-4.03125,-0.08620689655172414
fade_15,75,5,OOS,58,0.145,0.5862068965517241,1.2155172413793103,4.25,0.16793764901952615,23.564655172413794,22.31896551724138,0.5689655172413793,0.574468085106383,0.1562068965517241,5.2467672413793105,400.0,47.0,0.43,-4.03125,0.08620689655172409
cont_30,75,5,OOS,75,0.1875,0.5066666666666667,-5.836666666666667,0.25,-0.2074139818865458,20.256666666666668,27.94333333333333,0.4666666666666667,0.4406779661016949,0.07666666666666672,-1.805416666666667,400.0,59.0,0.43,-4.03125,0.00666666666666671
fade_30,75,5,OOS,75,0.1875,0.49333333333333335,5.836666666666667,-0.25,0.2074139818865458,27.94333333333333,20.256666666666668,0.52,0.559322033898305,0.06333333333333335,9.867916666666666,400.0,59.0,0.43,-4.03125,-0.006666666666666654
UNCOND_LONG,75,10,OOS,400,1.0,0.4675,-3.77875,-3.375,-0.204703521443253,29.34375,36.135625,0.4525,0.4281984334203655,0.0,0.0,,,,,
cont_5,75,10,OOS,57,0.1425,0.6140350877192983,12.62719298245614,8.25,0.3647748234480163,42.6140350877193,36.969298245614034,0.5263157894736842,0.4444444444444444,0.14653508771929824,16.40594298245614,400.0,54.0,0.4675,-3.77875,0.11403508771929827
fade_5,75,10,OOS,57,0.1425,0.38596491228070173,-12.62719298245614,-8.25,-0.3647748234480163,36.969298245614034,42.6140350877193,0.47368421052631576,0.5555555555555556,-0.0815350877192983,-8.84844298245614,400.0,54.0,0.4675,-3.77875,-0.11403508771929827
cont_15,75,10,OOS,58,0.145,0.5,-0.9482758620689655,0.25,-0.06564789415407876,31.57758620689655,34.26293103448276,0.43103448275862066,0.4,0.03249999999999997,2.8304741379310343,400.0,55.0,0.4675,-3.77875,0.0
fade_15,75,10,OOS,58,0.145,0.5,0.9482758620689655,-0.25,0.06564789415407876,34.26293103448276,31.57758620689655,0.5689655172413793,0.6,0.03249999999999997,4.727025862068966,400.0,55.0,0.4675,-3.77875,0.0
cont_30,75,10,OOS,75,0.1875,0.48,-2.283333333333333,-1.5,-0.10675875705338067,29.803333333333335,36.276666666666664,0.4533333333333333,0.4647887323943662,0.012499999999999956,1.4954166666666668,400.0,71.0,0.4675,-3.77875,-0.020000000000000018
fade_30,75,10,OOS,75,0.1875,0.52,2.283333333333333,1.5,0.10675875705338067,36.276666666666664,29.803333333333335,0.5466666666666666,0.5352112676056338,0.05249999999999999,6.062083333333334,400.0,71.0,0.4675,-3.77875,0.020000000000000018
UNCOND_LONG,75,15,OOS,400,1.0,0.5,-0.84125,0.25,-0.07144908992830074,35.215,44.4375,0.4475,0.4282051282051282,0.0,0.0,,,,,
cont_5,75,15,OOS,57,0.1425,0.631578947368421,13.166666666666666,10.0,0.3948224385765897,51.43859649122807,40.68859649122807,0.5614035087719298,0.4444444444444444,0.13157894736842102,14.007916666666667,400.0,54.0,0.5,-0.84125,0.13157894736842102
fade_5,75,15,OOS,57,0.1425,0.3684210526315789,-13.166666666666666,-10.0,-0.3948224385765897,40.68859649122807,51.43859649122807,0.43859649122807015,0.5555555555555556,-0.13157894736842107,-12.325416666666666,400.0,54.0,0.5,-0.84125,-0.13157894736842107
cont_15,75,15,OOS,58,0.145,0.4827586206896552,-9.806034482758621,-6.25,-0.42580190943623736,36.84051724137931,44.900862068965516,0.4827586206896552,0.4,-0.017241379310344807,-8.96478448275862,400.0,55.0,0.5,-0.84125,-0.017241379310344807
fade_15,75,15,OOS,58,0.145,0.5172413793103449,9.806034482758621,6.25,0.42580190943623736,44.900862068965516,36.84051724137931,0.5172413793103449,0.6,0.017241379310344862,10.647284482758621,400.0,55.0,0.5,-0.84125,0.017241379310344862
cont_30,75,15,OOS,75,0.1875,0.49333333333333335,-6.696666666666666,-1.0,-0.21786387295890436,35.656666666666666,43.04333333333334,0.4533333333333333,0.4583333333333333,-0.006666666666666654,-5.855416666666667,400.0,72.0,0.5,-0.84125,-0.006666666666666654
fade_30,75,15,OOS,75,0.1875,0.5066666666666667,6.696666666666666,1.0,0.21786387295890436,43.04333333333334,35.656666666666666,0.5466666666666666,0.5416666666666666,0.00666666666666671,7.537916666666666,400.0,72.0,0.5,-0.84125,0.00666666666666671
UNCOND_LONG,75,30,OOS,400,1.0,0.51,-1.323125,0.5,-0.0542260889231833,47.349375,57.681875,0.455,0.43256997455470736,0.0,0.0,,,,,
cont_5,75,30,OOS,57,0.1425,0.631578947368421,7.421052631578948,12.0,0.37408203444944155,65.82894736842105,53.95175438596491,0.5614035087719298,0.45454545454545453,0.12157894736842101,8.744177631578948,400.0,55.0,0.51,-1.323125,0.13157894736842102
fade_5,75,30,OOS,57,0.1425,0.3684210526315789,-7.421052631578948,-12.0,-0.37408203444944155,53.95175438596491,65.82894736842105,0.43859649122807015,0.5454545454545454,-0.14157894736842108,-6.097927631578948,400.0,55.0,0.51,-1.323125,-0.13157894736842107
cont_15,75,30,OOS,58,0.145,0.5,-6.875,-0.5,-0.19186679793448064,50.56896551724138,60.5301724137931,0.4827586206896552,0.42105263157894735,-0.010000000000000009,-5.551875,400.0,57.0,0.51,-1.323125,0.0
fade_15,75,30,OOS,58,0.145,0.5,6.875,0.5,0.19186679793448064,60.5301724137931,50.56896551724138,0.5172413793103449,0.5789473684210527,-0.010000000000000009,8.198125000000001,400.0,57.0,0.51,-1.323125,0.0
cont_30,75,30,OOS,75,0.1875,0.52,1.14,0.25,-0.1235455401043585,49.43,53.446666666666665,0.48,0.4657534246575342,0.010000000000000009,2.463125,400.0,73.0,0.51,-1.323125,0.020000000000000018
fade_30,75,30,OOS,75,0.1875,0.48,-1.14,-0.25,0.1235455401043585,53.446666666666665,49.43,0.52,0.5342465753424658,-0.030000000000000027,0.1831250000000002,400.0,73.0,0.51,-1.323125,-0.020000000000000018
UNCOND_LONG,75,45,OOS,400,1.0,0.505,-2.644375,1.0,-0.17412922823030944,57.24375,68.079375,0.4675,0.43256997455470736,0.0,0.0,,,,,
cont_5,75,45,OOS,57,0.1425,0.5263157894736842,10.74561403508772,2.5,0.4929943401202278,79.4342105263158,61.75438596491228,0.5789473684210527,0.45454545454545453,0.021315789473684177,13.38998903508772,400.0,55.0,0.505,-2.644375,0.02631578947368418
fade_5,75,45,OOS,57,0.1425,0.47368421052631576,-10.74561403508772,-2.5,-0.4929943401202278,61.75438596491228,79.4342105263158,0.42105263157894735,0.5454545454545454,-0.03131578947368424,-8.101239035087719,400.0,55.0,0.505,-2.644375,-0.026315789473684237
cont_15,75,45,OOS,58,0.145,0.5,-5.2844827586206895,-1.0,-0.32861375064917236,60.706896551724135,71.83620689655173,0.5,0.42105263157894735,-0.0050000000000000044,-2.6401077586206894,400.0,57.0,0.505,-2.644375,0.0
