session_date,price,index,volume,is_major,basin_share,location
2026-04-21,27033.0,1221,761.0,False,0.15242486352496662,0.7477036129822413
2026-04-21,27081.5,1415,924.0,True,0.10002687384933798,0.8665033680342927
2026-04-22,26875.0,773,750.0,True,0.2165651115165272,0.40770042194092826
2026-04-22,26925.0,973,1423.0,True,0.23665366991611667,0.5131856540084389
2026-04-22,27000.0,1273,1320.0,True,0.2240404730460406,0.6714135021097046
2026-04-22,27050.0,1473,968.0,True,0.32274074552131554,0.7768987341772152
2026-04-23,27037.0,180,325.0,False,0.053469567912248904,0.09564293304994687
2026-04-23,27125.0,532,409.0,False,0.09043697115971563,0.2826780021253985
2026-04-23,27200.0,832,841.0,True,0.16234516307767438,0.44208289054197664
2026-04-23,27250.0,1032,742.0,True,0.15766648197364838,0.5483528161530287
2026-04-23,27310.0,1272,605.0,False,0.14570213085656866,0.6758767268862912
2026-04-23,27415.0,1692,1407.0,True,0.3903796850201441,0.8990435706695006
2026-04-27,27090.0,322,1248.0,True,0.44304593339767195,0.16019900497512438
2026-04-27,27170.0,642,1482.0,True,0.556954066602328,0.3194029850746269
2026-04-28,27220.0,504,1672.0,True,0.5583832071904383,0.39375
2026-04-28,27280.0,744,1699.0,True,0.4416167928095617,0.58125
2026-04-29,27213.0,199,498.0,False,0.12024430274949527,0.10826985854189336
2026-04-29,27290.0,507,734.0,True,0.13621403360978374,0.27584330794341677
2026-04-29,27350.0,747,877.0,True,0.13646821304594112,0.40642002176278563
2026-04-29,27400.0,947,1286.0,True,0.24123807172217462,0.515233949945593
2026-04-29,27500.0,1347,646.0,True,0.1376417958140278,0.7328618063112078
2026-04-29,27585.0,1687,1287.0,True,0.22819358305857745,0.9178454842219804
2026-04-30,27602.25,264,506.0,False,0.19355813730043075,0.17334208798424164
2026-04-30,27785.0,995,694.0,False,0.19192875558473585,0.6533158240315168
2026-04-30,27830.0,1175,1550.0,True,0.2963152753534998,0.7715036112934996
2026-04-30,27880.0,1375,1425.0,True,0.3181978317613336,0.9028233749179252
2026-05-04,27991.0,1037,419.0,False,0.30958038029093815,0.5031538088306647
2026-05-04,28130.0,1593,1688.0,True,0.6904196197090618,0.7729257641921398
2026-05-05,28292.0,196,334.0,False,0.06590110162747012,0.08797127468581688
2026-05-05,28350.0,428,694.0,True,0.1095586079346821,0.19210053859964094
2026-05-05,28440.0,788,932.0,True,0.21315637696989614,0.35368043087971274
2026-05-05,28500.0,1028,739.0,True,0.1738325616463515,0.4614003590664273
2026-05-05,28573.75,1323,986.0,True,0.21529100171092186,0.5938061041292639
2026-05-05,28632.75,1559,344.0,False,0.07737974410279708,0.6997307001795332
2026-05-05,28690.0,1788,616.0,True,0.10789440615545223,0.8025134649910234
2026-05-05,28750.0,2028,265.0,False,0.03698619985242896,0.9102333931777379
2026-05-06,28620.0,272,791.0,True,0.14684330634671555,0.17313812858052197
2026-05-06,28670.0,472,1556.0,True,0.2793662696594193,0.30044557606619987
2026-05-06,28730.0,712,1491.0,True,0.24214973329691913,0.4532145130490134
2026-05-06,28780.0,912,622.0,False,0.12705157699672426,0.5805219605346913
2026-05-06,28870.0,1272,861.0,True,0.20458911370022173,0.8096753660089115
2026-05-07,28873.0,1328,468.0,False,0.20120609567272432,0.39255099024534434
2026-05-07,28962.25,1685,434.0,False,0.08412915306081838,0.49807862843629913
2026-05-07,29100.0,2236,890.0,True,0.19256026214197589,0.6609518179130949
2026-05-07,29199.75,2635,575.0,False,0.1978212954346891,0.7788944723618091
2026-05-07,29285.0,2976,1158.0,True,0.32428319368979236,0.8796925805498078
2026-05-11,28815.0,292,347.0,False,0.09094774564665563,0.10227670753064799
2026-05-11,28888.0,584,909.0,True,0.1921899330911056,0.20455341506129598
2026-05-11,29000.0,1032,895.0,True,0.16269313632776114,0.3614711033274956
2026-05-11,29100.0,1432,507.0,False,0.13899985068153214,0.5015761821366025
2026-05-11,29173.0,1724,1066.0,True,0.3130027943884698,0.6038528896672505
2026-05-11,29330.0,2352,286.0,False,0.10216653986447571,0.8238178633975481
2026-05-12,29170.0,458,684.0,True,0.20923064284834123,0.22450980392156863
2026-05-12,29250.0,778,1010.0,True,0.2232191170456514,0.3813725490196078
2026-05-12,29335.0,1118,609.0,True,0.19258841240729266,0.5480392156862746
2026-05-12,29425.0,1478,442.0,False,0.10890044128073205,0.7245098039215686
2026-05-12,29480.0,1698,980.0,True,0.15349461837520828,0.8323529411764706
2026-05-12,29531.5,1904,499.0,False,0.1125667680427744,0.9333333333333333
2026-05-13,29483.75,142,362.0,False,0.05294494184934866,0.10636704119850188
2026-05-13,29550.0,407,792.0,False,0.14595771919761247,0.3048689138576779
2026-05-13,29610.0,647,1133.0,True,0.18992942115370226,0.4846441947565543
2026-05-13,29650.0,807,951.0,True,0.14720137001105651,0.604494382022472
2026-05-13,29690.0,967,1641.0,True,0.29798239269770804,0.7243445692883895
2026-05-13,29757.5,1237,696.0,False,0.16598415509057202,0.9265917602996254
2026-05-14,29200.0,441,919.0,True,0.30638368681013173,0.17112922002328287
2026-05-14,29300.0,841,1505.0,True,0.6936163131898683,0.32634846720993405
2026-05-18,28725.0,248,547.0,True,0.12298509323104642,0.11798287345385347
2026-05-18,28800.0,548,855.0,True,0.13068210791118262,0.26070409134157946
2026-05-18,28865.0,808,705.0,True,0.13239601806262996,0.384395813510942
2026-05-18,28920.0,1028,1050.0,True,0.233756097837357,0.489058039961941
2026-05-18,29000.0,1348,818.0,True,0.18390822506898133,0.6412940057088488
2026-05-18,29060.0,1588,619.0,True,0.19627245788880265,0.7554709800190295
2026-05-19,29100.0,1211,1002.0,True,0.40929602812187266,0.5043731778425656
2026-05-19,29200.0,1611,607.0,False,0.1264391015128962,0.6709704289879217
2026-05-19,29261.5,1857,788.0,True,0.1641328388458595,0.7734277384423157
2026-05-19,29321.5,2097,1405.0,True,0.23368906156705435,0.8733860891295293
2026-05-19,29387.25,2360,413.0,False,0.06644296995231729,0.982923781757601
2026-05-20,29180.0,268,645.0,False,0.13688149288506568,0.15192743764172337
2026-05-20,29230.0,468,1313.0,True,0.28719908393252785,0.2653061224489796
2026-05-20,29280.0,668,889.0,True,0.18773086043725318,0.3786848072562358
2026-05-20,29350.0,948,488.0,False,0.09137640463402873,0.5374149659863946
2026-05-20,29395.25,1129,474.0,False,0.1063387295363817,0.6400226757369615
2026-05-20,29450.0,1348,832.0,True,0.19047342857474286,0.764172335600907
2026-05-21,29560.0,496,1270.0,True,0.3971155837164037,0.3961661341853035
2026-05-21,29600.0,656,979.0,True,0.1669689816540357,0.5239616613418531
2026-05-21,29650.0,856,1356.0,True,0.2201639955273947,0.6837060702875399
2026-05-21,29695.0,1036,1075.0,True,0.2157514391021659,0.8274760383386581
2026-05-25,29850.0,424,455.0,False,0.1820642126935211,0.2828552368245497
2026-05-25,29920.0,704,780.0,True,0.20573999245528066,0.4696464309539693
2026-05-25,30000.0,1024,1378.0,True,0.33756238000236477,0.6831220813875917
2026-05-25,30071.5,1310,1031.0,True,0.27463341484883347,0.8739159439626417
2026-05-26,29940.0,250,931.0,False,0.35245205253701156,0.12462612163509472
2026-05-26,30050.0,690,2566.0,True,0.37878135764879434,0.3439680957128614
2026-05-26,30120.0,970,843.0,False,0.2687665898141941,0.4835493519441675
2026-05-27,29950.0,748,687.0,False,0.38280124545356364,0.32158211521926056
2026-05-27,30150.0,1548,550.0,False,0.2189904211368333,0.6655202063628547
2026-05-27,30234.5,1886,368.0,False,0.08743252420342408,0.8108340498710233
2026-05-27,30310.0,2188,1503.0,True,0.3107758092061789,0.94067067927773
2026-05-28,30300.0,334,814.0,False,0.1848356597085048,0.26134585289514867
2026-05-28,30360.0,574,1494.0,True,0.28402799799457545,0.4491392801251956
2026-05-28,30400.0,734,2001.0,True,0.2939913440773541,0.5743348982785602
2026-05-28,30435.0,874,985.0,False,0.23714499821956564,0.6838810641627543
2026-06-01,30385.0,269,356.0,False,0.08189662744148916,0.15095398428731763
2026-06-01,30480.0,649,466.0,False,0.13316131248523932,0.36419753086419754
2026-06-01,30540.0,889,728.0,True,0.1627763540298356,0.4988776655443322
2026-06-01,30590.0,1089,1230.0,True,0.20509777667608098,0.6111111111111112
2026-06-01,30675.0,1429,1141.0,True,0.374098500803176,0.8019079685746352
2026-06-01,30752.0,1737,525.0,False,0.04296942856417894,0.9747474747474747
2026-06-02,30550.0,287,724.0,False,0.13763431860469608,0.21775417298937785
2026-06-02,30590.0,447,1268.0,True,0.17873951365237153,0.33915022761760244
2026-06-02,30640.0,647,1514.0,True,0.23014434622491486,0.49089529590288317
2026-06-02,30685.0,827,1676.0,True,0.22865710367561373,0.6274658573596358
2026-06-02,30720.0,967,973.0,True,0.2248247178424038,0.7336874051593323
2026-06-03,30190.0,156,332.0,False,0.05212413512656903,0.08623548922056384
2026-06-03,30250.0,396,841.0,True,0.1588063102122341,0.21890547263681592
2026-06-03,30300.0,596,1107.0,True,0.1882015416723976,0.3294637921503593
2026-06-03,30370.0,876,464.0,False,0.08129212240089463,0.4842454394693201
2026-06-03,30420.0,1076,641.0,True,0.14627648441284288,0.5948037589828634
2026-06-03,30480.0,1316,1059.0,True,0.182560802769987,0.7274737423991156
2026-06-03,30530.0,1516,616.0,True,0.0916093074434431,0.8380320619126589
2026-06-03,30585.0,1736,715.0,True,0.09912929596163161,0.9596462133775566
2026-06-04,28815.0,135,983.0,True,0.04433118933831603,0.020569861343897607
2026-06-04,29150.0,1475,1535.0,True,0.22585210826176702,0.22474478134999237
2026-06-04,29430.0,2595,1280.0,True,0.17752837699177937,0.39539844583269845
2026-06-04,29650.0,3475,382.0,False,0.11546930334135834,0.5294834679262532
2026-06-04,29850.0,4275,799.0,True,0.233938003808885,0.6513789425567575
2026-06-04,30200.0,5675,578.0,False,0.20288101825789426,0.8646960231601402
2026-06-08,28490.0,1049,754.0,True,0.14814138597151771,0.16183276766430113
2026-06-08,28720.0,1969,410.0,False,0.11493097008924602,0.30376427028694847
2026-06-08,28900.0,2689,821.0,True,0.21264939767926302,0.4148410984264116
2026-06-08,29114.75,3548,841.0,True,0.17185392184871884,0.5473619253316877
2026-06-08,29450.0,4889,556.0,True,0.1619975063334967,0.7542425177414378
2026-06-08,29723.25,5982,1029.0,True,0.19042681807775774,0.9228633137920395
2026-06-09,28620.0,844,832.0,True,0.23466083327182322,0.25089179548156954
2026-06-09,28750.0,1364,805.0,True,0.2554168036664497,0.4054696789536266
2026-06-09,28874.75,1863,720.0,True,0.19626242224563334,0.5538049940546967
2026-06-09,29000.0,2364,838.0,True,0.14594939172096333,0.7027348394768134
2026-06-09,29110.0,2804,1293.0,True,0.13951163212035403,0.8335315101070154
2026-06-09,29220.0,3244,1058.0,True,0.028198916974776382,0.9643281807372176
2026-06-10,28600.0,1337,1133.0,True,0.12116156325894632,0.2614391865467345
2026-06-10,28750.0,1937,1032.0,True,0.33085634533526387,0.37876417676965196
2026-06-10,28937.0,2685,853.0,True,0.24130321873032362,0.5250293312475557
2026-06-10,29196.5,3723,980.0,True,0.179180243675266,0.728001564333203
2026-06-10,29460.5,4779,460.0,False,0.1274986290002002,0.9344935471255378
2026-06-11,29300.0,280,327.0,False,0.07276910387937895,0.1320754716981132
2026-06-11,29393.0,652,273.0,False,0.09864127682356856,0.30754716981132074
2026-06-11,29451.25,885,470.0,True,0.14226801140227757,0.41745283018867924
2026-06-11,29550.75,1283,681.0,True,0.2739127079444549,0.605188679245283
2026-06-11,29660.0,1720,870.0,True,0.29061096721604035,0.8113207547169812
2026-06-11,29717.0,1948,416.0,False,0.12179793273427966,0.9188679245283019
2026-06-15,30000.0,173,100.0,False,0.08898598603932435,0.06110914871070293
2026-06-15,30100.0,573,100.0,False,0.16013481110459848,0.20240197809961144
2026-06-15,30200.0,973,105.0,False,0.19975222464965098,0.34369480748851994
2026-06-15,30330.0,1493,167.0,False,0.10820855757446582,0.527375485694101
2026-06-15,30420.0,1853,110.0,False,0.08059359514040604,0.6545390321441187
2026-06-15,30525.0,2273,367.0,True,0.3623248254915543,0.8028965030024726
2026-06-16,29619.25,13,45.0,False,0.05776349393095928,0.004980842911877395
2026-06-16,29779.5,654,51.0,False,0.1087262188298086,0.25057471264367814
2026-06-16,29909.75,1175,56.0,False,0.09899853654337283,0.4501915708812261
2026-06-16,30000.0,1536,155.0,True,0.14809607162328906,0.5885057471264368
2026-06-16,30090.0,1896,183.0,True,0.31599185055525264,0.7264367816091954
2026-06-16,30182.0,2264,108.0,True,0.27042382851731755,0.8674329501915709
2026-06-22,29730.0,611,1313.0,True,0.39543778191622736,0.13589857651245552
2026-06-22,29850.0,1091,1138.0,True,0.32970780730101396,0.24266014234875444
2026-06-22,30000.0,1691,678.0,True,0.27485441078275863,0.3761120996441281
2026-06-23,29300.0,141,261.0,False,0.04581243495309157,0.039473684210526314
2026-06-23,29400.0,541,627.0,True,0.1429158037296796,0.15145576707726763
2026-06-23,29500.0,941,545.0,True,0.10297905508213269,0.263437849944009
2026-06-23,29600.0,1341,364.0,False,0.10899659404308439,0.37541993281075026
2026-06-23,29703.0,1753,820.0,True,0.22121846951437116,0.49076147816349386
2026-06-23,29800.0,2141,1043.0,True,0.27196887006147447,0.5993840985442329
2026-06-23,29892.0,2509,277.0,False,0.06917930026324866,0.7024076147816349
2026-06-23,30000.0,2941,301.0,False,0.036929472352917464,0.8233482642777156
2026-06-24,29500.0,817,433.0,False,0.10533319620913932,0.2110020661157025
2026-06-24,29600.0,1217,742.0,True,0.1753724947565578,0.3143078512396694
2026-06-24,29700.0,1617,1088.0,True,0.2651420949460385,0.41761363636363635
2026-06-24,29800.0,2017,503.0,False,0.20351411911729417,0.5209194214876033
2026-06-24,30000.0,2817,257.0,False,0.06974167671724679,0.7275309917355371
2026-06-24,30100.0,3217,511.0,False,0.18089641825372338,0.8308367768595041
2026-06-25,29200.0,158,348.0,False,0.03489798232682293,0.053943325367019464
2026-06-25,29300.0,558,949.0,True,0.19703411638476234,0.1905087060430181
2026-06-25,29400.0,958,490.0,False,0.19202351771243142,0.3270740867190167
2026-06-25,29500.0,1358,1106.0,True,0.26003297364725175,0.4636394673950154
2026-06-25,29600.0,1758,802.0,True,0.21511553861318772,0.600204848071014
2026-06-25,29690.0,2118,470.0,False,0.10089587131554385,0.7231136906794128
2026-06-29,30020.0,341,392.0,False,0.132690885286041,0.1281954887218045
2026-06-29,30120.0,741,318.0,False,0.11383615449359394,0.2785714285714286
2026-06-29,30192.0,1029,392.0,False,0.08799299456738903,0.3868421052631579
2026-06-29,30280.0,1381,228.0,False,0.05450677163479932,0.5191729323308271
2026-06-29,30350.0,1661,650.0,True,0.22587631670676653,0.6244360902255639
2026-06-29,30525.0,2361,883.0,True,0.3850968773114102,0.887593984962406
2026-06-30,30100.0,366,543.0,False,0.16777900238766066,0.16781292984869325
2026-06-30,30180.0,686,962.0,True,0.2776547691106506,0.3145346171480972
2026-06-30,30250.0,966,1147.0,True,0.2384860930103255,0.44291609353507566
2026-06-30,30305.0,1186,527.0,False,0.23616546823583226,0.5437872535534158
2026-06-30,30540.0,2126,251.0,False,0.07991466725553095,0.974782209995415
2026-07-01,29460.0,526,918.0,True,0.24428827229942796,0.13262733232476046
2026-07-01,29561.75,933,447.0,False,0.1686500705151568,0.23524962178517397
2026-07-01,29800.0,1886,520.0,True,0.1339138288937836,0.475542107917297
2026-07-01,29900.0,2286,253.0,False,0.062092953238151075,0.5763993948562783
2026-07-01,30000.0,2686,507.0,True,0.12768631055191976,0.6772566817952597
2026-07-01,30150.0,3286,582.0,True,0.17659055255359946,0.8285426122037317
2026-07-01,30250.0,3686,362.0,False,0.08677801194796139,0.929399899142713
2026-07-06,29350.0,560,1665.0,True,0.4403851798018197,0.18330605564648117
2026-07-06,29540.0,1320,1819.0,True,0.33890686363572836,0.4320785597381342
2026-07-06,29680.0,1880,1345.0,True,0.22070795656245196,0.6153846153846154
2026-07-07,29050.0,561,483.0,False,0.16862948576940925,0.21610169491525424
2026-07-07,29200.0,1161,523.0,False,0.17204782384688183,0.44722650231124805
2026-07-07,29300.0,1561,797.0,True,0.26755118372059883,0.6013097072419107
2026-07-07,29400.0,1961,1185.0,True,0.39177150666311006,0.7553929121725732
2026-07-08,29530.0,540,364.0,False,0.12356928766739116,0.22556390977443608
2026-07-08,29620.0,900,588.0,False,0.08021191193998457,0.37593984962406013
2026-07-08,29700.0,1220,689.0,True,0.1610394902895604,0.5096073517126148
2026-07-08,29800.0,1620,437.0,False,0.1591968730281147,0.6766917293233082
2026-07-08,29900.0,2020,1345.0,True,0.31656208371310385,0.8437761069340016
2026-07-08,29980.0,2340,568.0,False,0.15942035336184535,0.9774436090225563
2026-07-09,29820.0,580,853.0,True,0.1955697817806262,0.3600248292985723
2026-07-09,29862.0,748,1105.0,True,0.21910427255835918,0.4643078833022967
2026-07-09,29930.0,1020,776.0,True,0.2569664907204889,0.633147113594041
2026-07-09,30000.0,1300,445.0,False,0.10969882434878846,0.8069522036002483
2026-07-09,30050.0,1500,1216.0,True,0.2186606305917373,0.931098696461825
2026-07-13,29355.0,206,321.0,False,0.1095761837461958,0.08329963606955115
2026-07-13,29600.0,1186,558.0,True,0.15148743204460127,0.4795794581479984
2026-07-13,29700.0,1586,332.0,False,0.1589419333581889,0.6413263243024666
2026-07-13,29785.0,1926,1108.0,True,0.337761091795063,0.7788111605337646
2026-07-13,29850.0,2186,899.0,True,0.24223335905595103,0.883946623534169
2026-07-14,29475.0,312,331.0,False,0.11628024570750128,0.11720510894064613
2026-07-14,29600.0,812,1014.0,True,0.2889975708371005,0.30503380916604056
2026-07-14,29700.0,1212,1029.0,True,0.2307542945213376,0.4552967693463561
2026-07-14,29800.0,1612,421.0,False,0.09782588909182478,0.6055597295266717
2026-07-14,29877.0,1920,321.0,False,0.10164256718627696,0.7212622088655146
2026-07-14,29950.0,2212,462.0,False,0.16449943265595893,0.830954169797145
2026-07-15,29190.0,446,547.0,True,0.23253792279622326,0.15518441196938065
2026-07-15,29300.0,886,713.0,True,0.24199816726939505,0.3082811412665275
2026-07-15,29400.0,1286,687.0,True,0.23005064554662827,0.4474599860821155
2026-07-15,29480.0,1606,468.0,True,0.17486827248776815,0.558803061934586
2026-07-15,29710.0,2526,317.0,False,0.12054499189998527,0.8789144050104384
2026-07-16,28500.0,367,520.0,False,0.06415843055898895,0.11302740991684632
2026-07-16,28600.0,767,431.0,False,0.11047451936515322,0.23621804742839544
2026-07-16,28750.0,1367,1157.0,True,0.30984245162145085,0.4210040036957191
2026-07-16,28850.0,1767,1254.0,True,0.3289789811623777,0.5441946412072682
2026-07-16,29000.0,2367,616.0,False,0.1865456172920292,0.728980597474592
2026-07-20,29160.0,1836,938.0,True,0.5711620216221589,0.6915254237288135
2026-07-20,29338.0,2548,1136.0,True,0.4288379783778411,0.95969868173258
2026-07-21,29100.0,592,361.0,False,0.17735144436715117,0.3792440743113389
2026-07-21,29175.0,892,494.0,False,0.1636285834584264,0.5714285714285714
2026-07-21,29220.0,1072,1065.0,True,0.3872972577161059,0.686739269698911
2026-07-21,29300.0,1392,802.0,True,0.2717227144583165,0.891736066623959
2026-07-22,28500.0,270,829.0,True,0.20743243034986114,0.07941176470588235
2026-07-22,28631.0,794,690.0,False,0.2780657927586664,0.23352941176470587
2026-07-22,28750.0,1270,1522.0,True,0.33728112488172035,0.3735294117647059
2026-07-22,29100.0,2670,451.0,False,0.1772206520097521,0.7852941176470588
2026-07-23,28290.0,310,963.0,True,0.21926859990501296,0.14804202483285578
2026-07-23,28350.0,550,751.0,True,0.12571326307964456,0.2626552053486151
2026-07-23,28420.0,830,412.0,False,0.128982744023733,0.396370582617001
2026-07-23,28500.0,1150,889.0,True,0.21632262549644488,0.5491881566380133
2026-07-23,28560.0,1390,436.0,False,0.1450599863714268,0.6638013371537727
2026-07-23,28620.0,1630,832.0,True,0.1646527811237378,0.778414517669532
2026-07-27,27623.5,80,338.0,False,0.037471365434898304,0.032025620496397116
2026-07-27,27700.0,386,798.0,True,0.12991801065938557,0.1545236188951161
2026-07-27,27780.0,706,441.0,False,0.09547168938149339,0.28262610088070456
2026-07-27,27860.0,1026,518.0,False,0.12082745216002962,0.41072858286629305
2026-07-27,27950.0,1386,1492.0,True,0.3029764521677426,0.55484387510008
2026-07-27,28015.0,1646,945.0,True,0.3133350301964505,0.6589271417133707
2026-07-28,27300.0,394,462.0,True,0.07998599093427665,0.10084463782953673
2026-07-28,27500.0,1194,516.0,True,0.14348371320580397,0.30560532377783467
2026-07-28,27600.0,1594,628.0,True,0.20100749786286431,0.4079856667519836
2026-07-28,27750.0,2194,667.0,True,0.23468448847453074,0.561556181213207
2026-07-28,27900.0,2794,787.0,True,0.21426840918020604,0.7151266956744305
2026-07-28,28000.0,3194,348.0,False,0.1265699003423183,0.8175070386485794
2026-07-29,27500.0,1192,419.0,False,0.1927613070763904,0.24577319587628865
2026-07-29,27842.5,2562,1918.0,True,0.1380653538195196,0.5282474226804124
2026-07-29,28050.0,3392,1299.0,True,0.242956924338546,0.6993814432989691
2026-07-29,28186.75,3939,1021.0,True,0.426216414765544,0.8121649484536082
2026-07-30,28150.0,281,575.0,True,0.0890866040904094,0.10874613003095976
2026-07-30,28220.0,561,765.0,True,0.11217065922516581,0.21710526315789475
2026-07-30,28293.0,853,593.0,True,0.17371706592251657,0.3301083591331269
2026-07-30,28380.0,1201,814.0,True,0.19669390787518573,0.4647832817337461
2026-07-30,28460.0,1521,954.0,True,0.25216691431401683,0.5886222910216719
2026-07-30,28555.0,1901,768.0,True,0.17616484857270565,0.7356811145510835
2026-08-03,28945.0,453,282.0,False,0.0877439192912832,0.10068904200933541
2026-08-03,29094.25,1050,271.0,False,0.07718697817283329,0.23338519671038008
2026-08-03,29220.0,1553,311.0,False,0.06764783275713408,0.34518781951544786
2026-08-03,29407.0,2301,308.0,False,0.10302740435616561,0.5114469882196043
2026-08-03,29532.0,2801,642.0,True,0.18128679165970207,0.6225827961769282
2026-08-03,29685.0,3413,430.0,False,0.1668754664896971,0.7586130251166926
2026-08-03,29880.0,4193,918.0,True,0.31623160727318467,0.9319848855301178
2026-08-04,29592.0,245,475.0,True,0.08013028848053035,0.11274735388863323
2026-08-04,29772.0,965,842.0,True,0.28474928086361007,0.44408651633686147
