prior_session,gap_index,next_session,approach,clean,both_regions_sized,horizon,measurement_price,touch_bar,horizon_end_bar,bars_in_horizon,dist_to_approach,dist_to_opposite,null_traverse_prob,null_defined,outcome,event_bar,minutes_to_event,traverse_bar,reject_bar,max_lvn_penetration,max_opposite_excursion,max_opposite_points,max_adverse_points,session_key,lower_hvn_price,upper_hvn_price,valley_left_price,valley_right_price,null_reject_prob,is_reject,is_traverse,is_decided,touch_bar_hits_approach_hvn,same_minute_reject,delayed_reject,reject_location,reject_path_lvn_penetration,reject_path_opposite_excursion,reject_path_opposite_points,minutes_to_reject
2026-08-10,2,2026-08-11,lower_region,False,False,H30,29780.5,620,650,31,30.5,49.5,0.38125,True,remain,-1,,-1,-1,0.2247191011235955,0.184375,14.75,17.75,2026-08-10|2,29750.0,29830.0,29785.25,29829.75,0.61875,False,False,False,False,False,False,,,,,
2026-08-10,2,2026-08-11,lower_region,False,False,H60,29780.5,620,680,61,30.5,49.5,0.38125,True,remain,-1,,-1,-1,0.6685393258426966,0.43125,34.5,17.75,2026-08-10|2,29750.0,29830.0,29785.25,29829.75,0.61875,False,False,False,False,False,False,,,,,
2026-08-10,2,2026-08-11,lower_region,False,False,H120,29780.5,620,740,121,30.5,49.5,0.38125,True,traverse,683,63.0,683,-1,1.0,0.846875,67.75,17.75,2026-08-10|2,29750.0,29830.0,29785.25,29829.75,0.61875,False,True,True,False,False,False,,,,,
2026-08-10,2,2026-08-11,lower_region,False,False,session_end,29780.5,620,1379,760,30.5,49.5,0.38125,True,traverse,683,63.0,683,-1,1.0,2.765625,221.25,30.25,2026-08-10|2,29750.0,29830.0,29785.25,29829.75,0.61875,False,True,True,False,False,False,,,,,
2026-09-01,0,2026-09-02,upper_region,False,True,H30,29104.0,441,471,31,56.0,47.25,0.5423728813559322,True,reject,469,28.0,-1,469,1.0,0.2808716707021791,29.0,76.5,2026-09-01|0,29056.75,29160.0,29080.25,29099.75,0.4576271186440678,True,False,True,False,False,True,past_far_edge,1.0,0.28087167070217917,29.0,28.0
2026-09-01,0,2026-09-02,upper_region,False,True,H60,29104.0,441,501,61,56.0,47.25,0.5423728813559322,True,reject,469,28.0,-1,469,1.0,0.2808716707021791,29.0,99.25,2026-09-01|0,29056.75,29160.0,29080.25,29099.75,0.4576271186440678,True,False,True,False,False,True,past_far_edge,1.0,0.28087167070217917,29.0,28.0
2026-09-01,0,2026-09-02,upper_region,False,True,H120,29104.0,441,561,121,56.0,47.25,0.5423728813559322,True,reject,469,28.0,-1,469,1.0,0.2808716707021791,29.0,129.0,2026-09-01|0,29056.75,29160.0,29080.25,29099.75,0.4576271186440678,True,False,True,False,False,True,past_far_edge,1.0,0.28087167070217917,29.0,28.0
2026-09-01,0,2026-09-02,upper_region,False,True,session_end,29104.0,441,1379,939,56.0,47.25,0.5423728813559322,True,reject,469,28.0,-1,469,1.0,0.2808716707021791,29.0,480.25,2026-09-01|0,29056.75,29160.0,29080.25,29099.75,0.4576271186440678,True,False,True,False,False,True,past_far_edge,1.0,0.28087167070217917,29.0,28.0
2026-09-14,1,2026-09-15,lower_region,False,True,H30,28992.25,196,226,31,2.75,132.75,0.0202952029520295,True,reject,196,0.0,-1,196,0.0120481927710843,0.05,6.5,49.25,2026-09-14|1,28995.0,29125.0,28997.25,29121.75,0.9797047970479705,True,False,True,True,True,False,band_only,0.012048192771084338,0.05,6.5,0.0
2026-09-14,1,2026-09-15,lower_region,False,True,H60,28992.25,196,255,60,2.75,132.75,0.0202952029520295,True,reject,196,0.0,-1,196,0.0120481927710843,0.05,6.5,55.5,2026-09-14|1,28995.0,29125.0,28997.25,29121.75,0.9797047970479705,True,False,True,True,True,False,band_only,0.012048192771084338,0.05,6.5,0.0
2026-09-14,1,2026-09-15,lower_region,False,True,H120,28992.25,196,314,119,2.75,132.75,0.0202952029520295,True,reject,196,0.0,-1,196,0.5321285140562249,0.5480769230769231,71.25,55.5,2026-09-14|1,28995.0,29125.0,28997.25,29121.75,0.9797047970479705,True,False,True,True,True,False,band_only,0.012048192771084338,0.05,6.5,0.0
2026-09-14,1,2026-09-15,lower_region,False,True,session_end,28992.25,196,1361,1166,2.75,132.75,0.0202952029520295,True,reject,196,0.0,762,196,1.0,2.0,260.0,228.5,2026-09-14|1,28995.0,29125.0,28997.25,29121.75,0.9797047970479705,True,False,True,True,True,False,band_only,0.012048192771084338,0.05,6.5,0.0
