session_date,primary_class,n_local_maxima,n_major_peaks,n_regions,n_material_gaps,n_clean_gaps,n_weak_gaps,structure,clean_two,largest_region_share,second_region_share,second_peak_height_ratio,second_peak_basin_share,largest_minor_basin_share,median_gap_depth,lower_share,middle_share,upper_share,dominant_third,poc_location,vw_std_norm,poc_concentration_10,poc_price,weak_separation,weak_depth,weak_valley_price,weak_minor_peaks_between,weak_clean,strong_separation,strong_depth,strong_valley_price,strong_minor_peaks_between,strong_clean
2026-04-20,UNCLASSIFIED,7,4,2,1,0,2,two_regions,False,0.72972436644638,0.27027563355362005,0.8060344827586207,0.19065223880348123,0.10900774255302473,0.8185745140388769,0.1582045548157079,0.5602803527922718,0.2815150923920203,middle,0.47928571428571426,0.20574001494538063,0.39649775794474656,26719.5,0.21714285714285714,0.8185745140388769,26791.5,1,False,0.21714285714285714,0.8185745140388769,26791.5,1,False
2026-04-21,UNCLASSIFIED,4,3,3,2,1,0,many_regions,False,0.5213185834673684,0.38250512408097453,0.6765067650676507,0.38047153578032433,0.15242486352496662,0.9641774891774892,0.28820398454954216,0.4218151480267776,0.2899808674236803,middle,0.642375995101041,0.2258989142818777,0.40162366182268877,26990.0,0.2241273729332517,0.9329004329004329,27061.75,1,False,0.39191671769748926,0.9954545454545455,26917.5,0,True
2026-04-22,UNCLASSIFIED,4,4,1,0,0,3,one_region,False,1.0,0.0,0.9276177090653549,0.2240404730460406,0.0,,0.0639128456902156,0.49521240006485256,0.44087475424493183,middle,0.5131856540084389,0.19802526263159662,0.34031705355217406,26925.0,,,,0,False,,,,0,False
2026-04-23,UNCLASSIFIED,6,3,2,1,0,1,two_regions,False,0.59876787844069,0.40123212155930993,0.59772565742715,0.16234516307767438,0.14570213085656866,0.9555256064690028,0.13717682634786774,0.39194613224646185,0.4708770414056704,upper,0.8990435706695006,0.2482979576610069,0.3833607242470629,27415.0,0.35069075451647186,0.9555256064690028,27345.5,1,False,0.35069075451647186,0.9555256064690028,27345.5,1,False
2026-04-27,UNCLASSIFIED,2,2,1,0,0,1,one_region,False,1.0,0.0,0.8421052631578947,0.44304593339767195,0.0,,0.6510941231549824,0.2647208452137288,0.08418503163128886,lower,0.3194029850746269,0.21538510871357675,0.40970589577477645,27170.0,,,,0,False,,,,0,False
2026-04-28,UNCLASSIFIED,2,2,1,0,0,1,one_region,False,1.0,0.0,0.9841082989994114,0.5583832071904383,0.0,,0.19766862121351356,0.7342200810625331,0.06811129772395333,middle,0.58125,0.15140407468159495,0.40248544843457024,27280.0,,,,0,False,,,,0,False
2026-04-29,UNCLASSIFIED,6,5,2,1,1,3,two_regions,True,0.6060698049354384,0.39393019506456156,0.9992229992229992,0.24123807172217462,0.12024430274949527,0.7739938080495357,0.25187148687707883,0.41100379090473355,0.3371247222181876,middle,0.9178454842219804,0.2680845422882214,0.23055672558788073,27585.0,0.2176278563656148,0.7739938080495357,27435.75,0,True,0.2176278563656148,0.7739938080495357,27435.75,0,True
2026-04-30,UNCLASSIFIED,4,2,1,0,0,1,one_region,False,1.0,0.0,0.9193548387096774,0.3181978317613336,0.19355813730043075,,0.18307925120502186,0.13241829071052252,0.6845024580844556,upper,0.7715036112934996,0.25972728942214235,0.4460662641920348,27830.0,,,,0,False,,,,0,False
2026-05-04,UNCLASSIFIED,2,1,1,0,0,0,one_region,False,1.0,0.0,0.24822274881516587,0.30958038029093815,0.30958038029093815,,0.09882058814902062,0.24695670224984037,0.654222709601139,upper,0.7729257641921398,0.20700979940495,0.6087069340932835,28130.0,,,,0,False,,,,0,False
2026-05-05,UNCLASSIFIED,8,5,2,1,0,3,two_regions,False,0.8281296820778518,0.1718703179221482,0.9452332657200812,0.21315637696989614,0.07737974410279708,0.913961038961039,0.24786779181528487,0.5447562339097626,0.20737597427495255,middle,0.5938061041292639,0.220419395701925,0.29830937720510764,28573.75,0.20870736086175942,0.913961038961039,28640.75,1,False,0.20870736086175942,0.913961038961039,28640.75,1,False
2026-05-06,UNCLASSIFIED,5,4,2,1,0,2,two_regions,False,0.7892266459290942,0.21077335407090583,0.9582262210796915,0.24214973329691913,0.12705157699672426,0.975609756097561,0.3536357871251151,0.4349150361287396,0.21144917674614527,middle,0.30044557606619987,0.22137088269254462,0.35843752266243273,28670.0,0.35646085295989816,0.975609756097561,28815.5,1,False,0.35646085295989816,0.975609756097561,28815.5,1,False
2026-05-07,UNCLASSIFIED,5,2,2,1,0,0,two_regions,False,0.6835875092153366,0.3164124907846634,0.768566493955095,0.19256026214197589,0.20120609567272432,0.9516853932584269,0.09070354949180617,0.2906739846073082,0.6186224659008857,upper,0.8796925805498078,0.22285317004427652,0.41154887776625926,29285.0,0.21874076263671297,0.9516853932584269,29247.75,1,False,0.21874076263671297,0.9516853932584269,29247.75,1,False
2026-05-11,UNCLASSIFIED,6,3,2,1,0,1,two_regions,False,0.5266305932209415,0.4733694067790584,0.8527204502814258,0.1921899330911056,0.13899985068153214,0.9217877094972067,0.3205568867810494,0.5109180241611502,0.16852508905780048,middle,0.6038528896672505,0.2219951784401054,0.3863366491513734,29173.0,0.24238178633975482,0.9217877094972067,29078.5,1,False,0.24238178633975482,0.9217877094972067,29078.5,1,False
2026-05-12,UNCLASSIFIED,6,4,2,1,0,2,two_regions,False,0.652518657549365,0.34748134245063494,0.9702970297029703,0.15349461837520828,0.1125667680427744,0.916256157635468,0.24084891626381122,0.4078176873032229,0.35133339643296585,middle,0.3813725490196078,0.2557108414867142,0.26169858257985823,29250.0,0.28431372549019607,0.916256157635468,29400.75,1,False,0.28431372549019607,0.916256157635468,29400.75,1,False
2026-05-13,UNCLASSIFIED,6,3,1,0,0,2,one_region,False,1.0,0.0,0.6904326630103595,0.18992942115370226,0.16598415509057202,,0.13785902519723006,0.4005004530679768,0.46164052173479314,upper,0.7243445692883895,0.22491794502136497,0.3513995228238189,29690.0,,,,0,False,,,,0,False
2026-05-14,UNCLASSIFIED,2,2,1,0,0,1,one_region,False,1.0,0.0,0.6106312292358804,0.30638368681013173,0.0,,0.5247104565728827,0.4056232505976209,0.06966629282949643,lower,0.32634846720993405,0.18296483883158574,0.5069786696357185,29300.0,,,,0,False,,,,0,False
2026-05-18,UNCLASSIFIED,6,6,1,0,0,5,one_region,False,1.0,0.0,0.8142857142857143,0.13068210791118262,0.0,,0.26480336776262486,0.49813169628945536,0.2370649359479198,middle,0.489058039961941,0.22392246379886627,0.3253879669342822,28920.0,,,,0,False,,,,0,False
2026-05-19,UNCLASSIFIED,5,3,2,1,0,1,two_regions,False,0.5708908343214674,0.4291091656785327,0.7131672597864769,0.40929602812187266,0.1264391015128962,0.8705583756345178,0.12019914053367645,0.3599700616427412,0.5198307978235823,upper,0.8733860891295293,0.2317397773941807,0.3587725273523896,29321.5,0.2690545605997501,0.8705583756345178,29163.5,1,False,0.2690545605997501,0.8705583756345178,29163.5,1,False
2026-05-20,UNCLASSIFIED,6,3,2,1,0,1,two_regions,False,0.6508271618645486,0.34917283813545136,0.6770753998476771,0.18773086043725318,0.13688149288506568,0.8485576923076923,0.4435254677694387,0.3191504170194996,0.23732411521106175,lower,0.2653061224489796,0.2259310229272203,0.41723824217125227,29230.0,0.3854875283446712,0.8485576923076923,29339.5,2,False,0.3854875283446712,0.8485576923076923,29339.5,2,False
2026-05-21,UNCLASSIFIED,4,4,1,0,0,3,one_region,False,1.0,0.0,0.9365781710914455,0.3971155837164037,0.0,,0.12359092226777653,0.5127262185778771,0.3636828591543463,middle,0.6837060702875399,0.19899767400184176,0.2987348324843666,29650.0,,,,0,False,,,,0,False
2026-05-25,UNCLASSIFIED,4,3,2,1,1,1,two_regions,True,0.6938551826779249,0.30614481732207505,0.7481857764876633,0.27463341484883347,0.1820642126935211,0.7115384615384616,0.15507213464884212,0.39793702599174585,0.44699083935941203,upper,0.6831220813875917,0.2289697913504707,0.3324462344906282,30000.0,0.2134756504336224,0.7115384615384616,29931.75,0,True,0.2134756504336224,0.7115384615384616,29931.75,0,True
2026-05-26,UNCLASSIFIED,3,1,1,0,0,0,one_region,False,1.0,0.0,0.36282151208106,0.35245205253701156,0.35245205253701156,,0.5655776655301461,0.3428873596615718,0.09153497480828214,lower,0.3439680957128614,0.20656354018185527,0.38266131419328103,30050.0,,,,0,False,,,,0,False
2026-05-27,UNCLASSIFIED,4,1,1,0,0,0,one_region,False,1.0,0.0,0.45708582834331335,0.38280124545356364,0.38280124545356364,,0.1607594264763219,0.38443402702143664,0.4548065465022414,upper,0.94067067927773,0.2718416788361182,0.3501968673291757,30310.0,,,,0,False,,,,0,False
2026-05-28,UNCLASSIFIED,4,2,1,0,0,1,one_region,False,1.0,0.0,0.7466266866566716,0.28402799799457545,0.23714499821956564,,0.16071033130251616,0.6693157640189276,0.1699739046785563,middle,0.5743348982785602,0.18135702275978222,0.4409223535747756,30400.0,,,,0,False,,,,0,False
2026-06-01,UNCLASSIFIED,6,3,1,0,0,2,one_region,False,1.0,0.0,0.9276422764227642,0.374098500803176,0.13316131248523932,,0.13433240751764938,0.3626002994099633,0.5030672930723873,upper,0.6111111111111112,0.2216969066108833,0.2874081910290217,30590.0,,,,0,False,,,,0,False
2026-06-02,UNCLASSIFIED,5,4,1,0,0,3,one_region,False,1.0,0.0,0.9033412887828163,0.23014434622491486,0.13763431860469608,,0.20694883499333638,0.5470171451381333,0.24603401986853032,middle,0.6274658573596358,0.20495288160636146,0.3353651470181109,30685.0,,,,0,False,,,,0,False
2026-06-03,UNCLASSIFIED,8,6,2,1,0,4,two_regions,False,0.5659262293611448,0.43407377063885516,0.9566395663956639,0.182560802769987,0.08129212240089463,0.9110764430577223,0.2840746676553782,0.35161104167538765,0.36431429066923415,upper,0.3294637921503593,0.2578640457777169,0.2804851065356624,30300.0,0.26533996683250416,0.9110764430577223,30362.5,1,False,0.26533996683250416,0.9110764430577223,30362.5,1,False
2026-06-04,UNCLASSIFIED,6,4,3,2,1,1,many_regions,False,0.5537276367745052,0.4023963236673893,0.8338762214983714,0.17752837699177937,0.20288101825789426,0.9987484355444305,0.27685583330338925,0.4293599556029337,0.29378421109367703,middle,0.22474478134999237,0.24539105371656714,0.23004527542550515,29150.0,0.2559804967240591,0.9974968710888611,29533.0,1,False,0.20417492000609477,1.0,28975.5,0,True
2026-06-08,UNCLASSIFIED,6,5,3,2,1,2,many_regions,False,0.4727144070730826,0.34578999846747355,0.8172983479105929,0.17185392184871884,0.11493097008924602,0.9727758906932809,0.24297733942055363,0.4113395605622291,0.34568310001721725,middle,0.9228633137920395,0.260403422585596,0.19791160160366594,29723.25,0.20688059240975007,0.9694244604316546,29307.0,0,True,0.25300833076211043,0.9761273209549072,28678.25,1,False
2026-06-09,UNCLASSIFIED,6,6,1,0,0,5,one_region,False,1.0,0.0,0.8182521268368136,0.028198916974776382,0.0,,0.2418004791078127,0.4812094452683071,0.2769900756238802,middle,0.8335315101070154,0.220538897320016,0.19957591577365175,29110.0,,,,0,False,,,,0,False
2026-06-10,UNCLASSIFIED,5,4,2,1,1,2,two_regions,True,0.6933109717704613,0.30668902822953875,0.910856134157105,0.33085634533526387,0.1274986290002002,1.0,0.14197174434698337,0.5641584382498789,0.2938698174031378,middle,0.2614391865467345,0.22317433384642574,0.15392338069690314,28600.0,0.20297223308564724,1.0,29066.25,0,True,0.20297223308564724,1.0,29066.25,0,True
2026-06-11,UNCLASSIFIED,6,3,2,1,1,1,two_regions,True,0.5383548693609612,0.46164513063903884,0.7827586206896552,0.2739127079444549,0.12179793273427966,0.7474302496328928,0.14255017436223935,0.3883985202120322,0.4690513054257284,upper,0.8113207547169812,0.2269519704861746,0.35927303245597536,29660.0,0.20613207547169812,0.7474302496328928,29555.75,0,True,0.20613207547169812,0.7474302496328928,29555.75,0,True
2026-06-15,UNCLASSIFIED,6,1,1,0,0,0,one_region,False,1.0,0.0,0.4550408719346049,0.10820855757446582,0.19975222464965098,,0.3500959130388448,0.24361911866574307,0.40628496829541216,upper,0.8028965030024726,0.27154697927894367,0.3591144029413332,30525.0,,,,0,False,,,,0,False
2026-06-16,UNCLASSIFIED,6,3,1,0,0,2,one_region,False,1.0,0.0,0.8469945355191257,0.14809607162328906,0.1087262188298086,,0.15564291658297225,0.27759763551321415,0.5667594479038136,upper,0.7264367816091954,0.23872884182348325,0.439094378604838,30090.0,,,,0,False,,,,0,False
2026-06-22,b-like,3,3,1,0,0,2,one_region,False,1.0,0.0,0.8667174409748667,0.32970780730101396,0.0,,0.7503571056271958,0.16048340973186792,0.08915948464093627,lower,0.13589857651245552,0.20563248014740007,0.49855749048422676,29730.0,,,,0,False,,,,0,False
2026-06-23,UNCLASSIFIED,8,4,2,1,0,2,two_regions,False,0.690959804930201,0.30904019506979896,0.7861936720997124,0.22121846951437116,0.10899659404308439,0.9247706422018349,0.3018296006175817,0.6198318971374134,0.07833850224500492,middle,0.5993840985442329,0.20129257041737791,0.426634553216397,29800.0,0.22732362821948487,0.9247706422018349,29575.5,1,False,0.22732362821948487,0.9247706422018349,29575.5,1,False
2026-06-24,UNCLASSIFIED,6,2,1,0,0,1,one_region,False,1.0,0.0,0.6819852941176471,0.1753724947565578,0.20351411911729417,,0.20201821881904905,0.5537199612312506,0.24426181994970037,middle,0.41761363636363635,0.21773285925858654,0.4770550709461881,29700.0,,,,0,False,,,,0,False
2026-06-25,UNCLASSIFIED,6,3,2,1,0,1,two_regions,False,0.6645463506546752,0.3354536493453248,0.8580470162748643,0.19703411638476234,0.19202351771243142,0.8735511064278187,0.3346301804827412,0.5707319626298665,0.09463785688739237,middle,0.4636394673950154,0.18722016541704975,0.37409736821445083,29500.0,0.27313076135199726,0.8735511064278187,29405.25,1,False,0.27313076135199726,0.8735511064278187,29405.25,1,False
2026-06-29,B-like,6,2,2,1,1,0,two_regions,True,0.6191348630794997,0.3808651369205002,0.7361268403171007,0.22587631670676653,0.132690885286041,0.9815384615384616,0.24674170867942494,0.2567652584953623,0.49649303282521273,upper,0.887593984962406,0.2885205177517974,0.374221028200267,30525.0,0.2631578947368421,0.9815384615384616,30448.25,0,True,0.2631578947368421,0.9815384615384616,30448.25,0,True
2026-06-30,UNCLASSIFIED,5,2,1,0,0,1,one_region,False,1.0,0.0,0.8387096774193549,0.2776547691106506,0.23616546823583226,,0.33182371138289124,0.5364507650963838,0.13172552352072495,middle,0.44291609353507566,0.20411871091575834,0.41536225997701065,30250.0,,,,0,False,,,,0,False
2026-07-01,UNCLASSIFIED,7,4,3,2,0,1,many_regions,False,0.4509309585307494,0.34760327697402826,0.6339869281045751,0.17659055255359946,0.1686500705151568,0.973594674556213,0.3936377897856022,0.25907743990365567,0.34728477031074206,lower,0.13262733232476046,0.2934871180331987,0.30990856798770344,29460.0,0.20171457387796268,0.9644970414201184,29857.75,1,False,0.3429147755925366,0.9826923076923076,29589.25,1,False
2026-07-06,UNCLASSIFIED,3,3,2,1,1,1,two_regions,True,0.5023043004290646,0.4976956995709354,0.9153380978559648,0.4403851798018197,0.0,0.9747747747747748,0.47395389302735114,0.44873586672443433,0.07731024024821456,lower,0.4320785597381342,0.20840651798036058,0.31281882852790316,29540.0,0.24877250409165302,0.9747747747747748,29485.5,0,True,0.24877250409165302,0.9747747747747748,29485.5,0,True
2026-07-07,UNCLASSIFIED,4,2,1,0,0,1,one_region,False,1.0,0.0,0.6725738396624472,0.26755118372059883,0.17204782384688183,,0.1698627183735215,0.4124697172882768,0.41766756433820174,upper,0.7553929121725732,0.21395266519069323,0.38435749494831384,29400.0,,,,0,False,,,,0,False
2026-07-08,B-like,6,2,2,1,0,0,two_regions,False,0.5786563135385262,0.42134368646147374,0.512267657992565,0.1610394902895604,0.15942035336184535,0.8693759071117562,0.13116323704690458,0.30185839234382666,0.5669783706092687,upper,0.8437761069340016,0.2535900046017359,0.41769131669354276,29900.0,0.3341687552213868,0.8693759071117562,29784.5,1,False,0.3341687552213868,0.8693759071117562,29784.5,1,False
2026-07-09,UNCLASSIFIED,5,4,2,1,0,2,two_regions,False,0.7185878828498987,0.2814121171501012,0.9087171052631579,0.21910427255835918,0.10969882434878846,0.9896907216494846,0.07513052853023325,0.5340352099070499,0.3908342615627169,middle,0.931098696461825,0.21510852464856606,0.2642841979978867,30050.0,0.297951582867784,0.9896907216494846,29995.5,1,False,0.297951582867784,0.9896907216494846,29995.5,1,False
2026-07-13,UNCLASSIFIED,5,3,2,1,0,1,two_regions,False,0.7545845508224012,0.24541544917759878,0.8113718411552346,0.24223335905595103,0.1589419333581889,0.9032258064516129,0.12515932126971466,0.22493778883753998,0.6499028898927454,upper,0.7788111605337646,0.22719476197640426,0.516278948783089,29785.0,0.2992317023857663,0.9032258064516129,29636.75,1,False,0.2992317023857663,0.9032258064516129,29636.75,1,False
2026-07-14,UNCLASSIFIED,6,2,1,0,0,1,one_region,False,1.0,0.0,0.9854227405247813,0.2889975708371005,0.16449943265595893,,0.30090876177415865,0.4356474093311408,0.2634438288947005,middle,0.4552967693463561,0.23495452204327777,0.29344328278813697,29700.0,,,,0,False,,,,0,False
2026-07-15,UNCLASSIFIED,5,4,1,0,0,3,one_region,False,1.0,0.0,0.9635343618513323,0.23005064554662827,0.12054499189998527,,0.40595801083274696,0.46159856654284825,0.13244342262440478,middle,0.3082811412665275,0.2179841327014754,0.32148876634321155,29300.0,,,,0,False,,,,0,False
2026-07-16,UNCLASSIFIED,5,2,1,0,0,1,one_region,False,1.0,0.0,0.9226475279106858,0.30984245162145085,0.1865456172920292,,0.17937830514718356,0.6726787425212588,0.14794295233155766,middle,0.5441946412072682,0.17808154615517408,0.42569568652542084,28850.0,,,,0,False,,,,0,False
2026-07-20,UNCLASSIFIED,2,2,2,1,1,0,two_regions,True,0.5708932129190818,0.4291067870809182,0.8257042253521126,0.5711620216221589,0.0,0.9680170575692963,0.07703289405322863,0.1934044735189544,0.7295626324278169,upper,0.95969868173258,0.2152471188270517,0.4111982543246577,29338.0,0.26817325800376646,0.9680170575692963,29248.5,0,True,0.26817325800376646,0.9680170575692963,29248.5,0,True
2026-07-21,B-like,4,2,2,1,1,0,two_regions,True,0.7652926262219456,0.2347073737780544,0.7530516431924883,0.2717227144583165,0.17735144436715117,0.8054862842892768,0.08863224471863215,0.32383160033683595,0.5875361549445319,upper,0.686739269698911,0.20142505183460221,0.4407287738439571,29220.0,0.20499679692504805,0.8054862842892768,29273.25,0,True,0.20499679692504805,0.8054862842892768,29273.25,0,True
2026-07-22,B-like,4,2,2,1,0,0,two_regions,False,0.5363037575167287,0.46369624248327135,0.5446780551905388,0.20743243034986114,0.2780657927586664,0.8854041013268998,0.5666958448787615,0.2833933849705495,0.14991077015068902,lower,0.3735294117647059,0.22827998761981305,0.33932000382193483,28750.0,0.29411764705882354,0.8854041013268998,28674.75,1,False,0.29411764705882354,0.8854041013268998,28674.75,1,False
2026-07-23,UNCLASSIFIED,6,4,3,2,0,1,many_regions,False,0.4353193422492652,0.42318440560836434,0.9231568016614745,0.21632262549644488,0.1450599863714268,0.8582546988630544,0.34827199328207703,0.42783911400507973,0.2238888927128432,middle,0.14804202483285578,0.247735697878502,0.2421119470275256,28290.0,0.28653295128939826,0.8535286284953396,28438.25,1,False,0.22922636103151864,0.8629807692307692,28605.25,1,False
2026-07-27,UNCLASSIFIED,6,3,2,1,0,1,two_regions,False,0.7908245983447871,0.20917540165521284,0.6333780160857909,0.3133350301964505,0.12082745216002962,0.87468671679198,0.25040300499032014,0.6139759816738783,0.1356210133358015,middle,0.55484387510008,0.20306689414001383,0.4779045283106185,27950.0,0.400320256204964,0.87468671679198,27774.75,2,False,0.400320256204964,0.87468671679198,27774.75,2,False
2026-07-28,UNCLASSIFIED,6,5,2,1,1,3,two_regions,True,0.9205801460407443,0.07941985395925572,0.8475222363405337,0.23468448847453074,0.1265699003423183,0.9978354978354979,0.18519206604847688,0.518419536370221,0.29638839758130214,middle,0.7151266956744305,0.2114703035969384,0.29736375995290143,27900.0,0.20476068594829794,0.9978354978354979,27393.5,0,True,0.20476068594829794,0.9978354978354979,27393.5,0,True
2026-07-29,UNCLASSIFIED,4,3,1,0,0,2,one_region,False,1.0,0.0,0.6772679874869656,0.242956924338546,0.1927613070763904,,0.16720720053759155,0.17771130650690783,0.6550814929555007,upper,0.5282474226804124,0.22180848390888763,0.12081287941776102,27842.5,,,,0,False,,,,0,False
2026-07-30,UNCLASSIFIED,6,6,1,0,0,5,one_region,False,1.0,0.0,0.8532494758909853,0.19669390787518573,0.0,,0.29357083318232885,0.5343625798813709,0.17206658693630028,middle,0.5886222910216719,0.21063385502327933,0.3393855929643992,28460.0,,,,0,False,,,,0,False
2026-08-03,B-like,7,2,2,1,0,0,two_regions,False,0.6662987155914717,0.3337012844085283,0.6993464052287581,0.18128679165970207,0.1668754664896971,0.9968847352024922,0.17932236320577513,0.32652044610895875,0.49415719068526615,upper,0.9319848855301178,0.2738107037052136,0.32915844017429957,29880.0,0.3094020893531896,0.9968847352024922,29756.25,1,False,0.3094020893531896,0.9968847352024922,29756.25,1,False
2026-08-04,UNCLASSIFIED,5,5,2,1,1,3,two_regions,True,0.9318894343511971,0.06811056564880287,0.9073275862068966,0.28474928086361007,0.0,1.0,0.10203117873726474,0.5650059793362757,0.33296284192645953,middle,0.5692590888173032,0.21079953115458758,0.3566090519609709,29840.0,0.33133916244822825,1.0,29651.5,0,True,0.33133916244822825,1.0,29651.5,0,True
2026-08-05,UNCLASSIFIED,4,1,1,0,0,0,one_region,False,1.0,0.0,0.37021531100478466,0.09567692347089962,0.20936758040146772,,0.07116046636692555,0.5089721123699913,0.4198674212630832,middle,0.6264044943820225,0.17696111531446612,0.5230549448137349,29520.0,,,,0,False,,,,0,False
2026-08-06,UNCLASSIFIED,5,4,2,1,0,2,two_regions,False,0.8648133636589515,0.13518663634104852,0.8761279737489746,0.27973089199365453,0.1307123334798647,0.9047013977128335,0.12698916305116492,0.35378719825691407,0.519223638691921,upper,0.7157513578756789,0.21623544593144436,0.40356071176009634,29750.0,0.38624019312009655,0.9047013977128335,29600.75,1,False,0.38624019312009655,0.9047013977128335,29600.75,1,False
2026-08-10,UNCLASSIFIED,6,4,3,2,1,1,many_regions,False,0.48424378349361746,0.4117565440500778,0.8631178707224335,0.2589505863941988,0.11332329472563667,0.8660969478075284,0.329661356212867,0.4474315115231692,0.22290713226396383,middle,0.267515923566879,0.22247313029414625,0.30341464302286436,29628.0,0.22646850672328378,0.8369704749679076,29695.25,0,True,0.22646850672328378,0.8952234206471494,29809.25,1,False
2026-08-11,UNCLASSIFIED,3,2,1,0,0,1,one_region,False,1.0,0.0,0.6852348993288591,0.4962539984006397,0.04801329468212715,,0.08262445021991204,0.37081667333066776,0.5465588764494203,upper,0.7488402915838304,0.1782288970299237,0.5520566773290684,29907.0,,,,0,False,,,,0,False
