session,T_offset,horizon,universe,split,n,win,E
LONDON,90,60,HIGH_loc,Y2025,61,0.47540983606557374,-2.1721311475409837
LONDON,90,60,HIGH_loc,Y2026,27,0.4444444444444444,-6.222222222222222
LONDON,90,60,LOW_loc,IS,783,0.47509578544061304,-0.1235632183908046
LONDON,90,60,LOW_loc,Validation,169,0.4556213017751479,-0.3431952662721893
LONDON,90,60,LOW_loc,OOS,199,0.4824120603015075,-2.079145728643216
LONDON,90,60,LOW_loc,Y2025,116,0.4482758620689655,-3.398706896551724
LONDON,90,60,LOW_loc,Y2026,83,0.5301204819277109,-0.23493975903614459
LONDON,90,60,HIGH_long,IS,804,0.5410447761194029,0.6110074626865671
LONDON,90,60,HIGH_long,Validation,323,0.5015479876160991,-1.4326625386996905
LONDON,90,60,HIGH_long,OOS,88,0.5227272727272727,3.0113636363636362
LONDON,90,60,HIGH_long,Y2025,61,0.5409836065573771,5.565573770491803
LONDON,90,60,HIGH_long,Y2026,27,0.48148148148148145,-2.759259259259259
LONDON,90,90,ALL_loc,IS,2373,0.48166877370417194,0.48430257058575643
LONDON,90,90,ALL_loc,Validation,760,0.5052631578947369,0.002631578947368421
LONDON,90,90,ALL_loc,OOS,408,0.5024509803921569,-0.08272058823529412
LONDON,90,90,ALL_loc,Y2025,253,0.4624505928853755,-2.66699604743083
LONDON,90,90,ALL_loc,Y2026,155,0.567741935483871,4.135483870967742
LONDON,90,90,HIGH_loc,IS,804,0.47139303482587064,0.6396144278606966
LONDON,90,90,HIGH_loc,Validation,323,0.5139318885448917,1.0503095975232197
LONDON,90,90,HIGH_loc,OOS,88,0.5113636363636364,1.0085227272727273
LONDON,90,90,HIGH_loc,Y2025,61,0.5409836065573771,3.9918032786885247
LONDON,90,90,HIGH_loc,Y2026,27,0.4444444444444444,-5.731481481481482
LONDON,90,90,LOW_loc,IS,783,0.47509578544061304,0.0031928480204342275
LONDON,90,90,LOW_loc,Validation,169,0.44970414201183434,-0.30029585798816566
LONDON,90,90,LOW_loc,OOS,199,0.4824120603015075,-1.3831658291457287
LONDON,90,90,LOW_loc,Y2025,116,0.4224137931034483,-4.635775862068965
LONDON,90,90,LOW_loc,Y2026,83,0.5662650602409639,3.1626506024096384
LONDON,90,90,HIGH_long,IS,804,0.5174129353233831,0.6141169154228856
LONDON,90,90,HIGH_long,Validation,323,0.5015479876160991,-0.6617647058823529
LONDON,90,90,HIGH_long,OOS,88,0.5227272727272727,2.565340909090909
LONDON,90,90,HIGH_long,Y2025,61,0.5737704918032787,7.844262295081967
LONDON,90,90,HIGH_long,Y2026,27,0.4074074074074074,-9.36111111111111
LONDON,90,120,ALL_loc,IS,2373,0.48209018120522545,0.05404551201011378
LONDON,90,120,ALL_loc,Validation,760,0.5131578947368421,1.0085526315789475
LONDON,90,120,ALL_loc,OOS,408,0.4877450980392157,-0.15747549019607843
LONDON,90,120,ALL_loc,Y2025,253,0.45849802371541504,-0.5592885375494071
LONDON,90,120,ALL_loc,Y2026,155,0.535483870967742,0.49838709677419357
LONDON,90,120,HIGH_loc,IS,804,0.47139303482587064,0.3168532338308458
LONDON,90,120,HIGH_loc,Validation,323,0.5232198142414861,1.9140866873065014
LONDON,90,120,HIGH_loc,OOS,88,0.5340909090909091,1.4090909090909092
LONDON,90,120,HIGH_loc,Y2025,61,0.5573770491803278,10.389344262295081
LONDON,90,120,HIGH_loc,Y2026,27,0.48148148148148145,-18.87962962962963
LONDON,90,120,LOW_loc,IS,783,0.4840357598978289,-0.8908045977011494
LONDON,90,120,LOW_loc,Validation,169,0.4911242603550296,1.772189349112426
LONDON,90,120,LOW_loc,OOS,199,0.5025125628140703,1.3618090452261307
LONDON,90,120,LOW_loc,Y2025,116,0.4396551724137931,-2.5560344827586206
LONDON,90,120,LOW_loc,Y2026,83,0.5903614457831325,6.837349397590361
LONDON,90,120,HIGH_long,IS,804,0.527363184079602,0.7049129353233831
LONDON,90,120,HIGH_long,Validation,323,0.4984520123839009,-2.1571207430340555
LONDON,90,120,HIGH_long,OOS,88,0.6363636363636364,2.147727272727273
LONDON,90,120,HIGH_long,Y2025,61,0.6885245901639344,11.700819672131148
LONDON,90,120,HIGH_long,Y2026,27,0.5185185185185185,-19.435185185185187
LONDON,120,15,ALL_loc,IS,2365,0.46596194503171245,0.007399577167019027
LONDON,120,15,ALL_loc,Validation,769,0.48244473342002603,-0.29843953185955785
LONDON,120,15,ALL_loc,OOS,409,0.5012224938875306,0.10024449877750612
LONDON,120,15,ALL_loc,Y2025,254,0.4645669291338583,-0.5580708661417323
LONDON,120,15,ALL_loc,Y2026,155,0.5612903225806452,1.179032258064516
LONDON,120,15,HIGH_loc,IS,804,0.48258706467661694,-0.0021766169154228856
LONDON,120,15,HIGH_loc,Validation,344,0.5,0.02180232558139535
LONDON,120,15,HIGH_loc,OOS,89,0.47191011235955055,0.40168539325842695
LONDON,120,15,HIGH_loc,Y2025,61,0.4918032786885246,-0.7049180327868853
LONDON,120,15,HIGH_loc,Y2026,28,0.42857142857142855,2.8125
LONDON,120,15,LOW_loc,IS,783,0.4623243933588761,0.17049808429118773
LONDON,120,15,LOW_loc,Validation,160,0.4875,-0.1296875
LONDON,120,15,LOW_loc,OOS,190,0.4789473684210526,-1.0302631578947368
LONDON,120,15,LOW_loc,Y2025,111,0.42342342342342343,-0.013513513513513514
LONDON,120,15,LOW_loc,Y2026,79,0.5569620253164557,-2.4588607594936707
LONDON,120,15,HIGH_long,IS,804,0.5,0.576181592039801
LONDON,120,15,HIGH_long,Validation,344,0.48546511627906974,-0.23837209302325582
LONDON,120,15,HIGH_long,OOS,89,0.5617977528089888,-0.32303370786516855
LONDON,120,15,HIGH_long,Y2025,61,0.6065573770491803,0.05737704918032787
LONDON,120,15,HIGH_long,Y2026,28,0.4642857142857143,-1.1517857142857142
LONDON,120,30,ALL_loc,IS,2364,0.46658206429780036,-0.010786802030456852
LONDON,120,30,ALL_loc,Validation,769,0.49544863459037713,-0.2269180754226268
LONDON,120,30,ALL_loc,OOS,409,0.46454767726161367,-1.1638141809290954
LONDON,120,30,ALL_loc,Y2025,254,0.46062992125984253,-1.7578740157480315
LONDON,120,30,ALL_loc,Y2026,155,0.47096774193548385,-0.19032258064516128
LONDON,120,30,HIGH_loc,IS,804,0.48258706467661694,0.14148009950248755
LONDON,120,30,HIGH_loc,Validation,344,0.502906976744186,0.45566860465116277
LONDON,120,30,HIGH_loc,OOS,89,0.43820224719101125,-1.202247191011236
LONDON,120,30,HIGH_loc,Y2025,61,0.45901639344262296,-1.1270491803278688
LONDON,120,30,HIGH_loc,Y2026,28,0.39285714285714285,-1.3660714285714286
LONDON,120,30,LOW_loc,IS,782,0.44501278772378516,-0.22058823529411764
LONDON,120,30,LOW_loc,Validation,160,0.5,-1.775
LONDON,120,30,LOW_loc,OOS,190,0.4473684210526316,-2.098684210526316
LONDON,120,30,LOW_loc,Y2025,111,0.44144144144144143,-2.184684684684685
LONDON,120,30,LOW_loc,Y2026,79,0.45569620253164556,-1.9778481012658229
LONDON,120,30,HIGH_long,IS,804,0.5049751243781094,0.4679726368159204
LONDON,120,30,HIGH_long,Validation,344,0.48255813953488375,-0.28415697674418605
LONDON,120,30,HIGH_long,OOS,89,0.550561797752809,3.297752808988764
LONDON,120,30,HIGH_long,Y2025,61,0.5737704918032787,2.8237704918032787
LONDON,120,30,HIGH_long,Y2026,28,0.5,4.330357142857143
LONDON,120,60,ALL_loc,IS,2364,0.47419627749576987,0.0656725888324873
LONDON,120,60,ALL_loc,Validation,769,0.47334200260078024,0.06501950585175553
LONDON,120,60,ALL_loc,OOS,409,0.5061124694376528,-0.33985330073349634
LONDON,120,60,ALL_loc,Y2025,254,0.5,-1.9517716535433072
LONDON,120,60,ALL_loc,Y2026,155,0.5161290322580645,2.3016129032258066
LONDON,120,60,HIGH_loc,IS,804,0.47512437810945274,0.5830223880597015
LONDON,120,60,HIGH_loc,Validation,344,0.4680232558139535,0.24055232558139536
LONDON,120,60,HIGH_loc,OOS,89,0.5280898876404494,0.7696629213483146
LONDON,120,60,HIGH_loc,Y2025,61,0.5409836065573771,0.7049180327868853
LONDON,120,60,HIGH_loc,Y2026,28,0.5,0.9107142857142857
LONDON,120,60,LOW_loc,IS,782,0.4629156010230179,-0.18925831202046037
LONDON,120,60,LOW_loc,Validation,160,0.5125,0.828125
LONDON,120,60,LOW_loc,OOS,190,0.4631578947368421,0.14210526315789473
LONDON,120,60,LOW_loc,Y2025,111,0.45045045045045046,-1.490990990990991
LONDON,120,60,LOW_loc,Y2026,79,0.4810126582278481,2.4367088607594938
LONDON,120,60,HIGH_long,IS,804,0.48383084577114427,0.5009328358208955
LONDON,120,60,HIGH_long,Validation,344,0.5116279069767442,0.7667151162790697
LONDON,120,60,HIGH_long,OOS,89,0.5730337078651685,5.106741573033708
LONDON,120,60,HIGH_long,Y2025,61,0.5901639344262295,6.483606557377049
LONDON,120,60,HIGH_long,Y2026,28,0.5357142857142857,2.107142857142857
LONDON,120,90,ALL_loc,IS,2364,0.4796954314720812,-0.399746192893401
LONDON,120,90,ALL_loc,Validation,769,0.5084525357607282,0.8442782834850455
LONDON,120,90,ALL_loc,OOS,409,0.5036674816625917,-0.22493887530562348
LONDON,120,90,ALL_loc,Y2025,254,0.5118110236220472,0.8031496062992126
LONDON,120,90,ALL_loc,Y2026,155,0.49032258064516127,-1.9096774193548387
LONDON,120,90,HIGH_loc,IS,804,0.5,0.4039179104477612
LONDON,120,90,HIGH_loc,Validation,344,0.49709302325581395,0.7659883720930233
LONDON,120,90,HIGH_loc,OOS,89,0.5280898876404494,0.40168539325842695
LONDON,120,90,HIGH_loc,Y2025,61,0.5409836065573771,6.233606557377049
LONDON,120,90,HIGH_loc,Y2026,28,0.5,-12.303571428571429
LONDON,120,90,LOW_loc,IS,782,0.4514066496163683,-1.198849104859335
LONDON,120,90,LOW_loc,Validation,160,0.525,1.3390625
LONDON,120,90,LOW_loc,OOS,190,0.49473684210526314,1.8447368421052632
LONDON,120,90,LOW_loc,Y2025,111,0.45045045045045046,0.2545045045045045
LONDON,120,90,LOW_loc,Y2026,79,0.5569620253164557,4.079113924050633
LONDON,120,90,HIGH_long,IS,804,0.5261194029850746,0.4269278606965174
LONDON,120,90,HIGH_long,Validation,344,0.5232558139534884,0.08430232558139535
LONDON,120,90,HIGH_long,OOS,89,0.5955056179775281,8.053370786516854
LONDON,120,90,HIGH_long,Y2025,61,0.5901639344262295,9.774590163934427
LONDON,120,90,HIGH_long,Y2026,28,0.6071428571428571,4.303571428571429
LONDON,120,120,ALL_loc,IS,2364,0.4547377326565144,-1.1253172588832487
LONDON,120,120,ALL_loc,Validation,769,0.48634590377113135,-1.3394018205461637
LONDON,120,120,ALL_loc,OOS,409,0.48166259168704156,0.14731051344743276
LONDON,120,120,ALL_loc,Y2025,254,0.4566929133858268,0.42913385826771655
LONDON,120,120,ALL_loc,Y2026,155,0.5225806451612903,-0.31451612903225806
LONDON,120,120,HIGH_loc,IS,804,0.48756218905472637,-0.043532338308457715
LONDON,120,120,HIGH_loc,Validation,344,0.4680232558139535,-0.75
LONDON,120,120,HIGH_loc,OOS,89,0.5280898876404494,4.070224719101123
LONDON,120,120,HIGH_loc,Y2025,61,0.5245901639344263,6.430327868852459
LONDON,120,120,HIGH_loc,Y2026,28,0.5357142857142857,-1.0714285714285714
LONDON,120,120,LOW_loc,IS,782,0.3989769820971867,-2.3558184143222505
LONDON,120,120,LOW_loc,Validation,160,0.53125,-0.634375
LONDON,120,120,LOW_loc,OOS,190,0.4631578947368421,1.0763157894736841
LONDON,120,120,LOW_loc,Y2025,111,0.38738738738738737,-1.3806306306306306
LONDON,120,120,LOW_loc,Y2026,79,0.569620253164557,4.5284810126582276
LONDON,120,120,HIGH_long,IS,804,0.5236318407960199,1.0024875621890548
LONDON,120,120,HIGH_long,Validation,344,0.5406976744186046,1.497093023255814
LONDON,120,120,HIGH_long,OOS,89,0.5955056179775281,5.901685393258427
LONDON,120,120,HIGH_long,Y2025,61,0.6065573770491803,8.471311475409836
LONDON,120,120,HIGH_long,Y2026,28,0.5714285714285714,0.30357142857142855
NY_PM,15,15,ALL_loc,IS,2376,0.4898989898989899,-0.4375
NY_PM,15,15,ALL_loc,Validation,770,0.525974025974026,-0.09512987012987013
NY_PM,15,15,ALL_loc,OOS,408,0.4803921568627451,-1.056985294117647
NY_PM,15,15,ALL_loc,Y2025,254,0.4921259842519685,0.2992125984251969
NY_PM,15,15,ALL_loc,Y2026,154,0.461038961038961,-3.293831168831169
NY_PM,15,15,HIGH_loc,IS,813,0.4821648216482165,-0.7066420664206642
NY_PM,15,15,HIGH_loc,Validation,293,0.5290102389078498,-0.24658703071672355
NY_PM,15,15,HIGH_loc,OOS,131,0.4580152671755725,-6.311068702290076
NY_PM,15,15,HIGH_loc,Y2025,87,0.45977011494252873,-3.9913793103448274
NY_PM,15,15,HIGH_loc,Y2026,44,0.45454545454545453,-10.897727272727273
NY_PM,15,15,LOW_loc,IS,781,0.4852752880921895,-0.5825864276568502
NY_PM,15,15,LOW_loc,Validation,240,0.5541666666666667,1.1
NY_PM,15,15,LOW_loc,OOS,126,0.4523809523809524,-2.5952380952380953
NY_PM,15,15,LOW_loc,Y2025,71,0.4647887323943662,-3.6056338028169015
NY_PM,15,15,LOW_loc,Y2026,55,0.43636363636363634,-1.290909090909091
NY_PM,15,15,HIGH_long,IS,813,0.5104551045510455,-0.34932349323493234
NY_PM,15,15,HIGH_long,Validation,293,0.5494880546075085,0.9291808873720137
NY_PM,15,15,HIGH_long,OOS,131,0.5343511450381679,0.5858778625954199
NY_PM,15,15,HIGH_long,Y2025,87,0.5862068965517241,1.6350574712643677
NY_PM,15,15,HIGH_long,Y2026,44,0.4318181818181818,-1.4886363636363635
NY_PM,15,30,ALL_loc,IS,2376,0.4970538720538721,0.029671717171717172
NY_PM,15,30,ALL_loc,Validation,770,0.5051948051948052,0.3064935064935065
NY_PM,15,30,ALL_loc,OOS,408,0.47549019607843135,-0.1409313725490196
NY_PM,15,30,ALL_loc,Y2025,254,0.46062992125984253,-0.5964566929133859
NY_PM,15,30,ALL_loc,Y2026,154,0.5,0.6103896103896104
NY_PM,15,30,HIGH_loc,IS,813,0.4858548585485855,-0.3948339483394834
NY_PM,15,30,HIGH_loc,Validation,293,0.46757679180887374,-1.7585324232081911
NY_PM,15,30,HIGH_loc,OOS,131,0.4961832061068702,-4.654580152671755
NY_PM,15,30,HIGH_loc,Y2025,87,0.47126436781609193,-6.022988505747127
NY_PM,15,30,HIGH_loc,Y2026,44,0.5454545454545454,-1.9488636363636365
NY_PM,15,30,LOW_loc,IS,781,0.5032010243277849,-0.0038412291933418692
NY_PM,15,30,LOW_loc,Validation,240,0.5333333333333333,2.4520833333333334
NY_PM,15,30,LOW_loc,OOS,126,0.4603174603174603,-0.7638888888888888
NY_PM,15,30,LOW_loc,Y2025,71,0.4647887323943662,0.09507042253521127
NY_PM,15,30,LOW_loc,Y2026,55,0.45454545454545453,-1.8727272727272728
NY_PM,15,30,HIGH_long,IS,813,0.5338253382533825,-0.43665436654366546
NY_PM,15,30,HIGH_long,Validation,293,0.4948805460750853,0.40017064846416384
NY_PM,15,30,HIGH_long,OOS,131,0.4961832061068702,0.10114503816793893
NY_PM,15,30,HIGH_long,Y2025,87,0.5057471264367817,-1.5
NY_PM,15,30,HIGH_long,Y2026,44,0.4772727272727273,3.2670454545454546
NY_PM,15,60,ALL_loc,IS,2310,0.4961038961038961,-0.1366883116883117
NY_PM,15,60,ALL_loc,Validation,743,0.5329744279946165,1.1810228802153433
NY_PM,15,60,ALL_loc,OOS,393,0.5038167938931297,-0.6755725190839694
NY_PM,15,60,ALL_loc,Y2025,244,0.4959016393442623,-2.2182377049180326
NY_PM,15,60,ALL_loc,Y2026,149,0.5167785234899329,1.8506711409395973
NY_PM,15,60,HIGH_loc,IS,784,0.4987244897959184,-0.028698979591836735
NY_PM,15,60,HIGH_loc,Validation,283,0.49469964664310956,-3.318904593639576
NY_PM,15,60,HIGH_loc,OOS,127,0.4409448818897638,-10.525590551181102
NY_PM,15,60,HIGH_loc,Y2025,85,0.4235294117647059,-11.708823529411765
NY_PM,15,60,HIGH_loc,Y2026,42,0.47619047619047616,-8.130952380952381
NY_PM,15,60,LOW_loc,IS,764,0.47513089005235604,-0.21269633507853403
NY_PM,15,60,LOW_loc,Validation,231,0.6147186147186147,7.33008658008658
NY_PM,15,60,LOW_loc,OOS,123,0.5040650406504065,5.400406504065041
NY_PM,15,60,LOW_loc,Y2025,68,0.5147058823529411,3.4779411764705883
NY_PM,15,60,LOW_loc,Y2026,55,0.4909090909090909,7.777272727272727
NY_PM,15,60,HIGH_long,IS,784,0.5204081632653061,-0.13520408163265307
NY_PM,15,60,HIGH_long,Validation,283,0.5265017667844523,2.1174911660777385
NY_PM,15,60,HIGH_long,OOS,127,0.5118110236220472,1.281496062992126
NY_PM,15,60,HIGH_long,Y2025,85,0.5411764705882353,5.144117647058824
NY_PM,15,60,HIGH_long,Y2026,42,0.4523809523809524,-6.535714285714286
NY_PM,15,90,ALL_loc,IS,2309,0.5058466868774362,0.19283239497618015
NY_PM,15,90,ALL_loc,Validation,743,0.5491251682368775,3.446164199192463
NY_PM,15,90,ALL_loc,OOS,393,0.5267175572519084,-3.3078880407124682
NY_PM,15,90,ALL_loc,Y2025,244,0.5040983606557377,-10.461065573770492
NY_PM,15,90,ALL_loc,Y2026,149,0.5637583892617449,8.406040268456376
NY_PM,15,90,HIGH_loc,IS,784,0.48596938775510207,0.578125
NY_PM,15,90,HIGH_loc,Validation,283,0.519434628975265,-3.174911660777385
NY_PM,15,90,HIGH_loc,OOS,127,0.5196850393700787,-10.913385826771654
NY_PM,15,90,HIGH_loc,Y2025,85,0.5058823529411764,-19.038235294117648
NY_PM,15,90,HIGH_loc,Y2026,42,0.5476190476190477,5.529761904761905
NY_PM,15,90,LOW_loc,IS,763,0.5163826998689384,0.350262123197903
NY_PM,15,90,LOW_loc,Validation,231,0.6060606060606061,11.927489177489177
NY_PM,15,90,LOW_loc,OOS,123,0.5528455284552846,4.560975609756097
NY_PM,15,90,LOW_loc,Y2025,68,0.5441176470588235,-7.011029411764706
NY_PM,15,90,LOW_loc,Y2026,55,0.5636363636363636,18.868181818181817
NY_PM,15,90,HIGH_long,IS,784,0.5280612244897959,-1.0966198979591837
NY_PM,15,90,HIGH_long,Validation,283,0.5300353356890459,1.96113074204947
NY_PM,15,90,HIGH_long,OOS,127,0.5590551181102362,14.968503937007874
NY_PM,15,90,HIGH_long,Y2025,85,0.6,20.55
NY_PM,15,90,HIGH_long,Y2026,42,0.47619047619047616,3.6726190476190474
NY_PM,15,120,ALL_loc,IS,2309,0.5101775660459074,-0.020679948029449977
NY_PM,15,120,ALL_loc,Validation,743,0.550471063257066,3.083109017496635
NY_PM,15,120,ALL_loc,OOS,393,0.549618320610687,-5.7410941475826975
NY_PM,15,120,ALL_loc,Y2025,244,0.5450819672131147,-12.894467213114755
NY_PM,15,120,ALL_loc,Y2026,149,0.5570469798657718,5.973154362416107
NY_PM,15,120,HIGH_loc,IS,784,0.5076530612244898,-0.16230867346938777
NY_PM,15,120,HIGH_loc,Validation,283,0.508833922261484,-6.8825088339222615
NY_PM,15,120,HIGH_loc,OOS,127,0.49606299212598426,-19.281496062992126
NY_PM,15,120,HIGH_loc,Y2025,85,0.5058823529411764,-29.676470588235293
NY_PM,15,120,HIGH_loc,Y2026,42,0.47619047619047616,1.755952380952381
NY_PM,15,120,LOW_loc,IS,763,0.5150720838794234,0.4479030144167759
NY_PM,15,120,LOW_loc,Validation,231,0.6277056277056277,14.814935064935066
NY_PM,15,120,LOW_loc,OOS,123,0.6260162601626016,4.0
NY_PM,15,120,LOW_loc,Y2025,68,0.6176470588235294,-4.676470588235294
NY_PM,15,120,LOW_loc,Y2026,55,0.6363636363636364,14.727272727272727
NY_PM,15,120,HIGH_long,IS,784,0.5280612244897959,-0.2420280612244898
NY_PM,15,120,HIGH_long,Validation,283,0.519434628975265,-0.8878091872791519
NY_PM,15,120,HIGH_long,OOS,127,0.5984251968503937,20.419291338582678
NY_PM,15,120,HIGH_long,Y2025,85,0.6235294117647059,22.435294117647057
NY_PM,15,120,HIGH_long,Y2026,42,0.5476190476190477,16.339285714285715
NY_PM,30,15,ALL_loc,IS,2366,0.5046491969568893,0.3330515638207946
NY_PM,30,15,ALL_loc,Validation,765,0.4980392156862745,0.32712418300653595
NY_PM,30,15,ALL_loc,OOS,407,0.5184275184275184,1.3230958230958232
NY_PM,30,15,ALL_loc,Y2025,255,0.5058823529411764,-0.4441176470588235
NY_PM,30,15,ALL_loc,Y2026,152,0.5394736842105263,4.287828947368421
NY_PM,30,15,HIGH_loc,IS,811,0.499383477188656,0.09617755856966707
NY_PM,30,15,HIGH_loc,Validation,280,0.4857142857142857,-0.4125
NY_PM,30,15,HIGH_loc,OOS,137,0.6277372262773723,5.775547445255475
NY_PM,30,15,HIGH_loc,Y2025,93,0.6236559139784946,2.204301075268817
NY_PM,30,15,HIGH_loc,Y2026,44,0.6363636363636364,13.323863636363637
NY_PM,30,15,LOW_loc,IS,772,0.5025906735751295,-0.04339378238341969
NY_PM,30,15,LOW_loc,Validation,221,0.48868778280542985,-1.2941176470588236
NY_PM,30,15,LOW_loc,OOS,132,0.5,1.543560606060606
NY_PM,30,15,LOW_loc,Y2025,77,0.4675324675324675,1.9253246753246753
NY_PM,30,15,LOW_loc,Y2026,55,0.5454545454545454,1.009090909090909
NY_PM,30,15,HIGH_long,IS,811,0.5228113440197287,-0.24845869297163994
NY_PM,30,15,HIGH_long,Validation,280,0.475,-1.5607142857142857
NY_PM,30,15,HIGH_long,OOS,137,0.48905109489051096,0.14051094890510948
NY_PM,30,15,HIGH_long,Y2025,93,0.4731182795698925,-3.8118279569892475
NY_PM,30,15,HIGH_long,Y2026,44,0.5227272727272727,8.494318181818182
NY_PM,30,30,ALL_loc,IS,2321,0.5088323998276605,0.6515510555794916
NY_PM,30,30,ALL_loc,Validation,745,0.5100671140939598,0.21409395973154363
NY_PM,30,30,ALL_loc,OOS,395,0.5544303797468354,2.857594936708861
NY_PM,30,30,ALL_loc,Y2025,248,0.532258064516129,0.3185483870967742
NY_PM,30,30,ALL_loc,Y2026,147,0.5918367346938775,7.141156462585034
NY_PM,30,30,HIGH_loc,IS,790,0.49873417721518987,0.3158227848101266
NY_PM,30,30,HIGH_loc,Validation,271,0.4575645756457565,-0.4151291512915129
NY_PM,30,30,HIGH_loc,OOS,133,0.5639097744360902,4.68796992481203
NY_PM,30,30,HIGH_loc,Y2025,90,0.5555555555555556,0.8361111111111111
NY_PM,30,30,HIGH_loc,Y2026,43,0.5813953488372093,12.75
NY_PM,30,30,LOW_loc,IS,764,0.5052356020942408,0.0625
NY_PM,30,30,LOW_loc,Validation,216,0.5277777777777778,-0.38425925925925924
NY_PM,30,30,LOW_loc,OOS,130,0.5846153846153846,5.234615384615385
NY_PM,30,30,LOW_loc,Y2025,75,0.56,3.7066666666666666
NY_PM,30,30,LOW_loc,Y2026,55,0.6181818181818182,7.318181818181818
NY_PM,30,30,HIGH_long,IS,790,0.5594936708860759,0.25063291139240507
NY_PM,30,30,HIGH_long,Validation,271,0.5092250922509225,0.8431734317343174
NY_PM,30,30,HIGH_long,OOS,133,0.49624060150375937,3.1954887218045114
NY_PM,30,30,HIGH_long,Y2025,90,0.4888888888888889,-0.6916666666666667
NY_PM,30,30,HIGH_long,Y2026,43,0.5116279069767442,11.331395348837209
NY_PM,30,60,ALL_loc,IS,2297,0.5045711797997388,0.08946451893774489
NY_PM,30,60,ALL_loc,Validation,739,0.5358592692828146,1.4248985115020298
NY_PM,30,60,ALL_loc,OOS,392,0.5790816326530612,-2.533801020408163
NY_PM,30,60,ALL_loc,Y2025,245,0.5877551020408164,-7.460204081632653
NY_PM,30,60,ALL_loc,Y2026,147,0.564625850340136,5.6768707482993195
NY_PM,30,60,HIGH_loc,IS,782,0.49232736572890023,-0.440537084398977
NY_PM,30,60,HIGH_loc,Validation,270,0.5222222222222223,2.123148148148148
NY_PM,30,60,HIGH_loc,OOS,133,0.6015037593984962,-7.306390977443609
NY_PM,30,60,HIGH_loc,Y2025,90,0.6,-13.025
NY_PM,30,60,HIGH_loc,Y2026,43,0.6046511627906976,4.662790697674419
NY_PM,30,60,LOW_loc,IS,759,0.5032938076416338,-0.11363636363636363
NY_PM,30,60,LOW_loc,Validation,213,0.5446009389671361,0.4096244131455399
NY_PM,30,60,LOW_loc,OOS,129,0.5658914728682171,2.691860465116279
NY_PM,30,60,LOW_loc,Y2025,74,0.5945945945945946,-4.45945945945946
NY_PM,30,60,LOW_loc,Y2026,55,0.5272727272727272,12.313636363636364
NY_PM,30,60,HIGH_long,IS,782,0.530690537084399,0.45460358056265987
NY_PM,30,60,HIGH_long,Validation,270,0.5592592592592592,0.11574074074074074
NY_PM,30,60,HIGH_long,OOS,133,0.518796992481203,9.885338345864662
NY_PM,30,60,HIGH_long,Y2025,90,0.5111111111111111,11.363888888888889
NY_PM,30,60,HIGH_long,Y2026,43,0.5348837209302325,6.790697674418604
NY_PM,30,90,ALL_loc,IS,2297,0.5193730953417501,0.533630822812364
NY_PM,30,90,ALL_loc,Validation,739,0.550744248985115,1.7378213802435725
NY_PM,30,90,ALL_loc,OOS,392,0.5433673469387755,-5.549744897959184
NY_PM,30,90,ALL_loc,Y2025,245,0.5346938775510204,-13.877551020408163
NY_PM,30,90,ALL_loc,Y2026,147,0.5578231292517006,8.329931972789115
NY_PM,30,90,HIGH_loc,IS,782,0.5025575447570333,-0.3248081841432225
NY_PM,30,90,HIGH_loc,Validation,270,0.5370370370370371,0.5972222222222222
NY_PM,30,90,HIGH_loc,OOS,133,0.5413533834586466,-9.857142857142858
NY_PM,30,90,HIGH_loc,Y2025,90,0.5333333333333333,-21.863888888888887
NY_PM,30,90,HIGH_loc,Y2026,43,0.5581395348837209,15.273255813953488
NY_PM,30,90,LOW_loc,IS,759,0.541501976284585,0.08728590250329381
NY_PM,30,90,LOW_loc,Validation,213,0.5539906103286385,1.7018779342723005
NY_PM,30,90,LOW_loc,OOS,129,0.5426356589147286,3.044573643410853
NY_PM,30,90,LOW_loc,Y2025,74,0.5540540540540541,-5.898648648648648
NY_PM,30,90,LOW_loc,Y2026,55,0.5272727272727272,15.077272727272728
NY_PM,30,90,HIGH_long,IS,782,0.5166240409207161,-0.5441176470588235
NY_PM,30,90,HIGH_long,Validation,270,0.5296296296296297,3.0824074074074073
NY_PM,30,90,HIGH_long,OOS,133,0.5639097744360902,18.80827067669173
NY_PM,30,90,HIGH_long,Y2025,90,0.5777777777777777,20.147222222222222
NY_PM,30,90,HIGH_long,Y2026,43,0.5348837209302325,16.00581395348837
NY_PM,30,120,ALL_loc,IS,2297,0.5272094035698738,0.20690030474531998
NY_PM,30,120,ALL_loc,Validation,739,0.557510148849797,1.9871447902571042
NY_PM,30,120,ALL_loc,OOS,392,0.5688775510204082,-2.2340561224489797
NY_PM,30,120,ALL_loc,Y2025,245,0.5551020408163265,-10.468367346938775
NY_PM,30,120,ALL_loc,Y2026,147,0.5918367346938775,11.489795918367347
NY_PM,30,120,HIGH_loc,IS,782,0.5268542199488491,-0.27941176470588236
NY_PM,30,120,HIGH_loc,Validation,270,0.5370370370370371,3.4157407407407407
NY_PM,30,120,HIGH_loc,OOS,133,0.5263157894736842,-4.830827067669173
NY_PM,30,120,HIGH_loc,Y2025,90,0.5,-17.566666666666666
NY_PM,30,120,HIGH_loc,Y2026,43,0.5813953488372093,21.825581395348838
NY_PM,30,120,LOW_loc,IS,759,0.5362318840579711,-0.22233201581027667
NY_PM,30,120,LOW_loc,Validation,213,0.596244131455399,2.2065727699530515
