session_date,period,direction,max_t_5m,r1,r2,r3,r4,r5,decay_r5_minus_r1,pre_failure_giveback
2011-05-25,Train,upside_failure,0.0,-0.021739130434782608,-0.2608695652173913,0.021739130434782608,-0.17391304347826086,0.17391304347826086,0.19565217391304346,0.4999999999999999
2011-05-31,Train,downside_failure,0.0,-0.16666666666666666,0.018518518518518517,-0.0,-0.09259259259259259,-0.07407407407407407,0.09259259259259259,0.4545454545454546
2011-06-02,Train,downside_failure,0.0,-0.09375,-0.1875,-0.015625,0.078125,-0.0625,0.03125,0.75
2011-06-06,Train,upside_failure,1.0,-0.04878048780487805,-0.024390243902439025,0.024390243902439025,-0.1951219512195122,-0.0975609756097561,-0.04878048780487805,0.7999999999999999
2011-06-08,Train,downside_failure,4.0,0.09803921568627451,-0.0392156862745098,0.058823529411764705,0.058823529411764705,-0.1568627450980392,-0.2549019607843137,0.9142857142857143
2011-06-09,Train,upside_failure,0.0,-0.125,0.14583333333333334,-0.16666666666666666,0.08333333333333333,0.0,0.125,0.6666666666666667
2011-06-13,Train,downside_failure,2.0,0.061224489795918366,0.02040816326530612,-0.16326530612244897,-0.061224489795918366,0.04081632653061224,-0.020408163265306124,0.2727272727272726
2011-07-05,Train,upside_failure,1.0,0.05,-0.075,-0.025,-0.075,0.05,0.0,0.8461538461538461
2011-07-18,Train,downside_failure,0.0,-0.1320754716981132,0.0660377358490566,-0.02830188679245283,-0.009433962264150943,-0.018867924528301886,0.11320754716981132,0.19999999999999973
2011-08-01,Train,downside_failure,0.0,-0.0365296803652968,-0.0730593607305936,0.1187214611872146,0.091324200913242,0.0136986301369863,0.0502283105022831,0.6666666666666667
2011-08-08,Train,downside_failure,0.0,-0.08547008547008547,0.18376068376068377,-0.20085470085470086,0.16666666666666666,0.10683760683760683,0.1923076923076923,0.8076923076923077
2011-08-15,Train,downside_failure,3.0,-0.022727272727272728,0.022727272727272728,0.2159090909090909,-0.056818181818181816,-0.22727272727272727,-0.20454545454545453,0.3548387096774194
2011-08-22,Train,downside_failure,1.0,-0.0660377358490566,0.009433962264150943,0.10377358490566038,0.0660377358490566,0.2830188679245283,0.3490566037735849,0.5
2011-09-06,Train,upside_failure,2.0,0.05,0.1,-0.1,-0.125,-0.025,-0.07500000000000001,0.7083333333333333
2011-10-03,Train,downside_failure,0.0,-0.05232558139534884,0.06395348837209303,0.0755813953488372,-0.023255813953488372,-0.040697674418604654,0.011627906976744186,0.1111111111111105
2011-10-31,Train,upside_failure,1.0,0.3620689655172414,-0.3275862068965517,-0.1206896551724138,-0.13793103448275862,0.05172413793103448,-0.3103448275862069,0.7931034482758621
2011-11-07,Train,downside_failure,24.0,0.025,-0.025,0.1125,0.2375,0.075,0.049999999999999996,0.7246376811594204
2011-11-14,Train,downside_failure,4.0,0.1927710843373494,-0.060240963855421686,0.1686746987951807,-0.08433734939759036,-0.012048192771084338,-0.20481927710843376,0.8888888888888888
2011-11-21,Train,downside_failure,3.0,0.16666666666666666,0.008771929824561403,-0.043859649122807015,0.02631578947368421,-0.20175438596491227,-0.3684210526315789,0.33333333333333337
2011-12-27,Train,upside_failure,7.0,0.014492753623188406,0.043478260869565216,-0.014492753623188406,-0.028985507246376812,0.043478260869565216,0.02898550724637681,0.8333333333333333
2012-01-03,Train,downside_failure,0.0,-0.25925925925925924,0.2962962962962963,-0.16666666666666666,-0.05555555555555555,-0.12962962962962962,0.12962962962962962,0.1875
2012-01-09,Train,downside_failure,6.0,0.1702127659574468,-0.06382978723404255,0.10638297872340426,0.2978723404255319,0.0425531914893617,-0.1276595744680851,0.8571428571428572
2012-01-17,Train,upside_failure,3.0,0.13333333333333333,0.0,0.13333333333333333,-0.13333333333333333,0.13333333333333333,0.0,0.6470588235294117
2012-01-23,Train,downside_failure,6.0,0.09090909090909091,-0.05194805194805195,0.05194805194805195,0.09090909090909091,0.22077922077922077,0.12987012987012986,0.9387755102040817
2012-02-06,Train,upside_failure,4.0,0.14285714285714285,0.0,0.09523809523809523,-0.09523809523809523,0.0,-0.14285714285714285,0.8333333333333334
2012-02-13,Train,downside_failure,3.0,-0.05,-0.025,0.075,-0.25,-0.05,0.0,0.9545454545454546
2012-02-21,Train,upside_failure,19.0,0.25,-0.06818181818181818,0.045454545454545456,0.045454545454545456,0.1590909090909091,-0.09090909090909091,0.40625
2012-03-12,Train,downside_failure,1.0,0.08108108108108109,-0.2972972972972973,0.1891891891891892,-0.24324324324324326,0.10810810810810811,0.02702702702702703,0.4374999999999999
2012-03-26,Train,upside_failure,5.0,0.045454545454545456,0.0,0.13636363636363635,-0.045454545454545456,0.09090909090909091,0.045454545454545456,0.6428571428571428
2012-04-09,Train,upside_failure,2.0,0.0,0.12987012987012986,-0.12987012987012986,-0.06493506493506493,-0.18181818181818182,-0.18181818181818182,0.8333333333333333
2012-04-23,Train,downside_failure,0.0,-0.16666666666666666,0.2222222222222222,0.022222222222222223,-0.16666666666666666,-0.06666666666666667,0.09999999999999999,0.9545454545454546
2012-04-30,Train,downside_failure,0.0,-0.014705882352941176,-0.04411764705882353,-0.07352941176470588,0.014705882352941176,-0.058823529411764705,-0.044117647058823525,0.8571428571428571
2012-05-07,Train,upside_failure,1.0,-0.09782608695652174,0.021739130434782608,-0.021739130434782608,-0.07608695652173914,0.07608695652173914,0.17391304347826086,0.2727272727272725
2012-05-14,Train,upside_failure,0.0,-0.08928571428571429,0.017857142857142856,-0.10714285714285714,-0.03571428571428571,0.03571428571428571,0.125,0.926829268292683
2012-06-11,Train,downside_failure,1.0,-0.008928571428571428,0.044642857142857144,-0.13392857142857142,0.044642857142857144,0.026785714285714284,0.03571428571428571,0.4999999999999999
2012-06-18,Train,upside_failure,1.0,-0.07518796992481203,-0.06766917293233082,-0.022556390977443608,-0.13533834586466165,0.03007518796992481,0.10526315789473684,0.8181818181818181
2012-06-25,Train,downside_failure,0.0,-0.09433962264150944,0.018867924528301886,0.08490566037735849,0.1792452830188679,0.05660377358490566,0.15094339622641512,0.11111111111111027
2012-07-09,Train,downside_failure,0.0,-0.23255813953488372,-0.023255813953488372,-0.16279069767441862,-0.011627906976744186,-0.08139534883720931,0.1511627906976744,0.4999999999999998
2012-07-16,Train,upside_failure,1.0,0.22058823529411764,-0.07352941176470588,-0.07352941176470588,-0.14705882352941177,0.058823529411764705,-0.16176470588235292,0.72
2012-07-23,Train,upside_failure,1.0,-0.09411764705882353,-0.23529411764705882,0.07058823529411765,0.11764705882352941,0.15294117647058825,0.24705882352941178,0.7272727272727272
2012-07-30,Train,downside_failure,1.0,0.2962962962962963,-0.2962962962962963,-0.037037037037037035,-0.018518518518518517,0.5555555555555556,0.2592592592592593,0.9545454545454546
2012-08-13,Train,downside_failure,2.0,0.24074074074074073,-0.018518518518518517,-0.037037037037037035,-0.018518518518518517,-0.24074074074074073,-0.48148148148148145,0.4347826086956521
2012-08-20,Train,upside_failure,4.0,0.10869565217391304,-0.13043478260869565,0.10869565217391304,0.2826086956521739,-0.021739130434782608,-0.13043478260869565,0.9047619047619048
2012-08-22,Train,upside_failure,1.0,-0.11428571428571428,-0.1,-0.14285714285714285,-0.04285714285714286,0.21428571428571427,0.32857142857142857,0.5789473684210527
2012-08-23,Train,upside_failure,3.0,0.013888888888888888,0.05555555555555555,0.18055555555555555,-0.1527777777777778,-0.18055555555555555,-0.19444444444444445,0.9333333333333333
2012-08-28,Train,upside_failure,3.0,-0.015625,0.09375,-0.03125,0.03125,-0.125,-0.109375,0.5
2012-08-29,Train,downside_failure,4.0,0.09375,0.25,0.21875,0.28125,-0.0625,-0.15625,0.9024390243902439
2012-08-31,Train,upside_failure,0.0,-0.11971830985915492,0.007042253521126761,-0.007042253521126761,0.04929577464788732,-0.13380281690140844,-0.014084507042253516,0.16666666666666663
2012-09-04,Train,downside_failure,5.0,-0.14705882352941177,0.17647058823529413,0.08823529411764706,-0.1323529411764706,0.4117647058823529,0.5588235294117647,0.8235294117647058
2012-09-10,Train,downside_failure,2.0,-0.0,0.14,-0.2,-0.08,-0.04,-0.04,0.7727272727272727
2012-09-11,Train,upside_failure,0.0,-0.017241379310344827,-0.1206896551724138,0.017241379310344827,-0.27586206896551724,0.017241379310344827,0.034482758620689655,0.75
2012-09-12,Train,downside_failure,0.0,-0.03225806451612903,-0.0,0.11290322580645161,-0.0967741935483871,-0.14516129032258066,-0.11290322580645162,0.5999999999999996
2012-09-20,Train,upside_failure,6.0,0.11363636363636363,0.0,-0.022727272727272728,-0.13636363636363635,0.22727272727272727,0.11363636363636363,0.8181818181818181
2012-09-21,Train,downside_failure,0.0,-0.19230769230769232,0.15384615384615385,0.038461538461538464,-0.11538461538461539,0.038461538461538464,0.23076923076923078,-4.440892098500626e-16
2012-09-25,Train,upside_failure,3.0,0.09090909090909091,0.0,0.11363636363636363,-0.09090909090909091,-0.13636363636363635,-0.22727272727272727,0.8
2012-09-26,Train,downside_failure,0.0,-0.09090909090909091,-0.01818181818181818,-0.045454545454545456,0.16363636363636364,-0.1,-0.009090909090909094,0.8620689655172413
2012-09-27,Train,upside_failure,3.0,-0.25,0.15,0.25,-0.175,0.0,0.25,0.85
2012-10-03,Train,upside_failure,17.0,-0.11594202898550725,0.0,0.043478260869565216,-0.014492753623188406,-0.057971014492753624,0.057971014492753624,0.7894736842105263
2012-10-08,Train,downside_failure,5.0,-0.0,-0.12121212121212122,0.10606060606060606,0.09090909090909091,-0.06060606060606061,-0.06060606060606061,0.4545454545454545
2012-10-18,Train,upside_failure,0.0,0.014705882352941176,0.04411764705882353,-0.11764705882352941,0.014705882352941176,0.0,-0.014705882352941176,0.33333333333333326
2012-10-22,Train,downside_failure,0.0,-0.11267605633802817,0.09859154929577464,0.16901408450704225,-0.22535211267605634,-0.15492957746478872,-0.04225352112676055,0.7999999999999999
2012-10-23,Train,downside_failure,0.0,-0.13114754098360656,-0.18032786885245902,-0.0,-0.22950819672131148,-0.0,0.13114754098360656,0.75
2012-10-24,Train,downside_failure,0.0,0.028169014084507043,-0.09859154929577464,0.2676056338028169,0.16901408450704225,-0.09859154929577464,-0.1267605633802817,0.4166666666666665
2012-10-25,Train,downside_failure,1.0,0.1044776119402985,-0.08955223880597014,-0.13432835820895522,-0.014925373134328358,-0.0,-0.1044776119402985,0.7222222222222222
2012-10-26,Train,downside_failure,2.0,0.04938271604938271,0.09876543209876543,-0.13580246913580246,-0.0,-0.09876543209876543,-0.14814814814814814,0.6451612903225805
2012-10-31,Train,downside_failure,5.0,-0.19444444444444445,0.08333333333333333,0.027777777777777776,0.25,0.013888888888888888,0.20833333333333334,0.9722222222222222
2012-11-01,Train,upside_failure,14.0,0.07216494845360824,0.010309278350515464,0.05154639175257732,-0.030927835051546393,0.020618556701030927,-0.05154639175257732,0.7804878048780488
2012-11-02,Train,downside_failure,0.0,-0.16176470588235295,-0.04411764705882353,0.10294117647058823,-0.04411764705882353,0.014705882352941176,0.17647058823529413,0.3999999999999997
2012-11-05,Train,upside_failure,4.0,0.12244897959183673,0.08163265306122448,0.02040816326530612,0.20408163265306123,-0.08163265306122448,-0.20408163265306123,0.7931034482758621
2012-11-09,Train,upside_failure,0.0,-0.1038961038961039,0.12987012987012986,0.03896103896103896,0.1038961038961039,-0.025974025974025976,0.07792207792207792,0.2999999999999996
2012-11-12,Train,downside_failure,6.0,0.1864406779661017,0.0847457627118644,0.03389830508474576,-0.1016949152542373,0.1016949152542373,-0.0847457627118644,0.6904761904761905
2012-11-20,Train,upside_failure,2.0,0.061224489795918366,-0.02040816326530612,-0.14285714285714285,-0.02040816326530612,-0.22448979591836735,-0.2857142857142857,0.4545454545454545
2012-11-29,Train,downside_failure,0.0,-0.19672131147540983,-0.16393442622950818,0.06557377049180328,0.08196721311475409,-0.0,0.19672131147540983,0.9642857142857143
2012-12-03,Train,downside_failure,8.0,-0.16666666666666666,0.20833333333333334,-0.16666666666666666,-0.08333333333333333,-0.041666666666666664,0.125,0.9032258064516129
2012-12-05,Train,downside_failure,5.0,0.038834951456310676,0.34951456310679613,-0.13592233009708737,0.17475728155339806,-0.10679611650485436,-0.14563106796116504,0.9180327868852459
2012-12-10,Train,upside_failure,2.0,0.18604651162790697,-0.11627906976744186,0.06976744186046512,-0.10465116279069768,-0.03488372093023256,-0.22093023255813954,0.625
2012-12-11,Train,upside_failure,10.0,0.03260869565217391,0.07608695652173914,-0.010869565217391304,-0.06521739130434782,0.0,-0.03260869565217391,0.7906976744186046
2012-12-17,Train,upside_failure,10.0,0.19736842105263158,-0.039473684210526314,0.19736842105263158,-0.05263157894736842,-0.039473684210526314,-0.2368421052631579,0.9655172413793104
2012-12-28,Train,upside_failure,1.0,0.22448979591836735,0.0,-0.02040816326530612,0.10204081632653061,-0.24489795918367346,-0.4693877551020408,0.7878787878787878
2013-01-02,Train,downside_failure,0.0,-0.10294117647058823,0.014705882352941176,0.1323529411764706,0.029411764705882353,0.1323529411764706,0.23529411764705882,0.2857142857142855
2013-01-07,Train,upside_failure,0.0,-0.23076923076923078,-0.057692307692307696,0.0,0.2692307692307692,-0.019230769230769232,0.21153846153846156,0.33333333333333315
2013-01-08,Train,downside_failure,8.0,-0.13043478260869565,0.014492753623188406,0.043478260869565216,-0.0,-0.014492753623188406,0.11594202898550725,0.6944444444444444
2013-01-10,Train,downside_failure,9.0,0.06666666666666667,0.05,-0.05,-0.11666666666666667,0.23333333333333334,0.16666666666666669,0.6779661016949152
2013-01-17,Train,upside_failure,4.0,0.10869565217391304,0.021739130434782608,0.15217391304347827,0.043478260869565216,-0.021739130434782608,-0.13043478260869565,0.782608695652174
2013-01-18,Train,downside_failure,2.0,0.046511627906976744,0.11627906976744186,-0.3488372093023256,-0.023255813953488372,0.13953488372093023,0.09302325581395349,0.0714285714285714
2013-01-22,Train,downside_failure,1.0,-0.15714285714285714,0.02857142857142857,-0.11428571428571428,0.14285714285714285,-0.02857142857142857,0.12857142857142856,0.33333333333333326
2013-01-24,Train,upside_failure,0.0,-0.07692307692307693,-0.13186813186813187,0.0989010989010989,-0.07692307692307693,0.02197802197802198,0.09890109890109891,0.33333333333333326
2013-01-28,Train,upside_failure,2.0,0.14285714285714285,0.017857142857142856,-0.03571428571428571,0.0,-0.08928571428571429,-0.23214285714285715,0.8421052631578947
2013-01-29,Train,upside_failure,2.0,0.14864864864864866,-0.02702702702702703,-0.04054054054054054,0.05405405405405406,-0.013513513513513514,-0.16216216216216217,0.9130434782608695
2013-02-04,Train,downside_failure,1.0,-0.045454545454545456,0.06818181818181818,-0.11363636363636363,0.20454545454545456,0.25,0.29545454545454547,0.9090909090909091
2013-02-06,Train,downside_failure,1.0,0.06976744186046512,-0.11627906976744186,-0.32558139534883723,-0.5116279069767442,-0.0,-0.06976744186046512,0.6363636363636365
2013-02-12,Train,downside_failure,1.0,-0.2702702702702703,0.02702702702702703,-0.05405405405405406,-0.2972972972972973,0.05405405405405406,0.32432432432432434,0.5384615384615383
2013-03-04,Train,upside_failure,1.0,-0.09302325581395349,0.20930232558139536,-0.11627906976744186,0.0,0.023255813953488372,0.11627906976744186,0.9090909090909091
2013-03-12,Train,downside_failure,0.0,-0.21428571428571427,-0.07142857142857142,0.2857142857142857,0.4523809523809524,-0.19047619047619047,0.023809523809523808,0.4999999999999998
2013-03-13,Train,upside_failure,1.0,0.10144927536231885,-0.028985507246376812,-0.014492753623188406,-0.057971014492753624,-0.014492753623188406,-0.11594202898550725,0.7333333333333332
2013-03-19,Train,downside_failure,1.0,0.05454545454545454,-0.12727272727272726,0.43636363636363634,-0.14545454545454545,-0.16363636363636364,-0.21818181818181817,0.2222222222222222
2013-03-20,Train,downside_failure,0.0,0.03773584905660377,-0.1509433962264151,0.018867924528301886,-0.16981132075471697,-0.018867924528301886,-0.05660377358490566,0.8125
2013-03-21,Train,downside_failure,1.0,-0.0,-0.19607843137254902,-0.1568627450980392,-0.11764705882352941,0.0392156862745098,0.0392156862745098,0.6399999999999999
2013-03-22,Train,upside_failure,0.0,-0.07317073170731707,-0.024390243902439025,0.2682926829268293,0.0975609756097561,0.0,0.07317073170731707,-8.881784197001252e-16
2013-03-26,Train,downside_failure,1.0,-0.03333333333333333,-0.36666666666666664,0.1,-0.13333333333333333,0.03333333333333333,0.06666666666666667,0.6428571428571429
2013-03-28,Train,upside_failure,0.0,-0.21212121212121213,0.06060606060606061,0.15151515151515152,0.15151515151515152,-0.2727272727272727,-0.06060606060606058,0.19999999999999984
2013-04-02,Train,upside_failure,0.0,-0.043478260869565216,-0.014492753623188406,0.07246376811594203,-0.057971014492753624,-0.043478260869565216,0.0,0.8999999999999999
2013-04-03,Train,downside_failure,2.0,0.1276595744680851,-0.02127659574468085,0.10638297872340426,-0.0851063829787234,0.06382978723404255,-0.06382978723404255,0.8823529411764706
2013-04-04,Train,downside_failure,1.0,0.029850746268656716,-0.07462686567164178,-0.014925373134328358,-0.029850746268656716,-0.208955223880597,-0.23880597014925373,0.7727272727272727
2013-04-05,Train,upside_failure,1.0,-0.22,0.18,0.24,-0.02,0.22,0.44,0.33333333333333326
2013-04-08,Train,upside_failure,0.0,-0.10869565217391304,0.21739130434782608,0.021739130434782608,0.043478260869565216,0.10869565217391304,0.21739130434782608,0.4999999999999999
2013-04-11,Train,upside_failure,7.0,0.22857142857142856,-0.08571428571428572,-0.02857142857142857,0.17142857142857143,0.11428571428571428,-0.11428571428571428,0.46153846153846156
2013-04-12,Train,downside_failure,6.0,0.325,0.775,-0.225,0.025,0.075,-0.25,0.7818181818181819
2013-04-17,Train,downside_failure,5.0,0.03636363636363636,0.00909090909090909,0.22727272727272727,-0.1,0.1,0.06363636363636364,0.8214285714285714
2013-04-19,Train,upside_failure,0.0,-0.07964601769911504,0.008849557522123894,0.09734513274336283,-0.05309734513274336,0.25663716814159293,0.336283185840708,0.8749999999999999
2013-04-22,Train,upside_failure,7.0,0.0,0.037037037037037035,-0.07407407407407407,0.012345679012345678,-0.024691358024691357,-0.024691358024691357,0.7777777777777778
2013-04-23,Train,upside_failure,1.0,0.03508771929824561,-0.21052631578947367,0.22807017543859648,-0.03508771929824561,-0.017543859649122806,-0.05263157894736842,0.33333333333333315
2013-04-29,Train,upside_failure,1.0,-0.052083333333333336,-0.010416666666666666,0.020833333333333332,0.08333333333333333,-0.03125,0.020833333333333336,0.9090909090909091
2013-04-30,Train,upside_failure,0.0,-0.0625,0.08333333333333333,-0.125,0.2916666666666667,-0.041666666666666664,0.020833333333333336,0.6
2013-05-01,Train,downside_failure,3.0,-0.041666666666666664,-0.0,-0.1111111111111111,-0.08333333333333333,-0.013888888888888888,0.027777777777777776,0.7777777777777778
2013-05-02,Train,upside_failure,1.0,-0.12643678160919541,0.05747126436781609,0.0,0.06896551724137931,0.011494252873563218,0.13793103448275862,0.2857142857142855
2013-05-03,Train,upside_failure,0.0,-0.2,0.06666666666666667,-0.05,-0.016666666666666666,-0.016666666666666666,0.18333333333333335,0.2999999999999997
2013-05-06,Train,upside_failure,4.0,-0.06060606060606061,0.18181818181818182,-0.09090909090909091,-0.06060606060606061,-0.15151515151515152,-0.09090909090909091,0.7272727272727273
2013-05-08,Train,upside_failure,21.0,0.05970149253731343,0.0,-0.029850746268656716,-0.029850746268656716,0.0,-0.05970149253731343,0.6190476190476191
2013-05-09,Train,upside_failure,10.0,0.11904761904761904,0.14285714285714285,-0.047619047619047616,0.047619047619047616,0.0,-0.11904761904761904,0.9444444444444444
2013-05-13,Train,upside_failure,6.0,0.05660377358490566,0.05660377358490566,0.03773584905660377,0.03773584905660377,0.0,-0.05660377358490566,0.9166666666666666
2013-05-14,Train,upside_failure,21.0,0.07692307692307693,-0.015384615384615385,0.07692307692307693,0.13846153846153847,0.046153846153846156,-0.03076923076923077,0.8648648648648649
2013-05-15,Train,upside_failure,3.0,-0.04081632653061224,0.08163265306122448,-0.12244897959183673,0.061224489795918366,-0.1836734693877551,-0.14285714285714288,0.5624999999999999
2013-05-16,Train,upside_failure,1.0,-0.1509433962264151,0.09433962264150944,-0.018867924528301886,-0.05660377358490566,-0.1320754716981132,0.018867924528301883,0.5714285714285714
2013-05-20,Train,upside_failure,0.0,-0.0392156862745098,0.0392156862745098,-0.0784313725490196,-0.21568627450980393,-0.21568627450980393,-0.17647058823529413,0.6666666666666666
2013-05-21,Train,upside_failure,0.0,-0.030303030303030304,-0.09090909090909091,0.045454545454545456,-0.07575757575757576,0.13636363636363635,0.16666666666666666,0.7142857142857141
2013-05-23,Train,upside_failure,0.0,-0.18018018018018017,0.07207207207207207,0.06306306306306306,-0.14414414414414414,0.07207207207207207,0.25225225225225223,0.75
2013-05-24,Train,upside_failure,0.0,-0.06060606060606061,0.09090909090909091,0.045454545454545456,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.7777777777777777
2013-05-28,Train,downside_failure,1.0,-0.11940298507462686,-0.029850746268656716,-0.0,0.11940298507462686,-0.04477611940298507,0.07462686567164178,0.5555555555555555
2013-05-29,Train,downside_failure,5.0,0.1206896551724138,-0.06896551724137931,0.10344827586206896,-0.017241379310344827,0.10344827586206896,-0.017241379310344834,0.7647058823529411
2013-05-30,Train,upside_failure,1.0,-0.0125,-0.1125,0.025,-0.1375,0.1375,0.15000000000000002,0.75
2013-05-31,Train,upside_failure,2.0,0.027777777777777776,0.09722222222222222,-0.05555555555555555,-0.027777777777777776,-0.041666666666666664,-0.06944444444444445,0.6470588235294118
2013-06-03,Train,downside_failure,0.0,0.02857142857142857,-0.2,0.18571428571428572,0.12857142857142856,-0.15714285714285714,-0.18571428571428572,0.6499999999999999
2013-06-04,Train,upside_failure,0.0,-0.09259259259259259,0.037037037037037035,-0.018518518518518517,-0.5925925925925926,-0.14814814814814814,-0.05555555555555555,0.5454545454545454
2013-06-06,Train,downside_failure,12.0,0.15625,0.125,-0.0,0.109375,0.1875,0.03125,0.9195402298850575
2013-06-07,Train,upside_failure,3.0,0.09615384615384616,0.04807692307692308,0.019230769230769232,-0.17307692307692307,0.028846153846153848,-0.06730769230769232,0.8333333333333333
2013-06-10,Train,upside_failure,18.0,0.16216216216216217,-0.02702702702702703,-0.10810810810810811,0.02702702702702703,0.0,-0.16216216216216217,0.7941176470588236
2013-06-11,Train,upside_failure,12.0,0.08536585365853659,0.04878048780487805,0.024390243902439025,-0.15853658536585366,0.07317073170731707,-0.012195121951219523,0.8823529411764706
