target,split,trades,avg_net_points,win_rate,profit_factor,median_risk,median_reward_r,target_rate,stop_rate
ib_mid,Inner_Validation,159,-3.2814465408805034,0.33962264150943394,0.7655846343929013,16.75,2.1019607843137256,0.27044025157232704,0.6352201257861635
ib_mid,OOS,109,9.22362385321101,0.3944954128440367,1.4341466047716722,32.5,2.676258992805755,0.28440366972477066,0.5321100917431193
ib_mid,Train,395,-0.37658227848101267,0.3822784810126582,0.9074362165525824,5.0,1.9230769230769231,0.3139240506329114,0.5569620253164557
ib_mid,Validation,174,1.605603448275862,0.40229885057471265,1.0855535140101056,28.75,2.064285714285714,0.3563218390804598,0.5689655172413793
opposite_ib,Inner_Validation,159,-6.2248427672955975,0.25157232704402516,0.6151827371695179,16.75,4.476190476190476,0.08176100628930817,0.7044025157232704
opposite_ib,OOS,109,3.05045871559633,0.28440366972477066,1.1187924258663808,32.5,5.776978417266187,0.09174311926605505,0.6238532110091743
opposite_ib,Train,395,-0.41265822784810124,0.2911392405063291,0.9134589859304486,5.0,4.111111111111111,0.13164556962025317,0.6227848101265823
opposite_ib,Validation,174,3.535919540229885,0.3333333333333333,1.1717855647075248,28.75,4.447500612594952,0.13218390804597702,0.6379310344827587
