period,direction,bar_after_break,signed_close_disp_ib
Train,downside_failure,3,-0.1095890410958904
Train,downside_failure,4,-0.0821917808219178
Train,downside_failure,5,-0.3287671232876712
Train,upside_failure,1,-0.1
Train,upside_failure,2,-0.14285714285714285
Train,upside_failure,3,-0.12857142857142856
Train,upside_failure,4,-0.08571428571428572
Train,upside_failure,5,-0.07142857142857142
Train,upside_failure,1,-0.16363636363636364
Train,upside_failure,2,-0.2909090909090909
Train,upside_failure,3,-0.38181818181818183
Train,upside_failure,4,-0.32727272727272727
Train,upside_failure,5,-0.4909090909090909
Train,downside_failure,1,0.04065040650406504
Train,downside_failure,2,0.15447154471544716
Train,downside_failure,3,0.2926829268292683
Train,downside_failure,4,0.35772357723577236
Train,downside_failure,5,0.21138211382113822
Train,upside_failure,1,-0.0958904109589041
Train,upside_failure,2,-0.0136986301369863
Train,upside_failure,3,-0.0684931506849315
Train,upside_failure,4,-0.2054794520547945
Train,upside_failure,5,-0.2191780821917808
Train,upside_failure,1,0.0
Train,upside_failure,2,-0.07142857142857142
Train,upside_failure,3,0.16071428571428573
Train,upside_failure,4,0.125
Train,upside_failure,5,0.0
Train,downside_failure,1,-0.2608695652173913
Train,downside_failure,2,-0.41304347826086957
Train,downside_failure,3,-0.41304347826086957
Train,downside_failure,4,-0.34782608695652173
Train,downside_failure,5,-0.2826086956521739
Train,upside_failure,1,-0.020202020202020204
Train,upside_failure,2,-0.020202020202020204
Train,upside_failure,3,-0.050505050505050504
Train,upside_failure,4,-0.0707070707070707
Train,upside_failure,5,-0.10101010101010101
Train,upside_failure,1,-0.06930693069306931
Train,upside_failure,2,-0.12871287128712872
Train,upside_failure,3,-0.1485148514851485
Train,upside_failure,4,-0.10891089108910891
Train,upside_failure,5,-0.13861386138613863
Train,downside_failure,1,-0.010101010101010102
Train,downside_failure,2,0.10101010101010101
Train,downside_failure,3,0.2727272727272727
Train,downside_failure,4,0.15151515151515152
Train,downside_failure,5,0.1111111111111111
Train,downside_failure,1,-0.0
Train,downside_failure,2,0.05970149253731343
Train,downside_failure,3,0.417910447761194
Train,downside_failure,4,0.1791044776119403
Train,downside_failure,5,0.31343283582089554
Train,upside_failure,1,-0.046511627906976744
Train,upside_failure,2,0.023255813953488372
Train,upside_failure,3,-0.09302325581395349
Train,upside_failure,4,-0.06976744186046512
Train,upside_failure,5,0.0
Train,upside_failure,1,0.08450704225352113
Train,upside_failure,2,0.08450704225352113
Train,upside_failure,3,0.09859154929577464
Train,upside_failure,4,0.14084507042253522
Train,upside_failure,5,0.07042253521126761
Train,downside_failure,1,-0.25396825396825395
Train,downside_failure,2,-0.14285714285714285
Train,downside_failure,3,-0.09523809523809523
Train,downside_failure,4,0.031746031746031744
Train,downside_failure,5,0.07936507936507936
Train,downside_failure,1,-0.07692307692307693
Train,downside_failure,2,0.06593406593406594
Train,downside_failure,3,0.03296703296703297
Train,downside_failure,4,-0.07692307692307693
Train,downside_failure,5,-0.07692307692307693
Train,upside_failure,1,-0.2345679012345679
Train,upside_failure,2,-0.12345679012345678
Train,upside_failure,3,-0.09876543209876543
Train,upside_failure,4,0.5802469135802469
Train,upside_failure,5,0.7530864197530864
Train,upside_failure,1,-0.14814814814814814
Train,upside_failure,2,-0.1728395061728395
Train,upside_failure,3,0.06172839506172839
Train,upside_failure,4,0.16049382716049382
Train,upside_failure,5,0.2716049382716049
Train,upside_failure,1,-0.02531645569620253
Train,upside_failure,2,0.0
Train,upside_failure,3,-0.4177215189873418
Train,upside_failure,4,-0.620253164556962
Train,upside_failure,5,-0.6329113924050633
Train,upside_failure,1,-0.07913669064748201
Train,upside_failure,2,0.1223021582733813
Train,upside_failure,3,0.050359712230215826
Train,upside_failure,4,0.0
Train,upside_failure,5,0.08633093525179857
Train,upside_failure,1,0.05714285714285714
Train,upside_failure,2,-0.04285714285714286
Train,upside_failure,3,-0.02857142857142857
Train,upside_failure,4,-0.02857142857142857
Train,upside_failure,5,-0.04285714285714286
Train,upside_failure,1,-0.025974025974025976
Train,upside_failure,2,-0.12987012987012986
Train,upside_failure,3,-0.2077922077922078
Train,upside_failure,4,-0.14285714285714285
Train,upside_failure,5,-0.23376623376623376
Train,upside_failure,1,0.07246376811594203
Train,upside_failure,2,0.028985507246376812
Train,upside_failure,3,0.014492753623188406
Train,upside_failure,4,-0.043478260869565216
Train,upside_failure,5,0.043478260869565216
Train,downside_failure,1,0.2558139534883721
Train,downside_failure,2,0.26744186046511625
Train,downside_failure,3,0.7093023255813954
Train,downside_failure,4,0.6395348837209303
Train,downside_failure,5,0.5697674418604651
Train,upside_failure,1,0.08139534883720931
Train,upside_failure,2,0.13953488372093023
Train,upside_failure,3,0.10465116279069768
Train,upside_failure,4,0.20930232558139536
Train,upside_failure,5,0.03488372093023256
Train,upside_failure,1,0.0
Train,upside_failure,2,0.023809523809523808
Train,upside_failure,3,0.023809523809523808
Train,upside_failure,4,0.023809523809523808
Train,upside_failure,5,-0.06349206349206349
Train,upside_failure,1,-0.078125
Train,upside_failure,2,-0.125
Train,upside_failure,3,-0.203125
Train,upside_failure,4,-0.296875
Train,upside_failure,5,-0.71875
Train,downside_failure,1,-0.12149532710280374
Train,downside_failure,2,0.004672897196261682
Train,downside_failure,3,0.028037383177570093
Train,downside_failure,4,0.014018691588785047
Train,downside_failure,5,-0.04205607476635514
Train,downside_failure,1,0.18032786885245902
Train,downside_failure,2,-0.13114754098360656
Train,downside_failure,3,-0.11475409836065574
Train,downside_failure,4,-0.26229508196721313
Train,downside_failure,5,-0.01639344262295082
Train,upside_failure,1,0.029850746268656716
Train,upside_failure,2,-0.1044776119402985
Train,upside_failure,3,-0.014925373134328358
Train,upside_failure,4,-0.04477611940298507
Train,upside_failure,5,-0.13432835820895522
Train,downside_failure,1,0.10344827586206896
Train,downside_failure,2,-0.1896551724137931
Train,downside_failure,3,-0.1896551724137931
Train,downside_failure,4,-0.15517241379310345
Train,downside_failure,5,0.05172413793103448
Train,downside_failure,1,-0.15384615384615385
Train,downside_failure,2,-0.1794871794871795
Train,downside_failure,3,-0.358974358974359
Train,downside_failure,4,-0.3333333333333333
Train,downside_failure,5,-0.5641025641025641
Train,upside_failure,1,-0.056338028169014086
Train,upside_failure,2,-0.04225352112676056
Train,upside_failure,3,-0.04225352112676056
Train,upside_failure,4,-0.09859154929577464
Train,upside_failure,5,-0.056338028169014086
Train,downside_failure,1,-0.0125
Train,downside_failure,2,0.1
Train,downside_failure,3,-0.075
Train,downside_failure,4,-0.075
Train,downside_failure,5,-0.025
Train,upside_failure,1,0.0625
Train,upside_failure,2,0.078125
Train,upside_failure,3,0.0
Train,upside_failure,4,0.015625
Train,upside_failure,5,0.03125
Train,upside_failure,1,0.06593406593406594
Train,upside_failure,2,-0.02197802197802198
Train,upside_failure,3,-0.10989010989010989
Train,upside_failure,4,-0.32967032967032966
Train,upside_failure,5,-0.5824175824175825
Train,downside_failure,1,-0.11904761904761904
Train,downside_failure,2,-0.14285714285714285
Train,downside_failure,3,-0.23809523809523808
Train,downside_failure,4,-0.21428571428571427
Train,downside_failure,5,-0.16666666666666666
Train,downside_failure,1,-0.05263157894736842
Train,downside_failure,2,-0.2631578947368421
Train,downside_failure,3,-0.42105263157894735
Train,downside_failure,4,-0.543859649122807
Train,downside_failure,5,-0.5964912280701754
Train,upside_failure,1,-0.032520325203252036
Train,upside_failure,2,-0.04878048780487805
Train,upside_failure,3,-0.032520325203252036
Train,upside_failure,4,0.06504065040650407
Train,upside_failure,5,0.10569105691056911
Train,upside_failure,1,-0.0851063829787234
Train,upside_failure,2,-0.1276595744680851
Train,upside_failure,3,-0.10638297872340426
Train,upside_failure,4,0.0851063829787234
Train,upside_failure,5,0.10638297872340426
Train,upside_failure,1,-0.1
Train,upside_failure,2,0.08571428571428572
Train,upside_failure,3,0.08571428571428572
Train,upside_failure,4,0.07142857142857142
Train,upside_failure,5,0.11428571428571428
Train,upside_failure,1,-0.13432835820895522
Train,upside_failure,2,-0.19402985074626866
Train,upside_failure,3,-0.14925373134328357
Train,upside_failure,4,-0.11940298507462686
Train,upside_failure,5,-0.07462686567164178
Train,downside_failure,1,-0.10759493670886076
Train,downside_failure,2,0.006329113924050633
Train,downside_failure,3,0.3860759493670886
Train,downside_failure,4,0.5506329113924051
Train,downside_failure,5,0.759493670886076
Train,upside_failure,1,-0.05714285714285714
Train,upside_failure,2,-0.09523809523809523
Train,upside_failure,3,-0.02857142857142857
Train,upside_failure,4,0.0380952380952381
Train,upside_failure,5,0.0
Train,upside_failure,1,-0.046875
Train,upside_failure,2,-0.234375
Train,upside_failure,3,-0.703125
Train,upside_failure,4,-0.6875
Train,upside_failure,5,-0.609375
Train,downside_failure,1,-0.16901408450704225
Train,downside_failure,2,-0.28169014084507044
Train,downside_failure,3,-0.30985915492957744
Train,downside_failure,4,-0.5211267605633803
Train,downside_failure,5,-0.676056338028169
Train,upside_failure,1,0.011450381679389313
Train,upside_failure,2,-0.030534351145038167
Train,upside_failure,3,0.04961832061068702
Train,upside_failure,4,0.019083969465648856
Train,upside_failure,5,-0.015267175572519083
Train,downside_failure,1,0.3055555555555556
Train,downside_failure,2,0.2222222222222222
Train,downside_failure,3,0.009259259259259259
Train,downside_failure,4,-0.18518518518518517
Train,downside_failure,5,-0.3425925925925926
Train,upside_failure,1,-0.046242774566473986
Train,upside_failure,2,-0.04046242774566474
Train,upside_failure,3,0.14450867052023122
Train,upside_failure,4,0.06358381502890173
Train,upside_failure,5,0.028901734104046242
Train,downside_failure,1,-0.16326530612244897
Train,downside_failure,2,-0.17687074829931973
Train,downside_failure,3,-0.034013605442176874
Train,downside_failure,4,-0.08163265306122448
Train,downside_failure,5,-0.24489795918367346
Train,upside_failure,1,0.06818181818181818
Train,upside_failure,2,0.03977272727272727
Train,upside_failure,3,0.022727272727272728
Train,upside_failure,4,-0.011363636363636364
Train,upside_failure,5,-0.07954545454545454
Train,upside_failure,1,-0.033707865168539325
Train,upside_failure,2,-0.10112359550561797
Train,upside_failure,3,-0.2808988764044944
Train,upside_failure,4,-0.3707865168539326
Train,upside_failure,5,-0.47191011235955055
Train,upside_failure,1,0.013333333333333334
Train,upside_failure,2,0.6666666666666666
Train,upside_failure,3,0.5866666666666667
Train,upside_failure,4,0.6
Train,upside_failure,5,0.4266666666666667
Train,downside_failure,1,-0.10619469026548672
Train,downside_failure,2,-0.07079646017699115
Train,downside_failure,3,0.2743362831858407
Train,downside_failure,4,0.17699115044247787
Train,downside_failure,5,0.13274336283185842
Train,upside_failure,1,0.09316770186335403
Train,upside_failure,2,0.06832298136645963
Train,upside_failure,3,-0.06832298136645963
Train,upside_failure,4,0.018633540372670808
Train,upside_failure,5,-0.018633540372670808
Train,upside_failure,1,-0.060240963855421686
Train,upside_failure,2,-0.08433734939759036
Train,upside_failure,3,-0.10843373493975904
Train,upside_failure,4,-0.20481927710843373
Train,upside_failure,5,-0.12048192771084337
Train,downside_failure,1,-0.09574468085106383
Train,downside_failure,2,-0.22340425531914893
Train,downside_failure,3,-0.2872340425531915
Train,downside_failure,4,-0.23404255319148937
Train,downside_failure,5,-0.26595744680851063
Train,upside_failure,1,-0.05426356589147287
Train,upside_failure,2,-0.06976744186046512
Train,upside_failure,3,-0.12403100775193798
Train,upside_failure,4,-0.08527131782945736
Train,upside_failure,5,0.031007751937984496
Train,downside_failure,1,0.13392857142857142
Train,downside_failure,2,-0.03571428571428571
Train,downside_failure,3,-0.1875
Train,downside_failure,4,-0.25
Train,downside_failure,5,-0.4107142857142857
Train,upside_failure,1,0.010638297872340425
Train,upside_failure,2,0.0
Train,upside_failure,3,0.05319148936170213
Train,upside_failure,4,-0.02127659574468085
Train,upside_failure,5,0.10638297872340426
Train,downside_failure,1,-0.044444444444444446
Train,downside_failure,2,-0.4444444444444444
Train,downside_failure,3,-0.5111111111111111
Train,downside_failure,4,-0.5555555555555556
Train,downside_failure,5,-0.5777777777777777
Train,upside_failure,1,0.0
Train,upside_failure,2,0.0
Train,upside_failure,3,0.023529411764705882
Train,upside_failure,4,0.03529411764705882
Train,upside_failure,5,0.17647058823529413
Train,downside_failure,1,-0.09803921568627451
Train,downside_failure,2,-0.13725490196078433
Train,downside_failure,3,-0.0
Train,downside_failure,4,-0.23529411764705882
Train,downside_failure,5,-0.1568627450980392
Train,downside_failure,1,0.07291666666666667
Train,downside_failure,2,0.026041666666666668
Train,downside_failure,3,-0.125
Train,downside_failure,4,0.109375
Train,downside_failure,5,-0.046875
Train,downside_failure,1,-0.09166666666666666
Train,downside_failure,2,-0.1375
Train,downside_failure,3,0.0125
Train,downside_failure,4,0.1
Train,downside_failure,5,0.0625
Train,upside_failure,1,0.09923664122137404
Train,upside_failure,2,-0.04580152671755725
Train,upside_failure,3,-0.1450381679389313
Train,upside_failure,4,0.007633587786259542
Train,upside_failure,5,-0.022900763358778626
Train,downside_failure,1,0.08256880733944955
Train,downside_failure,2,0.03211009174311927
Train,downside_failure,3,0.11009174311926606
Train,downside_failure,4,-0.01834862385321101
Train,downside_failure,5,-0.022935779816513763
Train,upside_failure,1,-0.06842105263157895
Train,upside_failure,2,-0.08421052631578947
Train,upside_failure,3,-0.042105263157894736
Train,upside_failure,4,0.03684210526315789
Train,upside_failure,5,0.031578947368421054
Train,upside_failure,1,0.05263157894736842
Train,upside_failure,2,0.24210526315789474
Train,upside_failure,3,0.22105263157894736
Train,upside_failure,4,0.05263157894736842
Train,upside_failure,5,-0.08421052631578947
Train,upside_failure,1,0.023809523809523808
Train,upside_failure,2,0.023809523809523808
Train,upside_failure,3,0.09523809523809523
Train,upside_failure,4,-0.011904761904761904
Train,upside_failure,5,-0.05952380952380952
Train,upside_failure,1,0.013422818791946308
Train,upside_failure,2,-0.020134228187919462
Train,upside_failure,3,-0.06711409395973154
Train,upside_failure,4,0.08053691275167785
Train,upside_failure,5,0.2550335570469799
Train,upside_failure,1,0.10975609756097561
Train,upside_failure,2,-0.10975609756097561
Train,upside_failure,3,-0.07317073170731707
Train,upside_failure,4,-0.06097560975609756
Train,upside_failure,5,-0.012195121951219513
Train,downside_failure,1,-0.06280193236714976
Train,downside_failure,2,0.043478260869565216
Train,downside_failure,3,0.21256038647342995
Train,downside_failure,4,0.178743961352657
Train,downside_failure,5,0.05314009661835749
Train,upside_failure,1,-0.012195121951219513
Train,upside_failure,2,0.4268292682926829
Train,upside_failure,3,0.3902439024390244
Train,upside_failure,4,0.4634146341463415
Train,upside_failure,5,0.3780487804878049
Train,upside_failure,1,-0.03389830508474576
Train,upside_failure,2,0.1016949152542373
Train,upside_failure,3,0.19491525423728814
Train,upside_failure,4,0.2288135593220339
Train,upside_failure,5,0.2711864406779661
Train,upside_failure,1,-0.13513513513513514
Train,upside_failure,2,-0.02702702702702703
Train,upside_failure,3,-0.02702702702702703
Train,upside_failure,4,-0.08108108108108109
Train,upside_failure,5,-0.08108108108108109
Train,downside_failure,1,-0.07518796992481203
Train,downside_failure,2,-0.007518796992481203
Train,downside_failure,3,-0.03759398496240601
Train,downside_failure,4,-0.19548872180451127
Train,downside_failure,5,-0.20300751879699247
Train,downside_failure,1,0.1503267973856209
Train,downside_failure,2,0.006535947712418301
Train,downside_failure,3,-0.0457516339869281
Train,downside_failure,4,-0.0915032679738562
Train,downside_failure,5,-0.1830065359477124
Train,upside_failure,1,0.4186046511627907
Train,upside_failure,2,0.43023255813953487
Train,upside_failure,3,0.36046511627906974
Train,upside_failure,4,0.47674418604651164
Train,upside_failure,5,0.37209302325581395
Train,downside_failure,1,-0.09900990099009901
Train,downside_failure,2,-0.15841584158415842
Train,downside_failure,3,-0.09900990099009901
Train,downside_failure,4,-0.0
Train,downside_failure,5,-0.0
Train,upside_failure,1,0.037037037037037035
Train,upside_failure,2,0.19753086419753085
Train,upside_failure,3,0.2345679012345679
Train,upside_failure,4,0.19753086419753085
Train,upside_failure,5,0.2345679012345679
Train,upside_failure,1,0.0425531914893617
Train,upside_failure,2,-0.02127659574468085
Train,upside_failure,3,-0.10638297872340426
Train,upside_failure,4,-0.11702127659574468
Train,upside_failure,5,-0.20212765957446807
Train,downside_failure,1,1.2753623188405796
Train,downside_failure,2,1.1594202898550725
Train,downside_failure,3,1.4782608695652173
Train,downside_failure,4,1.2753623188405796
Train,downside_failure,5,0.8985507246376812
Train,downside_failure,1,-0.2318840579710145
Train,downside_failure,2,-0.36231884057971014
Train,downside_failure,3,0.2028985507246377
Train,downside_failure,4,-0.057971014492753624
Train,downside_failure,5,0.463768115942029
Train,downside_failure,1,0.20430107526881722
Train,downside_failure,2,-0.24731182795698925
Train,downside_failure,3,-0.12903225806451613
Train,downside_failure,4,0.03225806451612903
Train,downside_failure,5,0.07526881720430108
Train,upside_failure,1,-0.12371134020618557
Train,upside_failure,2,-0.2268041237113402
Train,upside_failure,3,-0.18556701030927836
Train,upside_failure,4,-0.14432989690721648
Train,upside_failure,5,-0.18556701030927836
Train,upside_failure,1,-0.11594202898550725
Train,upside_failure,2,-0.07246376811594203
Train,upside_failure,3,-0.07246376811594203
Train,upside_failure,4,-0.07246376811594203
Train,upside_failure,5,0.014492753623188406
Train,upside_failure,1,0.08695652173913043
Train,upside_failure,2,0.11956521739130435
Train,upside_failure,3,0.010869565217391304
Train,upside_failure,4,-0.07608695652173914
Train,upside_failure,5,-0.09782608695652174
Train,downside_failure,1,-0.14516129032258066
Train,downside_failure,2,-0.20967741935483872
Train,downside_failure,3,-0.3387096774193548
Train,downside_failure,4,-0.2903225806451613
Train,downside_failure,5,-0.2903225806451613
Train,downside_failure,1,0.0915032679738562
Train,downside_failure,2,0.09803921568627451
Train,downside_failure,3,0.1437908496732026
Train,downside_failure,4,0.0392156862745098
Train,downside_failure,5,0.006535947712418301
Train,upside_failure,1,-0.32894736842105265
Train,upside_failure,2,-0.25
Train,upside_failure,3,-0.27631578947368424
Train,upside_failure,4,-0.3026315789473684
Train,upside_failure,5,-0.21052631578947367
Train,upside_failure,1,-0.14864864864864866
Train,upside_failure,2,-0.06756756756756757
Train,upside_failure,3,-0.08108108108108109
Train,upside_failure,4,0.04054054054054054
Train,upside_failure,5,0.04054054054054054
Train,downside_failure,1,-0.10344827586206896
Train,downside_failure,2,-0.08620689655172414
Train,downside_failure,3,-0.1206896551724138
Train,downside_failure,4,-0.25862068965517243
Train,downside_failure,5,-0.2413793103448276
Train,upside_failure,1,0.044444444444444446
Train,upside_failure,2,0.2222222222222222
Train,upside_failure,3,0.0
Train,upside_failure,4,0.0
Train,upside_failure,5,-0.24444444444444444
Train,downside_failure,1,0.12
Train,downside_failure,2,-0.0
Train,downside_failure,3,0.18
Train,downside_failure,4,-0.16
Train,downside_failure,5,-0.14
Train,downside_failure,1,-0.06349206349206349
Train,downside_failure,2,-0.06349206349206349
Train,downside_failure,3,-0.1746031746031746
Train,downside_failure,4,-0.1746031746031746
Train,downside_failure,5,-0.11904761904761904
Train,upside_failure,1,-0.05102040816326531
Train,upside_failure,2,-0.061224489795918366
Train,upside_failure,3,-0.10204081632653061
Train,upside_failure,4,-0.09183673469387756
Train,upside_failure,5,-0.05102040816326531
Train,upside_failure,1,-0.10975609756097561
Train,upside_failure,2,-0.3048780487804878
Train,upside_failure,3,-0.2926829268292683
Train,upside_failure,4,-0.4146341463414634
Train,upside_failure,5,-0.43902439024390244
Train,downside_failure,1,-0.18269230769230768
Train,downside_failure,2,-0.125
Train,downside_failure,3,-0.23076923076923078
Train,downside_failure,4,0.009615384615384616
Train,downside_failure,5,-0.10576923076923077
Train,downside_failure,1,0.2733812949640288
Train,downside_failure,2,0.1223021582733813
Train,downside_failure,3,0.11510791366906475
Train,downside_failure,4,-0.014388489208633094
Train,downside_failure,5,-0.19424460431654678
Train,downside_failure,1,-0.34177215189873417
Train,downside_failure,2,-0.5063291139240507
Train,downside_failure,3,-0.12658227848101267
Train,downside_failure,4,-0.10126582278481013
Train,downside_failure,5,-0.21518987341772153
Train,downside_failure,1,-0.03048780487804878
Train,downside_failure,2,0.2804878048780488
Train,downside_failure,3,0.12195121951219512
Train,downside_failure,4,0.25609756097560976
Train,downside_failure,5,0.3048780487804878
Train,upside_failure,1,-0.125
Train,upside_failure,2,-0.1
Train,upside_failure,3,-0.2125
Train,upside_failure,4,-0.2125
Train,upside_failure,5,-0.2875
Train,upside_failure,1,-0.07692307692307693
Train,upside_failure,2,-0.07692307692307693
Train,upside_failure,3,-0.06923076923076923
Train,upside_failure,4,-0.12307692307692308
Train,upside_failure,5,-0.06153846153846154
Train,upside_failure,1,-0.05714285714285714
Train,upside_failure,2,-0.16428571428571428
Train,upside_failure,3,-0.21428571428571427
Train,upside_failure,4,-0.19285714285714287
Train,upside_failure,5,-0.09285714285714286
Train,upside_failure,1,-0.013245033112582781
Train,upside_failure,2,-0.09933774834437085
Train,upside_failure,3,-0.09933774834437085
Train,upside_failure,4,0.07947019867549669
Train,upside_failure,5,0.0728476821192053
Train,downside_failure,1,-0.0136986301369863
Train,downside_failure,2,0.1506849315068493
Train,downside_failure,3,0.1643835616438356
Train,downside_failure,4,0.2328767123287671
Train,downside_failure,5,0.2054794520547945
Train,downside_failure,1,-0.18333333333333332
Train,downside_failure,2,-0.4666666666666667
Train,downside_failure,3,-0.43333333333333335
Train,downside_failure,4,-0.55
Train,downside_failure,5,-0.35
Train,upside_failure,1,-0.06134969325153374
Train,upside_failure,2,-0.09815950920245399
Train,upside_failure,3,-0.0736196319018405
Train,upside_failure,4,-0.05521472392638037
Train,upside_failure,5,-0.049079754601226995
Train,upside_failure,1,-0.075
Train,upside_failure,2,0.025
Train,upside_failure,3,0.175
Train,upside_failure,4,0.2
Train,upside_failure,5,0.3
Train,downside_failure,1,0.1566265060240964
Train,downside_failure,2,-0.07228915662650602
Train,downside_failure,3,0.04819277108433735
Train,downside_failure,4,-0.13253012048192772
Train,downside_failure,5,-0.30120481927710846
Train,upside_failure,1,-0.05263157894736842
Train,upside_failure,2,-0.17543859649122806
Train,upside_failure,3,-0.3508771929824561
Train,upside_failure,4,-0.49122807017543857
Train,upside_failure,5,-0.40350877192982454
Train,downside_failure,1,-0.15816326530612246
Train,downside_failure,2,-0.07908163265306123
Train,downside_failure,3,0.02295918367346939
Train,downside_failure,4,-0.02295918367346939
Train,downside_failure,5,-0.002551020408163265
Train,upside_failure,1,-0.07207207207207207
Train,upside_failure,2,-0.02702702702702703
Train,upside_failure,3,-0.08108108108108109
Train,upside_failure,4,-0.16216216216216217
Train,upside_failure,5,-0.17117117117117117
Train,downside_failure,1,0.5166666666666667
Train,downside_failure,2,0.8722222222222222
Train,downside_failure,3,0.7444444444444445
Train,downside_failure,4,0.3277777777777778
Train,downside_failure,5,0.3388888888888889
Train,downside_failure,1,0.11392405063291139
Train,downside_failure,2,0.15822784810126583
Train,downside_failure,3,0.189873417721519
Train,downside_failure,4,0.20253164556962025
Train,downside_failure,5,0.1360759493670886
Train,upside_failure,1,0.033950617283950615
Train,upside_failure,2,0.12962962962962962
Train,upside_failure,3,0.13580246913580246
Train,upside_failure,4,0.12654320987654322
Train,upside_failure,5,0.09876543209876543
Train,upside_failure,1,0.23636363636363636
Train,upside_failure,2,0.2636363636363636
Train,upside_failure,3,0.15454545454545454
Train,upside_failure,4,0.0
Train,upside_failure,5,0.20909090909090908
Train,downside_failure,1,0.5285714285714286
Train,downside_failure,2,0.014285714285714285
Train,downside_failure,3,-0.014285714285714285
Train,downside_failure,4,-0.15714285714285714
Train,downside_failure,5,-0.02857142857142857
Train,upside_failure,1,-0.17045454545454544
Train,upside_failure,2,-0.13636363636363635
Train,upside_failure,3,-0.07954545454545454
Train,upside_failure,4,-0.056818181818181816
Train,upside_failure,5,-0.26136363636363635
Train,upside_failure,1,0.031578947368421054
Train,upside_failure,2,-0.031578947368421054
Train,upside_failure,3,-0.10526315789473684
Train,upside_failure,4,0.10526315789473684
Train,upside_failure,5,0.16842105263157894
Train,downside_failure,1,0.1038961038961039
Train,downside_failure,2,0.14285714285714285
Train,downside_failure,3,-0.025974025974025976
Train,downside_failure,4,-0.2857142857142857
Train,downside_failure,5,-0.2857142857142857
Train,downside_failure,1,-0.03409090909090909
Train,downside_failure,2,-0.18181818181818182
Train,downside_failure,3,-0.20454545454545456
Train,downside_failure,4,-0.29545454545454547
Train,downside_failure,5,-0.32954545454545453
Train,upside_failure,1,-0.011627906976744186
Train,upside_failure,2,0.11627906976744186
Train,upside_failure,3,-0.03488372093023256
Train,upside_failure,4,-0.08139534883720931
Train,upside_failure,5,-0.06976744186046512
Train,downside_failure,1,-0.05263157894736842
Train,downside_failure,2,-0.06766917293233082
Train,downside_failure,3,-0.007518796992481203
Train,downside_failure,4,-0.11278195488721804
Train,downside_failure,5,0.022556390977443608
Train,upside_failure,1,0.10679611650485436
Train,upside_failure,2,-0.02912621359223301
Train,upside_failure,3,0.019417475728155338
Train,upside_failure,4,-0.04854368932038835
Train,upside_failure,5,-0.0970873786407767
Train,upside_failure,1,-0.0963855421686747
Train,upside_failure,2,-0.12048192771084337
Train,upside_failure,3,-0.10843373493975904
Train,upside_failure,4,-0.14457831325301204
Train,upside_failure,5,-0.024096385542168676
Train,upside_failure,1,-0.017699115044247787
Train,upside_failure,2,-0.07079646017699115
Train,upside_failure,3,-0.04424778761061947
Train,upside_failure,4,-0.02654867256637168
Train,upside_failure,5,-0.08849557522123894
Train,downside_failure,1,-0.054945054945054944
Train,downside_failure,2,-0.1978021978021978
Train,downside_failure,3,-0.12087912087912088
Train,downside_failure,4,-0.07692307692307693
Train,downside_failure,5,-0.1978021978021978
Train,downside_failure,1,-0.011627906976744186
Train,downside_failure,2,-0.09302325581395349
Train,downside_failure,3,-0.20930232558139536
Train,downside_failure,4,-0.20930232558139536
Train,downside_failure,5,-0.20930232558139536
Train,downside_failure,1,0.0761904761904762
Train,downside_failure,2,0.26666666666666666
Train,downside_failure,3,0.10476190476190476
Train,downside_failure,4,0.06666666666666667
Train,downside_failure,5,0.2
Train,upside_failure,1,0.07647058823529412
Train,upside_failure,2,0.01764705882352941
Train,upside_failure,3,0.0
Train,upside_failure,4,0.01764705882352941
Train,upside_failure,5,-0.023529411764705882
Train,upside_failure,1,-0.05
Train,upside_failure,2,-0.0375
Train,upside_failure,3,0.025
Train,upside_failure,4,0.3875
Train,upside_failure,5,0.3
Train,upside_failure,1,-0.16470588235294117
Train,upside_failure,2,-0.35294117647058826
Train,upside_failure,3,-0.1411764705882353
Train,upside_failure,4,-0.10588235294117647
Train,upside_failure,5,-0.07058823529411765
Train,upside_failure,1,0.0
Train,upside_failure,2,-0.087248322147651
Train,upside_failure,3,-0.12080536912751678
Train,upside_failure,4,-0.10067114093959731
Train,upside_failure,5,-0.12751677852348994
Train,upside_failure,1,-0.049079754601226995
Train,upside_failure,2,-0.04294478527607362
Train,upside_failure,3,-0.1901840490797546
Train,upside_failure,4,-0.3128834355828221
Train,upside_failure,5,-0.3619631901840491
Train,downside_failure,1,0.1780821917808219
Train,downside_failure,2,-0.10273972602739725
Train,downside_failure,3,-0.0273972602739726
Train,downside_failure,4,-0.1917808219178082
Train,downside_failure,5,-0.3287671232876712
Train,upside_failure,1,0.17886178861788618
Train,upside_failure,2,-0.008130081300813009
Train,upside_failure,3,-0.06504065040650407
Train,upside_failure,4,0.016260162601626018
Train,upside_failure,5,-0.17886178861788618
Train,upside_failure,1,0.04918032786885246
Train,upside_failure,2,0.09836065573770492
Train,upside_failure,3,0.040983606557377046
Train,upside_failure,4,0.05737704918032787
Train,upside_failure,5,0.06557377049180328
Train,upside_failure,1,0.015873015873015872
Train,upside_failure,2,0.026455026455026454
Train,upside_failure,3,0.047619047619047616
Train,upside_failure,4,0.005291005291005291
Train,upside_failure,5,-0.1164021164021164
Train,upside_failure,1,0.09375
Train,upside_failure,2,0.0
Train,upside_failure,3,0.0625
Train,upside_failure,4,0.1171875
