session_date,year,split,side,ib_high,ib_low,ib_width,signal_ny_min,entry_ny_min,entry,stop,target,risk_points,exit_ny_min,exit,exit_kind,gross_points,cost_points,net_points,net_r,label,period,sd,ny_min,vwap,session_open,path,run_high,run_low,sd_five,ib_high_five,ib_low_five,ib_width_five,ib_volume,ib_close,ib_vs_prior20,bar_open,bar_high,bar_low,bar_close,bar_volume,bar_close_min,es_sd,es_ny_min,es_close,es_ib_high,es_ib_low,signal_delay_min,breakout_excess_ib,signal_body_fraction,signal_range_ib,signal_vol_vs_ib5mean,vwap_distance_ib,trend_efficiency,range_sofar_ib,es_confirms
2014-10-07,2014,IS,long,3993.25,3973.25,20.0,634,635,3999.0,3973.25,4024.75,25.75,697,3973.25,stop,-25.75,1.0,-26.75,-1.0388349514563109,0,Train,2014-10-07,634,3983.8157581506075,3989.5,146.0,4001.25,3973.25,2014-10-07,3993.25,3973.25,20.0,81225,3993.0,0.9696969696969697,3993.0,4001.25,3993.0,3998.75,8390,634,2014-10-07,634,1949.75,1948.5,1939.75,4,0.275,0.696969696969697,0.4125,1.2395198522622346,0.7467120924696247,0.06335616438356165,1.4,True
2014-10-08,2014,IS,short,3965.75,3943.75,22.0,649,650,3942.25,3965.75,3918.75,23.5,722,3965.75,stop,-23.5,1.0,-24.5,-1.0425531914893618,0,Train,2014-10-08,649,3952.8864955548293,3955.5,189.0,3965.75,3938.5,2014-10-08,3965.75,3943.75,22.0,80219,3954.5,1.1210191082802548,3944.5,3944.5,3938.5,3942.25,5155,649,2014-10-08,649,1922.25,1933.75,1924.25,19,0.06818181818181818,0.375,0.2727272727272727,0.7711390069684239,0.48347707067405693,0.0701058201058201,1.2386363636363635,True
2014-10-09,2014,IS,short,4034.25,4011.25,23.0,639,640,4008.5,4034.25,3982.75,25.75,739,3982.75,target,25.75,1.0,24.75,0.9611650485436892,1,Train,2014-10-09,639,4021.3326649599135,4024.5,155.25,4034.25,4006.5,2014-10-09,4034.25,4011.25,23.0,89386,4021.25,1.1719745222929936,4012.5,4012.75,4006.5,4008.25,7968,639,2014-10-09,639,1947.0,1960.75,1949.5,9,0.13043478260869565,0.68,0.2717391304347826,1.0696977155259213,0.5688115199962379,0.10466988727858294,1.2065217391304348,True
2014-10-13,2014,IS,short,3875.0,3821.25,53.75,634,635,3820.25,3875.0,3765.5,54.75,749,3875.0,stop,-54.75,1.0,-55.75,-1.0182648401826484,0,Train,2014-10-13,634,3845.9085493773696,3857.25,173.25,3875.0,3817.5,2014-10-13,3875.0,3821.25,53.75,124554,3822.0,2.4431818181818183,3821.75,3826.25,3817.5,3820.5,13998,634,2014-10-13,634,1889.75,1906.0,1886.5,4,0.013953488372093023,0.14285714285714285,0.16279069767441862,1.3486198757165566,0.47271719771850385,0.21212121212121213,1.069767441860465,False
2014-10-14,2014,IS,long,3840.75,3794.25,46.5,679,680,3844.25,3794.25,3894.25,50.0,921,3794.25,stop,-50.0,1.0,-51.0,-1.02,0,Train,2014-10-14,679,3820.316423732955,3829.0,313.75,3846.25,3794.25,2014-10-14,3840.75,3794.25,46.5,155398,3810.25,2.066666666666667,3837.25,3846.25,3837.25,3844.25,8900,679,2014-10-14,679,1886.5,1884.75,1869.5,49,0.07526881720430108,0.7777777777777778,0.1935483870967742,0.6872675324006744,0.5147005648826845,0.04860557768924303,1.118279569892473,True
2014-10-29,2014,IS,short,4096.25,4079.5,16.75,739,740,4079.0,4096.25,4061.75,17.25,846,4061.75,target,17.25,1.0,16.25,0.9420289855072465,1,Train,2014-10-29,739,4086.2951994038663,4084.5,182.75,4096.25,4077.5,2014-10-29,4096.25,4079.5,16.75,63768,4084.0,0.5469387755102041,4080.0,4080.5,4078.0,4078.75,1678,739,2014-10-29,739,1976.25,1985.75,1978.5,109,0.04477611940298507,0.5,0.14925373134328357,0.3157696650357546,0.4504596659024635,0.03146374829001368,1.1194029850746268,True
2014-11-21,2014,IS,short,4284.5,4264.5,20.0,659,660,4261.75,4284.5,4239.0,22.75,810,4239.0,target,22.75,1.0,21.75,0.956043956043956,1,Train,2014-11-21,659,4273.092054495169,4280.75,119.75,4284.5,4256.25,2014-11-21,4284.5,4264.5,20.0,68059,4273.25,0.7582938388625592,4267.75,4267.75,4256.25,4261.75,7164,659,2014-11-21,659,2065.5,2072.25,2066.0,29,0.1375,0.5217391304347826,0.575,1.2631393349887599,0.5671027247584334,0.15866388308977036,1.4125,True
2014-12-04,2014,IS,short,4323.0,4304.5,18.5,689,690,4298.5,4323.0,4274.0,24.5,752,4323.0,stop,-24.5,1.0,-25.5,-1.0408163265306123,0,Train,2014-12-04,689,4312.517913495126,4310.0,158.5,4323.0,4297.25,2014-12-04,4323.0,4304.5,18.5,52822,4318.0,0.774869109947644,4305.25,4305.75,4297.25,4298.75,3449,689,2014-12-04,689,2062.75,2072.0,2066.75,59,0.3108108108108108,0.7647058823529411,0.4594594594594595,0.783537162545909,0.7442115402770739,0.07097791798107256,1.3918918918918919,True
2014-12-10,2014,IS,short,4298.25,4272.75,25.5,634,635,4263.25,4298.25,4228.25,35.0,895,4228.25,target,35.0,1.0,34.0,0.9714285714285714,1,Train,2014-12-10,634,4282.711418992118,4288.25,145.75,4298.25,4262.5,2014-12-10,4298.25,4272.75,25.5,82029,4274.0,1.1333333333333333,4273.75,4273.75,4262.5,4263.25,7201,634,2014-12-10,634,2042.25,2054.25,2044.0,4,0.37254901960784315,0.9333333333333333,0.4411764705882353,1.0534323227151374,0.7631929016516712,0.17152658662092624,1.4019607843137254,True
2014-12-11,2014,IS,long,4288.75,4239.0,49.75,634,635,4290.5,4239.0,4342.0,51.5,952,4239.0,stop,-51.5,1.0,-52.5,-1.019417475728155,0,Train,2014-12-11,634,4266.148029574592,4239.25,104.5,4291.0,4239.0,2014-12-11,4288.75,4239.0,49.75,85901,4287.0,2.2111111111111112,4287.0,4291.0,4286.0,4290.25,5619,634,2014-12-11,634,2054.25,2053.25,2033.0,4,0.03015075376884422,0.65,0.10050251256281408,0.7849501169951455,0.4844617170936215,0.4880382775119617,1.0452261306532664,True
2014-12-16,2014,IS,long,4146.5,4105.25,41.25,664,665,4146.5,4105.25,4187.75,41.25,692,4187.75,target,41.25,1.0,40.25,0.9757575757575756,1,Train,2014-12-16,664,4130.41684446329,4127.75,263.25,4148.0,4105.25,2014-12-16,4146.5,4105.25,41.25,110095,4137.0,1.6582914572864322,4145.75,4147.0,4141.75,4146.75,5810,664,2014-12-16,664,1991.5,1987.5,1968.5,34,0.006060606060606061,0.19047619047619047,0.12727272727272726,0.6332712657250555,0.3959552857384331,0.0721747388414055,1.0363636363636364,True
2014-12-17,2014,IS,long,4113.25,4084.5,28.75,684,685,4114.0,4084.5,4143.5,29.5,841,4143.5,target,29.5,1.0,28.5,0.9661016949152542,1,Train,2014-12-17,684,4099.987958208955,4089.75,268.25,4114.0,4084.5,2014-12-17,4113.25,4084.5,28.75,87508,4094.5,1.1557788944723617,4107.5,4114.0,4104.75,4113.75,3589,684,2014-12-17,684,1984.75,1982.5,1970.0,54,0.017391304347826087,0.6756756756756757,0.3217391304347826,0.49216071673447004,0.4786797144711233,0.08946877912395154,1.0260869565217392,True
2014-12-26,2014,IS,long,4304.25,4293.0,11.25,659,660,4304.75,4293.0,4316.5,11.75,796,4316.5,target,11.75,1.0,10.75,0.9148936170212766,1,Train,2014-12-26,659,4300.871472906767,4295.0,49.75,4305.25,4293.0,2014-12-26,4304.25,4293.0,11.25,14378,4300.5,0.44554455445544555,4304.0,4305.25,4303.5,4304.5,642,659,2014-12-26,659,2086.25,2087.75,2082.25,29,0.022222222222222223,0.2857142857142857,0.15555555555555556,0.5358186117679788,0.32253574162071647,0.19095477386934673,1.0888888888888888,False
2015-01-02,2015,IS,short,4272.75,4242.25,30.5,634,635,4237.0,4272.75,4201.25,35.75,681,4201.25,target,35.75,1.0,34.75,0.972027972027972,1,Train,2015-01-02,634,4256.788533237766,4254.75,119.75,4272.75,4235.5,2015-01-02,4272.75,4242.25,30.5,48967,4247.0,1.2139303482587065,4247.25,4247.5,4235.5,4237.25,4050,634,2015-01-02,634,2054.75,2066.5,2055.0,4,0.16393442622950818,0.8333333333333334,0.39344262295081966,0.9925051565339923,0.6406076471398815,0.14613778705636743,1.221311475409836,True
2015-01-13,2015,IS,short,4245.25,4202.0,43.25,804,805,4195.75,4245.25,4146.25,49.5,834,4146.25,target,49.5,1.0,48.5,0.9797979797979798,1,Train,2015-01-13,804,4228.146293212752,4202.25,321.0,4247.75,4193.25,2015-01-13,4245.25,4202.0,43.25,86623,4240.75,1.459915611814346,4209.25,4209.25,4193.25,4195.5,8332,804,2015-01-13,804,2028.0,2051.75,2037.25,174,0.15028901734104047,0.859375,0.3699421965317919,1.1542430994077786,0.7548275887341601,0.02102803738317757,1.260115606936416,True
2015-01-20,2015,IS,short,4165.5,4122.5,43.0,704,705,4118.5,4165.5,4071.5,47.0,882,4165.5,stop,-47.0,1.0,-48.0,-1.0212765957446808,0,Train,2015-01-20,704,4136.464034450644,4156.0,300.75,4165.5,4117.0,2015-01-20,4165.5,4122.5,43.0,83196,4138.0,1.2835820895522387,4124.25,4124.75,4117.25,4118.5,3067,704,2015-01-20,704,2002.25,2023.25,2003.5,74,0.09302325581395349,0.7666666666666667,0.1744186046511628,0.4423770373575653,0.41776824303823834,0.12468827930174564,1.127906976744186,True
2015-02-06,2015,IS,long,4260.0,4237.75,22.25,644,645,4265.75,4237.75,4293.75,28.0,805,4237.75,stop,-28.0,1.0,-29.0,-1.0357142857142858,0,Train,2015-02-06,644,4250.887259364148,4259.0,131.0,4266.0,4237.75,2015-02-06,4260.0,4237.75,22.25,52195,4253.5,0.6472727272727272,4258.25,4266.0,4257.5,4265.75,4424,644,2015-02-06,644,2067.0,2065.25,2056.0,14,0.25842696629213485,0.8823529411764706,0.38202247191011235,1.0171089184787816,0.6679883431843541,0.05152671755725191,1.2696629213483146,True
