session_date,year,split,side,ib_high,ib_low,ib_width,signal_ny_min,entry_ny_min,entry,stop,target,risk_points,exit_ny_min,exit,exit_kind,gross_points,cost_points,net_points,net_r
2010-06-07,2010,IS,short,1845.5,1826.25,19.25,654,655,1821.5,1845.5,1797.5,24.0,930,1797.5,target,24.0,1.0,23.0,0.9583333333333334
2010-06-14,2010,IS,long,1873.0,1858.75,14.25,684,685,1874.5,1858.75,1890.25,15.75,838,1858.75,stop,-15.75,1.0,-16.75,-1.0634920634920635
2010-06-21,2010,IS,short,1938.75,1925.75,13.0,649,650,1925.25,1938.75,1911.75,13.5,819,1911.75,target,13.5,1.0,12.5,0.9259259259259259
2010-06-28,2010,IS,long,1843.25,1821.25,22.0,664,665,1844.75,1821.25,1868.25,23.5,955,1835.75,time,-9.0,1.0,-10.0,-0.425531914893617
2010-07-06,2010,IS,short,1762.5,1745.5,17.0,754,755,1744.0,1762.5,1725.5,18.5,834,1725.5,target,18.5,1.0,17.5,0.9459459459459459
2010-07-12,2010,IS,short,1829.75,1809.25,20.5,669,670,1808.75,1829.75,1787.75,21.0,955,1818.25,time,-9.5,1.0,-10.5,-0.5
2010-07-19,2010,IS,short,1818.25,1798.25,20.0,649,650,1797.0,1818.25,1775.75,21.25,907,1818.25,stop,-21.25,1.0,-22.25,-1.0470588235294118
2010-07-26,2010,IS,long,1881.25,1866.0,15.25,679,680,1883.0,1866.0,1900.0,17.0,955,1886.25,time,3.25,1.0,2.25,0.1323529411764706
2010-08-02,2010,IS,long,1898.5,1878.0,20.5,874,875,1899.0,1878.0,1920.0,21.0,955,1898.5,time,-0.5,1.0,-1.5,-0.07142857142857142
2010-08-09,2010,IS,long,1913.25,1901.75,11.5,874,875,1914.5,1901.75,1927.25,12.75,955,1914.25,time,-0.25,1.0,-1.25,-0.09803921568627451
2010-08-16,2010,IS,long,1826.25,1800.0,26.25,634,635,1827.25,1800.0,1854.5,27.25,955,1819.75,time,-7.5,1.0,-8.5,-0.3119266055045872
2010-08-23,2010,IS,short,1842.75,1819.5,23.25,644,645,1816.25,1842.75,1789.75,26.5,955,1809.0,time,7.25,1.0,6.25,0.2358490566037736
2010-08-30,2010,IS,short,1798.0,1782.25,15.75,819,820,1781.5,1798.0,1765.0,16.5,955,1775.25,time,6.25,1.0,5.25,0.3181818181818182
2010-09-07,2010,IS,short,1870.5,1855.75,14.75,909,910,1855.25,1870.5,1840.0,15.25,955,1854.25,time,1.0,1.0,0.0,0.0
2010-09-13,2010,IS,long,1917.75,1905.5,12.25,644,645,1919.25,1905.5,1933.0,13.75,955,1922.0,time,2.75,1.0,1.75,0.12727272727272726
2010-09-20,2010,IS,long,1980.0,1957.5,22.5,864,865,1980.25,1957.5,2003.0,22.75,955,1989.0,time,8.75,1.0,7.75,0.34065934065934067
2010-09-27,2010,IS,short,2021.25,2012.25,9.0,674,675,2012.0,2021.25,2002.75,9.25,835,2021.25,stop,-9.25,1.0,-10.25,-1.1081081081081081
2010-10-04,2010,IS,short,1996.0,1981.25,14.75,669,670,1980.25,1996.0,1964.5,15.75,720,1964.5,target,15.75,1.0,14.75,0.9365079365079365
2010-10-18,2010,IS,long,2100.75,2088.25,12.5,909,910,2101.25,2088.25,2114.25,13.0,955,2101.25,time,0.0,1.0,-1.0,-0.07692307692307693
2010-11-01,2010,IS,short,2146.5,2131.0,15.5,664,665,2130.75,2146.5,2115.0,15.75,915,2115.0,target,15.75,1.0,14.75,0.9365079365079365
2010-11-08,2010,IS,long,2187.5,2173.5,14.0,804,805,2188.0,2173.5,2202.5,14.5,955,2183.75,time,-4.25,1.0,-5.25,-0.3620689655172414
2010-11-15,2010,IS,short,2151.0,2129.75,21.25,924,925,2129.5,2151.0,2108.0,21.5,955,2127.25,time,2.25,1.0,1.25,0.05813953488372093
2010-11-29,2010,IS,long,2146.75,2117.75,29.0,919,920,2148.0,2117.75,2178.25,30.25,955,2144.75,time,-3.25,1.0,-4.25,-0.14049586776859505
2010-12-06,2010,IS,short,2193.0,2184.25,8.75,699,700,2183.0,2193.0,2173.0,10.0,942,2193.0,stop,-10.0,1.0,-11.0,-1.1
2010-12-13,2010,IS,long,2223.5,2215.25,8.25,659,660,2223.75,2215.25,2232.25,8.5,924,2215.25,stop,-8.5,1.0,-9.5,-1.1176470588235294
2010-12-20,2010,IS,long,2224.75,2205.5,19.25,844,845,2225.0,2205.5,2244.5,19.5,955,2223.25,time,-1.75,1.0,-2.75,-0.14102564102564102
2010-12-27,2010,IS,long,2225.0,2207.25,17.75,799,800,2227.25,2207.25,2247.25,20.0,955,2231.0,time,3.75,1.0,2.75,0.1375
2011-01-03,2011,IS,long,2264.5,2237.5,27.0,659,660,2265.0,2237.5,2292.5,27.5,955,2252.5,time,-12.5,1.0,-13.5,-0.4909090909090909
2011-01-10,2011,IS,long,2275.25,2263.25,12.0,719,720,2275.75,2263.25,2288.25,12.5,955,2284.75,time,9.0,1.0,8.0,0.64
2011-01-18,2011,IS,long,2319.0,2300.0,19.0,684,685,2320.25,2300.0,2340.5,20.25,955,2327.75,time,7.5,1.0,6.5,0.32098765432098764
2011-01-24,2011,IS,long,2279.25,2267.0,12.25,664,665,2281.25,2267.0,2295.5,14.25,725,2295.5,target,14.25,1.0,13.25,0.9298245614035088
2011-01-31,2011,IS,long,2274.75,2254.75,20.0,724,725,2275.0,2254.75,2295.25,20.25,955,2278.75,time,3.75,1.0,2.75,0.13580246913580246
2011-02-07,2011,IS,long,2351.0,2336.75,14.25,659,660,2351.5,2336.75,2366.25,14.75,955,2348.5,time,-3.0,1.0,-4.0,-0.2711864406779661
2011-02-22,2011,IS,short,2366.0,2341.25,24.75,759,760,2340.75,2366.0,2315.5,25.25,955,2322.5,time,18.25,1.0,17.25,0.6831683168316832
2011-02-28,2011,IS,short,2363.0,2354.0,9.0,689,690,2352.5,2363.0,2342.0,10.5,781,2342.0,target,10.5,1.0,9.5,0.9047619047619048
2011-03-07,2011,IS,short,2371.25,2355.0,16.25,639,640,2347.75,2371.25,2324.25,23.5,697,2324.25,target,23.5,1.0,22.5,0.9574468085106383
2011-03-14,2011,IS,short,2300.75,2282.75,18.0,659,660,2279.75,2300.75,2258.75,21.0,955,2288.75,time,-9.0,1.0,-10.0,-0.47619047619047616
2011-03-15,2011,IS,long,2238.75,2213.75,25.0,644,645,2244.0,2213.75,2274.25,30.25,955,2264.5,time,20.5,1.0,19.5,0.6446280991735537
2011-03-21,2011,IS,long,2267.0,2246.75,20.25,664,665,2269.25,2246.75,2291.75,22.5,955,2262.25,time,-7.0,1.0,-8.0,-0.35555555555555557
2011-03-22,2011,IS,short,2264.0,2253.5,10.5,674,675,2252.75,2264.0,2241.5,11.25,955,2254.75,time,-2.0,1.0,-3.0,-0.26666666666666666
2011-03-25,2011,IS,long,2319.25,2311.25,8.0,634,635,2321.5,2311.25,2331.75,10.25,955,2314.25,time,-7.25,1.0,-8.25,-0.8048780487804879
2011-03-28,2011,IS,short,2325.25,2314.0,11.25,704,705,2311.75,2325.25,2298.25,13.5,955,2302.0,time,9.75,1.0,8.75,0.6481481481481481
2011-04-04,2011,IS,short,2348.75,2330.0,18.75,774,775,2329.5,2348.75,2310.25,19.25,955,2330.0,time,-0.5,1.0,-1.5,-0.07792207792207792
2011-04-11,2011,IS,short,2331.5,2310.0,21.5,724,725,2309.75,2331.5,2288.0,21.75,955,2309.5,time,0.25,1.0,-0.75,-0.034482758620689655
2011-04-14,2011,IS,long,2304.0,2287.5,16.5,639,640,2304.25,2287.5,2321.0,16.75,955,2309.0,time,4.75,1.0,3.75,0.22388059701492538
2011-04-15,2011,IS,long,2304.0,2289.25,14.75,684,685,2305.0,2289.25,2320.75,15.75,955,2303.5,time,-1.5,1.0,-2.5,-0.15873015873015872
2011-04-18,2011,IS,long,2282.75,2250.25,32.5,919,920,2285.25,2250.25,2320.25,35.0,955,2284.25,time,-1.0,1.0,-2.0,-0.05714285714285714
2011-04-19,2011,IS,short,2297.0,2287.5,9.5,659,660,2286.75,2297.0,2276.5,10.25,830,2297.0,stop,-10.25,1.0,-11.25,-1.0975609756097562
2011-04-25,2011,IS,short,2381.0,2372.5,8.5,669,670,2372.5,2381.0,2364.0,8.5,860,2381.0,stop,-8.5,1.0,-9.5,-1.1176470588235294
2011-05-02,2011,IS,long,2412.25,2400.5,11.75,634,635,2414.0,2400.5,2427.5,13.5,743,2400.5,stop,-13.5,1.0,-14.5,-1.0740740740740742
2011-05-05,2011,IS,long,2389.75,2372.5,17.25,704,705,2390.0,2372.5,2407.5,17.5,910,2372.5,stop,-17.5,1.0,-18.5,-1.0571428571428572
2011-05-06,2011,IS,long,2402.0,2387.5,14.5,674,675,2403.25,2387.5,2419.0,15.75,796,2387.5,stop,-15.75,1.0,-16.75,-1.0634920634920635
2011-05-09,2011,IS,long,2386.0,2374.75,11.25,714,715,2387.5,2374.75,2400.25,12.75,955,2389.0,time,1.5,1.0,0.5,0.0392156862745098
2011-05-16,2011,IS,long,2370.75,2359.5,11.25,664,665,2371.0,2359.5,2382.5,11.5,714,2359.5,stop,-11.5,1.0,-12.5,-1.0869565217391304
2011-05-24,2011,IS,short,2321.75,2311.25,10.5,639,640,2309.0,2321.75,2296.25,12.75,955,2302.25,time,6.75,1.0,5.75,0.45098039215686275
2011-05-25,2011,IS,long,2308.75,2297.25,11.5,639,640,2310.5,2297.25,2323.75,13.25,955,2311.0,time,0.5,1.0,-0.5,-0.03773584905660377
2011-05-31,2011,IS,short,2362.5,2349.0,13.5,724,725,2347.5,2362.5,2332.5,15.0,940,2362.5,stop,-15.0,1.0,-16.0,-1.0666666666666667
2011-06-02,2011,IS,short,2334.5,2318.5,16.0,709,710,2316.0,2334.5,2297.5,18.5,955,2325.25,time,-9.25,1.0,-10.25,-0.5540540540540541
2011-06-06,2011,IS,long,2296.75,2286.5,10.25,684,685,2297.5,2286.5,2308.5,11.0,824,2286.5,stop,-11.0,1.0,-12.0,-1.0909090909090908
2011-06-08,2011,IS,short,2268.25,2255.5,12.75,819,820,2251.0,2268.25,2233.75,17.25,955,2253.75,time,-2.75,1.0,-3.75,-0.21739130434782608
2011-06-09,2011,IS,long,2258.0,2246.0,12.0,639,640,2258.5,2246.0,2271.0,12.5,955,2258.5,time,0.0,1.0,-1.0,-0.08
2011-06-10,2011,IS,short,2247.25,2233.0,14.25,639,640,2232.5,2247.25,2217.75,14.75,954,2217.75,target,14.75,1.0,13.75,0.9322033898305084
2011-06-13,2011,IS,short,2230.25,2218.0,12.25,739,740,2217.0,2230.25,2203.75,13.25,955,2219.5,time,-2.5,1.0,-3.5,-0.2641509433962264
2011-06-20,2011,IS,long,2195.75,2182.5,13.25,704,705,2197.0,2182.5,2211.5,14.5,955,2197.75,time,0.75,1.0,-0.25,-0.017241379310344827
2011-06-27,2011,IS,long,2238.25,2210.25,28.0,699,700,2239.5,2210.25,2268.75,29.25,955,2250.75,time,11.25,1.0,10.25,0.3504273504273504
2011-07-05,2011,IS,long,2364.0,2354.0,10.0,704,705,2365.0,2354.0,2376.0,11.0,955,2367.75,time,2.75,1.0,1.75,0.1590909090909091
2011-07-11,2011,IS,short,2389.5,2372.5,17.0,639,640,2370.75,2389.5,2352.0,18.75,871,2352.0,target,18.75,1.0,17.75,0.9466666666666667
2011-07-18,2011,IS,short,2351.75,2325.25,26.5,654,655,2324.5,2351.75,2297.25,27.25,955,2340.75,time,-16.25,1.0,-17.25,-0.6330275229357798
2011-07-25,2011,IS,long,2422.5,2402.25,20.25,684,685,2423.0,2402.25,2443.75,20.75,955,2420.25,time,-2.75,1.0,-3.75,-0.18072289156626506
2011-08-01,2011,IS,short,2394.0,2339.25,54.75,679,680,2339.0,2394.0,2284.0,55.0,955,2346.5,time,-7.5,1.0,-8.5,-0.15454545454545454
2011-08-08,2011,IS,short,2161.75,2103.25,58.5,829,830,2102.25,2161.75,2042.75,59.5,955,2072.0,time,30.25,1.0,29.25,0.49159663865546216
2011-08-15,2011,IS,short,2207.5,2185.5,22.0,679,680,2184.0,2207.5,2160.5,23.5,945,2207.5,stop,-23.5,1.0,-24.5,-1.0425531914893618
2011-08-22,2011,IS,short,2084.75,2058.25,26.5,659,660,2056.25,2084.75,2027.75,28.5,955,2040.25,time,16.0,1.0,15.0,0.5263157894736842
2011-08-29,2011,IS,long,2208.0,2182.0,26.0,724,725,2211.25,2182.0,2240.5,29.25,955,2221.25,time,10.0,1.0,9.0,0.3076923076923077
2011-09-06,2011,IS,long,2135.75,2115.75,20.0,734,735,2136.5,2115.75,2157.25,20.75,852,2157.25,target,20.75,1.0,19.75,0.9518072289156626
2011-09-19,2011,IS,long,2274.75,2254.25,20.5,674,675,2277.75,2254.25,2301.25,23.5,917,2301.25,target,23.5,1.0,22.5,0.9574468085106383
2011-10-03,2011,IS,short,2148.0,2105.0,43.0,784,785,2103.0,2148.0,2058.0,45.0,955,2087.5,time,15.5,1.0,14.5,0.32222222222222224
2011-10-17,2011,IS,short,2362.75,2346.0,16.75,714,715,2344.5,2362.75,2326.25,18.25,818,2326.25,target,18.25,1.0,17.25,0.9452054794520548
2011-10-24,2011,IS,long,2363.5,2336.75,26.75,634,635,2365.25,2336.75,2393.75,28.5,955,2377.0,time,11.75,1.0,10.75,0.37719298245614036
2011-10-31,2011,IS,long,2379.0,2364.5,14.5,634,635,2379.75,2364.5,2395.0,15.25,919,2364.5,stop,-15.25,1.0,-16.25,-1.0655737704918034
2011-11-07,2011,IS,short,2362.25,2342.25,20.0,634,635,2340.25,2362.25,2318.25,22.0,910,2362.25,stop,-22.0,1.0,-23.0,-1.0454545454545454
2011-11-14,2011,IS,short,2360.0,2339.25,20.75,739,740,2338.75,2360.0,2317.5,21.25,955,2339.25,time,-0.5,1.0,-1.5,-0.07058823529411765
2011-11-21,2011,IS,short,2226.0,2197.5,28.5,649,650,2197.0,2226.0,2168.0,29.0,955,2214.0,time,-17.0,1.0,-18.0,-0.6206896551724138
2011-11-28,2011,IS,long,2226.0,2201.0,25.0,694,695,2227.25,2201.0,2253.5,26.25,955,2214.5,time,-12.75,1.0,-13.75,-0.5238095238095238
2011-12-05,2011,IS,long,2341.75,2321.25,20.5,774,775,2342.5,2321.25,2363.75,21.25,907,2321.25,stop,-21.25,1.0,-22.25,-1.0470588235294118
2011-12-19,2011,IS,short,2247.0,2236.5,10.5,649,650,2234.75,2247.0,2222.5,12.25,702,2222.5,target,12.25,1.0,11.25,0.9183673469387755
2011-12-27,2011,IS,long,2293.5,2276.25,17.25,829,830,2294.25,2276.25,2312.25,18.0,955,2290.0,time,-4.25,1.0,-5.25,-0.2916666666666667
2012-01-03,2012,IS,short,2328.25,2314.75,13.5,759,760,2311.5,2328.25,2294.75,16.75,955,2319.0,time,-7.5,1.0,-8.5,-0.5074626865671642
2012-01-09,2012,IS,short,2360.75,2349.0,11.75,649,650,2347.5,2360.75,2334.25,13.25,955,2347.25,time,0.25,1.0,-0.75,-0.05660377358490566
2012-01-17,2012,IS,long,2396.75,2389.25,7.5,664,665,2397.75,2389.25,2406.25,8.5,891,2389.25,stop,-8.5,1.0,-9.5,-1.1176470588235294
2012-01-23,2012,IS,short,2452.25,2433.0,19.25,699,700,2432.0,2452.25,2411.75,20.25,955,2434.5,time,-2.5,1.0,-3.5,-0.1728395061728395
2012-01-30,2012,IS,long,2442.75,2429.25,13.5,649,650,2445.25,2429.25,2461.25,16.0,817,2461.25,target,16.0,1.0,15.0,0.9375
2012-02-06,2012,IS,long,2521.75,2511.25,10.5,754,755,2522.0,2511.25,2532.75,10.75,955,2523.0,time,1.0,1.0,0.0,0.0
2012-02-13,2012,IS,short,2567.25,2557.25,10.0,634,635,2554.25,2567.25,2541.25,13.0,851,2567.25,stop,-13.0,1.0,-14.0,-1.0769230769230769
2012-02-21,2012,IS,long,2593.75,2582.75,11.0,634,635,2594.25,2582.75,2605.75,11.5,851,2582.75,stop,-11.5,1.0,-12.5,-1.0869565217391304
2012-02-27,2012,IS,long,2598.5,2578.75,19.75,644,645,2602.0,2578.75,2625.25,23.25,955,2608.0,time,6.0,1.0,5.0,0.21505376344086022
2012-03-05,2012,IS,short,2643.0,2626.75,16.25,659,660,2625.25,2643.0,2607.5,17.75,677,2607.5,target,17.75,1.0,16.75,0.9436619718309859
2012-03-12,2012,IS,short,2646.5,2637.25,9.25,634,635,2635.0,2646.5,2623.5,11.5,955,2640.25,time,-5.25,1.0,-6.25,-0.5434782608695652
2012-03-19,2012,IS,long,2718.25,2707.25,11.0,699,700,2719.25,2707.25,2731.25,12.0,763,2731.25,target,12.0,1.0,11.0,0.9166666666666666
2012-03-26,2012,IS,long,2753.5,2742.5,11.0,684,685,2754.25,2742.5,2766.0,11.75,854,2766.0,target,11.75,1.0,10.75,0.9148936170212766
2012-04-02,2012,IS,long,2764.0,2743.5,20.5,669,670,2765.0,2743.5,2786.5,21.5,955,2780.75,time,15.75,1.0,14.75,0.686046511627907
2012-04-09,2012,IS,long,2738.0,2718.75,19.25,649,650,2740.0,2718.75,2761.25,21.25,955,2738.75,time,-1.25,1.0,-2.25,-0.10588235294117647
2012-04-23,2012,IS,short,2653.0,2630.5,22.5,649,650,2630.0,2653.0,2607.0,23.0,873,2653.0,stop,-23.0,1.0,-24.0,-1.0434782608695652
2012-04-30,2012,IS,short,2734.25,2717.25,17.0,879,880,2715.75,2734.25,2697.25,18.5,955,2719.0,time,-3.25,1.0,-4.25,-0.22972972972972974
2012-05-07,2012,IS,long,2639.5,2616.5,23.0,754,755,2641.75,2616.5,2667.0,25.25,955,2634.5,time,-7.25,1.0,-8.25,-0.32673267326732675
2012-05-14,2012,IS,long,2597.5,2583.5,14.0,689,690,2602.5,2583.5,2621.5,19.0,955,2588.0,time,-14.5,1.0,-15.5,-0.8157894736842105
2012-05-21,2012,IS,long,2503.5,2476.25,27.25,634,635,2509.75,2476.25,2543.25,33.5,922,2543.25,target,33.5,1.0,32.5,0.9701492537313433
2012-05-29,2012,IS,long,2567.25,2539.75,27.5,634,635,2569.25,2539.75,2598.75,29.5,720,2539.75,stop,-29.5,1.0,-30.5,-1.0338983050847457
2012-06-11,2012,IS,short,2573.5,2545.5,28.0,654,655,2544.25,2573.5,2515.0,29.25,925,2515.0,target,29.25,1.0,28.25,0.9658119658119658
2012-06-18,2012,IS,long,2582.5,2549.25,33.25,649,650,2583.0,2549.25,2616.75,33.75,955,2584.5,time,1.5,1.0,0.5,0.014814814814814815
2012-06-25,2012,IS,short,2558.0,2531.5,26.5,674,675,2529.5,2558.0,2501.0,28.5,955,2529.5,time,-0.0,1.0,-1.0,-0.03508771929824561
2012-07-05,2012,IS,long,2642.5,2624.5,18.0,654,655,2644.25,2624.5,2664.0,19.75,955,2644.5,time,0.25,1.0,-0.75,-0.0379746835443038
2012-07-09,2012,IS,short,2615.5,2594.0,21.5,634,635,2592.75,2615.5,2570.0,22.75,955,2604.75,time,-12.0,1.0,-13.0,-0.5714285714285714
2012-07-16,2012,IS,long,2578.25,2561.25,17.0,674,675,2580.25,2561.25,2599.25,19.0,955,2569.75,time,-10.5,1.0,-11.5,-0.6052631578947368
2012-07-23,2012,IS,long,2564.5,2543.25,21.25,689,690,2565.25,2543.25,2587.25,22.0,925,2587.25,target,22.0,1.0,21.0,0.9545454545454546
2012-07-30,2012,IS,short,2657.75,2644.25,13.5,654,655,2643.25,2657.75,2628.75,14.5,914,2628.75,target,14.5,1.0,13.5,0.9310344827586207
2012-08-06,2012,IS,long,2693.0,2677.25,15.75,694,695,2694.75,2677.25,2712.25,17.5,955,2693.0,time,-1.75,1.0,-2.75,-0.15714285714285714
2012-08-13,2012,IS,short,2725.0,2711.5,13.5,659,660,2710.75,2725.0,2696.5,14.25,895,2725.0,stop,-14.25,1.0,-15.25,-1.0701754385964912
2012-08-20,2012,IS,long,2778.5,2767.0,11.5,714,715,2779.25,2767.0,2791.5,12.25,955,2781.75,time,2.5,1.0,1.5,0.12244897959183673
2012-08-21,2012,IS,long,2801.5,2789.5,12.0,639,640,2801.5,2789.5,2813.5,12.0,658,2789.5,stop,-12.0,1.0,-13.0,-1.0833333333333333
2012-08-22,2012,IS,long,2776.5,2759.0,17.5,844,845,2778.5,2759.0,2798.0,19.5,955,2784.0,time,5.5,1.0,4.5,0.23076923076923078
2012-08-23,2012,IS,long,2772.75,2754.75,18.0,674,675,2774.75,2754.75,2794.75,20.0,805,2754.75,stop,-20.0,1.0,-21.0,-1.05
2012-08-24,2012,IS,long,2762.0,2750.5,11.5,634,635,2762.5,2750.5,2774.5,12.0,675,2774.5,target,12.0,1.0,11.0,0.9166666666666666
2012-08-27,2012,IS,long,2791.5,2777.75,13.75,689,690,2792.25,2777.75,2806.75,14.5,953,2777.75,stop,-14.5,1.0,-15.5,-1.0689655172413792
2012-08-28,2012,IS,long,2787.0,2771.0,16.0,729,730,2787.5,2771.0,2804.0,16.5,955,2783.5,time,-4.0,1.0,-5.0,-0.30303030303030304
2012-08-29,2012,IS,short,2789.5,2781.5,8.0,639,640,2780.0,2789.5,2770.5,9.5,823,2789.5,stop,-9.5,1.0,-10.5,-1.105263157894737
2012-08-31,2012,IS,long,2780.75,2745.25,35.5,664,665,2784.5,2745.25,2823.75,39.25,955,2774.5,time,-10.0,1.0,-11.0,-0.2802547770700637
2012-09-04,2012,IS,short,2772.5,2755.5,17.0,634,635,2753.0,2772.5,2733.5,19.5,873,2772.5,stop,-19.5,1.0,-20.5,-1.0512820512820513
2012-09-06,2012,IS,long,2812.0,2783.0,29.0,639,640,2814.5,2783.0,2846.0,31.5,955,2824.75,time,10.25,1.0,9.25,0.29365079365079366
2012-09-10,2012,IS,short,2823.75,2811.25,12.5,644,645,2808.0,2823.75,2792.25,15.75,902,2792.25,target,15.75,1.0,14.75,0.9365079365079365
2012-09-11,2012,IS,long,2798.75,2784.25,14.5,684,685,2799.0,2784.25,2813.75,14.75,888,2784.25,stop,-14.75,1.0,-15.75,-1.0677966101694916
2012-09-12,2012,IS,short,2799.5,2784.0,15.5,634,635,2783.5,2799.5,2767.5,16.0,955,2787.5,time,-4.0,1.0,-5.0,-0.3125
2012-09-13,2012,IS,long,2802.5,2791.0,11.5,754,755,2806.0,2791.0,2821.0,15.0,781,2821.0,target,15.0,1.0,14.0,0.9333333333333333
2012-09-19,2012,IS,short,2856.5,2846.0,10.5,634,635,2845.25,2856.5,2834.0,11.25,681,2856.5,stop,-11.25,1.0,-12.25,-1.0888888888888888
2012-09-20,2012,IS,long,2848.25,2837.25,11.0,634,635,2848.75,2837.25,2860.25,11.5,955,2851.75,time,3.0,1.0,2.0,0.17391304347826086
2012-09-21,2012,IS,short,2871.75,2865.25,6.5,674,675,2864.5,2871.75,2857.25,7.25,863,2857.25,target,7.25,1.0,6.25,0.8620689655172413
2012-09-24,2012,IS,long,2841.5,2826.25,15.25,894,895,2842.5,2826.25,2858.75,16.25,955,2838.5,time,-4.0,1.0,-5.0,-0.3076923076923077
2012-09-25,2012,IS,long,2849.25,2838.25,11.0,664,665,2850.25,2838.25,2862.25,12.0,759,2838.25,stop,-12.0,1.0,-13.0,-1.0833333333333333
2012-09-26,2012,IS,short,2797.0,2769.5,27.5,639,640,2765.25,2797.0,2733.5,31.75,955,2776.25,time,-11.0,1.0,-12.0,-0.3779527559055118
2012-09-27,2012,IS,long,2788.0,2778.0,10.0,634,635,2790.75,2778.0,2803.5,12.75,724,2803.5,target,12.75,1.0,11.75,0.9215686274509803
2012-09-28,2012,IS,short,2813.75,2789.75,24.0,689,690,2789.75,2813.75,2765.75,24.0,955,2795.5,time,-5.75,1.0,-6.75,-0.28125
2012-10-01,2012,IS,short,2822.5,2800.5,22.0,769,770,2798.5,2822.5,2774.5,24.0,955,2782.5,time,16.0,1.0,15.0,0.625
2012-10-02,2012,IS,short,2807.75,2788.25,19.5,699,700,2785.5,2807.75,2763.25,22.25,955,2789.0,time,-3.5,1.0,-4.5,-0.20224719101123595
2012-10-03,2012,IS,long,2807.75,2790.5,17.25,674,675,2811.75,2790.5,2833.0,21.25,955,2811.75,time,0.0,1.0,-1.0,-0.047058823529411764
2012-10-04,2012,IS,long,2826.5,2807.75,18.75,919,920,2828.0,2807.75,2848.25,20.25,955,2820.75,time,-7.25,1.0,-8.25,-0.4074074074074074
2012-10-08,2012,IS,short,2796.5,2780.0,16.5,679,680,2777.5,2796.5,2758.5,19.0,955,2783.0,time,-5.5,1.0,-6.5,-0.34210526315789475
2012-10-10,2012,IS,short,2742.0,2727.5,14.5,754,755,2727.25,2742.0,2712.5,14.75,955,2720.25,time,7.0,1.0,6.0,0.4067796610169492
2012-10-15,2012,IS,long,2728.25,2708.25,20.0,924,925,2728.5,2708.25,2748.75,20.25,955,2735.5,time,7.0,1.0,6.0,0.2962962962962963
2012-10-16,2012,IS,long,2749.75,2736.0,13.75,659,660,2753.25,2736.0,2770.5,17.25,727,2770.5,target,17.25,1.0,16.25,0.9420289855072463
2012-10-18,2012,IS,long,2767.75,2750.75,17.0,724,725,2768.5,2750.75,2786.25,17.75,753,2750.75,stop,-17.75,1.0,-18.75,-1.056338028169014
2012-10-19,2012,IS,short,2736.25,2711.5,24.75,644,645,2711.0,2736.25,2685.75,25.25,712,2685.75,target,25.25,1.0,24.25,0.9603960396039604
2012-10-22,2012,IS,short,2686.5,2668.75,17.75,809,810,2668.5,2686.5,2650.5,18.0,952,2686.5,stop,-18.0,1.0,-19.0,-1.0555555555555556
2012-10-23,2012,IS,short,2671.75,2656.5,15.25,639,640,2653.25,2671.75,2634.75,18.5,756,2671.75,stop,-18.5,1.0,-19.5,-1.054054054054054
2012-10-24,2012,IS,short,2679.25,2661.5,17.75,654,655,2660.25,2679.25,2641.25,19.0,955,2648.75,time,11.5,1.0,10.5,0.5526315789473685
2012-10-25,2012,IS,short,2673.5,2656.75,16.75,649,650,2655.75,2673.5,2638.0,17.75,955,2649.25,time,6.5,1.0,5.5,0.30985915492957744
2012-10-26,2012,IS,short,2666.75,2646.5,20.25,654,655,2644.25,2666.75,2621.75,22.5,911,2666.75,stop,-22.5,1.0,-23.5,-1.0444444444444445
2012-10-31,2012,IS,short,2659.5,2641.5,18.0,644,645,2637.75,2659.5,2616.0,21.75,955,2638.5,time,-0.75,1.0,-1.75,-0.08045977011494253
2012-11-01,2012,IS,long,2674.5,2650.25,24.25,644,645,2676.5,2650.25,2702.75,26.25,955,2680.75,time,4.25,1.0,3.25,0.12380952380952381
2012-11-02,2012,IS,short,2692.75,2675.75,17.0,709,710,2674.25,2692.75,2655.75,18.5,930,2655.75,target,18.5,1.0,17.5,0.9459459459459459
2012-11-05,2012,IS,long,2657.75,2645.5,12.25,634,635,2658.25,2645.5,2671.0,12.75,942,2671.0,target,12.75,1.0,11.75,0.9215686274509803
2012-11-07,2012,IS,short,2648.0,2623.0,25.0,654,655,2618.5,2648.0,2589.0,29.5,955,2617.75,time,0.75,1.0,-0.25,-0.00847457627118644
2012-11-09,2012,IS,long,2588.0,2568.75,19.25,644,645,2589.5,2568.75,2610.25,20.75,955,2585.0,time,-4.5,1.0,-5.5,-0.26506024096385544
2012-11-12,2012,IS,short,2597.25,2582.5,14.75,649,650,2579.5,2597.25,2561.75,17.75,955,2580.5,time,-1.0,1.0,-2.0,-0.11267605633802817
2012-11-19,2012,IS,long,2572.0,2559.0,13.0,644,645,2575.0,2559.0,2591.0,16.0,952,2591.0,target,16.0,1.0,15.0,0.9375
2012-11-20,2012,IS,long,2594.0,2581.75,12.25,714,715,2595.25,2581.75,2608.75,13.5,788,2581.75,stop,-13.5,1.0,-14.5,-1.0740740740740742
2012-11-26,2012,IS,short,2639.25,2626.5,12.75,684,685,2625.0,2639.25,2610.75,14.25,765,2639.25,stop,-14.25,1.0,-15.25,-1.0701754385964912
