session_date,year,period,break_side,signal_end,extreme_end,reentry_end,rejection_minutes,entry_min,ib_width,excursion_ib,outside_5m,reentry_depth_ib,relvol,mfe60_ib,mae60_ib,reversal_net_ib,direction,id,gb1,gb2,gb3,gb4,gb5,sample
2017-05-02,2017,Train,1,729,759,794,35,795,16.0,0.203125,13,0.015625,0.4654842414189103,0.328125,0.1875,0.140625,upside_failure,752,-0.0625,-0.078125,-0.0,-0.015625,-0.03125,all_events
2017-05-04,2017,Train,1,699,704,714,10,715,22.75,0.1978021978021978,3,0.0219780219780219,0.8741133109847572,0.8901098901098901,0.0329670329670329,0.8571428571428571,upside_failure,753,-0.06593406593406594,0.02197802197802198,0.10989010989010989,0.32967032967032966,0.5824175824175825,all_events
2017-05-05,2017,Train,-1,634,639,639,0,640,21.0,0.1071428571428571,1,0.0595238095238095,1.1106914659699407,0.2023809523809523,0.119047619047619,0.0833333333333333,downside_failure,754,0.11904761904761904,0.14285714285714285,0.23809523809523808,0.21428571428571427,0.16666666666666666,all_events
2017-05-08,2017,Train,-1,684,684,694,10,695,14.25,0.2280701754385964,2,0.1403508771929824,1.0034987094924004,0.5789473684210527,0.0350877192982456,0.543859649122807,downside_failure,755,0.05263157894736842,0.2631578947368421,0.42105263157894735,0.543859649122807,0.5964912280701754,all_events
2017-05-11,2017,Train,1,839,839,844,5,845,30.75,0.032520325203252,1,0.008130081300813,0.1906239790918,0.1138211382113821,0.1788617886178861,-0.065040650406504,upside_failure,756,0.032520325203252036,0.04878048780487805,0.032520325203252036,-0.06504065040650407,-0.10569105691056911,all_events
2017-05-12,2017,Train,1,694,694,704,10,705,11.75,0.2127659574468085,2,0.0212765957446808,1.0120402198488998,0.2127659574468085,0.3404255319148936,-0.1276595744680851,upside_failure,757,0.0851063829787234,0.1276595744680851,0.10638297872340426,-0.0851063829787234,-0.10638297872340426,all_events
2017-05-15,2017,Train,1,644,654,679,25,680,17.5,0.3714285714285714,7,0.0571428571428571,0.7531006265183481,0.4571428571428571,0.0714285714285714,0.3857142857142857,upside_failure,758,0.1,-0.08571428571428572,-0.08571428571428572,-0.07142857142857142,-0.11428571428571428,all_events
2017-05-16,2017,Train,1,714,714,719,5,720,16.75,0.1044776119402985,1,0.1044776119402985,1.12223570028926,0.1641791044776119,0.2985074626865671,-0.1343283582089552,upside_failure,759,0.13432835820895522,0.19402985074626866,0.14925373134328357,0.11940298507462686,0.07462686567164178,all_events
2017-05-17,2017,Train,-1,639,639,644,5,645,39.5,0.1645569620253164,1,0.0696202531645569,0.973107796462542,0.0569620253164556,0.8860759493670886,-0.8291139240506329,downside_failure,760,0.10759493670886076,-0.006329113924050633,-0.3860759493670886,-0.5506329113924051,-0.759493670886076,all_events
2017-05-19,2017,Train,1,754,754,759,5,760,26.25,0.1047619047619047,1,0.0,0.4515720723001367,0.1238095238095238,0.1523809523809524,-0.0285714285714285,upside_failure,761,0.05714285714285714,0.09523809523809523,0.02857142857142857,-0.0380952380952381,-0.0,all_events
2017-06-05,2017,Train,1,644,644,654,10,655,16.0,0.15625,2,0.109375,0.843840805871844,0.734375,0.015625,0.71875,upside_failure,762,0.046875,0.234375,0.703125,0.6875,0.609375,all_events
2017-06-07,2017,Train,-1,644,644,649,5,650,17.75,0.352112676056338,1,0.1549295774647887,1.4174613336927586,0.5774647887323944,0.0704225352112676,0.5070422535211268,downside_failure,763,0.16901408450704225,0.28169014084507044,0.30985915492957744,0.5211267605633803,0.676056338028169,all_events
2017-06-12,2017,Train,1,674,689,704,15,705,65.5,0.2442748091603053,6,0.0458015267175572,0.4008423284786546,0.3587786259541984,0.0725190839694656,0.2862595419847328,upside_failure,764,-0.011450381679389313,0.030534351145038167,-0.04961832061068702,-0.019083969465648856,0.015267175572519083,all_events
2017-06-13,2017,Train,-1,654,664,679,15,680,27.0,0.925925925925926,5,0.0092592592592592,0.8681944796150924,0.4259259259259259,0.3796296296296296,0.0462962962962962,downside_failure,765,-0.3055555555555556,-0.2222222222222222,-0.009259259259259259,0.18518518518518517,0.3425925925925926,all_events
2017-06-15,2017,Train,1,779,794,829,35,830,43.25,0.3179190751445087,10,0.0462427745664739,0.5143846978709364,0.0231213872832369,0.5895953757225434,-0.5664739884393064,upside_failure,766,0.046242774566473986,0.04046242774566474,-0.14450867052023122,-0.06358381502890173,-0.028901734104046242,all_events
2017-06-16,2017,Train,-1,654,654,664,10,665,36.75,0.2244897959183673,2,0.0,0.8502429655440225,0.5374149659863946,0.2517006802721088,0.2857142857142857,downside_failure,767,0.16326530612244897,0.17687074829931973,0.034013605442176874,0.08163265306122448,0.24489795918367346,all_events
2017-06-19,2017,Train,1,814,819,849,30,850,44.0,0.2386363636363636,7,0.0056818181818181,0.5844204455658298,0.2784090909090909,0.0454545454545454,0.2329545454545454,upside_failure,768,-0.06818181818181818,-0.03977272727272727,-0.022727272727272728,0.011363636363636364,0.07954545454545454,all_events
2017-06-20,2017,Train,1,649,649,659,10,660,22.25,0.1797752808988764,2,0.0112359550561797,0.7906755908164984,1.2359550561797752,0.0561797752808988,1.1797752808988764,upside_failure,769,0.033707865168539325,0.10112359550561797,0.2808988764044944,0.3707865168539326,0.47191011235955055,all_events
2017-06-21,2017,Train,1,634,644,664,20,665,18.75,0.8266666666666667,6,0.0933333333333333,0.8585710279294587,0.2666666666666666,0.84,-0.5733333333333333,upside_failure,770,-0.013333333333333334,-0.6666666666666666,-0.5866666666666667,-0.6,-0.4266666666666667,all_events
2017-06-27,2017,Train,-1,759,764,764,0,765,28.25,0.1858407079646017,1,0.0,0.9406910004876768,0.0619469026548672,1.2920353982300885,-1.2300884955752212,downside_failure,771,0.10619469026548672,0.07079646017699115,-0.2743362831858407,-0.17699115044247787,-0.13274336283185842,all_events
2017-07-06,2017,Train,1,759,769,819,50,820,40.25,0.2919254658385093,12,0.0186335403726708,0.5399314353853033,0.3043478260869565,0.0186335403726708,0.2857142857142857,upside_failure,772,-0.09316770186335403,-0.06832298136645963,0.06832298136645963,-0.018633540372670808,0.018633540372670808,all_events
2017-07-12,2017,Train,1,784,789,789,0,790,20.75,0.1566265060240964,1,0.0120481927710843,0.301187271042062,0.2409638554216867,0.3253012048192771,-0.0843373493975903,upside_failure,773,0.060240963855421686,0.08433734939759036,0.10843373493975904,0.20481927710843373,0.12048192771084337,all_events
2017-07-17,2017,Train,-1,669,674,674,0,675,23.5,0.1914893617021276,1,0.0,1.3034205085422033,0.2234042553191489,0.1382978723404255,0.0851063829787233,downside_failure,774,0.09574468085106383,0.22340425531914893,0.2872340425531915,0.23404255319148937,0.26595744680851063,all_events
2017-07-18,2017,Train,1,659,664,674,10,675,32.25,0.1472868217054263,3,0.0077519379844961,1.1355538593955534,0.0387596899224806,0.4728682170542636,-0.4341085271317829,upside_failure,775,0.05426356589147287,0.06976744186046512,0.12403100775193798,0.08527131782945736,-0.031007751937984496,all_events
2017-07-20,2017,Train,-1,634,644,649,5,650,28.0,0.375,3,0.0982142857142857,2.963028735016304,0.5982142857142857,0.0535714285714285,0.5446428571428571,downside_failure,776,-0.13392857142857142,0.03571428571428571,0.1875,0.25,0.4107142857142857,all_events
2017-07-21,2017,Train,1,754,789,814,25,815,23.5,0.3191489361702128,12,0.1063829787234042,0.1468547464735036,0.202127659574468,0.2446808510638297,-0.0425531914893617,upside_failure,777,-0.010638297872340425,-0.0,-0.05319148936170213,0.02127659574468085,-0.10638297872340426,all_events
2017-07-24,2017,Train,-1,684,684,694,10,695,11.25,0.2666666666666666,2,0.3777777777777777,0.5136889920260695,0.9333333333333332,0.1111111111111111,0.8222222222222222,downside_failure,778,0.044444444444444446,0.4444444444444444,0.5111111111111111,0.5555555555555556,0.5777777777777777,all_events
2017-07-25,2017,Train,1,794,854,889,35,890,21.25,0.4352941176470588,19,0.0235294117647058,0.3391680836774645,0.3764705882352941,0.1529411764705882,0.2235294117647058,upside_failure,779,-0.0,-0.0,-0.023529411764705882,-0.03529411764705882,-0.17647058823529413,all_events
2017-07-26,2017,Train,-1,684,689,704,15,705,12.75,0.2745098039215686,4,0.0588235294117647,0.5808304575308917,0.4509803921568627,0.1764705882352941,0.2745098039215686,downside_failure,780,0.09803921568627451,0.13725490196078433,0.0,0.23529411764705882,0.1568627450980392,all_events
2017-07-31,2017,Train,-1,634,639,649,10,650,48.0,0.2916666666666667,3,0.0104166666666666,1.0708148919552198,0.2604166666666667,0.265625,-0.0052083333333333,downside_failure,781,-0.07291666666666667,-0.026041666666666668,0.125,-0.109375,0.046875,all_events
2017-08-02,2017,Train,-1,644,669,684,15,685,60.0,0.3208333333333333,8,0.0541666666666666,1.3387311794228356,0.1125,0.1333333333333333,-0.0208333333333333,downside_failure,782,0.09166666666666666,0.1375,-0.0125,-0.1,-0.0625,all_events
2017-08-09,2017,Train,1,634,644,649,5,650,32.75,0.2671755725190839,3,0.0305343511450381,0.7235387349310792,0.1526717557251908,0.2442748091603053,-0.0916030534351144,upside_failure,783,-0.09923664122137404,0.04580152671755725,0.1450381679389313,-0.007633587786259542,0.022900763358778626,all_events
2017-08-10,2017,Train,-1,709,759,809,50,810,54.5,0.536697247706422,20,0.0045871559633027,0.7009343591113766,0.018348623853211,0.3394495412844037,-0.3211009174311927,downside_failure,784,-0.08256880733944955,-0.03211009174311927,-0.11009174311926606,0.01834862385321101,0.022935779816513763,all_events
2017-08-11,2017,Train,1,744,744,749,5,750,47.5,0.0842105263157894,1,0.0578947368421052,0.3351784841075794,0.0736842105263157,0.2263157894736842,-0.1526315789473684,upside_failure,785,0.06842105263157895,0.08421052631578947,0.042105263157894736,-0.03684210526315789,-0.031578947368421054,all_events
2017-08-14,2017,Train,1,639,654,664,10,665,23.75,0.4210526315789473,5,0.0736842105263157,0.5963341600629122,0.1578947368421052,0.2210526315789473,-0.0631578947368421,upside_failure,786,-0.05263157894736842,-0.24210526315789474,-0.22105263157894736,-0.05263157894736842,0.08421052631578947,all_events
2017-08-16,2017,Train,1,649,749,794,45,795,21.0,1.0,29,0.4880952380952381,1.2790508316854716,0.4285714285714285,0.5714285714285714,-0.1428571428571428,upside_failure,787,-0.023809523809523808,-0.023809523809523808,-0.09523809523809523,0.011904761904761904,0.05952380952380952,all_events
2017-08-18,2017,Train,1,689,764,824,60,825,37.25,0.6778523489932886,27,0.0067114093959731,0.9454673845882248,0.1677852348993288,0.2214765100671141,-0.0536912751677852,upside_failure,788,-0.013422818791946308,0.020134228187919462,0.06711409395973154,-0.08053691275167785,-0.2550335570469799,all_events
2017-08-23,2017,Train,1,709,714,719,5,720,20.5,0.1707317073170731,2,0.073170731707317,0.4021821631878557,0.5975609756097561,0.1707317073170731,0.4268292682926828,upside_failure,789,-0.10975609756097561,0.10975609756097561,0.07317073170731707,0.06097560975609756,0.012195121951219513,all_events
2017-08-24,2017,Train,-1,679,694,759,65,760,51.75,0.3719806763285024,16,0.0144927536231884,1.7708488639678477,0.4009661835748792,0.0434782608695652,0.357487922705314,downside_failure,790,0.06280193236714976,-0.043478260869565216,-0.21256038647342995,-0.178743961352657,-0.05314009661835749,all_events
2017-08-28,2017,Train,1,644,654,739,85,740,20.5,0.5975609756097561,19,0.0121951219512195,0.8105016282248131,0.7195121951219512,0.048780487804878,0.6707317073170731,upside_failure,791,0.012195121951219513,-0.4268292682926829,-0.3902439024390244,-0.4634146341463415,-0.3780487804878049,all_events
2017-08-31,2017,Train,1,714,714,719,5,720,29.5,0.0508474576271186,1,0.0169491525423728,0.4027125717266562,0.0084745762711864,0.4152542372881356,-0.4067796610169492,upside_failure,792,0.03389830508474576,-0.1016949152542373,-0.19491525423728814,-0.2288135593220339,-0.2711864406779661,all_events
2017-09-04,2017,Train,1,634,639,694,55,695,9.25,0.4594594594594595,12,0.1081081081081081,2.669194312796209,0.0,0.918918918918919,-0.918918918918919,upside_failure,793,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.08108108108108109,all_events
2017-09-05,2017,Train,-1,679,684,699,15,700,33.25,0.2330827067669172,4,0.0902255639097744,0.5993136974549614,0.0601503759398496,1.744360902255639,-1.6842105263157894,downside_failure,794,0.07518796992481203,0.007518796992481203,0.03759398496240601,0.19548872180451127,0.20300751879699247,all_events
2017-09-06,2017,Train,-1,669,674,694,20,695,38.25,0.3660130718954248,5,0.0718954248366013,0.7040035304988209,0.4444444444444444,0.0261437908496732,0.4183006535947712,downside_failure,795,-0.1503267973856209,-0.006535947712418301,0.0457516339869281,0.0915032679738562,0.1830065359477124,all_events
2017-09-07,2017,Train,1,644,669,724,55,725,21.5,0.7441860465116279,16,0.0465116279069767,0.7587051377127778,0.6976744186046512,0.2325581395348837,0.4651162790697675,upside_failure,796,-0.4186046511627907,-0.43023255813953487,-0.36046511627906974,-0.47674418604651164,-0.37209302325581395,all_events
2017-09-08,2017,Train,-1,704,714,714,0,715,25.25,0.2178217821782178,2,0.0099009900990099,0.7415658476789426,0.0396039603960396,0.3663366336633663,-0.3267326732673267,downside_failure,797,0.09900990099009901,0.15841584158415842,0.09900990099009901,0.0,0.0,all_events
2017-09-14,2017,Train,1,639,679,729,50,730,20.25,0.6666666666666666,18,0.0617283950617283,0.3962461624337148,0.4938271604938271,0.0246913580246913,0.4691358024691358,upside_failure,798,-0.037037037037037035,-0.19753086419753085,-0.2345679012345679,-0.19753086419753085,-0.2345679012345679,all_events
2017-09-19,2017,Train,1,724,724,749,25,750,23.5,0.2659574468085106,5,0.0744680851063829,1.2265734467765466,0.3297872340425531,0.1063829787234042,0.2234042553191489,upside_failure,799,-0.0425531914893617,0.02127659574468085,0.10638297872340426,0.11702127659574468,0.20212765957446807,all_events
2017-09-20,2017,Train,-1,654,669,759,90,760,17.25,1.7246376811594204,21,0.0,0.6091780131114473,0.072463768115942,0.8115942028985508,-0.7391304347826088,downside_failure,800,-1.2753623188405796,-1.1594202898550725,-1.4782608695652173,-1.2753623188405796,-0.8985507246376812,all_events
2017-09-26,2017,Train,-1,634,639,639,0,640,17.25,0.3478260869565217,1,0.0579710144927536,1.0323369990468196,0.144927536231884,1.7391304347826086,-1.5942028985507246,downside_failure,801,0.2318840579710145,0.36231884057971014,-0.2028985507246377,0.057971014492753624,-0.463768115942029,all_events
2017-09-27,2017,Train,-1,634,644,644,0,645,23.25,0.3763440860215054,2,0.2043010752688172,0.9062342398262015,0.2688172043010752,0.6451612903225806,-0.3763440860215054,downside_failure,802,-0.20430107526881722,0.24731182795698925,0.12903225806451613,-0.03225806451612903,-0.07526881720430108,all_events
2017-09-29,2017,Train,1,639,644,644,0,645,24.25,0.1443298969072164,1,0.0309278350515463,1.0108985862476474,0.134020618556701,0.7525773195876289,-0.6185567010309279,upside_failure,803,0.12371134020618557,0.2268041237113402,0.18556701030927836,0.14432989690721648,0.18556701030927836,all_events
2017-10-04,2017,Train,1,689,739,819,80,820,17.25,1.0869565217391304,26,0.4782608695652174,0.8356261249678582,0.0579710144927536,0.6376811594202898,-0.5797101449275361,upside_failure,804,0.11594202898550725,0.07246376811594203,0.07246376811594203,0.07246376811594203,-0.014492753623188406,all_events
2017-10-06,2017,Train,1,754,764,774,10,775,23.0,0.217391304347826,4,0.0,0.7916181606519208,0.2608695652173913,0.0434782608695652,0.217391304347826,upside_failure,805,-0.08695652173913043,-0.11956521739130435,-0.010869565217391304,0.07608695652173914,0.09782608695652174,all_events
2017-10-09,2017,Train,-1,649,649,654,5,655,15.5,0.1612903225806451,1,0.0806451612903225,0.8997498378578709,0.532258064516129,0.0483870967741935,0.4838709677419354,downside_failure,806,0.14516129032258066,0.20967741935483872,0.3387096774193548,0.2903225806451613,0.2903225806451613,all_events
2017-10-10,2017,Train,-1,724,744,754,10,755,38.25,0.2941176470588235,6,0.0392156862745098,0.4333848207974448,0.3006535947712418,0.0522875816993464,0.2483660130718954,downside_failure,807,-0.0915032679738562,-0.09803921568627451,-0.1437908496732026,-0.0392156862745098,-0.006535947712418301,all_events
2017-10-11,2017,Train,1,859,859,864,5,865,19.0,0.2236842105263158,1,0.1842105263157894,0.7496573208722741,0.0394736842105263,0.6973684210526315,-0.6578947368421052,upside_failure,808,0.32894736842105265,0.25,0.27631578947368424,0.3026315789473684,0.21052631578947367,all_events
2017-10-12,2017,Train,1,674,679,679,0,680,18.5,0.081081081081081,1,0.0945945945945946,0.3592827230752711,0.0675675675675675,0.6486486486486487,-0.5810810810810811,upside_failure,809,0.14864864864864866,0.06756756756756757,0.08108108108108109,-0.04054054054054054,-0.04054054054054054,all_events
2017-10-16,2017,Train,-1,739,744,759,15,760,14.5,0.396551724137931,4,0.0689655172413793,1.3627959001985983,0.3448275862068966,0.1724137931034483,0.1724137931034483,downside_failure,810,0.10344827586206896,0.08620689655172414,0.1206896551724138,0.25862068965517243,0.2413793103448276,all_events
2017-10-17,2017,Train,1,669,679,694,15,695,11.25,0.3111111111111111,5,0.2,1.2030456852791878,0.3777777777777777,0.2222222222222222,0.1555555555555555,upside_failure,811,-0.044444444444444446,-0.2222222222222222,-0.0,-0.0,0.24444444444444444,all_events
2017-10-20,2017,Train,-1,644,659,699,40,700,12.5,0.58,11,0.12,0.887127873715436,0.46,0.14,0.32,downside_failure,812,-0.12,0.0,-0.18,0.16,0.14,all_events
2017-10-23,2017,Train,-1,649,649,654,5,655,31.5,0.1428571428571428,1,0.0317460317460317,1.035626276138844,0.1825396825396825,0.1428571428571428,0.0396825396825396,downside_failure,813,0.06349206349206349,0.06349206349206349,0.1746031746031746,0.1746031746031746,0.11904761904761904,all_events
2017-10-24,2017,Train,1,664,704,779,75,780,24.5,0.3061224489795918,23,0.0,0.6040190197323244,0.1122448979591836,0.4387755102040816,-0.3265306122448979,upside_failure,814,0.05102040816326531,0.061224489795918366,0.10204081632653061,0.09183673469387756,0.05102040816326531,all_events
2017-10-31,2017,Train,1,719,719,724,5,725,20.5,0.048780487804878,1,0.0853658536585365,0.2906758101979869,0.4024390243902439,0.0975609756097561,0.3048780487804878,upside_failure,815,0.10975609756097561,0.3048780487804878,0.2926829268292683,0.4146341463414634,0.43902439024390244,all_events
2017-11-01,2017,Train,-1,639,639,644,5,645,26.0,0.1057692307692307,1,0.1538461538461538,0.8508502227520863,0.2788461538461538,0.2403846153846154,0.0384615384615384,downside_failure,816,0.18269230769230768,0.125,0.23076923076923078,-0.009615384615384616,0.10576923076923077,all_events
2017-11-02,2017,Train,-1,694,699,714,15,715,34.75,0.4388489208633093,4,0.0071942446043165,1.151997927595363,0.5611510791366906,0.0071942446043165,0.5539568345323741,downside_failure,817,-0.2733812949640288,-0.1223021582733813,-0.11510791366906475,0.014388489208633094,0.19424460431654678,all_events
2017-11-07,2017,Train,-1,634,639,639,0,640,19.75,0.189873417721519,1,0.2278481012658227,1.4565011856972363,0.2784810126582278,0.430379746835443,-0.1518987341772152,downside_failure,818,0.34177215189873417,0.5063291139240507,0.12658227848101267,0.10126582278481013,0.21518987341772153,all_events
2017-11-09,2017,Train,-1,724,724,729,5,730,41.0,0.1402439024390244,1,0.024390243902439,0.7938178668976084,0.0792682926829268,0.6951219512195121,-0.6158536585365854,downside_failure,819,0.03048780487804878,-0.2804878048780488,-0.12195121951219512,-0.25609756097560976,-0.3048780487804878,all_events
2017-11-10,2017,Train,1,734,734,739,5,740,20.0,0.125,1,0.1,0.5882067874399578,0.475,0.075,0.3999999999999999,upside_failure,820,0.125,0.1,0.2125,0.2125,0.2875,all_events
2017-11-13,2017,Train,1,679,684,684,0,685,32.5,0.0923076923076923,1,0.0538461538461538,0.5848059584476676,0.0846153846153846,0.1307692307692307,-0.0461538461538461,upside_failure,821,0.07692307692307693,0.07692307692307693,0.06923076923076923,0.12307692307692308,0.06153846153846154,all_events
2017-11-14,2017,Train,1,649,649,654,5,655,35.0,0.0857142857142857,1,0.0214285714285714,0.9043230421616149,0.2071428571428571,0.0785714285714285,0.1285714285714286,upside_failure,822,0.05714285714285714,0.16428571428571428,0.21428571428571427,0.19285714285714287,0.09285714285714286,all_events
2017-11-15,2017,Train,1,639,644,649,5,650,37.75,0.1059602649006622,2,0.0529801324503311,0.906173700732473,0.0596026490066225,0.4039735099337748,-0.3443708609271523,upside_failure,823,0.013245033112582781,0.09933774834437085,0.09933774834437085,-0.07947019867549669,-0.0728476821192053,all_events
2017-11-17,2017,Train,-1,844,849,849,0,850,18.25,0.0958904109589041,1,0.0,0.1325517688297151,0.0136986301369863,0.4931506849315068,-0.4794520547945205,downside_failure,824,0.0136986301369863,-0.1506849315068493,-0.1643835616438356,-0.2328767123287671,-0.2054794520547945,all_events
2017-11-20,2017,Train,-1,644,649,649,0,650,15.0,0.0833333333333333,1,0.15,0.5802556818181818,0.4333333333333333,0.2333333333333333,0.2,downside_failure,825,0.18333333333333332,0.4666666666666667,0.43333333333333335,0.55,0.35,all_events
2017-11-21,2017,Train,1,664,669,669,0,670,40.75,0.0490797546012269,1,0.0490797546012269,0.5327455332888343,0.0552147239263803,0.1349693251533742,-0.0797546012269938,upside_failure,826,0.06134969325153374,0.09815950920245399,0.0736196319018405,0.05521472392638037,0.049079754601226995,all_events
2017-11-24,2017,Train,1,634,634,639,5,640,10.0,0.075,1,0.05,0.7539530761695975,0.1,1.175,-1.075,upside_failure,827,0.075,-0.025,-0.175,-0.2,-0.3,all_events
2017-11-27,2017,Train,-1,684,689,709,20,710,20.75,0.4337349397590361,5,0.1204819277108433,1.8654083719799917,0.180722891566265,0.2048192771084337,-0.0240963855421686,downside_failure,828,-0.1566265060240964,0.07228915662650602,-0.04819277108433735,0.13253012048192772,0.30120481927710846,all_events
2017-11-28,2017,Train,1,749,749,754,5,755,14.25,0.2105263157894736,1,0.0350877192982456,0.6971163965480951,0.8070175438596491,0.2280701754385964,0.5789473684210527,upside_failure,829,0.05263157894736842,0.17543859649122806,0.3508771929824561,0.49122807017543857,0.40350877192982454,all_events
2017-11-29,2017,Train,-1,669,674,674,0,675,98.0,0.0918367346938775,1,0.0943877551020408,0.6646662019918013,0.0255102040816326,0.4795918367346938,-0.4540816326530612,downside_failure,830,0.15816326530612246,0.07908163265306123,-0.02295918367346939,0.02295918367346939,0.002551020408163265,all_events
2017-11-30,2017,Train,1,634,634,654,20,655,27.75,0.2522522522522522,4,0.054054054054054,1.0097863262334497,0.09009009009009,0.7207207207207207,-0.6306306306306306,upside_failure,831,0.07207207207207207,0.02702702702702703,0.08108108108108109,0.16216216216216217,0.17117117117117117,all_events
2017-12-01,2017,Train,-1,679,694,804,110,805,45.0,1.7333333333333334,25,0.0,2.5017079029789477,0.2777777777777778,0.0666666666666666,0.2111111111111111,downside_failure,832,-0.5166666666666667,-0.8722222222222222,-0.7444444444444445,-0.3277777777777778,-0.3388888888888889,all_events
2017-12-04,2017,Train,-1,649,674,734,60,735,79.0,0.3892405063291139,17,0.0886075949367088,1.19041446579604,0.1867088607594936,0.2341772151898734,-0.0474683544303797,downside_failure,833,-0.11392405063291139,-0.15822784810126583,-0.189873417721519,-0.20253164556962025,-0.1360759493670886,all_events
2017-12-05,2017,Train,1,664,684,719,35,720,81.0,0.2469135802469135,11,0.0462962962962962,0.4914346895074947,0.25,0.0432098765432098,0.2067901234567901,upside_failure,834,-0.033950617283950615,-0.12962962962962962,-0.13580246913580246,-0.12654320987654322,-0.09876543209876543,all_events
2017-12-07,2017,Train,1,634,664,669,5,670,27.5,0.5909090909090909,7,0.0,1.004905395935529,0.0454545454545454,0.7,-0.6545454545454545,upside_failure,835,-0.23636363636363636,-0.2636363636363636,-0.15454545454545454,-0.0,-0.20909090909090908,all_events
2017-12-08,2017,Train,-1,689,699,739,40,740,17.5,1.0857142857142856,10,0.0571428571428571,1.0090870453947502,0.1857142857142857,0.4285714285714285,-0.2428571428571428,downside_failure,836,-0.5285714285714286,-0.014285714285714285,0.014285714285714285,0.15714285714285714,0.02857142857142857,all_events
2017-12-11,2017,Train,1,634,639,639,0,640,22.0,0.0681818181818181,1,0.1363636363636363,0.4135971972351103,0.375,0.2840909090909091,0.0909090909090908,upside_failure,837,0.17045454545454544,0.13636363636363635,0.07954545454545454,0.056818181818181816,0.26136363636363635,all_events
2017-12-12,2017,Train,1,669,674,684,10,685,23.75,0.2210526315789473,3,0.0,0.4409581963363081,0.0105263157894736,0.4,-0.3894736842105263,upside_failure,838,-0.031578947368421054,0.031578947368421054,0.10526315789473684,-0.10526315789473684,-0.16842105263157894,all_events
2017-12-13,2017,Train,-1,724,739,744,5,745,19.25,0.3246753246753247,4,0.1298701298701298,0.8669650685247566,0.0389610389610389,0.6883116883116883,-0.6493506493506493,downside_failure,839,-0.1038961038961039,-0.14285714285714285,0.025974025974025976,0.2857142857142857,0.2857142857142857,all_events
2017-12-14,2017,Train,-1,799,799,809,10,810,22.0,0.5340909090909091,2,0.0568181818181818,1.8735873700948376,0.3181818181818182,0.7159090909090909,-0.3977272727272727,downside_failure,840,0.03409090909090909,0.18181818181818182,0.20454545454545456,0.29545454545454547,0.32954545454545453,all_events
2017-12-18,2017,Train,1,724,734,744,10,745,21.5,0.1976744186046511,4,0.0232558139534883,0.2665374790804192,0.0581395348837209,0.3837209302325581,-0.3255813953488372,upside_failure,841,0.011627906976744186,-0.11627906976744186,0.03488372093023256,0.08139534883720931,0.06976744186046512,all_events
2017-12-19,2017,Train,-1,644,659,664,5,665,33.25,0.1804511278195488,4,0.037593984962406,0.8640937322014591,0.2556390977443609,0.4210526315789473,-0.1654135338345864,downside_failure,842,0.05263157894736842,0.06766917293233082,0.007518796992481203,0.11278195488721804,-0.022556390977443608,all_events
2017-12-21,2017,Train,1,694,699,719,20,720,25.75,0.2233009708737864,5,0.0194174757281553,0.7141746223464982,0.1359223300970873,0.3009708737864077,-0.1650485436893203,upside_failure,843,-0.10679611650485436,0.02912621359223301,-0.019417475728155338,0.04854368932038835,0.0970873786407767,all_events
2017-12-22,2017,Train,1,864,864,869,5,870,20.75,0.036144578313253,1,0.072289156626506,0.2053077975376197,0.1325301204819277,0.216867469879518,-0.0843373493975903,upside_failure,844,0.0963855421686747,0.12048192771084337,0.10843373493975904,0.14457831325301204,0.024096385542168676,all_events
2017-12-26,2017,Train,1,764,764,794,30,795,28.25,0.1858407079646017,6,0.0,0.5685199686765857,0.1150442477876106,0.0973451327433628,0.0176991150442477,upside_failure,845,0.017699115044247787,0.07079646017699115,0.04424778761061947,0.02654867256637168,0.08849557522123894,all_events
2017-12-27,2017,Train,-1,719,724,724,0,725,22.75,0.1868131868131868,1,0.0439560439560439,0.7049171869356586,0.2197802197802197,0.1648351648351648,0.0549450549450549,downside_failure,846,0.054945054945054944,0.1978021978021978,0.12087912087912088,0.07692307692307693,0.1978021978021978,all_events
2017-12-28,2017,Train,-1,639,644,649,5,650,21.5,0.1162790697674418,2,0.0581395348837209,0.8425730117514789,0.4534883720930232,0.0348837209302325,0.4186046511627906,downside_failure,847,0.011627906976744186,0.09302325581395349,0.20930232558139536,0.20930232558139536,0.20930232558139536,all_events
2017-12-29,2017,Train,-1,654,664,734,70,735,26.25,0.5619047619047619,16,0.0666666666666666,1.205828071879553,0.1619047619047619,0.2666666666666666,-0.1047619047619047,downside_failure,848,-0.0761904761904762,-0.26666666666666666,-0.10476190476190476,-0.06666666666666667,-0.2,all_events
2018-01-03,2018,Train,1,639,644,664,20,665,42.5,0.1235294117647058,5,0.0,0.5786815722827471,0.0117647058823529,0.2235294117647059,-0.2117647058823529,upside_failure,849,-0.07647058823529412,-0.01764705882352941,-0.0,-0.01764705882352941,0.023529411764705882,all_events
2018-01-05,2018,Train,1,639,639,644,5,645,20.0,0.1125,1,0.0125,0.7713895713895714,0.05,0.7625,-0.7124999999999999,upside_failure,850,0.05,0.0375,-0.025,-0.3875,-0.3,all_events
