condition,T_offset,horizon,split,n,n_unc,rate,abs_mean,unc_abs_mean,delta_abs_mean,p_abs_gt_10,unc_p_abs_gt_10,delta_p_abs10,dir_win,dir_mean,delta_dir_win_vs_50,raw_win,unc_raw_win,delta_raw_win,onr_abs_mean,unc_onr_abs_mean,dir_onr_mean
vol_expansion_high,5,15,ALL,1160,3601,0.3221327409053041,21.254310344827587,23.072063315745627,-1.8177529709180398,0.5086206896551724,0.5481810608164399,-0.03956037116126754,0.5134199134199134,0.6484848484848484,0.013419913419913443,0.5103448275862069,0.5031935573451819,0.007151270241025021,0.417586316841281,0.31075035138210394,0.013418604482723903
vol_expansion_high,5,30,ALL,1160,3601,0.3221327409053041,29.541594827586206,31.37052207720078,-1.8289272496145728,0.5862068965517241,0.6178839211330186,-0.03167702458129451,0.516017316017316,1.7162337662337663,0.01601731601731604,0.531896551724138,0.510969175229103,0.020927376495034955,0.5528968688472705,0.41461604120726553,0.04798667915975085
vol_expansion_low,5,5,IS,798,2415,0.33043478260869563,8.631578947368421,8.311697722567288,0.3198812248011329,0.2593984962406015,0.25424430641821943,0.0051541898223820826,0.5447570332480819,1.1019820971867007,0.04475703324808189,0.49874686716791977,0.47991718426501034,0.018829682902909428,0.1383043144882501,0.19887510849029774,0.009804406033488026
vol_expansion_low,5,15,IS,798,2415,0.33043478260869563,13.033521303258146,13.324327122153209,-0.29080581889506263,0.41102756892230574,0.4140786749482402,-0.003051106025934447,0.5268542199488491,0.5111892583120204,0.026854219948849067,0.5037593984962406,0.50351966873706,0.0002397297591806291,0.21352087529063615,0.32160239138780333,0.004630516730161024
vol_expansion_low,5,30,IS,798,2415,0.33043478260869563,16.976190476190474,17.369254658385092,-0.3930641821946175,0.5025062656641605,0.49440993788819876,0.008096327775961698,0.5191815856777494,0.735613810741688,0.019181585677749413,0.506265664160401,0.5163561076604555,-0.010090443500054502,0.29328447669728175,0.4188835729233006,0.013179164468971443
vol_expansion_low,5,5,Validation,289,774,0.3733850129198966,21.10726643598616,21.4906330749354,-0.3833666389492407,0.6920415224913494,0.6847545219638242,0.007287000527525178,0.49477351916376305,-0.1559233449477352,-0.005226480836236946,0.5467128027681661,0.5155038759689923,0.031208926799173864,0.11991185642555327,0.1679558530505958,-0.00905020130497096
vol_expansion_low,5,15,Validation,289,774,0.3733850129198966,39.63062283737024,36.815568475452196,2.815054361918044,0.8096885813148789,0.8036175710594315,0.006071010255447318,0.4843205574912892,-1.901567944250871,-0.015679442508710784,0.4982698961937716,0.4909560723514212,0.007313823842350409,0.21796254050340294,0.2861709761009663,-0.013586622041899584
vol_expansion_low,5,30,Validation,289,774,0.3733850129198966,49.79065743944636,50.015826873385016,-0.22516943393865319,0.8373702422145328,0.851421188630491,-0.014050946415958165,0.5017421602787456,1.5,0.0017421602787456303,0.5051903114186851,0.48320413436692505,0.021986177051760036,0.27562063099961975,0.39564527488396917,-0.003358342181617356
vol_expansion_low,5,5,OOS,150,412,0.3640776699029126,33.24166666666667,30.394417475728154,2.8472491909385127,0.8133333333333334,0.75,0.06333333333333335,0.5466666666666666,4.341666666666667,0.046666666666666634,0.5533333333333333,0.49029126213592233,0.06304207119741101,0.1238846951436381,0.15657009365898483,0.012945628111291314
vol_expansion_low,5,15,OOS,150,412,0.3640776699029126,52.68,54.390776699029125,-1.7107766990291253,0.8533333333333334,0.8543689320388349,-0.001035598705501517,0.5466666666666666,4.496666666666667,0.046666666666666634,0.5266666666666666,0.5242718446601942,0.0023948220064724524,0.20124037831134542,0.29331530248364907,0.013435622664660233
vol_expansion_low,5,30,OOS,150,412,0.3640776699029126,76.55666666666667,78.41322815533981,-1.8565614886731368,0.8866666666666667,0.9029126213592233,-0.01624595469255663,0.4866666666666667,-1.2,-0.013333333333333308,0.5866666666666667,0.5315533980582524,0.055113268608414256,0.28975003273896477,0.42524051703252486,-0.00703073239550716
vol_expansion_low,5,5,ALL,1237,3601,0.3435156900860872,14.530517380759903,13.670924743126909,0.8595926376329945,0.42764753435731606,0.4034990280477645,0.024148506309551565,0.5332239540607056,1.2044708777686628,0.03322395406070555,0.5165723524656427,0.4887531241321855,0.02781922833345718,0.13225874999204057,0.18738908521319964,0.005751830976500955
vol_expansion_low,5,15,ALL,1237,3601,0.3435156900860872,24.054971705739693,23.072063315745627,0.9829083899940656,0.5578011317704122,0.5481810608164399,0.009620070953972326,0.5192780968006563,0.433552091878589,0.019278096800656286,0.5052546483427648,0.5031935573451819,0.002061090997582893,0.21306943365732653,0.31075035138210394,0.0014249769947988294
vol_expansion_low,5,30,ALL,1237,3601,0.3435156900860872,31.86742118027486,31.37052207720078,0.4968991030740817,0.6273241713823767,0.6178839211330186,0.009440250249358129,0.5110746513535686,0.6773995077932732,0.011074651353568554,0.5157639450282943,0.510969175229103,0.004794769799191245,0.28872908623618887,0.41461604120726553,0.006798730557248081
compress_then_expand,5,5,IS,447,2415,0.18509316770186335,7.2192393736017895,8.311697722567288,-1.0924583489654989,0.2080536912751678,0.25424430641821943,-0.046190615143051644,0.5225225225225225,0.15934684684684686,0.022522522522522515,0.47874720357941836,0.47991718426501034,-0.001169980685591987,0.2931178718461492,0.19887510849029774,-0.008058253414585931
compress_then_expand,5,15,IS,447,2415,0.18509316770186335,10.938478747203579,13.324327122153209,-2.3858483749496298,0.3534675615212528,0.4140786749482402,-0.060611113426987384,0.5045045045045045,-0.34797297297297297,0.0045045045045044585,0.5190156599552572,0.50351966873706,0.015495991218197225,0.4658992937169628,0.32160239138780333,-0.0006042880072581744
compress_then_expand,5,30,IS,447,2415,0.18509316770186335,13.992170022371365,17.369254658385092,-3.377084636013727,0.41834451901565994,0.49440993788819876,-0.07606541887253881,0.5045045045045045,0.9324324324324325,0.0045045045045044585,0.5525727069351231,0.5163561076604555,0.03621659927466758,0.5893129285899252,0.4188835729233006,0.04807666789591593
compress_then_expand,5,5,Validation,137,774,0.17700258397932817,18.235401459854014,21.4906330749354,-3.255231615081385,0.6277372262773723,0.6847545219638242,-0.057017295686451974,0.5036496350364964,0.3266423357664234,0.0036496350364964014,0.5328467153284672,0.5155038759689923,0.017342839359474893,0.23703588773757894,0.1679558530505958,-0.008884855303763789
compress_then_expand,5,15,Validation,137,774,0.17700258397932817,32.75,36.815568475452196,-4.065568475452196,0.7299270072992701,0.8036175710594315,-0.07369056376016148,0.5693430656934306,6.622262773722627,0.06934306569343063,0.48175182481751827,0.4909560723514212,-0.00920424753390292,0.4197524969150226,0.2861709761009663,0.06184183120698508
compress_then_expand,5,30,Validation,137,774,0.17700258397932817,45.50547445255474,50.015826873385016,-4.510352420830273,0.8613138686131386,0.851421188630491,0.009892679982647645,0.5620437956204379,10.271897810218977,0.062043795620437936,0.4744525547445255,0.48320413436692505,-0.00875157962239953,0.582113540142362,0.39564527488396917,0.09831860918019672
compress_then_expand,5,5,OOS,81,412,0.1966019417475728,25.32716049382716,30.394417475728154,-5.067256981900993,0.654320987654321,0.75,-0.095679012345679,0.5432098765432098,-6.512345679012346,0.043209876543209846,0.4444444444444444,0.49029126213592233,-0.045846817691477915,0.21289400345946916,0.15657009365898483,-0.027278729204128938
compress_then_expand,5,15,OOS,81,412,0.1966019417475728,48.101851851851855,54.390776699029125,-6.28892484717727,0.8518518518518519,0.8543689320388349,-0.002517080186983045,0.5185185185185185,-1.6388888888888888,0.01851851851851849,0.4691358024691358,0.5242718446601942,-0.05513604219105839,0.4267263959852169,0.29331530248364907,0.0409744501408775
compress_then_expand,5,30,OOS,81,412,0.1966019417475728,73.78703703703704,78.41322815533981,-4.626191118302771,0.9135802469135802,0.9029126213592233,0.010667625554356852,0.5061728395061729,1.0092592592592593,0.006172839506172867,0.48148148148148145,0.5315533980582524,-0.05007191657677096,0.6685849107510361,0.42524051703252486,0.08296995655406614
compress_then_expand,5,5,ALL,665,3601,0.1846709247431269,11.694360902255639,13.670924743126909,-1.97656384087127,0.34887218045112783,0.4034990280477645,-0.05462684759663666,0.5211480362537765,-0.622356495468278,0.02114803625377648,0.4857142857142857,0.4887531241321855,-0.003038838417899814,0.27179251069999094,0.18738908521319964,-0.010581067610613646
compress_then_expand,5,15,ALL,665,3601,0.1846709247431269,19.958646616541355,23.072063315745627,-3.113416699204272,0.4917293233082707,0.5481810608164399,-0.05645173750816923,0.5196374622356495,0.9365558912386707,0.01963746223564955,0.5052631578947369,0.5031935573451819,0.002069600549554962,0.4516209239754031,0.31075035138210394,0.01740628015339185
compress_then_expand,5,30,ALL,665,3601,0.1846709247431269,27.76766917293233,31.37052207720078,-3.602852904268449,0.5699248120300752,0.6178839211330186,-0.04795910910294343,0.5166163141993958,2.8746223564954683,0.0166163141993958,0.5278195488721804,0.510969175229103,0.0168503736430774,0.5974854313534347,0.41461604120726553,0.06274358985551812
wide_ON_quiet_open,5,5,IS,452,2415,0.18716356107660456,10.363384955752212,8.311697722567288,2.051687233184923,0.3141592920353982,0.25424430641821943,0.059914985617178784,0.5440180586907449,1.4740406320541761,0.04401805869074493,0.5,0.47991718426501034,0.020082815734989656,0.12779872839682943,0.19887510849029774,0.007561480511347212
wide_ON_quiet_open,5,15,IS,452,2415,0.18716356107660456,15.766592920353983,13.324327122153209,2.442265798200774,0.48451327433628316,0.4140786749482402,0.07043459938804297,0.5507900677200903,1.8007900677200903,0.050790067720090315,0.504424778761062,0.50351966873706,0.0009051100240019538,0.20232710065962456,0.32160239138780333,0.01576504220214539
wide_ON_quiet_open,5,30,IS,452,2415,0.18716356107660456,19.605641592920353,17.369254658385092,2.236386934535261,0.5730088495575221,0.49440993788819876,0.07859891166932331,0.5327313769751693,1.414785553047404,0.03273137697516926,0.5022123893805309,0.5163561076604555,-0.014143718279924555,0.2727862325186681,0.4188835729233006,0.02139129415665725
wide_ON_quiet_open,5,5,Validation,172,774,0.2222222222222222,23.767441860465116,21.4906330749354,2.2768087855297168,0.7383720930232558,0.6847545219638242,0.053617571059431546,0.5352941176470588,1.201470588235294,0.03529411764705881,0.5465116279069767,0.5155038759689923,0.03100775193798444,0.10988431740024249,0.1679558530505958,0.001075871767871542
wide_ON_quiet_open,5,15,Validation,172,774,0.2222222222222222,44.928779069767444,36.815568475452196,8.113210594315248,0.872093023255814,0.8036175710594315,0.0684754521963824,0.4823529411764706,-1.063235294117647,-0.017647058823529405,0.45930232558139533,0.4909560723514212,-0.03165374677002586,0.20644351616610893,0.2861709761009663,-0.0035146937860283515
wide_ON_quiet_open,5,30,Validation,172,774,0.2222222222222222,54.575581395348834,50.015826873385016,4.559754521963818,0.8546511627906976,0.851421188630491,0.00322997416020665,0.5,4.097058823529411,0.0,0.46511627906976744,0.48320413436692505,-0.018087855297157618,0.2448593492375306,0.39564527488396917,0.008876953404703085
wide_ON_quiet_open,5,5,OOS,91,412,0.220873786407767,39.247252747252745,30.394417475728154,8.85283527152459,0.8461538461538461,0.75,0.09615384615384615,0.5714285714285714,4.862637362637362,0.0714285714285714,0.5494505494505495,0.49029126213592233,0.05915928731462716,0.11550714521838704,0.15657009365898483,0.009394307068062834
wide_ON_quiet_open,5,15,OOS,91,412,0.220873786407767,58.84615384615385,54.390776699029125,4.455377147124722,0.8461538461538461,0.8543689320388349,-0.00821508588498876,0.5714285714285714,9.241758241758241,0.0714285714285714,0.5494505494505495,0.5242718446601942,0.025178704790355333,0.17834842497308043,0.29331530248364907,0.025575206452287575
wide_ON_quiet_open,5,30,OOS,91,412,0.220873786407767,86.11263736263736,78.41322815533981,7.699409207297549,0.9120879120879121,0.9029126213592233,0.009175290728688723,0.5164835164835165,-2.4148351648351647,0.016483516483516536,0.6043956043956044,0.5315533980582524,0.07284220633735194,0.2580643236984668,0.42524051703252486,-0.01605181917696289
wide_ON_quiet_open,5,5,ALL,715,3601,0.19855595667870035,17.263986013986013,13.670924743126909,3.5930612708591045,0.48391608391608393,0.4034990280477645,0.08041705586831943,0.5454545454545454,1.8462357954545454,0.045454545454545414,0.5174825174825175,0.4887531241321855,0.028729393350331978,0.12192486439591864,0.18738908521319964,0.006232267060026554
wide_ON_quiet_open,5,15,ALL,715,3601,0.19855595667870035,28.264685314685316,23.072063315745627,5.192621998939689,0.6237762237762238,0.5481810608164399,0.07559516295978386,0.5369318181818182,2.071022727272727,0.03693181818181823,0.4993006993006993,0.5031935573451819,-0.0038928580444825833,0.20026551181995994,0.31075035138210394,0.012377499345289433
wide_ON_quiet_open,5,30,ALL,715,3601,0.19855595667870035,36.48251748251748,31.37052207720078,5.111995405316701,0.6839160839160839,0.6178839211330186,0.06603216278306534,0.5227272727272727,1.5674715909090908,0.022727272727272707,0.5062937062937063,0.510969175229103,-0.0046754689353967205,0.26419445961378146,0.41461604120726553,0.013529417393600944
strong_dir_move,5,5,IS,821,2415,0.3399585921325052,7.848964677222899,8.311697722567288,-0.46273304534438964,0.24238733252131547,0.25424430641821943,-0.01185697389690396,0.5432399512789281,0.8093788063337394,0.0432399512789281,0.4884287454323995,0.47991718426501034,0.008511561167389159,0.23888851351981286,0.19887510849029774,0.014081473042124674
strong_dir_move,5,15,IS,821,2415,0.3399585921325052,12.89068209500609,13.324327122153209,-0.4336450271471186,0.4007308160779537,0.4140786749482402,-0.0133478588702865,0.5091352009744214,-0.37241169305724725,0.009135200974421442,0.5018270401948843,0.50351966873706,-0.001692628542175667,0.3976204222348438,0.32160239138780333,0.011452440836435701
strong_dir_move,5,30,IS,821,2415,0.3399585921325052,17.452192448233863,17.369254658385092,0.08293778984877065,0.4835566382460414,0.49440993788819876,-0.010853299642157366,0.5261875761266748,0.309074299634592,0.026187576126674772,0.5371498172959805,0.5163561076604555,0.02079370963552507,0.5165520295107232,0.4188835729233006,0.04536578689739349
strong_dir_move,5,5,Validation,238,774,0.30749354005167956,21.391806722689076,21.4906330749354,-0.09882635224632352,0.6680672268907563,0.6847545219638242,-0.016687295073067987,0.5084033613445378,-0.8287815126050421,0.008403361344537785,0.5294117647058824,0.5155038759689923,0.013907888736890084,0.19734468829914514,0.1679558530505958,-0.01484386125678718
strong_dir_move,5,15,Validation,238,774,0.30749354005167956,33.786764705882355,36.815568475452196,-3.0288037695698407,0.7647058823529411,0.8036175710594315,-0.03891168870649042,0.5294117647058824,2.036764705882353,0.02941176470588236,0.5252100840336135,0.4909560723514212,0.034254011682192276,0.3249984032695752,0.2861709761009663,0.019384441355306054
strong_dir_move,5,30,Validation,238,774,0.30749354005167956,50.67331932773109,50.015826873385016,0.6574924543460767,0.8823529411764706,0.851421188630491,0.030931752545979574,0.5252100840336135,5.391806722689076,0.025210084033613467,0.4789915966386555,0.48320413436692505,-0.004212537728269572,0.48845830519110706,0.39564527488396917,0.0413343066337583
strong_dir_move,5,5,OOS,122,412,0.2961165048543689,27.081967213114755,30.394417475728154,-3.3124502626133996,0.6885245901639344,0.75,-0.061475409836065587,0.4918032786885246,-4.024590163934426,-0.008196721311475419,0.48360655737704916,0.49029126213592233,-0.006684704758873172,0.18059094668167375,0.15657009365898483,-0.027586553109679494
strong_dir_move,5,15,OOS,122,412,0.2961165048543689,56.73770491803279,54.390776699029125,2.346928219003665,0.8524590163934426,0.8543689320388349,-0.001909915645392335,0.5573770491803278,2.4385245901639343,0.05737704918032782,0.5327868852459017,0.5242718446601942,0.008515040585707512,0.3869322145300961,0.29331530248364907,0.03513618134722008
strong_dir_move,5,30,OOS,122,412,0.2961165048543689,81.81762295081967,78.41322815533981,3.4043947954798597,0.9426229508196722,0.9029126213592233,0.039710329460448834,0.5081967213114754,3.002049180327869,0.008196721311475419,0.5491803278688525,0.5315533980582524,0.0176269298106001,0.559193867873037,0.42524051703252486,0.0675403960714828
strong_dir_move,5,5,ALL,1181,3601,0.32796445431824495,12.564987298899238,13.670924743126909,-1.1059374442276706,0.37425910245554617,0.4034990280477645,-0.02923992559221833,0.5309060118543607,-0.02011007620660457,0.030906011854360704,0.4961896697713802,0.4887531241321855,0.007436545639194658,0.22449415826429053,0.18738908521319964,0.003947917789236333
strong_dir_move,5,15,ALL,1181,3601,0.32796445431824495,21.631244707874682,23.072063315745627,-1.4408186078709448,0.5207451312447079,0.5481810608164399,-0.02743592957173202,0.5182049110922947,0.40347163420829807,0.018204911092294718,0.5097375105842507,0.5031935573451819,0.006543953239068756,0.38188121660087837,0.31075035138210394,0.015497514897237424
strong_dir_move,5,30,ALL,1181,3601,0.32796445431824495,30.79614733276884,31.37052207720078,-0.5743747444319389,0.611346316680779,0.6178839211330186,-0.006537604452239609,0.5241320914479255,1.61155800169348,0.024132091447925497,0.5266723116003387,0.510969175229103,0.01570313637123566,0.5152954654905145,0.41461604120726553,0.04684403415945423
weak_dir_move,5,5,IS,797,2415,0.33002070393374744,9.02132998745295,8.311697722567288,0.709632264885661,0.2823086574654956,0.25424430641821943,0.02806435104727617,0.5149156939040207,-0.08819714656290532,0.0149156939040207,0.4742785445420326,0.47991718426501034,-0.005638639722977734,0.1762694132365828,0.19887510849029774,-0.005131715428174366
weak_dir_move,5,15,IS,797,2415,0.33002070393374744,13.776976160602258,13.324327122153209,0.45264903844904936,0.42534504391468003,0.4140786749482402,0.011266368966439844,0.5188067444876784,0.10440985732814527,0.018806744487678384,0.49435382685069007,0.50351966873706,-0.00916584188636993,0.27036348167995794,0.32160239138780333,-0.0020393451808637625
weak_dir_move,5,30,IS,797,2415,0.33002070393374744,17.261919698870766,17.369254658385092,-0.10733495951432559,0.4981179422835634,0.49440993788819876,0.003708004395364617,0.4915693904020752,0.17250324254215305,-0.008430609597924799,0.48557089084065247,0.5163561076604555,-0.030785216819803007,0.3476149188321518,0.4188835729233006,0.0020898949075738344
weak_dir_move,5,5,Validation,287,774,0.3708010335917313,20.533101045296167,21.4906330749354,-0.957532029639232,0.7003484320557491,0.6847545219638242,0.0155939100919249,0.4982456140350877,0.8061403508771929,-0.0017543859649122862,0.5505226480836237,0.5155038759689923,0.03501877211463145,0.14172491764213505,0.1679558530505958,0.00026103161713404043
weak_dir_move,5,15,Validation,287,774,0.3708010335917313,37.03135888501742,36.815568475452196,0.21579040956522277,0.8118466898954704,0.8036175710594315,0.008229118836038829,0.543859649122807,3.5736842105263156,0.04385964912280704,0.49477351916376305,0.4909560723514212,0.0038174468123418626,0.25091878252059047,0.2861709761009663,0.035965876010837755
weak_dir_move,5,30,Validation,287,774,0.3708010335917313,51.85104529616725,50.015826873385016,1.8352184227822335,0.8397212543554007,0.851421188630491,-0.011699934275090307,0.5508771929824562,6.235964912280702,0.05087719298245619,0.5156794425087108,0.48320413436692505,0.03247530814178573,0.3591194990149794,0.39564527488396917,0.050271158681962566
weak_dir_move,5,5,OOS,145,412,0.35194174757281554,33.98275862068966,30.394417475728154,3.588341144961504,0.7655172413793103,0.75,0.01551724137931032,0.5517241379310345,0.5344827586206896,0.051724137931034475,0.5310344827586206,0.49029126213592233,0.040743220622698306,0.14590438888028603,0.15657009365898483,-0.001103941227490126
weak_dir_move,5,15,OOS,145,412,0.35194174757281554,53.98275862068966,54.390776699029125,-0.4080180783394667,0.8551724137931035,0.8543689320388349,0.0008034817542685868,0.5241379310344828,-0.25517241379310346,0.024137931034482807,0.5172413793103449,0.5242718446601942,-0.007030465349849302,0.23630569203650809,0.29331530248364907,-0.013196306224650027
weak_dir_move,5,30,OOS,145,412,0.35194174757281554,79.4103448275862,78.41322815533981,0.997116672246392,0.8758620689655172,0.9029126213592233,-0.02705055239370613,0.4206896551724138,-13.889655172413793,-0.0793103448275862,0.5793103448275863,0.5315533980582524,0.04775694676933384,0.347613615103408,0.42524051703252486,-0.06728830847778701
weak_dir_move,5,5,ALL,1229,3601,0.34129408497639546,14.654597233523189,13.670924743126909,0.9836724903962804,0.4369406021155411,0.4034990280477645,0.03344157406777659,0.5154038301415487,0.1992089925062448,0.015403830141548669,0.49877949552481693,0.4887531241321855,0.010026371392631406,0.16461994312489073,0.18738908521319964,-0.003365720284950294
weak_dir_move,5,15,ALL,1229,3601,0.34129408497639546,23.950976403580146,23.072063315745627,0.878913087834519,0.5663140764849471,0.5481810608164399,0.018133015668507224,0.5253955037468776,0.884263114071607,0.0253955037468776,0.4971521562245728,0.5031935573451819,-0.00604140112060908,0.26180448399318923,0.31075035138210394,0.005632368964253573
weak_dir_move,5,30,ALL,1229,3601,0.34129408497639546,32.671684296175755,31.37052207720078,1.3011622189749765,0.6224572823433686,0.6178839211330186,0.004573361210350013,0.4970857618651124,-0.08638634471273939,-0.0029142381348876145,0.5036615134255492,0.510969175229103,-0.0073076618035538,0.3503013512746283,0.41461604120726553,0.005147197725911443
high_persistence,5,5,IS,833,2415,0.34492753623188405,8.149459783913565,8.311697722567288,-0.16223793865372294,0.25210084033613445,0.25424430641821943,-0.0021434660820849882,0.5522208883553421,1.2791116446578632,0.05222088835534211,0.4957983193277311,0.47991718426501034,0.015881135062720764,0.18518285621093528,0.19887510849029774,0.007931671487614287
high_persistence,5,15,IS,833,2415,0.34492753623188405,14.02250900360144,13.324327122153209,0.6981818814482317,0.4297719087635054,0.4140786749482402,0.015693233815265217,0.531812725090036,0.03751500600240096,0.031812725090035965,0.49939975990396157,0.50351966873706,-0.004119908833098429,0.3291802607643789,0.32160239138780333,0.008897693338455833
high_persistence,5,30,IS,833,2415,0.34492753623188405,18.45078031212485,17.369254658385092,1.0815256537397566,0.5270108043217286,0.49440993788819876,0.032600866433529885,0.5414165666266506,1.2388955582232892,0.04141656662665061,0.5330132052821128,0.5163561076604555,0.016657097621657346,0.4157646507563771,0.4188835729233006,0.04176373798336838
high_persistence,5,5,Validation,280,774,0.36175710594315247,20.9125,21.4906330749354,-0.5781330749353977,0.6821428571428572,0.6847545219638242,-0.0026116648209670856,0.5071428571428571,-0.4875,0.0071428571428571175,0.48928571428571427,0.5155038759689923,-0.026218161683278007,0.16286469654397437,0.1679558530505958,-0.012343244702037626
high_persistence,5,15,Validation,280,774,0.36175710594315247,35.355357142857144,36.815568475452196,-1.4602113325950512,0.8035714285714286,0.8036175710594315,-4.614248800294263e-05,0.5178571428571429,0.3392857142857143,0.017857142857142905,0.5107142857142857,0.4909560723514212,0.019758213362864485,0.2777169864137769,0.2861709761009663,0.008705854102859912
high_persistence,5,30,Validation,280,774,0.36175710594315247,50.06964285714286,50.015826873385016,0.053815983757843355,0.8642857142857143,0.851421188630491,0.012864525655223336,0.5107142857142857,2.5875,0.010714285714285676,0.44642857142857145,0.48320413436692505,-0.0367755629383536,0.4036717245692825,0.39564527488396917,0.021127240497105022
high_persistence,5,5,OOS,152,412,0.36893203883495146,26.432565789473685,30.394417475728154,-3.9618516862544695,0.6907894736842105,0.75,-0.05921052631578949,0.5460526315789473,0.06085526315789474,0.046052631578947345,0.506578947368421,0.49029126213592233,0.016287685232498683,0.13676988064986764,0.15657009365898483,-0.005030804421355128
high_persistence,5,15,OOS,152,412,0.36893203883495146,52.296052631578945,54.390776699029125,-2.09472406745018,0.8223684210526315,0.8543689320388349,-0.03200051098620338,0.4934210526315789,-1.5328947368421053,-0.006578947368421073,0.5328947368421053,0.5242718446601942,0.008622892181911146,0.2891904644749457,0.29331530248364907,-0.013533893221231488
high_persistence,5,30,OOS,152,412,0.36893203883495146,76.28125,78.41322815533981,-2.1319781553398087,0.9342105263157895,0.9029126213592233,0.03129790495656615,0.4934210526315789,-2.5378289473684212,-0.006578947368421073,0.5460526315789473,0.5315533980582524,0.014499233520694932,0.4298431558106386,0.42524051703252486,0.0015444119553990813
high_persistence,5,5,ALL,1265,3601,0.35129130797000835,13.171343873517786,13.670924743126909,-0.4995808696091224,0.4,0.4034990280477645,-0.003499028047764474,0.541501976284585,0.741699604743083,0.04150197628458496,0.4956521739130435,0.4887531241321855,0.00689904978085798,0.17442565700774845,0.18738908521319964,0.001886396490566158
high_persistence,5,15,ALL,1265,3601,0.35129130797000835,23.343280632411066,23.072063315745627,0.2712173166654388,0.5596837944664032,0.5481810608164399,0.011502733649963237,0.5241106719367589,-0.08438735177865613,0.024110671936758865,0.5059288537549407,0.5031935573451819,0.0027352964097587806,0.312984082223539,0.31075035138210394,0.006159894015895097
