session,condition,T_offset,horizon,frac,IS_n,IS_p,IS_delta,IS_already,IS_share_pre,Validation_n,Validation_p,Validation_delta,Validation_already,Validation_share_pre,OOS_n,OOS_p,OOS_delta,OOS_already,OOS_share_pre,y2025,y2025_n,y2026,y2026_n,y2025_delta,y2026_delta,regime,tier,score
LONDON,fast_move,30,15,0.25,820,0.40853658536585363,0.1330179131666835,0.9829268292682927,0.05457565270754744,321,0.4143302180685358,0.09433021806853581,0.9781931464174455,0.028004962391084992,90,0.36666666666666664,0.189911218724778,0.9666666666666667,0.02904443054784845,0.4166666666666667,60,0.26666666666666666,30,0.20265888456549938,0.15128205128205127,HIGH,strong,0.1330179131666835
LONDON,strong_and_persistent,15,45,0.25,588,0.7755102040816326,0.13268276125418976,0.7193877551020408,0.026812482011607762,237,0.8270042194092827,0.10700421940928273,0.7046413502109705,0.016422016764646347,86,0.7558139534883721,0.2667098372656118,0.5930232558139535,0.01526719140743737,0.7547169811320755,53,0.7575757575757576,33,0.21775200058732846,0.3473193473193473,HIGH,strong,0.13268276125418976
LONDON,strong_and_persistent,90,45,0.25,398,0.6482412060301508,0.13016891687352428,1.0,0.023782204010488583,288,0.7118055555555556,0.10406362007168457,1.0,0.01697113606239826,110,0.5727272727272728,0.16352630420427033,1.0,0.020096062951047575,0.5797101449275363,69,0.5609756097560976,41,0.15558563130885922,0.17636022514071298,HIGH,strong,0.13016891687352428
LONDON,strong_dir_move,90,20,0.25,819,0.4188034188034188,0.13006224722053555,1.0,0.049189994007405174,312,0.44871794871794873,0.13000827129859388,1.0,0.02540773411471216,115,0.3130434782608696,0.1193388777766081,1.0,0.027592641448297994,0.3150684931506849,73,0.30952380952380953,42,0.11662491338414796,0.12362637362637363,HIGH,strong,0.13006224722053555
LONDON,fast_move,90,20,0.25,819,0.4188034188034188,0.13006224722053555,1.0,0.049189994007405174,312,0.44871794871794873,0.13000827129859388,1.0,0.02540773411471216,115,0.3130434782608696,0.1193388777766081,1.0,0.027592641448297994,0.3150684931506849,73,0.30952380952380953,42,0.11662491338414796,0.12362637362637363,HIGH,strong,0.13006224722053555
LONDON,strong_dir_move,15,15,0.25,818,0.46454767726161367,0.1294125421264785,0.6894865525672371,0.04928958364998405,279,0.5017921146953405,0.10179211469534044,0.6702508960573477,0.026304497323318767,94,0.3723404255319149,0.18589974756581318,0.5957446808510638,0.025649324347474065,0.36666666666666664,60,0.38235294117647056,34,0.14876783398184174,0.24773755656108595,HIGH,strong,0.1294125421264785
LONDON,fast_move,15,15,0.25,818,0.46454767726161367,0.1294125421264785,0.6894865525672371,0.04928958364998405,279,0.5017921146953405,0.10179211469534044,0.6702508960573477,0.026304497323318767,94,0.3723404255319149,0.18589974756581318,0.5957446808510638,0.025649324347474065,0.36666666666666664,60,0.38235294117647056,34,0.14876783398184174,0.24773755656108595,HIGH,strong,0.1294125421264785
LONDON,weak_dir_move,30,20,0.25,803,0.23038605230386053,-0.1289500472812017,0.0,0.04933764230635631,207,0.2898550724637681,-0.1127255726975222,0.0,0.029357383489382893,178,0.11235955056179775,-0.09103027994667684,0.0,0.03075779479677188,0.1702127659574468,94,0.047619047619047616,84,-0.0788144713966388,-0.08058608058608058,LOW,strong,0.1289500472812017
LONDON,slow_move,30,20,0.25,803,0.23038605230386053,-0.1289500472812017,0.0,0.04933764230635631,207,0.2898550724637681,-0.1127255726975222,0.0,0.029357383489382893,178,0.11235955056179775,-0.09103027994667684,0.0,0.03075779479677188,0.1702127659574468,94,0.047619047619047616,84,-0.0788144713966388,-0.08058608058608058,LOW,strong,0.1289500472812017
LONDON,weak_dir_move,120,30,0.25,791,0.2528445006321112,-0.1286246145598754,0.0,0.04886221486917725,201,0.2935323383084577,-0.136145081046381,0.0,0.027143666251167906,149,0.18120805369127516,-0.08029315696247788,0.0,0.026456965761874267,0.17073170731707318,82,0.19402985074626866,67,-0.07829553003701242,-0.08802143130501339,LOW,strong,0.1286246145598754
LONDON,slow_move,120,30,0.25,791,0.2528445006321112,-0.1286246145598754,0.0,0.04886221486917725,201,0.2935323383084577,-0.136145081046381,0.0,0.027143666251167906,149,0.18120805369127516,-0.08029315696247788,0.0,0.026456965761874267,0.17073170731707318,82,0.19402985074626866,67,-0.07829553003701242,-0.08802143130501339,LOW,strong,0.1286246145598754
LONDON,strong_and_persistent,30,45,0.25,431,0.7470997679814385,0.12635288001463352,0.9907192575406032,0.02600006928710504,259,0.8301158301158301,0.10237389463195912,0.972972972972973,0.014882650331960389,76,0.7236842105263158,0.2176309417611827,0.9868421052631579,0.016846004569639576,0.78,50,0.6153846153846154,26,0.23136186770428013,0.17948717948717952,HIGH,strong,0.12635288001463352
LONDON,strong_and_persistent,120,20,0.25,377,0.4005305039787798,0.12632349229263623,1.0,0.03415769741261511,278,0.41007194244604317,0.10684613599443027,1.0,0.027753804758667937,111,0.3333333333333333,0.15415657788539142,1.0,0.025582698206153637,0.27631578947368424,76,0.45714285714285713,35,0.11678271554372316,0.2456043956043956,HIGH,strong,0.12632349229263623
LONDON,strong_dir_move,60,15,0.25,820,0.41097560975609754,0.12241839582574926,1.0,0.05759572398111989,284,0.5387323943661971,0.10260336210813259,1.0,0.02526709656228478,92,0.42391304347826086,0.1575692178124013,1.0,0.02758357709414277,0.453125,64,0.35714285714285715,28,0.16907830739299612,0.11996336996336998,HIGH,strong,0.12241839582574926
LONDON,fast_move,60,15,0.25,820,0.41097560975609754,0.12241839582574926,1.0,0.05759572398111989,284,0.5387323943661971,0.10260336210813259,1.0,0.02526709656228478,92,0.42391304347826086,0.1575692178124013,1.0,0.02758357709414277,0.453125,64,0.35714285714285715,28,0.16907830739299612,0.11996336996336998,HIGH,strong,0.12241839582574926
LONDON,weak_dir_move,60,45,0.25,796,0.457286432160804,-0.12231555788894721,0.0,0.03351117437368688,228,0.6271929824561403,-0.0992586304470855,0.0,0.018605359642860017,182,0.45054945054945056,-0.08213820078226858,0.0,0.01716910217037012,0.4326923076923077,104,0.47435897435897434,78,-0.0964905716851242,-0.0641025641025641,LOW,strong,0.12231555788894721
LONDON,slow_move,60,45,0.25,796,0.457286432160804,-0.12231555788894721,0.0,0.03351117437368688,228,0.6271929824561403,-0.0992586304470855,0.0,0.018605359642860017,182,0.45054945054945056,-0.08213820078226858,0.0,0.01716910217037012,0.4326923076923077,104,0.47435897435897434,78,-0.0964905716851242,-0.0641025641025641,LOW,strong,0.12231555788894721
LONDON,strong_and_persistent,15,20,0.25,588,0.5408163265306123,0.11753150324578898,0.7193877551020408,0.03877998803395851,237,0.6033755274261603,0.09369810807132162,0.7046413502109705,0.022523420356659413,86,0.4418604651162791,0.1779379469564728,0.5930232558139535,0.02162430884515453,0.4528301886792453,53,0.42424242424242425,33,0.15321929373761106,0.21911421911421913,HIGH,strong,0.11753150324578898
LONDON,weak_dir_move,15,30,0.25,795,0.4188679245283019,-0.11709881143843404,0.0,0.03539334340339934,238,0.5210084033613446,-0.09963675792897797,0.0,0.021730843319094067,176,0.2727272727272727,-0.09046885318071762,0.0,0.02631171114557429,0.35185185185185186,108,0.14705882352941177,68,-0.0605995100158524,-0.13499245852187028,LOW,strong,0.11709881143843404
LONDON,slow_move,15,30,0.25,795,0.4188679245283019,-0.11709881143843404,0.0,0.03539334340339934,238,0.5210084033613446,-0.09963675792897797,0.0,0.021730843319094067,176,0.2727272727272727,-0.09046885318071762,0.0,0.02631171114557429,0.35185185185185186,108,0.14705882352941177,68,-0.0605995100158524,-0.13499245852187028,LOW,strong,0.11709881143843404
LONDON,low_local_vol,120,10,0.25,791,0.012642225031605562,-0.11507062972632431,0.2920353982300885,0.06628351929883224,189,0.0,-0.14967741935483872,0.3544973544973545,0.04058612738788176,222,0.013513513513513514,-0.061547019174137824,0.3063063063063063,0.04285760637428318,0.015873015873015872,126,0.010416666666666666,96,-0.04638379346550553,-0.08573717948717949,LOW,strong,0.11507062972632431
LONDON,strong_and_persistent,120,15,0.25,377,0.3183023872679045,0.1146295992879379,1.0,0.04119559180602708,278,0.3273381294964029,0.08862845207704806,1.0,0.03146874117882642,111,0.23423423423423423,0.10348362890735771,1.0,0.028926150819376113,0.19736842105263158,76,0.3142857142857143,35,0.08063690354290395,0.16043956043956042,HIGH,strong,0.1146295992879379
LONDON,strong_dir_move,30,10,0.25,820,0.3073170731707317,0.11354113956077319,0.9829268292682927,0.06555768023435792,321,0.29906542056074764,0.06809767862526378,0.9781931464174455,0.03319942613502484,90,0.23333333333333334,0.14616626311541567,0.9666666666666667,0.03476766623093289,0.2833333333333333,60,0.13333333333333333,30,0.1666018158236057,0.09487179487179487,HIGH,strong,0.11354113956077319
LONDON,fast_move,30,10,0.25,820,0.3073170731707317,0.11354113956077319,0.9829268292682927,0.06555768023435792,321,0.29906542056074764,0.06809767862526378,0.9781931464174455,0.03319942613502484,90,0.23333333333333334,0.14616626311541567,0.9666666666666667,0.03476766623093289,0.2833333333333333,60,0.13333333333333333,30,0.1666018158236057,0.09487179487179487,HIGH,strong,0.11354113956077319
LONDON,weak_dir_move,90,30,0.25,799,0.28410513141426785,-0.11265432018523358,0.0,0.04134095206761309,213,0.3004694835680751,-0.16017567772224744,0.0,0.022809709593971352,153,0.2222222222222222,-0.07317729351627655,0.0,0.023724175711395026,0.23655913978494625,93,0.2,60,-0.08250700807497591,-0.056410256410256376,LOW,strong,0.11265432018523358
LONDON,slow_move,90,30,0.25,799,0.28410513141426785,-0.11265432018523358,0.0,0.04134095206761309,213,0.3004694835680751,-0.16017567772224744,0.0,0.022809709593971352,153,0.2222222222222222,-0.07317729351627655,0.0,0.023724175711395026,0.23655913978494625,93,0.2,60,-0.08250700807497591,-0.056410256410256376,LOW,strong,0.11265432018523358
LONDON,vol_expansion_low,90,10,0.25,794,0.027707808564231738,-0.11188504561109022,0.11460957178841309,0.0710831562859095,170,0.023529411764705882,-0.1403415559772296,0.1588235294117647,0.03544266759828642,201,0.014925373134328358,-0.06255646705937624,0.14925373134328357,0.04220567036896906,0.008547008547008548,117,0.023809523809523808,84,-0.06149190195882803,-0.06593406593406594,LOW,strong,0.11188504561109022
LONDON,low_local_vol,90,10,0.25,794,0.027707808564231738,-0.11188504561109022,0.26700251889168763,0.06090526804767765,180,0.005555555555555556,-0.15831541218637993,0.3333333333333333,0.03339955783748912,222,0.018018018018018018,-0.05946382217568659,0.2702702702702703,0.0419425214060964,0.01652892561983471,121,0.019801980198019802,101,-0.053509984886001866,-0.06994160954556994,LOW,strong,0.11188504561109022
LONDON,strong_dir_move,120,15,0.25,815,0.31533742331288345,0.11166463533291685,1.0,0.059762948825795956,304,0.3223684210526316,0.08365874363327674,1.0,0.031270033395667286,115,0.24347826086956523,0.11272765554268871,1.0,0.028947583200761247,0.2125,80,0.3142857142857143,35,0.09576848249027237,0.16043956043956042,HIGH,strong,0.11166463533291685
LONDON,fast_move,120,15,0.25,815,0.31533742331288345,0.11166463533291685,1.0,0.059762948825795956,304,0.3223684210526316,0.08365874363327674,1.0,0.031270033395667286,115,0.24347826086956523,0.11272765554268871,1.0,0.028947583200761247,0.2125,80,0.3142857142857143,35,0.09576848249027237,0.16043956043956042,HIGH,strong,0.11166463533291685
LONDON,quiet_wait,90,10,0.25,499,0.028056112224448898,-0.11153674195087307,0.0,0.07456511399316104,101,0.039603960396039604,-0.12426700734589588,0.0,0.03960218057970208,115,0.017391304347826087,-0.06009053584587852,0.0,0.04256244143122258,0.014925373134328358,67,0.020833333333333332,48,-0.05511353737150822,-0.06891025641025642,LOW,strong,0.11153674195087307
LONDON,weak_dir_move,15,20,0.25,795,0.3119496855345912,-0.11133513775023213,0.0,0.04160962196804533,238,0.4327731092436975,-0.07690431011114118,0.0,0.02575675087482705,176,0.19886363636363635,-0.06505888179616992,0.0,0.03176785116484335,0.25,108,0.11764705882352941,68,-0.04961089494163423,-0.08748114630467571,LOW,strong,0.11133513775023213
LONDON,slow_move,15,20,0.25,795,0.3119496855345912,-0.11133513775023213,0.0,0.04160962196804533,238,0.4327731092436975,-0.07690431011114118,0.0,0.02575675087482705,176,0.19886363636363635,-0.06505888179616992,0.0,0.03176785116484335,0.25,108,0.11764705882352941,68,-0.04961089494163423,-0.08748114630467571,LOW,strong,0.11133513775023213
LONDON,weak_dir_move,120,20,0.25,791,0.16308470290771176,-0.11112230877843182,0.0,0.05988196059754266,201,0.1791044776119403,-0.12412132883967261,0.0,0.033243433393875324,149,0.09395973154362416,-0.08521702390431773,0.0,0.031276930216122566,0.08536585365853659,82,0.1044776119402985,67,-0.07416722027142449,-0.10706084959816303,LOW,strong,0.11112230877843182
LONDON,slow_move,120,20,0.25,791,0.16308470290771176,-0.11112230877843182,0.0,0.05988196059754266,201,0.1791044776119403,-0.12412132883967261,0.0,0.033243433393875324,149,0.09395973154362416,-0.08521702390431773,0.0,0.031276930216122566,0.08536585365853659,82,0.1044776119402985,67,-0.07416722027142449,-0.10706084959816303,LOW,strong,0.11112230877843182
LONDON,weak_dir_move,60,30,0.25,796,0.3630653266331658,-0.11081527038175953,0.0,0.04115364987134922,228,0.5394736842105263,-0.09020373514431235,0.0,0.021727305922493702,182,0.32967032967032966,-0.08437325386477929,0.0,0.02016892024868153,0.33653846153846156,104,0.32051282051282054,78,-0.0836950014965579,-0.08333333333333331,LOW,strong,0.11081527038175953
LONDON,slow_move,60,30,0.25,796,0.3630653266331658,-0.11081527038175953,0.0,0.04115364987134922,228,0.5394736842105263,-0.09020373514431235,0.0,0.021727305922493702,182,0.32967032967032966,-0.08437325386477929,0.0,0.02016892024868153,0.33653846153846156,104,0.32051282051282054,78,-0.0836950014965579,-0.08333333333333331,LOW,strong,0.11081527038175953
LONDON,quiet_wait,120,10,0.25,500,0.018,-0.10971285475792987,0.0,0.08231666235948738,88,0.0,-0.14967741935483872,0.0,0.04779803952909351,113,0.008849557522123894,-0.06621097516552744,0.0,0.0425980412438238,0.016129032258064516,62,0.0,51,-0.046127777080456886,-0.09615384615384616,LOW,strong,0.10971285475792987
LONDON,weak_dir_move,15,45,0.25,795,0.5333333333333333,-0.10949410949410954,0.0,0.02892549525123507,238,0.634453781512605,-0.08554621848739496,0.0,0.017930998029307952,176,0.375,-0.11410411622276029,0.0,0.022084755604126403,0.48148148148148145,108,0.20588235294117646,68,-0.05548349906326561,-0.20437405731523378,LOW,strong,0.10949410949410954
LONDON,slow_move,15,45,0.25,795,0.5333333333333333,-0.10949410949410954,0.0,0.02892549525123507,238,0.634453781512605,-0.08554621848739496,0.0,0.017930998029307952,176,0.375,-0.11410411622276029,0.0,0.022084755604126403,0.48148148148148145,108,0.20588235294117646,68,-0.05548349906326561,-0.20437405731523378,LOW,strong,0.10949410949410954
LONDON,strong_and_persistent,60,20,0.25,420,0.4785714285714286,0.10833925610045014,1.0,0.03654320486661833,244,0.6434426229508197,0.11699101004759382,1.0,0.02185348259349243,86,0.5,0.17070217917675545,1.0,0.02567328794310252,0.5172413793103449,58,0.4642857142857143,28,0.18650207969944993,0.13736263736263737,HIGH,strong,0.10833925610045014
LONDON,strong_and_persistent,90,30,0.25,398,0.5050251256281407,0.10826567402863929,1.0,0.02914029661211495,288,0.59375,0.13310483870967743,1.0,0.020861562469899397,110,0.4909090909090909,0.19550957517059214,1.0,0.02347470141507817,0.5072463768115942,69,0.4634146341463415,41,0.18818022895167208,0.2070043777360851,HIGH,strong,0.10826567402863929
LONDON,vol_expansion_low,120,10,0.25,791,0.020227560050568902,-0.10748529470736097,0.15423514538558786,0.07898012367026226,163,0.006134969325153374,-0.14354245002968535,0.1656441717791411,0.04466227801057557,193,0.015544041450777202,-0.059516491236874136,0.16062176165803108,0.044699113881093454,0.017699115044247787,113,0.0125,80,-0.044557694294273614,-0.08365384615384616,LOW,strong,0.10748529470736097
LONDON,weak_dir_move,30,15,0.25,803,0.16936488169364883,-0.10615379050552132,0.0,0.05724399817888601,207,0.19806763285024154,-0.12193236714975847,0.0,0.033590742049063434,178,0.0898876404494382,-0.08686780749245043,0.0,0.03541333718833719,0.13829787234042554,94,0.03571428571428571,84,-0.07570990976074177,-0.07967032967032968,LOW,strong,0.10615379050552132
LONDON,slow_move,30,15,0.25,803,0.16936488169364883,-0.10615379050552132,0.0,0.05724399817888601,207,0.19806763285024154,-0.12193236714975847,0.0,0.033590742049063434,178,0.0898876404494382,-0.08686780749245043,0.0,0.03541333718833719,0.13829787234042554,94,0.03571428571428571,84,-0.07570990976074177,-0.07967032967032968,LOW,strong,0.10615379050552132
LONDON,strong_and_persistent,60,15,0.25,420,0.3904761904761905,0.1019189765458422,1.0,0.04174817568743641,244,0.5450819672131147,0.1089529349550502,1.0,0.02457502380160631,86,0.4069767441860465,0.14063291852018694,1.0,0.028053204553471073,0.43103448275862066,58,0.35714285714285715,28,0.14698779015161678,0.11996336996336998,HIGH,strong,0.1019189765458422
LONDON,strong_dir_move,90,15,0.25,819,0.31868131868131866,0.10181384880180058,1.0,0.05645395898684663,312,0.36217948717948717,0.10798593879239038,1.0,0.029352648668285877,115,0.23478260869565218,0.09676808085061586,1.0,0.03210722636970568,0.2328767123287671,73,0.23809523809523808,42,0.09668994190075156,0.09706959706959706,HIGH,strong,0.10181384880180058
LONDON,fast_move,90,15,0.25,819,0.31868131868131866,0.10181384880180058,1.0,0.05645395898684663,312,0.36217948717948717,0.10798593879239038,1.0,0.029352648668285877,115,0.23478260869565218,0.09676808085061586,1.0,0.03210722636970568,0.2328767123287671,73,0.23809523809523808,42,0.09668994190075156,0.09706959706959706,HIGH,strong,0.10181384880180058
LONDON,strong_and_persistent,90,20,0.25,398,0.38944723618090454,0.10070606459802128,1.0,0.034677139396348027,288,0.4270833333333333,0.10837365591397846,1.0,0.025725744939463304,110,0.3181818181818182,0.12447721769755668,1.0,0.027724717458346454,0.3188405797101449,69,0.3170731707317073,41,0.12039699994360795,0.13117573483427142,HIGH,strong,0.10070606459802128
LONDON,strong_and_persistent,15,15,0.25,588,0.43537414965986393,0.10023901452472878,0.7193877551020408,0.04508105404912682,237,0.47257383966244726,0.07257383966244724,0.7046413502109705,0.02625825548893411,86,0.3372093023255814,0.15076862435947969,0.5930232558139535,0.025632992568482962,0.32075471698113206,53,0.36363636363636365,33,0.10285588429630715,0.22902097902097904,HIGH,strong,0.10023901452472878
LONDON,strong_and_persistent,60,30,0.25,420,0.5738095238095238,0.09992892679459842,1.0,0.03033619237616408,244,0.7295081967213115,0.09983077736647283,1.0,0.019079465767609452,86,0.5930232558139535,0.1789796722788446,1.0,0.019573206022468023,0.6206896551724138,58,0.5357142857142857,28,0.20045619213739435,0.13186813186813184,HIGH,strong,0.09992892679459842
LONDON,strong_dir_move,15,10,0.25,818,0.31662591687041564,0.09916229940679816,0.6894865525672371,0.06127109956449772,279,0.35842293906810035,0.08100358422939069,0.6702508960573477,0.03220318902329724,94,0.2553191489361702,0.14151769615166657,0.5957446808510638,0.031181861268139276,0.26666666666666666,60,0.23529411764705882,34,0.13437094682230868,0.1519607843137255,HIGH,strong,0.09916229940679816
LONDON,fast_move,15,10,0.25,818,0.31662591687041564,0.09916229940679816,0.6894865525672371,0.06127109956449772,279,0.35842293906810035,0.08100358422939069,0.6702508960573477,0.03220318902329724,94,0.2553191489361702,0.14151769615166657,0.5957446808510638,0.031181861268139276,0.26666666666666666,60,0.23529411764705882,34,0.13437094682230868,0.1519607843137255,HIGH,strong,0.09916229940679816
LONDON,strong_and_persistent,60,45,0.25,420,0.6785714285714286,0.09896943852167739,1.0,0.026213540958535383,244,0.8155737704918032,0.08912215758857744,1.0,0.016279152762795242,86,0.7325581395348837,0.19987048820316455,1.0,0.015737458909201113,0.7413793103448276,58,0.7142857142857143,28,0.2121964309673957,0.17582417582417587,HIGH,strong,0.09896943852167739
LONDON,weak_dir_move,15,15,0.25,795,0.23647798742138365,-0.0986571477137515,0.0,0.05003061436971629,238,0.3403361344537815,-0.0596638655462185,0.0,0.029649643560713212,176,0.13636363636363635,-0.050077041602465344,0.0,0.03593433000095314,0.18518518518518517,108,0.058823529411764705,68,-0.03271364749963973,-0.0757918552036199,LOW,strong,0.0986571477137515
LONDON,slow_move,15,15,0.25,795,0.23647798742138365,-0.0986571477137515,0.0,0.05003061436971629,238,0.3403361344537815,-0.0596638655462185,0.0,0.029649643560713212,176,0.13636363636363635,-0.050077041602465344,0.0,0.03593433000095314,0.18518518518518517,108,0.058823529411764705,68,-0.03271364749963973,-0.0757918552036199,LOW,strong,0.0986571477137515
LONDON,strong_and_persistent,30,15,0.25,431,0.37354988399071926,0.09803121179154911,0.9907192575406032,0.04594674995301679,259,0.4092664092664093,0.08926640926640927,0.972972972972973,0.027201925310848904,76,0.3684210526315789,0.1916656046896903,0.9868421052631579,0.028063837524244396,0.4,50,0.3076923076923077,26,0.18599221789883272,0.19230769230769232,HIGH,strong,0.09803121179154911
LONDON,strong_and_persistent,90,15,0.25,398,0.31155778894472363,0.09469031906520556,1.0,0.03913642335079542,288,0.3506944444444444,0.09650089605734763,1.0,0.029733627205103627,110,0.23636363636363636,0.09834910851860004,1.0,0.03220157561643049,0.2318840579710145,69,0.24390243902439024,41,0.09569728754299894,0.10287679799874921,HIGH,strong,0.09469031906520556
LONDON,strong_and_persistent,15,10,0.25,588,0.30952380952380953,0.09206019206019206,0.7193877551020408,0.055105902941571,237,0.3459915611814346,0.06857220634272493,0.7046413502109705,0.03210065270261779,86,0.23255813953488372,0.11875668675038009,0.5930232558139535,0.03060196528435479,0.22641509433962265,53,0.24242424242424243,33,0.09411937449526467,0.15909090909090912,HIGH,strong,0.09206019206019206
LONDON,weak_dir_move,60,20,0.25,796,0.28015075376884424,-0.09008141870213421,0.0,0.04838793034915687,228,0.4298245614035088,-0.09662705149971706,0.0,0.025713364645536106,182,0.25824175824175827,-0.07105606258148628,0.0,0.023132269405167747,0.2692307692307692,104,0.24358974358974358,78,-0.061508530380125714,-0.08333333333333334,LOW,strong,0.09008141870213421
LONDON,slow_move,60,20,0.25,796,0.28015075376884424,-0.09008141870213421,0.0,0.04838793034915687,228,0.4298245614035088,-0.09662705149971706,0.0,0.025713364645536106,182,0.25824175824175827,-0.07105606258148628,0.0,0.023132269405167747,0.2692307692307692,104,0.24358974358974358,78,-0.061508530380125714,-0.08333333333333334,LOW,strong,0.09008141870213421
LONDON,weak_dir_move,120,15,0.25,791,0.11378002528445007,-0.08989276269551653,0.0,0.06852918157981548,201,0.13930348258706468,-0.09940619483229016,0.0,0.037913270197092244,149,0.0738255033557047,-0.056925101971171815,0.0,0.036018554741401525,0.06097560975609756,82,0.08955223880597014,67,-0.05575590775363007,-0.06429391504018371,LOW,strong,0.08989276269551653
LONDON,slow_move,120,15,0.25,791,0.11378002528445007,-0.08989276269551653,0.0,0.06852918157981548,201,0.13930348258706468,-0.09940619483229016,0.0,0.037913270197092244,149,0.0738255033557047,-0.056925101971171815,0.0,0.036018554741401525,0.06097560975609756,82,0.08955223880597014,67,-0.05575590775363007,-0.06429391504018371,LOW,strong,0.08989276269551653
LONDON,strong_and_persistent,30,10,0.25,431,0.27842227378190254,0.08464634017194403,0.9907192575406032,0.054273539124573486,259,0.30115830115830117,0.0701905592228173,0.972972972972973,0.03210925266065663,76,0.25,0.16283292978208233,0.9868421052631579,0.033562897967505785,0.3,50,0.15384615384615385,26,0.18326848249027236,0.11538461538461539,HIGH,strong,0.08464634017194403
LONDON,weak_dir_move,30,10,0.25,803,0.1095890410958904,-0.0841868925140681,0.0,0.06811884388161028,207,0.14009661835748793,-0.09087112357799593,0.0,0.039370284113035545,178,0.016853932584269662,-0.070313137633648,0.0,0.04342210160989706,0.031914893617021274,94,0.0,84,-0.08481662389270636,-0.038461538461538464,LOW,strong,0.0841868925140681
LONDON,slow_move,30,10,0.25,803,0.1095890410958904,-0.0841868925140681,0.0,0.06811884388161028,207,0.14009661835748793,-0.09087112357799593,0.0,0.039370284113035545,178,0.016853932584269662,-0.070313137633648,0.0,0.04342210160989706,0.031914893617021274,94,0.0,84,-0.08481662389270636,-0.038461538461538464,LOW,strong,0.0841868925140681
LONDON,weak_dir_move,60,15,0.25,796,0.20477386934673367,-0.08378334458361461,0.0,0.0574876828573021,228,0.34649122807017546,-0.08963780418788908,0.0,0.028290542397590008,182,0.2032967032967033,-0.06304712236915627,0.0,0.02608771872725193,0.21153846153846154,104,0.19230769230769232,78,-0.07250823106854234,-0.04487179487179485,LOW,strong,0.08378334458361461
LONDON,slow_move,60,15,0.25,796,0.20477386934673367,-0.08378334458361461,0.0,0.0574876828573021,228,0.34649122807017546,-0.08963780418788908,0.0,0.028290542397590008,182,0.2032967032967033,-0.06304712236915627,0.0,0.02608771872725193,0.21153846153846154,104,0.19230769230769232,78,-0.07250823106854234,-0.04487179487179485,LOW,strong,0.08378334458361461
LONDON,strong_dir_move,90,10,0.25,819,0.221001221001221,0.08140836682589903,1.0,0.06871065721109972,312,0.2467948717948718,0.08292390405293631,1.0,0.03582243015185753,115,0.1565217391304348,0.07903989893673019,1.0,0.039868470864013954,0.1506849315068493,73,0.16666666666666666,42,0.08064602100101273,0.07692307692307691,HIGH,strong,0.08140836682589903
LONDON,fast_move,90,10,0.25,819,0.221001221001221,0.08140836682589903,1.0,0.06871065721109972,312,0.2467948717948718,0.08292390405293631,1.0,0.03582243015185753,115,0.1565217391304348,0.07903989893673019,1.0,0.039868470864013954,0.1506849315068493,73,0.16666666666666666,42,0.08064602100101273,0.07692307692307691,HIGH,strong,0.08140836682589903
LONDON,weak_dir_move,90,20,0.25,799,0.20775969962453067,-0.08098147195835259,0.0,0.049523678638975145,213,0.19718309859154928,-0.12152657882780557,0.0,0.02833045239466657,153,0.1437908496732026,-0.04991375081105889,0.0,0.029866069076942448,0.15053763440860216,93,0.13333333333333333,60,-0.0479059453579348,-0.05256410256410257,LOW,strong,0.08098147195835259
LONDON,slow_move,90,20,0.25,799,0.20775969962453067,-0.08098147195835259,0.0,0.049523678638975145,213,0.19718309859154928,-0.12152657882780557,0.0,0.02833045239466657,153,0.1437908496732026,-0.04991375081105889,0.0,0.029866069076942448,0.15053763440860216,93,0.13333333333333333,60,-0.0479059453579348,-0.05256410256410257,LOW,strong,0.08098147195835259
NY_AM,low_local_vol,60,10,0.25,797,0.24592220828105396,-0.2990053279508301,0.6386449184441656,0.027363619173611343,262,0.22519083969465647,-0.30969288123557603,0.6145038167938931,0.013548008464484089,130,0.18461538461538463,-0.3202389843166542,0.5615384615384615,0.017022818929900693,0.175,80,0.2,50,-0.31916342412451365,-0.3225806451612903,LOW,strong,0.2990053279508301
NY_AM,low_local_vol,30,10,0.25,797,0.37766624843161856,-0.29756158918230025,0.5683814303638645,0.017621547935186894,295,0.41694915254237286,-0.23808960714754968,0.49830508474576274,0.010427670185558485,133,0.3458646616541353,-0.3046207752390686,0.5338345864661654,0.015586421204283406,0.4125,80,0.24528301886792453,53,-0.25286964980544746,-0.38052343274497874,LOW,strong,0.29756158918230025
NY_AM,low_local_vol,15,10,0.25,796,0.41708542713567837,-0.2947719526321491,0.47361809045226133,0.019878756458207473,291,0.3951890034364261,-0.27793761155065405,0.41237113402061853,0.010976545427653379,134,0.4626865671641791,-0.28003187943776264,0.4925373134328358,0.009845462072126917,0.475,80,0.4444444444444444,54,-0.26819066147859927,-0.29749103942652333,LOW,strong,0.2947719526321491
NY_AM,low_local_vol,90,15,0.25,793,0.30138713745271123,-0.2947027127968728,0.6784363177805801,0.022113750311040816,267,0.26217228464419473,-0.31534709520076654,0.6441947565543071,0.012303233864583122,133,0.24812030075187969,-0.3125593108986057,0.6766917293233082,0.012808136142494283,0.24096385542168675,83,0.26,50,-0.3154563780413483,-0.30774193548387097,LOW,strong,0.2947027127968728
