session,condition,regime,T_offset,horizon,frac,split,n,n_unc,rate,p_resolve,unc_p_resolve,delta,mean_already_moving,mean_share_pre
ASIA,strong_dir_move,HIGH,180,45,0.15,ALL,1122,3286,0.3414485696895922,0.6755793226381461,0.5045648204503956,0.1710145021877505,1.0,0.03432757814854489
ASIA,strong_dir_move,HIGH,180,10,0.25,ALL,1122,3286,0.3414485696895922,0.10962566844919786,0.0505173463177115,0.059108322131486354,1.0,0.07398254332167745
ASIA,strong_dir_move,HIGH,180,15,0.25,ALL,1122,3286,0.3414485696895922,0.1568627450980392,0.08003651856360317,0.07682622653443605,1.0,0.060755219312166674
ASIA,strong_dir_move,HIGH,180,20,0.25,ALL,1122,3286,0.3414485696895922,0.19964349376114082,0.10620815581253804,0.09343533794860279,1.0,0.05210213257644692
ASIA,strong_dir_move,HIGH,180,30,0.25,ALL,1122,3286,0.3414485696895922,0.26024955436720143,0.15003043213633596,0.11021912223086547,1.0,0.04268159700689853
ASIA,strong_dir_move,HIGH,180,45,0.25,ALL,1122,3286,0.3414485696895922,0.37076648841354726,0.23524041387705416,0.1355260745364931,1.0,0.03432757814854489
ASIA,strong_dir_move,HIGH,180,10,0.35,ALL,1122,3286,0.3414485696895922,0.058823529411764705,0.024954351795496044,0.03386917761626866,1.0,0.07398254332167745
ASIA,strong_dir_move,HIGH,180,15,0.35,ALL,1122,3286,0.3414485696895922,0.07754010695187166,0.0386488131466829,0.03889129380518876,1.0,0.060755219312166674
ASIA,strong_dir_move,HIGH,180,20,0.35,ALL,1122,3286,0.3414485696895922,0.10873440285204991,0.053256238587948874,0.055478164264101036,1.0,0.05210213257644692
ASIA,strong_dir_move,HIGH,180,30,0.35,ALL,1122,3286,0.3414485696895922,0.15151515151515152,0.07973219720024345,0.07178295431490807,1.0,0.04268159700689853
ASIA,strong_dir_move,HIGH,180,45,0.35,ALL,1122,3286,0.3414485696895922,0.21836007130124777,0.12385879488740109,0.09450127641384667,1.0,0.03432757814854489
ASIA,weak_dir_move,LOW,180,10,0.15,IS,694,2101,0.3303188957639219,0.08069164265129683,0.15516420752022847,-0.07447256486893164,0.0,0.12064419054817975
ASIA,weak_dir_move,LOW,180,15,0.15,IS,694,2101,0.3303188957639219,0.13976945244956773,0.2270347453593527,-0.08726529290978496,0.0,0.09369955199585778
ASIA,weak_dir_move,LOW,180,20,0.15,IS,694,2101,0.3303188957639219,0.19740634005763688,0.29224178962398856,-0.09483544956635168,0.0,0.08178640149040213
ASIA,weak_dir_move,LOW,180,30,0.15,IS,694,2101,0.3303188957639219,0.2838616714697406,0.40599714421703953,-0.12213547274729891,0.0,0.06523557491718446
ASIA,weak_dir_move,LOW,180,45,0.15,IS,694,2101,0.3303188957639219,0.4250720461095101,0.5506901475487863,-0.1256181014392762,0.0,0.04960531387088815
ASIA,weak_dir_move,LOW,180,10,0.25,IS,694,2101,0.3303188957639219,0.020172910662824207,0.05045216563541171,-0.030279254972587502,0.0,0.12064419054817975
ASIA,weak_dir_move,LOW,180,15,0.25,IS,694,2101,0.3303188957639219,0.043227665706051875,0.0851975249881009,-0.04196985928204903,0.0,0.09369955199585778
ASIA,weak_dir_move,LOW,180,20,0.25,IS,694,2101,0.3303188957639219,0.06628242074927954,0.11613517372679677,-0.049852752977517234,0.0,0.08178640149040213
ASIA,weak_dir_move,LOW,180,30,0.25,IS,694,2101,0.3303188957639219,0.09077809798270893,0.15944788196097096,-0.06866978397826203,0.0,0.06523557491718446
ASIA,weak_dir_move,LOW,180,45,0.25,IS,694,2101,0.3303188957639219,0.17146974063400577,0.26082817705854355,-0.08935843642453778,0.0,0.04960531387088815
ASIA,weak_dir_move,LOW,180,10,0.35,IS,694,2101,0.3303188957639219,0.010086455331412104,0.023798191337458353,-0.013711736006046249,0.0,0.12064419054817975
ASIA,weak_dir_move,LOW,180,15,0.35,IS,694,2101,0.3303188957639219,0.021613832853025938,0.0404569252736792,-0.018843092420653264,0.0,0.09369955199585778
ASIA,weak_dir_move,LOW,180,20,0.35,IS,694,2101,0.3303188957639219,0.03170028818443804,0.05759162303664921,-0.02589133485221117,0.0,0.08178640149040213
ASIA,weak_dir_move,LOW,180,30,0.35,IS,694,2101,0.3303188957639219,0.04178674351585014,0.08376963350785341,-0.04198288999200327,0.0,0.06523557491718446
ASIA,weak_dir_move,LOW,180,45,0.35,IS,694,2101,0.3303188957639219,0.08213256484149856,0.13517372679676345,-0.0530411619552649,0.0,0.04960531387088815
ASIA,weak_dir_move,LOW,180,10,0.15,Validation,286,774,0.3695090439276486,0.027972027972027972,0.0710594315245478,-0.04308740355251983,0.0,0.06153483761282876
ASIA,weak_dir_move,LOW,180,15,0.15,Validation,286,774,0.3695090439276486,0.045454545454545456,0.10594315245478036,-0.06048860700023491,0.0,0.05048236247192182
ASIA,weak_dir_move,LOW,180,20,0.15,Validation,286,774,0.3695090439276486,0.06643356643356643,0.14857881136950904,-0.08214524493594261,0.0,0.04208625406550234
ASIA,weak_dir_move,LOW,180,30,0.15,Validation,286,774,0.3695090439276486,0.12937062937062938,0.2235142118863049,-0.09414358251567553,0.0,0.03343642032024836
ASIA,weak_dir_move,LOW,180,45,0.15,Validation,286,774,0.3695090439276486,0.22727272727272727,0.3397932816537468,-0.11252055438101952,0.0,0.026230504914086877
ASIA,weak_dir_move,LOW,180,10,0.25,Validation,286,774,0.3695090439276486,0.0034965034965034965,0.028423772609819122,-0.024927269113315626,0.0,0.06153483761282876
ASIA,weak_dir_move,LOW,180,15,0.25,Validation,286,774,0.3695090439276486,0.02097902097902098,0.04263565891472868,-0.0216566379357077,0.0,0.05048236247192182
ASIA,weak_dir_move,LOW,180,20,0.25,Validation,286,774,0.3695090439276486,0.02097902097902098,0.050387596899224806,-0.029408575920203826,0.0,0.04208625406550234
ASIA,weak_dir_move,LOW,180,30,0.25,Validation,286,774,0.3695090439276486,0.04195804195804196,0.08139534883720931,-0.03943730687916735,0.0,0.03343642032024836
ASIA,weak_dir_move,LOW,180,45,0.25,Validation,286,774,0.3695090439276486,0.07692307692307693,0.12403100775193798,-0.047107930828861055,0.0,0.026230504914086877
ASIA,weak_dir_move,LOW,180,10,0.35,Validation,286,774,0.3695090439276486,0.0,0.01937984496124031,-0.01937984496124031,0.0,0.06153483761282876
ASIA,weak_dir_move,LOW,180,15,0.35,Validation,286,774,0.3695090439276486,0.0034965034965034965,0.02454780361757106,-0.021051300121067564,0.0,0.05048236247192182
ASIA,weak_dir_move,LOW,180,20,0.35,Validation,286,774,0.3695090439276486,0.006993006993006993,0.029715762273901807,-0.022722755280894815,0.0,0.04208625406550234
ASIA,weak_dir_move,LOW,180,30,0.35,Validation,286,774,0.3695090439276486,0.024475524475524476,0.04521963824289406,-0.020744113767369583,0.0,0.03343642032024836
ASIA,weak_dir_move,LOW,180,45,0.35,Validation,286,774,0.3695090439276486,0.03146853146853147,0.06330749354005168,-0.031838962071520205,0.0,0.026230504914086877
ASIA,weak_dir_move,LOW,180,10,0.15,OOS,97,411,0.2360097323600973,0.14432989690721648,0.23114355231143552,-0.08681365540421904,0.0,0.04869081210867733
ASIA,weak_dir_move,LOW,180,15,0.15,OOS,97,411,0.2360097323600973,0.21649484536082475,0.31386861313868614,-0.09737376777786139,0.0,0.039986412221104176
ASIA,weak_dir_move,LOW,180,20,0.15,OOS,97,411,0.2360097323600973,0.26804123711340205,0.3844282238442822,-0.11638698673088016,0.0,0.03590986970948371
ASIA,weak_dir_move,LOW,180,30,0.15,OOS,97,411,0.2360097323600973,0.36082474226804123,0.4744525547445255,-0.11362781247648429,0.0,0.029169517952431227
ASIA,weak_dir_move,LOW,180,45,0.15,OOS,97,411,0.2360097323600973,0.5051546391752577,0.5790754257907542,-0.0739207866154965,0.0,0.024220986138717843
ASIA,weak_dir_move,LOW,180,10,0.25,OOS,97,411,0.2360097323600973,0.061855670103092786,0.09245742092457421,-0.03060175082148142,0.0,0.04869081210867733
ASIA,weak_dir_move,LOW,180,15,0.25,OOS,97,411,0.2360097323600973,0.09278350515463918,0.12408759124087591,-0.031304086086236735,0.0,0.039986412221104176
ASIA,weak_dir_move,LOW,180,20,0.25,OOS,97,411,0.2360097323600973,0.12371134020618557,0.16058394160583941,-0.03687260139965384,0.0,0.03590986970948371
ASIA,weak_dir_move,LOW,180,30,0.25,OOS,97,411,0.2360097323600973,0.15463917525773196,0.23114355231143552,-0.07650437705370355,0.0,0.029169517952431227
ASIA,weak_dir_move,LOW,180,45,0.25,OOS,97,411,0.2360097323600973,0.1958762886597938,0.31386861313868614,-0.11799232447889232,0.0,0.024220986138717843
ASIA,weak_dir_move,LOW,180,10,0.35,OOS,97,411,0.2360097323600973,0.020618556701030927,0.0413625304136253,-0.020743973712594375,0.0,0.04869081210867733
ASIA,weak_dir_move,LOW,180,15,0.35,OOS,97,411,0.2360097323600973,0.030927835051546393,0.05596107055961071,-0.025033235508064314,0.0,0.039986412221104176
ASIA,weak_dir_move,LOW,180,20,0.35,OOS,97,411,0.2360097323600973,0.05154639175257732,0.07542579075425791,-0.023879399001680596,0.0,0.03590986970948371
ASIA,weak_dir_move,LOW,180,30,0.35,OOS,97,411,0.2360097323600973,0.07216494845360824,0.12408759124087591,-0.05192264278726767,0.0,0.029169517952431227
ASIA,weak_dir_move,LOW,180,45,0.35,OOS,97,411,0.2360097323600973,0.09278350515463918,0.18004866180048662,-0.08726515664584744,0.0,0.024220986138717843
ASIA,weak_dir_move,LOW,180,10,0.15,ALL,1077,3286,0.32775410833840535,0.07242339832869081,0.14485696895922093,-0.07243357063053012,0.0,0.09846707574024835
ASIA,weak_dir_move,LOW,180,15,0.15,ALL,1077,3286,0.32775410833840535,0.12163416898792943,0.209373097991479,-0.08773892900354956,0.0,0.07738544729576788
ASIA,weak_dir_move,LOW,180,20,0.15,ALL,1077,3286,0.32775410833840535,0.16898792943361188,0.26993304930006085,-0.10094511986644897,0.0,0.06711206003611205
ASIA,weak_dir_move,LOW,180,30,0.15,ALL,1077,3286,0.32775410833840535,0.24976787372330547,0.3715763846622033,-0.1218085109388978,0.0,0.05354294191782997
ASIA,weak_dir_move,LOW,180,45,0.15,ALL,1077,3286,0.32775410833840535,0.3797585886722377,0.5045648204503956,-0.12480623177815792,0.0,0.04111183647844091
ASIA,weak_dir_move,LOW,180,10,0.25,ALL,1077,3286,0.32775410833840535,0.019498607242339833,0.0505173463177115,-0.031018739075371667,0.0,0.09846707574024835
ASIA,weak_dir_move,LOW,180,15,0.25,ALL,1077,3286,0.32775410833840535,0.04178272980501393,0.08003651856360317,-0.03825378875858924,0.0,0.07738544729576788
ASIA,weak_dir_move,LOW,180,20,0.25,ALL,1077,3286,0.32775410833840535,0.059424326833797586,0.10620815581253804,-0.04678382897874045,0.0,0.06711206003611205
ASIA,weak_dir_move,LOW,180,30,0.25,ALL,1077,3286,0.32775410833840535,0.08356545961002786,0.15003043213633596,-0.0664649725263081,0.0,0.05354294191782997
ASIA,weak_dir_move,LOW,180,45,0.25,ALL,1077,3286,0.32775410833840535,0.14856081708449395,0.23524041387705416,-0.08667959679256021,0.0,0.04111183647844091
ASIA,weak_dir_move,LOW,180,10,0.35,ALL,1077,3286,0.32775410833840535,0.008356545961002786,0.024954351795496044,-0.01659780583449326,0.0,0.09846707574024835
ASIA,weak_dir_move,LOW,180,15,0.35,ALL,1077,3286,0.32775410833840535,0.017641597028783658,0.0386488131466829,-0.02100721611789924,0.0,0.07738544729576788
ASIA,weak_dir_move,LOW,180,20,0.35,ALL,1077,3286,0.32775410833840535,0.02692664809656453,0.053256238587948874,-0.026329590491384343,0.0,0.06711206003611205
ASIA,weak_dir_move,LOW,180,30,0.35,ALL,1077,3286,0.32775410833840535,0.039925719591457756,0.07973219720024345,-0.039806477608785695,0.0,0.05354294191782997
ASIA,weak_dir_move,LOW,180,45,0.35,ALL,1077,3286,0.32775410833840535,0.06963788300835655,0.12385879488740109,-0.05422091187904454,0.0,0.04111183647844091
ASIA,high_persistence,OTHER,180,10,0.15,IS,724,2101,0.34459781056639693,0.20994475138121546,0.15516420752022847,0.05478054386098699,0.4599447513812155,0.05269720441397988
ASIA,high_persistence,OTHER,180,15,0.15,IS,724,2101,0.34459781056639693,0.27624309392265195,0.2270347453593527,0.04920834856329925,0.4599447513812155,0.041735294474838314
ASIA,high_persistence,OTHER,180,20,0.15,IS,724,2101,0.34459781056639693,0.356353591160221,0.29224178962398856,0.06411180153623242,0.4599447513812155,0.03603817677960115
ASIA,high_persistence,OTHER,180,30,0.15,IS,724,2101,0.34459781056639693,0.47375690607734805,0.40599714421703953,0.06775976186030852,0.4599447513812155,0.029976809090717794
ASIA,high_persistence,OTHER,180,45,0.15,IS,724,2101,0.34459781056639693,0.6049723756906077,0.5506901475487863,0.054282228141821376,0.4599447513812155,0.023137060813250794
ASIA,high_persistence,OTHER,180,10,0.25,IS,724,2101,0.34459781056639693,0.0718232044198895,0.05045216563541171,0.02137103878447779,0.4599447513812155,0.05269720441397988
ASIA,high_persistence,OTHER,180,15,0.25,IS,724,2101,0.34459781056639693,0.106353591160221,0.0851975249881009,0.021156066172120097,0.4599447513812155,0.041735294474838314
ASIA,high_persistence,OTHER,180,20,0.25,IS,724,2101,0.34459781056639693,0.14917127071823205,0.11613517372679677,0.03303609699143528,0.4599447513812155,0.03603817677960115
ASIA,high_persistence,OTHER,180,30,0.25,IS,724,2101,0.34459781056639693,0.19751381215469613,0.15944788196097096,0.03806593019372517,0.4599447513812155,0.029976809090717794
ASIA,high_persistence,OTHER,180,45,0.25,IS,724,2101,0.34459781056639693,0.3011049723756906,0.26082817705854355,0.04027679531714706,0.4599447513812155,0.023137060813250794
ASIA,high_persistence,OTHER,180,10,0.35,IS,724,2101,0.34459781056639693,0.03038674033149171,0.023798191337458353,0.006588548994033359,0.4599447513812155,0.05269720441397988
ASIA,high_persistence,OTHER,180,15,0.35,IS,724,2101,0.34459781056639693,0.052486187845303865,0.0404569252736792,0.012029262571624663,0.4599447513812155,0.041735294474838314
ASIA,high_persistence,OTHER,180,20,0.35,IS,724,2101,0.34459781056639693,0.07458563535911603,0.05759162303664921,0.016994012322466813,0.4599447513812155,0.03603817677960115
ASIA,high_persistence,OTHER,180,30,0.35,IS,724,2101,0.34459781056639693,0.10359116022099447,0.08376963350785341,0.019821526713141066,0.4599447513812155,0.029976809090717794
ASIA,high_persistence,OTHER,180,45,0.35,IS,724,2101,0.34459781056639693,0.1671270718232044,0.13517372679676345,0.031953345026440955,0.4599447513812155,0.023137060813250794
ASIA,high_persistence,OTHER,180,10,0.15,Validation,640,774,0.8268733850129198,0.075,0.0710594315245478,0.003940568475452197,0.3421875,0.05624246292901862
ASIA,high_persistence,OTHER,180,15,0.15,Validation,640,774,0.8268733850129198,0.1125,0.10594315245478036,0.006556847545219638,0.3421875,0.04580292397211447
ASIA,high_persistence,OTHER,180,20,0.15,Validation,640,774,0.8268733850129198,0.15,0.14857881136950904,0.001421188630490955,0.3421875,0.03948645892854552
ASIA,high_persistence,OTHER,180,30,0.15,Validation,640,774,0.8268733850129198,0.2171875,0.2235142118863049,-0.006326711886304903,0.3421875,0.032471563667649195
ASIA,high_persistence,OTHER,180,45,0.15,Validation,640,774,0.8268733850129198,0.340625,0.3397932816537468,0.0008317183462532296,0.3421875,0.026270953294504674
ASIA,high_persistence,OTHER,180,10,0.25,Validation,640,774,0.8268733850129198,0.0296875,0.028423772609819122,0.0012637273901808764,0.3421875,0.05624246292901862
ASIA,high_persistence,OTHER,180,15,0.25,Validation,640,774,0.8268733850129198,0.0421875,0.04263565891472868,-0.0004481589147286788,0.3421875,0.04580292397211447
ASIA,high_persistence,OTHER,180,20,0.25,Validation,640,774,0.8268733850129198,0.0515625,0.050387596899224806,0.0011749031007751917,0.3421875,0.03948645892854552
ASIA,high_persistence,OTHER,180,30,0.25,Validation,640,774,0.8268733850129198,0.08125,0.08139534883720931,-0.00014534883720930536,0.3421875,0.032471563667649195
ASIA,high_persistence,OTHER,180,45,0.25,Validation,640,774,0.8268733850129198,0.121875,0.12403100775193798,-0.0021560077519379856,0.3421875,0.026270953294504674
ASIA,high_persistence,OTHER,180,10,0.35,Validation,640,774,0.8268733850129198,0.01875,0.01937984496124031,-0.0006298449612403105,0.3421875,0.05624246292901862
ASIA,high_persistence,OTHER,180,15,0.35,Validation,640,774,0.8268733850129198,0.021875,0.02454780361757106,-0.0026728036175710616,0.3421875,0.04580292397211447
ASIA,high_persistence,OTHER,180,20,0.35,Validation,640,774,0.8268733850129198,0.0265625,0.029715762273901807,-0.003153262273901808,0.3421875,0.03948645892854552
ASIA,high_persistence,OTHER,180,30,0.35,Validation,640,774,0.8268733850129198,0.040625,0.04521963824289406,-0.004594638242894057,0.3421875,0.032471563667649195
ASIA,high_persistence,OTHER,180,45,0.35,Validation,640,774,0.8268733850129198,0.0609375,0.06330749354005168,-0.0023699935400516778,0.3421875,0.026270953294504674
ASIA,high_persistence,OTHER,180,10,0.15,OOS,377,411,0.9172749391727494,0.22811671087533156,0.23114355231143552,-0.003026841436103961,0.5225464190981433,0.0550431495111782
ASIA,high_persistence,OTHER,180,15,0.15,OOS,377,411,0.9172749391727494,0.3156498673740053,0.31386861313868614,0.001781254235319163,0.5225464190981433,0.04547596235210957
ASIA,high_persistence,OTHER,180,20,0.15,OOS,377,411,0.9172749391727494,0.38726790450928383,0.3844282238442822,0.0028396806650016204,0.5225464190981433,0.03926235744123087
ASIA,high_persistence,OTHER,180,30,0.15,OOS,377,411,0.9172749391727494,0.47745358090185674,0.4744525547445255,0.0030010261573312214,0.5225464190981433,0.03337369443108615
ASIA,high_persistence,OTHER,180,45,0.15,OOS,377,411,0.9172749391727494,0.5782493368700266,0.5790754257907542,-0.0008260889207276634,0.5225464190981433,0.027147902452553746
ASIA,high_persistence,OTHER,180,10,0.25,OOS,377,411,0.9172749391727494,0.08753315649867374,0.09245742092457421,-0.004924264425900465,0.5225464190981433,0.0550431495111782
ASIA,high_persistence,OTHER,180,15,0.25,OOS,377,411,0.9172749391727494,0.11936339522546419,0.12408759124087591,-0.004724196015411727,0.5225464190981433,0.04547596235210957
ASIA,high_persistence,OTHER,180,20,0.25,OOS,377,411,0.9172749391727494,0.15649867374005305,0.16058394160583941,-0.004085267865786363,0.5225464190981433,0.03926235744123087
ASIA,high_persistence,OTHER,180,30,0.25,OOS,377,411,0.9172749391727494,0.22811671087533156,0.23114355231143552,-0.003026841436103961,0.5225464190981433,0.03337369443108615
ASIA,high_persistence,OTHER,180,45,0.25,OOS,377,411,0.9172749391727494,0.3156498673740053,0.31386861313868614,0.001781254235319163,0.5225464190981433,0.027147902452553746
ASIA,high_persistence,OTHER,180,10,0.35,OOS,377,411,0.9172749391727494,0.042440318302387266,0.0413625304136253,0.0010777878887619635,0.5225464190981433,0.0550431495111782
ASIA,high_persistence,OTHER,180,15,0.35,OOS,377,411,0.9172749391727494,0.05305039787798409,0.05596107055961071,-0.0029106726816266193,0.5225464190981433,0.04547596235210957
ASIA,high_persistence,OTHER,180,20,0.35,OOS,377,411,0.9172749391727494,0.07161803713527852,0.07542579075425791,-0.0038077536189793926,0.5225464190981433,0.03926235744123087
ASIA,high_persistence,OTHER,180,30,0.35,OOS,377,411,0.9172749391727494,0.1246684350132626,0.12408759124087591,0.00058084377238668,0.5225464190981433,0.03337369443108615
ASIA,high_persistence,OTHER,180,45,0.35,OOS,377,411,0.9172749391727494,0.1830238726790451,0.18004866180048662,0.002975210878558482,0.5225464190981433,0.027147902452553746
ASIA,high_persistence,OTHER,180,10,0.15,ALL,1741,3286,0.5298234936092514,0.16427340608845492,0.14485696895922093,0.019416437129233993,0.4302125215393452,0.054508454701899786
ASIA,high_persistence,OTHER,180,15,0.15,ALL,1741,3286,0.5298234936092514,0.22458357265939116,0.209373097991479,0.015210474667912172,0.4302125215393452,0.0440405872192312
ASIA,high_persistence,OTHER,180,20,0.15,ALL,1741,3286,0.5298234936092514,0.2871912693854107,0.26993304930006085,0.01725822008534983,0.4302125215393452,0.03800395316372453
ASIA,high_persistence,OTHER,180,30,0.15,ALL,1741,3286,0.5298234936092514,0.38024124066628373,0.3715763846622033,0.008664856004080457,0.4302125215393452,0.031629461992817146
ASIA,high_persistence,OTHER,180,45,0.15,ALL,1741,3286,0.5298234936092514,0.5020103388856979,0.5045648204503956,-0.0025544815646977304,0.4302125215393452,0.025157611350884162
ASIA,high_persistence,OTHER,180,10,0.25,ALL,1741,3286,0.5298234936092514,0.05973578403216542,0.0505173463177115,0.009218437714453923,0.4302125215393452,0.054508454701899786
ASIA,high_persistence,OTHER,180,15,0.25,ALL,1741,3286,0.5298234936092514,0.08558299827685238,0.08003651856360317,0.005546479713249217,0.4302125215393452,0.0440405872192312
ASIA,high_persistence,OTHER,180,20,0.25,ALL,1741,3286,0.5298234936092514,0.11487650775416428,0.10620815581253804,0.00866835194162624,0.4302125215393452,0.03800395316372453
ASIA,high_persistence,OTHER,180,30,0.25,ALL,1741,3286,0.5298234936092514,0.1614014933946008,0.15003043213633596,0.011371061258264842,0.4302125215393452,0.031629461992817146
ASIA,high_persistence,OTHER,180,45,0.25,ALL,1741,3286,0.5298234936092514,0.23836875358989087,0.23524041387705416,0.003128339712836714,0.4302125215393452,0.025157611350884162
ASIA,high_persistence,OTHER,180,10,0.35,ALL,1741,3286,0.5298234936092514,0.02871912693854107,0.024954351795496044,0.003764775143045025,0.4302125215393452,0.054508454701899786
ASIA,high_persistence,OTHER,180,15,0.35,ALL,1741,3286,0.5298234936092514,0.04135554279149914,0.0386488131466829,0.00270672964481624,0.4302125215393452,0.0440405872192312
ASIA,high_persistence,OTHER,180,20,0.35,ALL,1741,3286,0.5298234936092514,0.056289488799540495,0.053256238587948874,0.0030332502115916204,0.4302125215393452,0.03800395316372453
ASIA,high_persistence,OTHER,180,30,0.35,ALL,1741,3286,0.5298234936092514,0.08500861573808156,0.07973219720024345,0.005276418537838112,0.4302125215393452,0.031629461992817146
ASIA,high_persistence,OTHER,180,45,0.35,ALL,1741,3286,0.5298234936092514,0.1315336013785181,0.12385879488740109,0.007674806491117014,0.4302125215393452,0.025157611350884162
ASIA,low_persistence,OTHER,180,10,0.15,IS,683,2101,0.3250832936696811,0.09224011713030747,0.15516420752022847,-0.062924090389921,0.22986822840409957,0.1575843979442029
ASIA,low_persistence,OTHER,180,15,0.15,IS,683,2101,0.3250832936696811,0.15080527086383602,0.2270347453593527,-0.07622947449551667,0.22986822840409957,0.1293953325659316
ASIA,low_persistence,OTHER,180,20,0.15,IS,683,2101,0.3250832936696811,0.20351390922401172,0.29224178962398856,-0.08872788039997684,0.22986822840409957,0.11000815504100593
ASIA,low_persistence,OTHER,180,30,0.15,IS,683,2101,0.3250832936696811,0.32503660322108346,0.40599714421703953,-0.08096054099595607,0.22986822840409957,0.08491610138083064
ASIA,low_persistence,OTHER,180,45,0.15,IS,683,2101,0.3250832936696811,0.4612005856515373,0.5506901475487863,-0.08948956189724899,0.22986822840409957,0.06603790092832329
ASIA,low_persistence,OTHER,180,10,0.25,IS,683,2101,0.3250832936696811,0.02342606149341142,0.05045216563541171,-0.02702610414200029,0.22986822840409957,0.1575843979442029
ASIA,low_persistence,OTHER,180,15,0.25,IS,683,2101,0.3250832936696811,0.04685212298682284,0.0851975249881009,-0.03834540200127806,0.22986822840409957,0.1293953325659316
ASIA,low_persistence,OTHER,180,20,0.25,IS,683,2101,0.3250832936696811,0.06734992679355783,0.11613517372679677,-0.048785246933238935,0.22986822840409957,0.11000815504100593
ASIA,low_persistence,OTHER,180,30,0.25,IS,683,2101,0.3250832936696811,0.10688140556368961,0.15944788196097096,-0.05256647639728135,0.22986822840409957,0.08491610138083064
ASIA,low_persistence,OTHER,180,45,0.25,IS,683,2101,0.3250832936696811,0.2005856515373353,0.26082817705854355,-0.06024252552120826,0.22986822840409957,0.06603790092832329
ASIA,low_persistence,OTHER,180,10,0.35,IS,683,2101,0.3250832936696811,0.017569546120058566,0.023798191337458353,-0.006228645217399787,0.22986822840409957,0.1575843979442029
ASIA,low_persistence,OTHER,180,15,0.35,IS,683,2101,0.3250832936696811,0.027818448023426062,0.0404569252736792,-0.01263847725025314,0.22986822840409957,0.1293953325659316
ASIA,low_persistence,OTHER,180,20,0.35,IS,683,2101,0.3250832936696811,0.03953147877013177,0.05759162303664921,-0.01806014426651744,0.22986822840409957,0.11000815504100593
ASIA,low_persistence,OTHER,180,30,0.35,IS,683,2101,0.3250832936696811,0.05710102489019034,0.08376963350785341,-0.02666860861766307,0.22986822840409957,0.08491610138083064
ASIA,low_persistence,OTHER,180,45,0.35,IS,683,2101,0.3250832936696811,0.0951683748169839,0.13517372679676345,-0.04000535197977956,0.22986822840409957,0.06603790092832329
ASIA,low_persistence,OTHER,180,10,0.15,ALL,684,3286,0.20815581253804016,0.09210526315789473,0.14485696895922093,-0.052751705801326196,0.22953216374269006,0.15750779290752726
ASIA,low_persistence,OTHER,180,15,0.15,ALL,684,3286,0.20815581253804016,0.15058479532163743,0.209373097991479,-0.05878830266984156,0.22953216374269006,0.129359999952943
ASIA,low_persistence,OTHER,180,20,0.15,ALL,684,3286,0.20815581253804016,0.20321637426900585,0.26993304930006085,-0.066716675031055,0.22953216374269006,0.11000120775382251
ASIA,low_persistence,OTHER,180,30,0.15,ALL,684,3286,0.20815581253804016,0.32456140350877194,0.3715763846622033,-0.047014981153431334,0.22953216374269006,0.08494589209314968
ASIA,low_persistence,OTHER,180,45,0.15,ALL,684,3286,0.20815581253804016,0.4605263157894737,0.5045648204503956,-0.04403850466092196,0.22953216374269006,0.06609533175843517
ASIA,low_persistence,OTHER,180,10,0.25,ALL,684,3286,0.20815581253804016,0.023391812865497075,0.0505173463177115,-0.027125533452214426,0.22953216374269006,0.15750779290752726
ASIA,low_persistence,OTHER,180,15,0.25,ALL,684,3286,0.20815581253804016,0.04678362573099415,0.08003651856360317,-0.033252892832609016,0.22953216374269006,0.129359999952943
ASIA,low_persistence,OTHER,180,20,0.25,ALL,684,3286,0.20815581253804016,0.06725146198830409,0.10620815581253804,-0.038956693824233946,0.22953216374269006,0.11000120775382251
ASIA,low_persistence,OTHER,180,30,0.25,ALL,684,3286,0.20815581253804016,0.1067251461988304,0.15003043213633596,-0.04330528593750556,0.22953216374269006,0.08494589209314968
ASIA,low_persistence,OTHER,180,45,0.25,ALL,684,3286,0.20815581253804016,0.20029239766081872,0.23524041387705416,-0.034948016216235445,0.22953216374269006,0.06609533175843517
ASIA,low_persistence,OTHER,180,10,0.35,ALL,684,3286,0.20815581253804016,0.017543859649122806,0.024954351795496044,-0.007410492146373238,0.22953216374269006,0.15750779290752726
ASIA,low_persistence,OTHER,180,15,0.35,ALL,684,3286,0.20815581253804016,0.027777777777777776,0.0386488131466829,-0.010871035368905123,0.22953216374269006,0.129359999952943
ASIA,low_persistence,OTHER,180,20,0.35,ALL,684,3286,0.20815581253804016,0.039473684210526314,0.053256238587948874,-0.013782554377422561,0.22953216374269006,0.11000120775382251
ASIA,low_persistence,OTHER,180,30,0.35,ALL,684,3286,0.20815581253804016,0.05701754385964912,0.07973219720024345,-0.022714653340594332,0.22953216374269006,0.08494589209314968
ASIA,low_persistence,OTHER,180,45,0.35,ALL,684,3286,0.20815581253804016,0.09502923976608187,0.12385879488740109,-0.028829555121319225,0.22953216374269006,0.06609533175843517
ASIA,fast_move,HIGH,180,10,0.15,IS,715,2101,0.3403141361256545,0.2853146853146853,0.15516420752022847,0.13015047779445682,1.0,0.08494289332885137
ASIA,fast_move,HIGH,180,15,0.15,IS,715,2101,0.3403141361256545,0.3748251748251748,0.2270347453593527,0.1477904294658221,1.0,0.06934029732857042
ASIA,fast_move,HIGH,180,20,0.15,IS,715,2101,0.3403141361256545,0.45454545454545453,0.29224178962398856,0.16230366492146597,1.0,0.05933301684683077
