bucket,n_sessions,5m_n,5m_median,5m_mean,5m_std,5m_pct_positive,15m_n,15m_median,15m_mean,15m_std,15m_pct_positive,30m_n,30m_median,30m_mean,30m_std,30m_pct_positive,60m_n,60m_median,60m_mean,60m_std,60m_pct_positive,120m_n,120m_median,120m_mean,120m_std,120m_pct_positive,session_end_n,session_end_median,session_end_mean,session_end_std,session_end_pct_positive,median_minutes_from_open,median_minutes_remaining
0-10%,85,85,-0.0004299226139294927,0.001432399108058133,0.09555864008074272,48.23529411764706,85,0.0009195402298850574,0.01232529720509215,0.11014379086566312,50.588235294117645,84,0.00990284566712989,0.02525576341950043,0.1375125303278586,61.904761904761905,84,0.0017182341605771114,0.010742608248735689,0.1760723301184738,52.38095238095239,84,0.009053991273192823,0.00990279462448074,0.22569983956463763,51.19047619047619,85,-0.0200836820083682,-0.04078836984769644,0.5506810633960104,48.23529411764706,48.0,1330.0
10-20%,2,2,0.10112611890018929,0.10112611890018929,0.129734928273139,100.0,2,0.0883766277747477,0.0883766277747477,0.012232913789335964,100.0,2,0.04295400344359246,0.04295400344359246,0.19819437719227678,50.0,2,0.11932974714905478,0.11932974714905478,0.20526743635009187,50.0,2,0.14428420688647198,0.14428420688647198,0.34149692517922187,50.0,2,0.19425551028265264,0.19425551028265264,0.36599300105079957,50.0,624.0,754.0
20-30%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
30-40%,2,2,-0.2873356518916189,-0.2873356518916189,0.2676672867306937,0.0,2,-0.19846355434784788,-0.19846355434784788,0.2738331824215932,0.0,2,-0.12041160421388453,-0.12041160421388453,0.5970911262028978,50.0,2,-0.060166787905021266,-0.060166787905021266,0.14368869695030442,50.0,2,-0.17197673125364465,-0.17197673125364465,0.2969285011178786,50.0,2,-0.3085171697557398,-0.3085171697557398,0.2131742728272633,0.0,858.5,519.5
40-50%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
50-75%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
75-100%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
>100%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
