bucket,n_sessions,5m_n,5m_median,5m_mean,5m_std,5m_pct_positive,15m_n,15m_median,15m_mean,15m_std,15m_pct_positive,30m_n,30m_median,30m_mean,30m_std,30m_pct_positive,60m_n,60m_median,60m_mean,60m_std,60m_pct_positive,120m_n,120m_median,120m_mean,120m_std,120m_pct_positive,session_end_n,session_end_median,session_end_mean,session_end_std,session_end_pct_positive,median_minutes_from_open,median_minutes_remaining
0-10%,313,311,0.0036068530207394047,0.0032087498570337,0.045984833985914644,52.73311897106109,307,0.0035842293906810036,0.005576018443854681,0.07489158314955825,51.465798045602604,305,0.0,0.005054048536390365,0.09380669047929667,48.85245901639344,299,-0.0018656716417910447,-0.0030061277187441063,0.13286511668185644,48.49498327759198,309,-0.012152777777777778,-0.006118327567831799,0.18281495154371646,45.307443365695796,313,-0.06349206349206349,-0.05228801362717436,0.6969273834497456,46.64536741214057,98.0,1289.0
10-20%,15,15,0.0,-0.0019033472841126118,0.03253410590309899,40.0,15,-0.01702127659574468,-0.02888396758565109,0.07160118600150454,33.33333333333333,15,-0.028985507246376812,-0.03453847992243438,0.06275959740973998,20.0,15,-0.0035087719298245615,-0.0328273247584562,0.12488897760056807,46.666666666666664,15,0.0045871559633027525,0.019922652197774036,0.29192890331872245,53.333333333333336,15,0.028455284552845527,0.09547422048503068,0.7472536708381976,53.333333333333336,119.0,1214.0
20-30%,4,4,0.0,0.003805942773294204,0.015535756512246745,25.0,4,-0.019285629383097587,-0.009532293029302993,0.04410291174339053,25.0,3,-0.02564102564102564,-0.006363742638063577,0.03539266506794575,33.33333333333333,4,0.01649233329371211,0.011617077345352965,0.058313708672139114,75.0,4,-0.112913622690159,-0.10620919579115434,0.15864957332922214,25.0,4,-0.6761208995845868,-0.4957090191246485,0.794765513987917,25.0,119.0,1244.0
30-40%,6,6,-0.019143392749340703,-0.10075601724438606,0.1880700159815151,33.33333333333333,6,-0.006690631345327478,-0.07408602385553065,0.16165978191760286,33.33333333333333,5,-0.0375,-0.07074492326429303,0.30357337635336723,40.0,5,-0.01276595744680851,-0.036507747022481954,0.07604380464545508,20.0,4,0.0434597978135653,-0.03956628888559665,0.23248832068023018,75.0,6,-0.09764009793253536,-0.17937592636195263,0.26145285404061347,33.33333333333333,452.5,896.5
40-50%,1,1,-0.1111111111111111,-0.1111111111111111,,0.0,1,-0.2857142857142857,-0.2857142857142857,,0.0,1,-0.4523809523809524,-0.4523809523809524,,0.0,1,-0.35714285714285715,-0.35714285714285715,,0.0,1,-0.007936507936507936,-0.007936507936507936,,0.0,1,-0.09523809523809523,-0.09523809523809523,,0.0,961.0,417.0
50-75%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
75-100%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
>100%,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
