bucket,n_sessions,5m_n,5m_median,5m_mean,5m_std,5m_pct_positive,15m_n,15m_median,15m_mean,15m_std,15m_pct_positive,30m_n,30m_median,30m_mean,30m_std,30m_pct_positive,60m_n,60m_median,60m_mean,60m_std,60m_pct_positive,120m_n,120m_median,120m_mean,120m_std,120m_pct_positive,session_end_n,session_end_median,session_end_mean,session_end_std,session_end_pct_positive,median_minutes_from_open,median_minutes_remaining
no_penetration,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
0-10%,83,83,0.00516795865633075,0.013589938313349892,0.07739097855907741,56.62650602409639,83,0.010256410256410256,0.03596088687173437,0.10133145307840846,61.44578313253012,81,0.02185792349726776,0.05923460848296673,0.15103746560137638,65.4320987654321,81,0.03832752613240418,0.0865530729040657,0.18591281498283072,76.5432098765432,81,0.07665505226480836,0.1292665376326274,0.20229638268921396,77.77777777777779,83,0.5333333333333333,0.6191505363103913,0.5085314720393445,95.18072289156626,119.0,1200.0
10-20%,80,79,-0.0005866249511145874,0.001850539859399721,0.025154647266078974,43.037974683544306,76,0.0004432624113475177,0.0024941705242547117,0.044630678131218425,50.0,76,-0.0026857002474248515,0.00287500362387528,0.05110293272731674,42.10526315789473,73,0.0046168051708217915,0.011148697961755353,0.07770697291594701,56.16438356164384,80,-0.006538948055657566,0.006141526792003618,0.07467340680989179,45.0,80,0.2689207797377815,0.40375369756812063,0.4215313932814937,88.75,58.5,1306.5
20-30%,61,61,0.0,0.006003282556672741,0.05230977905516595,45.90163934426229,61,0.0,0.008925702043481754,0.07519381804025532,47.540983606557376,60,-0.0036147988062159107,0.006737265310725545,0.07444643037954107,45.0,60,-0.0006835367194788056,0.013799158562019633,0.09853209323946503,50.0,61,0.013157894736842105,0.04762132072943005,0.14998537936841994,60.65573770491803,61,0.3047034764826176,0.38239183334700483,0.5140949116269565,77.04918032786885,100.0,1288.0
30-40%,56,56,0.005460992907801419,0.007691916370034738,0.047280390170551384,58.92857142857143,56,-0.0006830601092896175,0.009262520826334133,0.06025968130154163,48.214285714285715,54,-0.004846692807096484,0.0009221408525906342,0.07138218462337416,44.44444444444444,54,-0.011297640653357532,-0.01692998513325962,0.09764510615514511,37.03703703703704,54,0.0034950152478357413,0.021056139729956798,0.1630187909727856,50.0,56,0.06808633927277996,0.21255340010252027,0.5205305523454666,60.71428571428571,150.5,1200.0
40-50%,49,49,-0.003861003861003861,-0.0037567462309456862,0.02538254961063937,38.775510204081634,49,-0.0028625954198473282,-0.000993554147265587,0.059334330843912916,44.89795918367347,49,0.0,0.003996665360384504,0.07757806086433704,48.97959183673469,47,-0.006430868167202572,-0.005304436582968145,0.07886718253117177,40.42553191489361,47,-0.029712163416898793,-0.007971254000093202,0.10007814699039223,40.42553191489361,49,-0.07526881720430108,0.06056104268920152,0.3909754264103017,42.857142857142854,47.0,1331.0
50-75%,99,98,0.0,-0.00723897426304792,0.07165125818982215,46.93877551020408,98,-0.0009891196834817012,-0.00594739097788343,0.07945777223665715,47.95918367346938,95,0.0,-0.003731267964008761,0.09553585172953662,47.368421052631575,96,-0.01493401742593873,-0.011217608617260004,0.1094229655662559,44.79166666666667,97,-0.002560819462227913,-0.00639299396447042,0.14877005387076014,47.42268041237113,99,-0.0625,0.031527311076049586,0.41958093706813776,44.44444444444444,119.0,1253.0
75-100%,66,66,0.0048376057740169235,0.0015549228813711731,0.027845340814962097,57.57575757575758,66,0.008566659854213503,0.0018285419306210545,0.04620227211933642,59.09090909090909,64,0.0039784754782677505,-0.003553966330080542,0.07116831883881873,53.125,59,-0.007518796992481203,-0.0010820014093481046,0.09158866425022855,45.76271186440678,65,-0.018646408839779006,-0.008174492445522352,0.16960514413327132,40.0,66,-0.3766397972351297,-0.17541441064370114,0.5424183563979075,30.303030303030305,56.0,1312.0
>100%,202,201,-0.002347417840375587,-0.0063628509212384715,0.056592236681370714,43.28358208955223,199,-0.007253886010362694,-0.017994000971521706,0.10455151523915825,40.20100502512563,194,-0.005647218236888251,-0.022697734555902026,0.13858509777894296,44.329896907216494,195,-0.019597457627118644,-0.056081485266926946,0.26804900012851596,42.05128205128205,200,-0.04072618446671955,-0.1011640673739513,0.264715997786868,35.0,202,-0.7151709200489689,-0.6000377807282713,0.6647872094211219,17.326732673267326,119.0,1267.0
